tabell_navn;aar;naringsregion_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2010;34;innvandrere;alle;67+;person;158;
befolkning_alder;2010;34;befolkningen_ellers;alle;0-5;person;1852;
befolkning_alder;2010;34;befolkningen_ellers;alle;6-15;person;3210;
befolkning_alder;2010;34;befolkningen_ellers;alle;16-19;person;1343;
befolkning_alder;2010;34;befolkningen_ellers;alle;20-29;person;2600;
befolkning_alder;2010;34;befolkningen_ellers;alle;30-54;person;7199;
befolkning_alder;2010;34;befolkningen_ellers;alle;55-66;person;3201;
befolkning_alder;2010;34;befolkningen_ellers;alle;67+;person;3073;
befolkning_alder;2010;34;alle;1;0-5;person;967;
befolkning_alder;2010;34;alle;1;6-15;person;1731;
befolkning_alder;2010;34;alle;1;16-19;person;716;
befolkning_alder;2010;34;alle;1;20-29;person;1495;
befolkning_alder;2010;34;alle;1;30-54;person;4112;
befolkning_alder;2010;34;alle;1;55-66;person;1706;
befolkning_alder;2010;34;alle;1;67+;person;1352;
befolkning_alder;2010;34;innvandrere;1;0-5;person;31;
befolkning_alder;2010;34;innvandrere;1;6-15;person;81;
befolkning_alder;2010;34;innvandrere;1;16-19;person;41;
befolkning_alder;2010;34;innvandrere;1;20-29;person;142;
befolkning_alder;2010;34;innvandrere;1;30-54;person;377;
befolkning_alder;2010;34;innvandrere;1;55-66;person;78;
befolkning_alder;2010;34;innvandrere;1;67+;person;58;
befolkning_alder;2010;34;befolkningen_ellers;1;0-5;person;936;
befolkning_alder;2010;34;befolkningen_ellers;1;6-15;person;1650;
befolkning_alder;2010;34;befolkningen_ellers;1;16-19;person;675;
befolkning_alder;2010;34;befolkningen_ellers;1;20-29;person;1353;
befolkning_alder;2010;34;befolkningen_ellers;1;30-54;person;3735;
befolkning_alder;2010;34;befolkningen_ellers;1;55-66;person;1628;
befolkning_alder;2010;34;befolkningen_ellers;1;67+;person;1294;
befolkning_alder;2010;34;alle;0;0-5;person;942;
befolkning_alder;2010;34;alle;0;6-15;person;1643;
befolkning_alder;2010;34;alle;0;16-19;person;709;
befolkning_alder;2010;34;alle;0;20-29;person;1407;
befolkning_alder;2010;34;alle;0;30-54;person;3863;
befolkning_alder;2010;34;alle;0;55-66;person;1653;
befolkning_alder;2010;34;alle;0;67+;person;1879;
befolkning_alder;2010;34;innvandrere;0;0-5;person;26;
befolkning_alder;2010;34;innvandrere;0;6-15;person;83;
befolkning_alder;2010;34;innvandrere;0;16-19;person;41;
befolkning_alder;2010;34;innvandrere;0;20-29;person;160;
befolkning_alder;2010;34;innvandrere;0;30-54;person;399;
befolkning_alder;2010;34;innvandrere;0;55-66;person;80;
befolkning_alder;2010;34;innvandrere;0;67+;person;100;
befolkning_alder;2010;34;befolkningen_ellers;0;0-5;person;916;
befolkning_alder;2010;34;befolkningen_ellers;0;6-15;person;1560;
befolkning_alder;2010;34;befolkningen_ellers;0;16-19;person;668;
befolkning_alder;2010;34;befolkningen_ellers;0;20-29;person;1247;
befolkning_alder;2010;34;befolkningen_ellers;0;30-54;person;3464;
befolkning_alder;2010;34;befolkningen_ellers;0;55-66;person;1573;
befolkning_alder;2010;34;befolkningen_ellers;0;67+;person;1779;
befolkning_alder;2011;34;alle;alle;0-5;person;1957;
befolkning_alder;2011;34;alle;alle;6-15;person;3371;
befolkning_alder;2011;34;alle;alle;16-19;person;1390;
befolkning_alder;2011;34;alle;alle;20-29;person;2941;
befolkning_alder;2011;34;alle;alle;30-54;person;8069;
befolkning_alder;2011;34;alle;alle;55-66;person;3497;
befolkning_alder;2011;34;alle;alle;67+;person;3258;
befolkning_alder;2011;34;innvandrere;alle;0-5;person;68;
befolkning_alder;2011;34;innvandrere;alle;6-15;person;186;
befolkning_alder;2011;34;innvandrere;alle;16-19;person;84;
befolkning_alder;2011;34;innvandrere;alle;20-29;person;303;
befolkning_alder;2011;34;innvandrere;alle;30-54;person;872;
befolkning_alder;2011;34;innvandrere;alle;55-66;person;189;
befolkning_alder;2011;34;innvandrere;alle;67+;person;157;
befolkning_alder;2011;34;befolkningen_ellers;alle;0-5;person;1889;
befolkning_alder;2011;34;befolkningen_ellers;alle;6-15;person;3185;
befolkning_alder;2011;34;befolkningen_ellers;alle;16-19;person;1306;
befolkning_alder;2011;34;befolkningen_ellers;alle;20-29;person;2638;
befolkning_alder;2011;34;befolkningen_ellers;alle;30-54;person;7197;
befolkning_alder;2011;34;befolkningen_ellers;alle;55-66;person;3308;
befolkning_alder;2011;34;befolkningen_ellers;alle;67+;person;3101;
befolkning_alder;2011;34;alle;1;0-5;person;991;
befolkning_alder;2011;34;alle;1;6-15;person;1723;
befolkning_alder;2011;34;alle;1;16-19;person;696;
befolkning_alder;2011;34;alle;1;20-29;person;1495;
befolkning_alder;2011;34;alle;1;30-54;person;4163;
befolkning_alder;2011;34;alle;1;55-66;person;1780;
befolkning_alder;2011;34;alle;1;67+;person;1370;
befolkning_alder;2011;34;innvandrere;1;0-5;person;30;
befolkning_alder;2011;34;innvandrere;1;6-15;person;94;
befolkning_alder;2011;34;innvandrere;1;16-19;person;46;
befolkning_alder;2011;34;innvandrere;1;20-29;person;135;
befolkning_alder;2011;34;innvandrere;1;30-54;person;430;
befolkning_alder;2011;34;innvandrere;1;55-66;person;95;
befolkning_alder;2011;34;innvandrere;1;67+;person;60;
befolkning_alder;2011;34;befolkningen_ellers;1;0-5;person;961;
befolkning_alder;2011;34;befolkningen_ellers;1;6-15;person;1629;
befolkning_alder;2011;34;befolkningen_ellers;1;16-19;person;650;
befolkning_alder;2011;34;befolkningen_ellers;1;20-29;person;1360;
befolkning_alder;2011;34;befolkningen_ellers;1;30-54;person;3733;
befolkning_alder;2011;34;befolkningen_ellers;1;55-66;person;1685;
befolkning_alder;2011;34;befolkningen_ellers;1;67+;person;1310;
befolkning_alder;2011;34;alle;0;0-5;person;966;
befolkning_alder;2011;34;alle;0;6-15;person;1648;
befolkning_alder;2011;34;alle;0;16-19;person;694;
befolkning_alder;2011;34;alle;0;20-29;person;1446;
befolkning_alder;2011;34;alle;0;30-54;person;3906;
befolkning_alder;2011;34;alle;0;55-66;person;1717;
befolkning_alder;2011;34;alle;0;67+;person;1888;
befolkning_alder;2011;34;innvandrere;0;0-5;person;38;
befolkning_alder;2011;34;innvandrere;0;6-15;person;92;
befolkning_alder;2011;34;innvandrere;0;16-19;person;38;
befolkning_alder;2011;34;innvandrere;0;20-29;person;168;
befolkning_alder;2011;34;innvandrere;0;30-54;person;442;
befolkning_alder;2011;34;innvandrere;0;55-66;person;94;
befolkning_alder;2011;34;innvandrere;0;67+;person;97;
befolkning_alder;2011;34;befolkningen_ellers;0;0-5;person;928;
befolkning_alder;2011;34;befolkningen_ellers;0;6-15;person;1556;
befolkning_alder;2011;34;befolkningen_ellers;0;16-19;person;656;
befolkning_alder;2011;34;befolkningen_ellers;0;20-29;person;1278;
befolkning_alder;2011;34;befolkningen_ellers;0;30-54;person;3464;
befolkning_alder;2011;34;befolkningen_ellers;0;55-66;person;1623;
befolkning_alder;2011;34;befolkningen_ellers;0;67+;person;1791;
befolkning_alder;2012;34;alle;alle;0-5;person;1985;
befolkning_alder;2012;34;alle;alle;6-15;person;3390;
befolkning_alder;2012;34;alle;alle;16-19;person;1379;
befolkning_alder;2012;34;alle;alle;20-29;person;3003;
befolkning_alder;2012;34;alle;alle;30-54;person;8112;
befolkning_alder;2012;34;alle;alle;55-66;person;3589;
befolkning_alder;2012;34;alle;alle;67+;person;3331;
befolkning_alder;2012;34;innvandrere;alle;0-5;person;62;
befolkning_alder;2012;34;innvandrere;alle;6-15;person;226;
befolkning_alder;2012;34;innvandrere;alle;16-19;person;83;
befolkning_alder;2012;34;innvandrere;alle;20-29;person;342;
befolkning_alder;2012;34;innvandrere;alle;30-54;person;937;
befolkning_alder;2012;34;innvandrere;alle;55-66;person;212;
befolkning_alder;2012;34;innvandrere;alle;67+;person;161;
befolkning_alder;2012;34;befolkningen_ellers;alle;0-5;person;1923;
befolkning_alder;2012;34;befolkningen_ellers;alle;6-15;person;3164;
befolkning_alder;2012;34;befolkningen_ellers;alle;16-19;person;1296;
befolkning_alder;2012;34;befolkningen_ellers;alle;20-29;person;2661;
befolkning_alder;2012;34;befolkningen_ellers;alle;30-54;person;7175;
befolkning_alder;2012;34;befolkningen_ellers;alle;55-66;person;3377;
befolkning_alder;2012;34;befolkningen_ellers;alle;67+;person;3170;
befolkning_alder;2012;34;alle;1;0-5;person;1004;
befolkning_alder;2012;34;alle;1;6-15;person;1727;
befolkning_alder;2012;34;alle;1;16-19;person;704;
befolkning_alder;2012;34;alle;1;20-29;person;1529;
befolkning_alder;2012;34;alle;1;30-54;person;4174;
befolkning_alder;2012;34;alle;1;55-66;person;1830;
befolkning_alder;2012;34;alle;1;67+;person;1415;
befolkning_alder;2012;34;innvandrere;1;0-5;person;31;
befolkning_alder;2012;34;innvandrere;1;6-15;person;110;
befolkning_alder;2012;34;innvandrere;1;16-19;person;46;
befolkning_alder;2012;34;innvandrere;1;20-29;person;159;
befolkning_alder;2012;34;innvandrere;1;30-54;person;466;
befolkning_alder;2012;34;innvandrere;1;55-66;person;102;
befolkning_alder;2012;34;innvandrere;1;67+;person;66;
befolkning_alder;2012;34;befolkningen_ellers;1;0-5;person;973;
befolkning_alder;2012;34;befolkningen_ellers;1;6-15;person;1617;
befolkning_alder;2012;34;befolkningen_ellers;1;16-19;person;658;
befolkning_alder;2012;34;befolkningen_ellers;1;20-29;person;1370;
befolkning_alder;2012;34;befolkningen_ellers;1;30-54;person;3708;
befolkning_alder;2012;34;befolkningen_ellers;1;55-66;person;1728;
befolkning_alder;2012;34;befolkningen_ellers;1;67+;person;1349;
befolkning_alder;2012;34;alle;0;0-5;person;981;
befolkning_alder;2012;34;alle;0;6-15;person;1663;
befolkning_alder;2012;34;alle;0;16-19;person;675;
befolkning_alder;2012;34;alle;0;20-29;person;1474;
befolkning_alder;2012;34;alle;0;30-54;person;3938;
befolkning_alder;2012;34;alle;0;55-66;person;1759;
befolkning_alder;2012;34;alle;0;67+;person;1916;
befolkning_alder;2012;34;innvandrere;0;0-5;person;31;
befolkning_alder;2012;34;innvandrere;0;6-15;person;116;
befolkning_alder;2012;34;innvandrere;0;16-19;person;37;
befolkning_alder;2012;34;innvandrere;0;20-29;person;183;
befolkning_alder;2012;34;innvandrere;0;30-54;person;471;
befolkning_alder;2012;34;innvandrere;0;55-66;person;110;
befolkning_alder;2012;34;innvandrere;0;67+;person;95;
befolkning_alder;2012;34;befolkningen_ellers;0;0-5;person;950;
befolkning_alder;2012;34;befolkningen_ellers;0;6-15;person;1547;
befolkning_alder;2012;34;befolkningen_ellers;0;16-19;person;638;
befolkning_alder;2012;34;befolkningen_ellers;0;20-29;person;1291;
befolkning_alder;2012;34;befolkningen_ellers;0;30-54;person;3467;
befolkning_alder;2012;34;befolkningen_ellers;0;55-66;person;1649;
befolkning_alder;2012;34;befolkningen_ellers;0;67+;person;1821;
befolkning_alder;2013;34;alle;alle;0-5;person;1965;
befolkning_alder;2013;34;alle;alle;6-15;person;3387;
befolkning_alder;2013;34;alle;alle;16-19;person;1394;
befolkning_alder;2013;34;alle;alle;20-29;person;3004;
befolkning_alder;2013;34;alle;alle;30-54;person;8157;
befolkning_alder;2013;34;alle;alle;55-66;person;3642;
befolkning_alder;2013;34;alle;alle;67+;person;3416;
befolkning_alder;2013;34;innvandrere;alle;0-5;person;58;
befolkning_alder;2013;34;innvandrere;alle;6-15;person;230;
befolkning_alder;2013;34;innvandrere;alle;16-19;person;91;
befolkning_alder;2013;34;innvandrere;alle;20-29;person;362;
befolkning_alder;2013;34;innvandrere;alle;30-54;person;1008;
befolkning_alder;2013;34;innvandrere;alle;55-66;person;223;
befolkning_alder;2013;34;innvandrere;alle;67+;person;167;
befolkning_alder;2013;34;befolkningen_ellers;alle;0-5;person;1907;
befolkning_alder;2013;34;befolkningen_ellers;alle;6-15;person;3157;
befolkning_alder;2013;34;befolkningen_ellers;alle;16-19;person;1303;
befolkning_alder;2013;34;befolkningen_ellers;alle;20-29;person;2642;
befolkning_alder;2013;34;befolkningen_ellers;alle;30-54;person;7149;
befolkning_alder;2013;34;befolkningen_ellers;alle;55-66;person;3419;
befolkning_alder;2013;34;befolkningen_ellers;alle;67+;person;3249;
befolkning_alder;2013;34;alle;1;0-5;person;1009;
befolkning_alder;2013;34;alle;1;6-15;person;1711;
befolkning_alder;2013;34;alle;1;16-19;person;718;
befolkning_alder;2013;34;alle;1;20-29;person;1502;
befolkning_alder;2013;34;alle;1;30-54;person;4181;
befolkning_alder;2013;34;alle;1;55-66;person;1860;
befolkning_alder;2013;34;alle;1;67+;person;1469;
befolkning_alder;2013;34;innvandrere;1;0-5;person;31;
befolkning_alder;2013;34;innvandrere;1;6-15;person;109;
befolkning_alder;2013;34;innvandrere;1;16-19;person;55;
befolkning_alder;2013;34;innvandrere;1;20-29;person;159;
befolkning_alder;2013;34;innvandrere;1;30-54;person;504;
befolkning_alder;2013;34;innvandrere;1;55-66;person;115;
befolkning_alder;2013;34;innvandrere;1;67+;person;67;
befolkning_alder;2013;34;befolkningen_ellers;1;0-5;person;978;
befolkning_alder;2013;34;befolkningen_ellers;1;6-15;person;1602;
befolkning_alder;2013;34;befolkningen_ellers;1;16-19;person;663;
befolkning_alder;2013;34;befolkningen_ellers;1;20-29;person;1343;
befolkning_alder;2013;34;befolkningen_ellers;1;30-54;person;3677;
befolkning_alder;2013;34;befolkningen_ellers;1;55-66;person;1745;
befolkning_alder;2013;34;befolkningen_ellers;1;67+;person;1402;
befolkning_alder;2013;34;alle;0;0-5;person;956;
befolkning_alder;2013;34;alle;0;6-15;person;1676;
befolkning_alder;2013;34;alle;0;16-19;person;676;
befolkning_alder;2013;34;alle;0;20-29;person;1502;
befolkning_alder;2013;34;alle;0;30-54;person;3976;
befolkning_alder;2013;34;alle;0;55-66;person;1782;
befolkning_alder;2013;34;alle;0;67+;person;1947;
befolkning_alder;2013;34;innvandrere;0;0-5;person;27;
befolkning_alder;2013;34;innvandrere;0;6-15;person;121;
befolkning_alder;2013;34;innvandrere;0;16-19;person;36;
befolkning_alder;2013;34;innvandrere;0;20-29;person;203;
befolkning_alder;2013;34;innvandrere;0;30-54;person;504;
befolkning_alder;2013;34;innvandrere;0;55-66;person;108;
befolkning_alder;2013;34;innvandrere;0;67+;person;100;
befolkning_alder;2013;34;befolkningen_ellers;0;0-5;person;929;
befolkning_alder;2013;34;befolkningen_ellers;0;6-15;person;1555;
befolkning_alder;2013;34;befolkningen_ellers;0;16-19;person;640;
befolkning_alder;2013;34;befolkningen_ellers;0;20-29;person;1299;
befolkning_alder;2013;34;befolkningen_ellers;0;30-54;person;3472;
befolkning_alder;2013;34;befolkningen_ellers;0;55-66;person;1674;
befolkning_alder;2013;34;befolkningen_ellers;0;67+;person;1847;
befolkning_alder;2006;35;alle;alle;0-5;person;9043;
befolkning_alder;2006;35;alle;alle;6-15;person;17442;
befolkning_alder;2006;35;alle;alle;16-19;person;6612;
befolkning_alder;2006;35;alle;alle;20-29;person;15591;
befolkning_alder;2006;35;alle;alle;30-54;person;41495;
befolkning_alder;2006;35;alle;alle;55-66;person;14843;
befolkning_alder;2006;35;alle;alle;67+;person;14221;
befolkning_alder;2006;35;innvandrere;alle;0-5;person;163;
befolkning_alder;2006;35;innvandrere;alle;6-15;person;768;
befolkning_alder;2006;35;innvandrere;alle;16-19;person;476;
befolkning_alder;2006;35;innvandrere;alle;20-29;person;1619;
befolkning_alder;2006;35;innvandrere;alle;30-54;person;4032;
befolkning_alder;2006;35;innvandrere;alle;55-66;person;950;
befolkning_alder;2006;35;innvandrere;alle;67+;person;711;
befolkning_alder;2006;35;befolkningen_ellers;alle;0-5;person;8880;
befolkning_alder;2006;35;befolkningen_ellers;alle;6-15;person;16674;
befolkning_alder;2006;35;befolkningen_ellers;alle;16-19;person;6136;
befolkning_alder;2006;35;befolkningen_ellers;alle;20-29;person;13972;
befolkning_alder;2006;35;befolkningen_ellers;alle;30-54;person;37463;
befolkning_alder;2006;35;befolkningen_ellers;alle;55-66;person;13893;
befolkning_alder;2006;35;befolkningen_ellers;alle;67+;person;13510;
befolkning_alder;2006;35;alle;1;0-5;person;4626;
befolkning_alder;2006;35;alle;1;6-15;person;8954;
befolkning_alder;2006;35;alle;1;16-19;person;3397;
befolkning_alder;2006;35;alle;1;20-29;person;8026;
befolkning_alder;2006;35;alle;1;30-54;person;20985;
befolkning_alder;2006;35;alle;1;55-66;person;7246;
befolkning_alder;2006;35;alle;1;67+;person;5922;
befolkning_alder;2006;35;innvandrere;1;0-5;person;79;
befolkning_alder;2006;35;innvandrere;1;6-15;person;422;
befolkning_alder;2006;35;innvandrere;1;16-19;person;250;
befolkning_alder;2006;35;innvandrere;1;20-29;person;761;
befolkning_alder;2006;35;innvandrere;1;30-54;person;2074;
befolkning_alder;2006;35;innvandrere;1;55-66;person;486;
befolkning_alder;2006;35;innvandrere;1;67+;person;294;
befolkning_alder;2006;35;befolkningen_ellers;1;0-5;person;4547;
befolkning_alder;2006;35;befolkningen_ellers;1;6-15;person;8532;
befolkning_alder;2006;35;befolkningen_ellers;1;16-19;person;3147;
befolkning_alder;2006;35;befolkningen_ellers;1;20-29;person;7265;
befolkning_alder;2006;35;befolkningen_ellers;1;30-54;person;18911;
befolkning_alder;2006;35;befolkningen_ellers;1;55-66;person;6760;
befolkning_alder;2006;35;befolkningen_ellers;1;67+;person;5628;
befolkning_alder;2006;35;alle;0;0-5;person;4417;
befolkning_alder;2006;35;alle;0;6-15;person;8488;
befolkning_alder;2006;35;alle;0;16-19;person;3215;
befolkning_alder;2006;35;alle;0;20-29;person;7565;
befolkning_alder;2006;35;alle;0;30-54;person;20510;
befolkning_alder;2006;35;alle;0;55-66;person;7597;
befolkning_alder;2006;35;alle;0;67+;person;8299;
befolkning_alder;2006;35;innvandrere;0;0-5;person;84;
befolkning_alder;2006;35;innvandrere;0;6-15;person;346;
befolkning_alder;2006;35;innvandrere;0;16-19;person;226;
befolkning_alder;2006;35;innvandrere;0;20-29;person;858;
befolkning_alder;2006;35;innvandrere;0;30-54;person;1958;
befolkning_alder;2006;35;innvandrere;0;55-66;person;464;
befolkning_alder;2006;35;innvandrere;0;67+;person;417;
befolkning_alder;2006;35;befolkningen_ellers;0;0-5;person;4333;
befolkning_alder;2006;35;befolkningen_ellers;0;6-15;person;8142;
befolkning_alder;2006;35;befolkningen_ellers;0;16-19;person;2989;
befolkning_alder;2006;35;befolkningen_ellers;0;20-29;person;6707;
befolkning_alder;2006;35;befolkningen_ellers;0;30-54;person;18552;
befolkning_alder;2006;35;befolkningen_ellers;0;55-66;person;7133;
befolkning_alder;2006;35;befolkningen_ellers;0;67+;person;7882;
befolkning_alder;2007;35;alle;alle;0-5;person;9179;
befolkning_alder;2007;35;alle;alle;6-15;person;17388;
befolkning_alder;2007;35;alle;alle;16-19;person;6854;
befolkning_alder;2007;35;alle;alle;20-29;person;15595;
befolkning_alder;2007;35;alle;alle;30-54;person;41936;
befolkning_alder;2007;35;alle;alle;55-66;person;15127;
befolkning_alder;2007;35;alle;alle;67+;person;14434;
befolkning_alder;2007;35;innvandrere;alle;0-5;person;174;
befolkning_alder;2007;35;innvandrere;alle;6-15;person;785;
befolkning_alder;2007;35;innvandrere;alle;16-19;person;478;
befolkning_alder;2007;35;innvandrere;alle;20-29;person;1708;
befolkning_alder;2007;35;innvandrere;alle;30-54;person;4329;
befolkning_alder;2007;35;innvandrere;alle;55-66;person;980;
befolkning_alder;2007;35;innvandrere;alle;67+;person;735;
befolkning_alder;2007;35;befolkningen_ellers;alle;0-5;person;9005;
befolkning_alder;2007;35;befolkningen_ellers;alle;6-15;person;16603;
befolkning_alder;2007;35;befolkningen_ellers;alle;16-19;person;6376;
befolkning_alder;2007;35;befolkningen_ellers;alle;20-29;person;13887;
befolkning_alder;2007;35;befolkningen_ellers;alle;30-54;person;37607;
befolkning_alder;2007;35;befolkningen_ellers;alle;55-66;person;14147;
befolkning_alder;2007;35;befolkningen_ellers;alle;67+;person;13699;
befolkning_alder;2007;35;alle;1;0-5;person;4654;
befolkning_alder;2007;35;alle;1;6-15;person;8954;
befolkning_alder;2007;35;alle;1;16-19;person;3483;
befolkning_alder;2007;35;alle;1;20-29;person;8028;
befolkning_alder;2007;35;alle;1;30-54;person;21216;
befolkning_alder;2007;35;alle;1;55-66;person;7374;
befolkning_alder;2007;35;alle;1;67+;person;6033;
befolkning_alder;2007;35;innvandrere;1;0-5;person;83;
befolkning_alder;2007;35;innvandrere;1;6-15;person;422;
befolkning_alder;2007;35;innvandrere;1;16-19;person;248;
befolkning_alder;2007;35;innvandrere;1;20-29;person;810;
befolkning_alder;2007;35;innvandrere;1;30-54;person;2235;
befolkning_alder;2007;35;innvandrere;1;55-66;person;489;
befolkning_alder;2007;35;innvandrere;1;67+;person;303;
befolkning_alder;2007;35;befolkningen_ellers;1;0-5;person;4571;
befolkning_alder;2007;35;befolkningen_ellers;1;6-15;person;8532;
befolkning_alder;2007;35;befolkningen_ellers;1;16-19;person;3235;
befolkning_alder;2007;35;befolkningen_ellers;1;20-29;person;7218;
befolkning_alder;2007;35;befolkningen_ellers;1;30-54;person;18981;
befolkning_alder;2007;35;befolkningen_ellers;1;55-66;person;6885;
befolkning_alder;2007;35;befolkningen_ellers;1;67+;person;5730;
befolkning_alder;2007;35;alle;0;0-5;person;4525;
befolkning_alder;2007;35;alle;0;6-15;person;8434;
befolkning_alder;2007;35;alle;0;16-19;person;3371;
befolkning_alder;2007;35;alle;0;20-29;person;7567;
befolkning_alder;2007;35;alle;0;30-54;person;20720;
befolkning_alder;2007;35;alle;0;55-66;person;7753;
befolkning_alder;2007;35;alle;0;67+;person;8401;
befolkning_alder;2007;35;innvandrere;0;0-5;person;91;
befolkning_alder;2007;35;innvandrere;0;6-15;person;363;
befolkning_alder;2007;35;innvandrere;0;16-19;person;230;
befolkning_alder;2007;35;innvandrere;0;20-29;person;898;
befolkning_alder;2007;35;innvandrere;0;30-54;person;2094;
befolkning_alder;2007;35;innvandrere;0;55-66;person;491;
befolkning_alder;2007;35;innvandrere;0;67+;person;432;
befolkning_alder;2007;35;befolkningen_ellers;0;0-5;person;4434;
befolkning_alder;2007;35;befolkningen_ellers;0;6-15;person;8071;
befolkning_alder;2007;35;befolkningen_ellers;0;16-19;person;3141;
befolkning_alder;2007;35;befolkningen_ellers;0;20-29;person;6669;
befolkning_alder;2007;35;befolkningen_ellers;0;30-54;person;18626;
befolkning_alder;2007;35;befolkningen_ellers;0;55-66;person;7262;
befolkning_alder;2007;35;befolkningen_ellers;0;67+;person;7969;
befolkning_alder;2008;35;alle;alle;0-5;person;9261;
befolkning_alder;2008;35;alle;alle;6-15;person;17351;
befolkning_alder;2008;35;alle;alle;16-19;person;7143;
befolkning_alder;2008;35;alle;alle;20-29;person;16050;
befolkning_alder;2008;35;alle;alle;30-54;person;42370;
befolkning_alder;2008;35;alle;alle;55-66;person;15633;
befolkning_alder;2008;35;alle;alle;67+;person;14617;
befolkning_alder;2008;35;innvandrere;alle;0-5;person;209;
befolkning_alder;2008;35;innvandrere;alle;6-15;person;846;
befolkning_alder;2008;35;innvandrere;alle;16-19;person;487;
befolkning_alder;2008;35;innvandrere;alle;20-29;person;1982;
befolkning_alder;2008;35;innvandrere;alle;30-54;person;4778;
befolkning_alder;2008;35;innvandrere;alle;55-66;person;1043;
befolkning_alder;2008;35;innvandrere;alle;67+;person;763;
befolkning_alder;2008;35;befolkningen_ellers;alle;0-5;person;9052;
befolkning_alder;2008;35;befolkningen_ellers;alle;6-15;person;16505;
befolkning_alder;2008;35;befolkningen_ellers;alle;16-19;person;6656;
befolkning_alder;2008;35;befolkningen_ellers;alle;20-29;person;14068;
befolkning_alder;2008;35;befolkningen_ellers;alle;30-54;person;37592;
befolkning_alder;2008;35;befolkningen_ellers;alle;55-66;person;14590;
befolkning_alder;2008;35;befolkningen_ellers;alle;67+;person;13854;
befolkning_alder;2008;35;alle;1;0-5;person;4641;
befolkning_alder;2008;35;alle;1;6-15;person;8945;
befolkning_alder;2008;35;alle;1;16-19;person;3616;
befolkning_alder;2008;35;alle;1;20-29;person;8294;
befolkning_alder;2008;35;alle;1;30-54;person;21509;
befolkning_alder;2008;35;alle;1;55-66;person;7666;
befolkning_alder;2008;35;alle;1;67+;person;6129;
befolkning_alder;2008;35;innvandrere;1;0-5;person;97;
befolkning_alder;2008;35;innvandrere;1;6-15;person;445;
befolkning_alder;2008;35;innvandrere;1;16-19;person;263;
befolkning_alder;2008;35;innvandrere;1;20-29;person;972;
befolkning_alder;2008;35;innvandrere;1;30-54;person;2533;
befolkning_alder;2008;35;innvandrere;1;55-66;person;528;
befolkning_alder;2008;35;innvandrere;1;67+;person;320;
befolkning_alder;2008;35;befolkningen_ellers;1;0-5;person;4544;
befolkning_alder;2008;35;befolkningen_ellers;1;6-15;person;8500;
befolkning_alder;2008;35;befolkningen_ellers;1;16-19;person;3353;
befolkning_alder;2008;35;befolkningen_ellers;1;20-29;person;7322;
befolkning_alder;2008;35;befolkningen_ellers;1;30-54;person;18976;
befolkning_alder;2008;35;befolkningen_ellers;1;55-66;person;7138;
befolkning_alder;2008;35;befolkningen_ellers;1;67+;person;5809;
befolkning_alder;2008;35;alle;0;0-5;person;4620;
befolkning_alder;2008;35;alle;0;6-15;person;8406;
befolkning_alder;2008;35;alle;0;16-19;person;3527;
befolkning_alder;2008;35;alle;0;20-29;person;7756;
befolkning_alder;2008;35;alle;0;30-54;person;20861;
befolkning_alder;2008;35;alle;0;55-66;person;7967;
befolkning_alder;2008;35;alle;0;67+;person;8488;
befolkning_alder;2008;35;innvandrere;0;0-5;person;112;
befolkning_alder;2008;35;innvandrere;0;6-15;person;401;
befolkning_alder;2008;35;innvandrere;0;16-19;person;224;
befolkning_alder;2008;35;innvandrere;0;20-29;person;1010;
befolkning_alder;2008;35;innvandrere;0;30-54;person;2245;
befolkning_alder;2008;35;innvandrere;0;55-66;person;515;
befolkning_alder;2008;35;innvandrere;0;67+;person;443;
befolkning_alder;2008;35;befolkningen_ellers;0;0-5;person;4508;
befolkning_alder;2008;35;befolkningen_ellers;0;6-15;person;8005;
befolkning_alder;2008;35;befolkningen_ellers;0;16-19;person;3303;
befolkning_alder;2008;35;befolkningen_ellers;0;20-29;person;6746;
befolkning_alder;2008;35;befolkningen_ellers;0;30-54;person;18616;
befolkning_alder;2008;35;befolkningen_ellers;0;55-66;person;7452;
befolkning_alder;2008;35;befolkningen_ellers;0;67+;person;8045;
befolkning_alder;2009;35;alle;alle;0-5;person;9548;
befolkning_alder;2009;35;alle;alle;6-15;person;17232;
befolkning_alder;2009;35;alle;alle;16-19;person;7265;
befolkning_alder;2009;35;alle;alle;20-29;person;16553;
befolkning_alder;2009;35;alle;alle;30-54;person;42935;
befolkning_alder;2009;35;alle;alle;55-66;person;16064;
befolkning_alder;2009;35;alle;alle;67+;person;14780;
befolkning_alder;2009;35;innvandrere;alle;0-5;person;255;
befolkning_alder;2009;35;innvandrere;alle;6-15;person;909;
befolkning_alder;2009;35;innvandrere;alle;16-19;person;523;
befolkning_alder;2009;35;innvandrere;alle;20-29;person;2208;
befolkning_alder;2009;35;innvandrere;alle;30-54;person;5338;
befolkning_alder;2009;35;innvandrere;alle;55-66;person;1109;
befolkning_alder;2009;35;innvandrere;alle;67+;person;795;
befolkning_alder;2009;35;befolkningen_ellers;alle;0-5;person;9293;
befolkning_alder;2009;35;befolkningen_ellers;alle;6-15;person;16323;
befolkning_alder;2009;35;befolkningen_ellers;alle;16-19;person;6742;
befolkning_alder;2009;35;befolkningen_ellers;alle;20-29;person;14345;
