tabell_navn;aar;kommune_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2015;1120;alle;0;67+;person;991;
befolkning_alder;2015;1120;innvandrere;0;0-5;person;31;
befolkning_alder;2015;1120;innvandrere;0;6-15;person;115;
befolkning_alder;2015;1120;innvandrere;0;16-19;person;57;
befolkning_alder;2015;1120;innvandrere;0;20-29;person;220;
befolkning_alder;2015;1120;innvandrere;0;30-54;person;535;
befolkning_alder;2015;1120;innvandrere;0;55-66;person;38;
befolkning_alder;2015;1120;innvandrere;0;67+;person;23;
befolkning_alder;2015;1120;befolkningen_ellers;0;0-5;person;814;
befolkning_alder;2015;1120;befolkningen_ellers;0;6-15;person;1216;
befolkning_alder;2015;1120;befolkningen_ellers;0;16-19;person;507;
befolkning_alder;2015;1120;befolkningen_ellers;0;20-29;person;1029;
befolkning_alder;2015;1120;befolkningen_ellers;0;30-54;person;2622;
befolkning_alder;2015;1120;befolkningen_ellers;0;55-66;person;898;
befolkning_alder;2015;1120;befolkningen_ellers;0;67+;person;968;
befolkning_alder;2015;1121;alle;alle;0-5;person;1725;
befolkning_alder;2015;1121;alle;alle;6-15;person;2509;
befolkning_alder;2015;1121;alle;alle;16-19;person;937;
befolkning_alder;2015;1121;alle;alle;20-29;person;2702;
befolkning_alder;2015;1121;alle;alle;30-54;person;6249;
befolkning_alder;2015;1121;alle;alle;55-66;person;2250;
befolkning_alder;2015;1121;alle;alle;67+;person;1934;
befolkning_alder;2015;1121;innvandrere;alle;0-5;person;44;
befolkning_alder;2015;1121;innvandrere;alle;6-15;person;171;
befolkning_alder;2015;1121;innvandrere;alle;16-19;person;72;
befolkning_alder;2015;1121;innvandrere;alle;20-29;person;345;
befolkning_alder;2015;1121;innvandrere;alle;30-54;person;994;
befolkning_alder;2015;1121;innvandrere;alle;55-66;person;104;
befolkning_alder;2015;1121;innvandrere;alle;67+;person;65;
befolkning_alder;2015;1121;befolkningen_ellers;alle;0-5;person;1681;
befolkning_alder;2015;1121;befolkningen_ellers;alle;6-15;person;2338;
befolkning_alder;2015;1121;befolkningen_ellers;alle;16-19;person;865;
befolkning_alder;2015;1121;befolkningen_ellers;alle;20-29;person;2357;
befolkning_alder;2015;1121;befolkningen_ellers;alle;30-54;person;5255;
befolkning_alder;2015;1121;befolkningen_ellers;alle;55-66;person;2146;
befolkning_alder;2015;1121;befolkningen_ellers;alle;67+;person;1869;
befolkning_alder;2015;1121;alle;1;0-5;person;897;
befolkning_alder;2015;1121;alle;1;6-15;person;1305;
befolkning_alder;2015;1121;alle;1;16-19;person;483;
befolkning_alder;2015;1121;alle;1;20-29;person;1376;
befolkning_alder;2015;1121;alle;1;30-54;person;3280;
befolkning_alder;2015;1121;alle;1;55-66;person;1159;
befolkning_alder;2015;1121;alle;1;67+;person;880;
befolkning_alder;2015;1121;innvandrere;1;0-5;person;19;
befolkning_alder;2015;1121;innvandrere;1;6-15;person;100;
befolkning_alder;2015;1121;innvandrere;1;16-19;person;32;
befolkning_alder;2015;1121;innvandrere;1;20-29;person;152;
befolkning_alder;2015;1121;innvandrere;1;30-54;person;549;
befolkning_alder;2015;1121;innvandrere;1;55-66;person;66;
befolkning_alder;2015;1121;innvandrere;1;67+;person;33;
befolkning_alder;2015;1121;befolkningen_ellers;1;0-5;person;878;
befolkning_alder;2015;1121;befolkningen_ellers;1;6-15;person;1205;
befolkning_alder;2015;1121;befolkningen_ellers;1;16-19;person;451;
befolkning_alder;2015;1121;befolkningen_ellers;1;20-29;person;1224;
befolkning_alder;2015;1121;befolkningen_ellers;1;30-54;person;2731;
befolkning_alder;2015;1121;befolkningen_ellers;1;55-66;person;1093;
befolkning_alder;2015;1121;befolkningen_ellers;1;67+;person;847;
befolkning_alder;2015;1121;alle;0;0-5;person;828;
befolkning_alder;2015;1121;alle;0;6-15;person;1204;
befolkning_alder;2015;1121;alle;0;16-19;person;454;
befolkning_alder;2015;1121;alle;0;20-29;person;1326;
befolkning_alder;2015;1121;alle;0;30-54;person;2969;
befolkning_alder;2015;1121;alle;0;55-66;person;1091;
befolkning_alder;2015;1121;alle;0;67+;person;1054;
befolkning_alder;2015;1121;innvandrere;0;0-5;person;25;
befolkning_alder;2015;1121;innvandrere;0;6-15;person;71;
befolkning_alder;2015;1121;innvandrere;0;16-19;person;40;
befolkning_alder;2015;1121;innvandrere;0;20-29;person;193;
befolkning_alder;2015;1121;innvandrere;0;30-54;person;445;
befolkning_alder;2015;1121;innvandrere;0;55-66;person;38;
befolkning_alder;2015;1121;innvandrere;0;67+;person;32;
befolkning_alder;2015;1121;befolkningen_ellers;0;0-5;person;803;
befolkning_alder;2015;1121;befolkningen_ellers;0;6-15;person;1133;
befolkning_alder;2015;1121;befolkningen_ellers;0;16-19;person;414;
befolkning_alder;2015;1121;befolkningen_ellers;0;20-29;person;1133;
befolkning_alder;2015;1121;befolkningen_ellers;0;30-54;person;2524;
befolkning_alder;2015;1121;befolkningen_ellers;0;55-66;person;1053;
befolkning_alder;2015;1121;befolkningen_ellers;0;67+;person;1022;
befolkning_alder;2015;1122;alle;alle;0-5;person;1154;
befolkning_alder;2015;1122;alle;alle;6-15;person;1644;
befolkning_alder;2015;1122;alle;alle;16-19;person;672;
befolkning_alder;2015;1122;alle;alle;20-29;person;1799;
befolkning_alder;2015;1122;alle;alle;30-54;person;4120;
befolkning_alder;2015;1122;alle;alle;55-66;person;1281;
befolkning_alder;2015;1122;alle;alle;67+;person;930;
befolkning_alder;2015;1122;innvandrere;alle;0-5;person;28;
befolkning_alder;2015;1122;innvandrere;alle;6-15;person;126;
befolkning_alder;2015;1122;innvandrere;alle;16-19;person;42;
befolkning_alder;2015;1122;innvandrere;alle;20-29;person;259;
befolkning_alder;2015;1122;innvandrere;alle;30-54;person;719;
befolkning_alder;2015;1122;innvandrere;alle;55-66;person;88;
befolkning_alder;2015;1122;innvandrere;alle;67+;person;37;
befolkning_alder;2015;1122;befolkningen_ellers;alle;0-5;person;1126;
befolkning_alder;2015;1122;befolkningen_ellers;alle;6-15;person;1518;
befolkning_alder;2015;1122;befolkningen_ellers;alle;16-19;person;630;
befolkning_alder;2015;1122;befolkningen_ellers;alle;20-29;person;1540;
befolkning_alder;2015;1122;befolkningen_ellers;alle;30-54;person;3401;
befolkning_alder;2015;1122;befolkningen_ellers;alle;55-66;person;1193;
befolkning_alder;2015;1122;befolkningen_ellers;alle;67+;person;893;
befolkning_alder;2015;1122;alle;1;0-5;person;589;
befolkning_alder;2015;1122;alle;1;6-15;person;823;
befolkning_alder;2015;1122;alle;1;16-19;person;345;
befolkning_alder;2015;1122;alle;1;20-29;person;943;
befolkning_alder;2015;1122;alle;1;30-54;person;2160;
befolkning_alder;2015;1122;alle;1;55-66;person;652;
befolkning_alder;2015;1122;alle;1;67+;person;429;
befolkning_alder;2015;1122;innvandrere;1;0-5;person;15;
befolkning_alder;2015;1122;innvandrere;1;6-15;person;58;
befolkning_alder;2015;1122;innvandrere;1;16-19;person;28;
befolkning_alder;2015;1122;innvandrere;1;20-29;person;126;
befolkning_alder;2015;1122;innvandrere;1;30-54;person;412;
befolkning_alder;2015;1122;innvandrere;1;55-66;person;56;
befolkning_alder;2015;1122;innvandrere;1;67+;person;20;
befolkning_alder;2015;1122;befolkningen_ellers;1;0-5;person;574;
befolkning_alder;2015;1122;befolkningen_ellers;1;6-15;person;765;
befolkning_alder;2015;1122;befolkningen_ellers;1;16-19;person;317;
befolkning_alder;2015;1122;befolkningen_ellers;1;20-29;person;817;
befolkning_alder;2015;1122;befolkningen_ellers;1;30-54;person;1748;
befolkning_alder;2015;1122;befolkningen_ellers;1;55-66;person;596;
befolkning_alder;2015;1122;befolkningen_ellers;1;67+;person;409;
befolkning_alder;2015;1122;alle;0;0-5;person;565;
befolkning_alder;2015;1122;alle;0;6-15;person;821;
befolkning_alder;2015;1122;alle;0;16-19;person;327;
befolkning_alder;2015;1122;alle;0;20-29;person;856;
befolkning_alder;2015;1122;alle;0;30-54;person;1960;
befolkning_alder;2015;1122;alle;0;55-66;person;629;
befolkning_alder;2015;1122;alle;0;67+;person;501;
befolkning_alder;2015;1122;innvandrere;0;0-5;person;13;
befolkning_alder;2015;1122;innvandrere;0;6-15;person;68;
befolkning_alder;2015;1122;innvandrere;0;16-19;person;14;
befolkning_alder;2015;1122;innvandrere;0;20-29;person;133;
befolkning_alder;2015;1122;innvandrere;0;30-54;person;307;
befolkning_alder;2015;1122;innvandrere;0;55-66;person;32;
befolkning_alder;2015;1122;innvandrere;0;67+;person;17;
befolkning_alder;2015;1122;befolkningen_ellers;0;0-5;person;552;
befolkning_alder;2015;1122;befolkningen_ellers;0;6-15;person;753;
befolkning_alder;2015;1122;befolkningen_ellers;0;16-19;person;313;
befolkning_alder;2015;1122;befolkningen_ellers;0;20-29;person;723;
befolkning_alder;2015;1122;befolkningen_ellers;0;30-54;person;1653;
befolkning_alder;2015;1122;befolkningen_ellers;0;55-66;person;597;
befolkning_alder;2015;1122;befolkningen_ellers;0;67+;person;484;
befolkning_alder;2015;1124;alle;alle;0-5;person;2357;
befolkning_alder;2015;1124;alle;alle;6-15;person;3475;
befolkning_alder;2015;1124;alle;alle;16-19;person;1389;
befolkning_alder;2015;1124;alle;alle;20-29;person;3717;
befolkning_alder;2015;1124;alle;alle;30-54;person;9273;
befolkning_alder;2015;1124;alle;alle;55-66;person;2931;
befolkning_alder;2015;1124;alle;alle;67+;person;2566;
befolkning_alder;2015;1124;innvandrere;alle;0-5;person;157;
befolkning_alder;2015;1124;innvandrere;alle;6-15;person;321;
befolkning_alder;2015;1124;innvandrere;alle;16-19;person;132;
befolkning_alder;2015;1124;innvandrere;alle;20-29;person;748;
befolkning_alder;2015;1124;innvandrere;alle;30-54;person;2315;
befolkning_alder;2015;1124;innvandrere;alle;55-66;person;304;
befolkning_alder;2015;1124;innvandrere;alle;67+;person;114;
befolkning_alder;2015;1124;befolkningen_ellers;alle;0-5;person;2200;
befolkning_alder;2015;1124;befolkningen_ellers;alle;6-15;person;3154;
befolkning_alder;2015;1124;befolkningen_ellers;alle;16-19;person;1257;
befolkning_alder;2015;1124;befolkningen_ellers;alle;20-29;person;2969;
befolkning_alder;2015;1124;befolkningen_ellers;alle;30-54;person;6958;
befolkning_alder;2015;1124;befolkningen_ellers;alle;55-66;person;2627;
befolkning_alder;2015;1124;befolkningen_ellers;alle;67+;person;2452;
befolkning_alder;2015;1124;alle;1;0-5;person;1208;
befolkning_alder;2015;1124;alle;1;6-15;person;1730;
befolkning_alder;2015;1124;alle;1;16-19;person;729;
befolkning_alder;2015;1124;alle;1;20-29;person;1900;
befolkning_alder;2015;1124;alle;1;30-54;person;4828;
befolkning_alder;2015;1124;alle;1;55-66;person;1540;
befolkning_alder;2015;1124;alle;1;67+;person;1205;
befolkning_alder;2015;1124;innvandrere;1;0-5;person;91;
befolkning_alder;2015;1124;innvandrere;1;6-15;person;164;
befolkning_alder;2015;1124;innvandrere;1;16-19;person;69;
befolkning_alder;2015;1124;innvandrere;1;20-29;person;343;
befolkning_alder;2015;1124;innvandrere;1;30-54;person;1273;
befolkning_alder;2015;1124;innvandrere;1;55-66;person;174;
befolkning_alder;2015;1124;innvandrere;1;67+;person;60;
befolkning_alder;2015;1124;befolkningen_ellers;1;0-5;person;1117;
befolkning_alder;2015;1124;befolkningen_ellers;1;6-15;person;1566;
befolkning_alder;2015;1124;befolkningen_ellers;1;16-19;person;660;
befolkning_alder;2015;1124;befolkningen_ellers;1;20-29;person;1557;
befolkning_alder;2015;1124;befolkningen_ellers;1;30-54;person;3555;
befolkning_alder;2015;1124;befolkningen_ellers;1;55-66;person;1366;
befolkning_alder;2015;1124;befolkningen_ellers;1;67+;person;1145;
befolkning_alder;2015;1124;alle;0;0-5;person;1149;
befolkning_alder;2015;1124;alle;0;6-15;person;1745;
befolkning_alder;2015;1124;alle;0;16-19;person;660;
befolkning_alder;2015;1124;alle;0;20-29;person;1817;
befolkning_alder;2015;1124;alle;0;30-54;person;4445;
befolkning_alder;2015;1124;alle;0;55-66;person;1391;
befolkning_alder;2015;1124;alle;0;67+;person;1361;
befolkning_alder;2015;1124;innvandrere;0;0-5;person;66;
befolkning_alder;2015;1124;innvandrere;0;6-15;person;157;
befolkning_alder;2015;1124;innvandrere;0;16-19;person;63;
befolkning_alder;2015;1124;innvandrere;0;20-29;person;405;
befolkning_alder;2015;1124;innvandrere;0;30-54;person;1042;
befolkning_alder;2015;1124;innvandrere;0;55-66;person;130;
befolkning_alder;2015;1124;innvandrere;0;67+;person;54;
befolkning_alder;2015;1124;befolkningen_ellers;0;0-5;person;1083;
befolkning_alder;2015;1124;befolkningen_ellers;0;6-15;person;1588;
befolkning_alder;2015;1124;befolkningen_ellers;0;16-19;person;597;
befolkning_alder;2015;1124;befolkningen_ellers;0;20-29;person;1412;
befolkning_alder;2015;1124;befolkningen_ellers;0;30-54;person;3403;
befolkning_alder;2015;1124;befolkningen_ellers;0;55-66;person;1261;
befolkning_alder;2015;1124;befolkningen_ellers;0;67+;person;1307;
befolkning_alder;2015;1127;alle;alle;0-5;person;826;
befolkning_alder;2015;1127;alle;alle;6-15;person;1541;
befolkning_alder;2015;1127;alle;alle;16-19;person;680;
befolkning_alder;2015;1127;alle;alle;20-29;person;1369;
befolkning_alder;2015;1127;alle;alle;30-54;person;3680;
befolkning_alder;2015;1127;alle;alle;55-66;person;1281;
befolkning_alder;2015;1127;alle;alle;67+;person;1179;
befolkning_alder;2015;1127;innvandrere;alle;0-5;person;29;
befolkning_alder;2015;1127;innvandrere;alle;6-15;person;87;
befolkning_alder;2015;1127;innvandrere;alle;16-19;person;46;
befolkning_alder;2015;1127;innvandrere;alle;20-29;person;202;
befolkning_alder;2015;1127;innvandrere;alle;30-54;person;608;
befolkning_alder;2015;1127;innvandrere;alle;55-66;person;99;
befolkning_alder;2015;1127;innvandrere;alle;67+;person;31;
befolkning_alder;2015;1127;befolkningen_ellers;alle;0-5;person;797;
befolkning_alder;2015;1127;befolkningen_ellers;alle;6-15;person;1454;
befolkning_alder;2015;1127;befolkningen_ellers;alle;16-19;person;634;
befolkning_alder;2015;1127;befolkningen_ellers;alle;20-29;person;1167;
befolkning_alder;2015;1127;befolkningen_ellers;alle;30-54;person;3072;
befolkning_alder;2015;1127;befolkningen_ellers;alle;55-66;person;1182;
befolkning_alder;2015;1127;befolkningen_ellers;alle;67+;person;1148;
befolkning_alder;2015;1127;alle;1;0-5;person;408;
befolkning_alder;2015;1127;alle;1;6-15;person;783;
befolkning_alder;2015;1127;alle;1;16-19;person;386;
befolkning_alder;2015;1127;alle;1;20-29;person;715;
befolkning_alder;2015;1127;alle;1;30-54;person;1893;
befolkning_alder;2015;1127;alle;1;55-66;person;674;
befolkning_alder;2015;1127;alle;1;67+;person;525;
befolkning_alder;2015;1127;innvandrere;1;0-5;person;12;
befolkning_alder;2015;1127;innvandrere;1;6-15;person;40;
befolkning_alder;2015;1127;innvandrere;1;16-19;person;30;
befolkning_alder;2015;1127;innvandrere;1;20-29;person;91;
befolkning_alder;2015;1127;innvandrere;1;30-54;person;351;
befolkning_alder;2015;1127;innvandrere;1;55-66;person;65;
befolkning_alder;2015;1127;innvandrere;1;67+;person;12;
befolkning_alder;2015;1127;befolkningen_ellers;1;0-5;person;396;
befolkning_alder;2015;1127;befolkningen_ellers;1;6-15;person;743;
befolkning_alder;2015;1127;befolkningen_ellers;1;16-19;person;356;
befolkning_alder;2015;1127;befolkningen_ellers;1;20-29;person;624;
befolkning_alder;2015;1127;befolkningen_ellers;1;30-54;person;1542;
befolkning_alder;2015;1127;befolkningen_ellers;1;55-66;person;609;
befolkning_alder;2015;1127;befolkningen_ellers;1;67+;person;513;
befolkning_alder;2015;1127;alle;0;0-5;person;418;
befolkning_alder;2015;1127;alle;0;6-15;person;758;
befolkning_alder;2015;1127;alle;0;16-19;person;294;
befolkning_alder;2015;1127;alle;0;20-29;person;654;
befolkning_alder;2015;1127;alle;0;30-54;person;1787;
befolkning_alder;2015;1127;alle;0;55-66;person;607;
befolkning_alder;2015;1127;alle;0;67+;person;654;
befolkning_alder;2015;1127;innvandrere;0;0-5;person;17;
befolkning_alder;2015;1127;innvandrere;0;6-15;person;47;
befolkning_alder;2015;1127;innvandrere;0;16-19;person;16;
befolkning_alder;2015;1127;innvandrere;0;20-29;person;111;
befolkning_alder;2015;1127;innvandrere;0;30-54;person;257;
befolkning_alder;2015;1127;innvandrere;0;55-66;person;34;
befolkning_alder;2015;1127;innvandrere;0;67+;person;19;
befolkning_alder;2015;1127;befolkningen_ellers;0;0-5;person;401;
befolkning_alder;2015;1127;befolkningen_ellers;0;6-15;person;711;
befolkning_alder;2015;1127;befolkningen_ellers;0;16-19;person;278;
befolkning_alder;2015;1127;befolkningen_ellers;0;20-29;person;543;
befolkning_alder;2015;1127;befolkningen_ellers;0;30-54;person;1530;
befolkning_alder;2015;1127;befolkningen_ellers;0;55-66;person;573;
befolkning_alder;2015;1127;befolkningen_ellers;0;67+;person;635;
befolkning_alder;2015;1129;alle;alle;0-5;person;93;
befolkning_alder;2015;1129;alle;alle;6-15;person;183;
befolkning_alder;2015;1129;alle;alle;16-19;person;76;
befolkning_alder;2015;1129;alle;alle;20-29;person;123;
befolkning_alder;2015;1129;alle;alle;30-54;person;389;
befolkning_alder;2015;1129;alle;alle;55-66;person;184;
befolkning_alder;2015;1129;alle;alle;67+;person;160;
befolkning_alder;2015;1129;innvandrere;alle;0-5;person;0;
befolkning_alder;2015;1129;innvandrere;alle;6-15;person;11;
befolkning_alder;2015;1129;innvandrere;alle;16-19;person;5;
befolkning_alder;2015;1129;innvandrere;alle;20-29;person;10;
befolkning_alder;2015;1129;innvandrere;alle;30-54;person;61;
befolkning_alder;2015;1129;innvandrere;alle;55-66;person;8;
befolkning_alder;2015;1129;innvandrere;alle;67+;person;0;
befolkning_alder;2015;1129;befolkningen_ellers;alle;0-5;person;93;
befolkning_alder;2015;1129;befolkningen_ellers;alle;6-15;person;172;
befolkning_alder;2015;1129;befolkningen_ellers;alle;16-19;person;71;
befolkning_alder;2015;1129;befolkningen_ellers;alle;20-29;person;113;
befolkning_alder;2015;1129;befolkningen_ellers;alle;30-54;person;328;
befolkning_alder;2015;1129;befolkningen_ellers;alle;55-66;person;176;
befolkning_alder;2015;1129;befolkningen_ellers;alle;67+;person;160;
befolkning_alder;2015;1129;alle;1;0-5;person;50;
befolkning_alder;2015;1129;alle;1;6-15;person;97;
befolkning_alder;2015;1129;alle;1;16-19;person;39;
befolkning_alder;2015;1129;alle;1;20-29;person;65;
befolkning_alder;2015;1129;alle;1;30-54;person;208;
befolkning_alder;2015;1129;alle;1;55-66;person;93;
befolkning_alder;2015;1129;alle;1;67+;person;76;
befolkning_alder;2015;1129;innvandrere;1;0-5;person;0;
befolkning_alder;2015;1129;innvandrere;1;6-15;person;4;
befolkning_alder;2015;1129;innvandrere;1;16-19;person;0;
befolkning_alder;2015;1129;innvandrere;1;20-29;person;8;
befolkning_alder;2015;1129;innvandrere;1;30-54;person;39;
befolkning_alder;2015;1129;innvandrere;1;55-66;person;3;
befolkning_alder;2015;1129;innvandrere;1;67+;person;0;
befolkning_alder;2015;1129;befolkningen_ellers;1;0-5;person;50;
befolkning_alder;2015;1129;befolkningen_ellers;1;6-15;person;93;
befolkning_alder;2015;1129;befolkningen_ellers;1;16-19;person;39;
befolkning_alder;2015;1129;befolkningen_ellers;1;20-29;person;57;
befolkning_alder;2015;1129;befolkningen_ellers;1;30-54;person;169;
befolkning_alder;2015;1129;befolkningen_ellers;1;55-66;person;90;
befolkning_alder;2015;1129;befolkningen_ellers;1;67+;person;76;
befolkning_alder;2015;1129;alle;0;0-5;person;43;
befolkning_alder;2015;1129;alle;0;6-15;person;86;
befolkning_alder;2015;1129;alle;0;16-19;person;37;
befolkning_alder;2015;1129;alle;0;20-29;person;58;
befolkning_alder;2015;1129;alle;0;30-54;person;181;
befolkning_alder;2015;1129;alle;0;55-66;person;91;
befolkning_alder;2015;1129;alle;0;67+;person;84;
befolkning_alder;2015;1129;innvandrere;0;0-5;person;0;
befolkning_alder;2015;1129;innvandrere;0;6-15;person;7;
befolkning_alder;2015;1129;innvandrere;0;16-19;person;4;
befolkning_alder;2015;1129;innvandrere;0;20-29;person;3;
befolkning_alder;2015;1129;innvandrere;0;30-54;person;22;
befolkning_alder;2015;1129;innvandrere;0;55-66;person;6;
befolkning_alder;2015;1129;innvandrere;0;67+;person;0;
befolkning_alder;2015;1129;befolkningen_ellers;0;0-5;person;43;
befolkning_alder;2015;1129;befolkningen_ellers;0;6-15;person;79;
befolkning_alder;2015;1129;befolkningen_ellers;0;16-19;person;33;
befolkning_alder;2015;1129;befolkningen_ellers;0;20-29;person;55;
befolkning_alder;2015;1129;befolkningen_ellers;0;30-54;person;159;
befolkning_alder;2015;1129;befolkningen_ellers;0;55-66;person;85;
befolkning_alder;2015;1129;befolkningen_ellers;0;67+;person;84;
befolkning_alder;2015;1130;alle;alle;0-5;person;1081;
befolkning_alder;2015;1130;alle;alle;6-15;person;1792;
befolkning_alder;2015;1130;alle;alle;16-19;person;696;
befolkning_alder;2015;1130;alle;alle;20-29;person;1703;
befolkning_alder;2015;1130;alle;alle;30-54;person;4007;
befolkning_alder;2015;1130;alle;alle;55-66;person;1561;
befolkning_alder;2015;1130;alle;alle;67+;person;1555;
befolkning_alder;2015;1130;innvandrere;alle;0-5;person;31;
befolkning_alder;2015;1130;innvandrere;alle;6-15;person;121;
befolkning_alder;2015;1130;innvandrere;alle;16-19;person;63;
befolkning_alder;2015;1130;innvandrere;alle;20-29;person;230;
befolkning_alder;2015;1130;innvandrere;alle;30-54;person;596;
befolkning_alder;2015;1130;innvandrere;alle;55-66;person;99;
befolkning_alder;2015;1130;innvandrere;alle;67+;person;38;
befolkning_alder;2015;1130;befolkningen_ellers;alle;0-5;person;1050;
befolkning_alder;2015;1130;befolkningen_ellers;alle;6-15;person;1671;
befolkning_alder;2015;1130;befolkningen_ellers;alle;16-19;person;633;
befolkning_alder;2015;1130;befolkningen_ellers;alle;20-29;person;1473;
befolkning_alder;2015;1130;befolkningen_ellers;alle;30-54;person;3411;
befolkning_alder;2015;1130;befolkningen_ellers;alle;55-66;person;1462;
befolkning_alder;2015;1130;befolkningen_ellers;alle;67+;person;1517;
befolkning_alder;2015;1130;alle;1;0-5;person;549;
befolkning_alder;2015;1130;alle;1;6-15;person;929;
befolkning_alder;2015;1130;alle;1;16-19;person;336;
befolkning_alder;2015;1130;alle;1;20-29;person;887;
befolkning_alder;2015;1130;alle;1;30-54;person;2074;
befolkning_alder;2015;1130;alle;1;55-66;person;786;
befolkning_alder;2015;1130;alle;1;67+;person;715;
befolkning_alder;2015;1130;innvandrere;1;0-5;person;21;
befolkning_alder;2015;1130;innvandrere;1;6-15;person;62;
befolkning_alder;2015;1130;innvandrere;1;16-19;person;34;
befolkning_alder;2015;1130;innvandrere;1;20-29;person;118;
befolkning_alder;2015;1130;innvandrere;1;30-54;person;305;
befolkning_alder;2015;1130;innvandrere;1;55-66;person;44;
befolkning_alder;2015;1130;innvandrere;1;67+;person;17;
befolkning_alder;2015;1130;befolkningen_ellers;1;0-5;person;528;
befolkning_alder;2015;1130;befolkningen_ellers;1;6-15;person;867;
befolkning_alder;2015;1130;befolkningen_ellers;1;16-19;person;302;
befolkning_alder;2015;1130;befolkningen_ellers;1;20-29;person;769;
befolkning_alder;2015;1130;befolkningen_ellers;1;30-54;person;1769;
befolkning_alder;2015;1130;befolkningen_ellers;1;55-66;person;742;
befolkning_alder;2015;1130;befolkningen_ellers;1;67+;person;698;
befolkning_alder;2015;1130;alle;0;0-5;person;532;
befolkning_alder;2015;1130;alle;0;6-15;person;863;
befolkning_alder;2015;1130;alle;0;16-19;person;360;
befolkning_alder;2015;1130;alle;0;20-29;person;816;
befolkning_alder;2015;1130;alle;0;30-54;person;1933;
befolkning_alder;2015;1130;alle;0;55-66;person;775;
befolkning_alder;2015;1130;alle;0;67+;person;840;
befolkning_alder;2015;1130;innvandrere;0;0-5;person;10;
befolkning_alder;2015;1130;innvandrere;0;6-15;person;59;
befolkning_alder;2015;1130;innvandrere;0;16-19;person;29;
befolkning_alder;2015;1130;innvandrere;0;20-29;person;112;
befolkning_alder;2015;1130;innvandrere;0;30-54;person;291;
befolkning_alder;2015;1130;innvandrere;0;55-66;person;55;
befolkning_alder;2015;1130;innvandrere;0;67+;person;21;
befolkning_alder;2015;1130;befolkningen_ellers;0;0-5;person;522;
befolkning_alder;2015;1130;befolkningen_ellers;0;6-15;person;804;
befolkning_alder;2015;1130;befolkningen_ellers;0;16-19;person;331;
befolkning_alder;2015;1130;befolkningen_ellers;0;20-29;person;704;
befolkning_alder;2015;1130;befolkningen_ellers;0;30-54;person;1642;
befolkning_alder;2015;1130;befolkningen_ellers;0;55-66;person;720;
befolkning_alder;2015;1130;befolkningen_ellers;0;67+;person;819;
befolkning_alder;2015;1133;alle;alle;0-5;person;232;
befolkning_alder;2015;1133;alle;alle;6-15;person;395;
befolkning_alder;2015;1133;alle;alle;16-19;person;153;
befolkning_alder;2015;1133;alle;alle;20-29;person;282;
befolkning_alder;2015;1133;alle;alle;30-54;person;874;
befolkning_alder;2015;1133;alle;alle;55-66;person;421;
befolkning_alder;2015;1133;alle;alle;67+;person;428;
befolkning_alder;2015;1133;innvandrere;alle;0-5;person;11;
befolkning_alder;2015;1133;innvandrere;alle;6-15;person;57;
befolkning_alder;2015;1133;innvandrere;alle;16-19;person;23;
befolkning_alder;2015;1133;innvandrere;alle;20-29;person;61;
befolkning_alder;2015;1133;innvandrere;alle;30-54;person;219;
befolkning_alder;2015;1133;innvandrere;alle;55-66;person;38;
befolkning_alder;2015;1133;innvandrere;alle;67+;person;10;
befolkning_alder;2015;1133;befolkningen_ellers;alle;0-5;person;221;
befolkning_alder;2015;1133;befolkningen_ellers;alle;6-15;person;338;
befolkning_alder;2015;1133;befolkningen_ellers;alle;16-19;person;130;
befolkning_alder;2015;1133;befolkningen_ellers;alle;20-29;person;221;
befolkning_alder;2015;1133;befolkningen_ellers;alle;30-54;person;655;
befolkning_alder;2015;1133;befolkningen_ellers;alle;55-66;person;383;
befolkning_alder;2015;1133;befolkningen_ellers;alle;67+;person;418;
befolkning_alder;2015;1133;alle;1;0-5;person;119;
befolkning_alder;2015;1133;alle;1;6-15;person;185;
befolkning_alder;2015;1133;alle;1;16-19;person;85;
befolkning_alder;2015;1133;alle;1;20-29;person;147;
befolkning_alder;2015;1133;alle;1;30-54;person;468;
befolkning_alder;2015;1133;alle;1;55-66;person;227;
befolkning_alder;2015;1133;alle;1;67+;person;201;
befolkning_alder;2015;1133;innvandrere;1;0-5;person;3;
befolkning_alder;2015;1133;innvandrere;1;6-15;person;26;
befolkning_alder;2015;1133;innvandrere;1;16-19;person;10;
befolkning_alder;2015;1133;innvandrere;1;20-29;person;33;
befolkning_alder;2015;1133;innvandrere;1;30-54;person;119;
befolkning_alder;2015;1133;innvandrere;1;55-66;person;25;
befolkning_alder;2015;1133;innvandrere;1;67+;person;3;
befolkning_alder;2015;1133;befolkningen_ellers;1;0-5;person;116;
befolkning_alder;2015;1133;befolkningen_ellers;1;6-15;person;159;
befolkning_alder;2015;1133;befolkningen_ellers;1;16-19;person;75;
befolkning_alder;2015;1133;befolkningen_ellers;1;20-29;person;114;
befolkning_alder;2015;1133;befolkningen_ellers;1;30-54;person;349;
befolkning_alder;2015;1133;befolkningen_ellers;1;55-66;person;202;
befolkning_alder;2015;1133;befolkningen_ellers;1;67+;person;198;
befolkning_alder;2015;1133;alle;0;0-5;person;113;
befolkning_alder;2015;1133;alle;0;6-15;person;210;
befolkning_alder;2015;1133;alle;0;16-19;person;68;
