"aar","fylke_nr","kohort","kjonn","avslutning_status_4","enhet","tabellvariabel","tabell_navn","bydel_nr","kommune_nr","naringsregion_nr"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","1431","NULL"
"2013","NULL","2008","0","alle","personer","4","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","0","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","1","alle","personer",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","1","alle","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","1","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","alle","alle","personer","7","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","alle","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","alle","annet","prosent","71","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","0","alle","personer","4","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","0","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","1","alle","personer",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","1","alle","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","1","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","alle","alle","personer","7","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","alle","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2010","alle","annet","prosent","71","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","0","alle","personer","4","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","0","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","1","alle","personer",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","1","alle","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","1","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","alle","alle","personer","7","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","alle","arbutd","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2012","alle","annet","prosent","71","intro_status_arbutd","NULL","1432","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","1433","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","1438","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","1439","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","1441","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","1443","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","1444","NULL"
"2013","NULL","2008","0","alle","personer","6","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","0","arbutd","prosent","67","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","1","alle","personer",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","1","alle","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","1","arbutd","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","alle","alle","personer","9","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","alle","arbutd","prosent","78","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","0","alle","personer","6","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","0","arbutd","prosent","67","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","1","alle","personer",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","1","alle","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","1","arbutd","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","alle","alle","personer","9","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","alle","arbutd","prosent","78","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","0","alle","personer","6","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","0","arbutd","prosent","67","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","1","alle","personer",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","1","alle","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","1","arbutd","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","alle","alle","personer","9","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","alle","arbutd","prosent","78","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","1445","NULL"
"2013","NULL","2008","0","alle","personer","4","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","0","arbutd","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","1","alle","personer","11","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","1","arbutd","prosent","64","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","alle","alle","personer","15","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","alle","arbutd","prosent","67","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","0","alle","personer","4","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","0","arbutd","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","1","alle","personer","11","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","1","arbutd","prosent","64","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","alle","alle","personer","15","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","alle","arbutd","prosent","67","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","0","alle","personer","4","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","0","arbutd","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","1","alle","personer","11","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","1","arbutd","prosent","64","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","alle","alle","personer","15","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","alle","arbutd","prosent","67","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","1449","NULL"
"2013","NULL","2008","0","alle","personer","8","intro_status_arbutd","NULL","1502","NULL"
