tabell_navn,aar,kommune_nr,fylke_nr,bydel_nr,naringsregion_nr,innvkat_3,kjonn,enhet,tabellvariabel
sosialhjelp,2014,0616,NULL,NULL,NULL,innvandrere,alle,person,24
sosialhjelp,2014,0616,NULL,NULL,NULL,innvandrere,alle,prosent,7.95
sosialhjelp,2014,0616,NULL,NULL,NULL,innvandrere,1,person,14
sosialhjelp,2014,0616,NULL,NULL,NULL,innvandrere,1,prosent,9.79
sosialhjelp,2014,0616,NULL,NULL,NULL,innvandrere,0,person,10
sosialhjelp,2014,0616,NULL,NULL,NULL,innvandrere,0,prosent,6.29
sosialhjelp,2014,0617,NULL,NULL,NULL,alle,alle,person,137
sosialhjelp,2014,0617,NULL,NULL,NULL,alle,alle,prosent,3.77
sosialhjelp,2014,0617,NULL,NULL,NULL,alle,1,person,72
sosialhjelp,2014,0617,NULL,NULL,NULL,alle,1,prosent,4.00
sosialhjelp,2014,0617,NULL,NULL,NULL,alle,0,person,65
sosialhjelp,2014,0617,NULL,NULL,NULL,alle,0,prosent,3.54
sosialhjelp,2014,0617,NULL,NULL,NULL,befolkningen_ellers,alle,person,87
sosialhjelp,2014,0617,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.81
sosialhjelp,2014,0617,NULL,NULL,NULL,befolkningen_ellers,1,person,44
sosialhjelp,2014,0617,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.88
sosialhjelp,2014,0617,NULL,NULL,NULL,befolkningen_ellers,0,person,43
sosialhjelp,2014,0617,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.74
sosialhjelp,2014,0617,NULL,NULL,NULL,innvandrere,alle,person,50
sosialhjelp,2014,0617,NULL,NULL,NULL,innvandrere,alle,prosent,9.26
sosialhjelp,2014,0617,NULL,NULL,NULL,innvandrere,1,person,28
sosialhjelp,2014,0617,NULL,NULL,NULL,innvandrere,1,prosent,10.18
sosialhjelp,2014,0617,NULL,NULL,NULL,innvandrere,0,person,22
sosialhjelp,2014,0617,NULL,NULL,NULL,innvandrere,0,prosent,8.30
sosialhjelp,2014,0618,NULL,NULL,NULL,alle,alle,person,48
sosialhjelp,2014,0618,NULL,NULL,NULL,alle,alle,prosent,2.64
sosialhjelp,2014,0618,NULL,NULL,NULL,alle,1,person,31
sosialhjelp,2014,0618,NULL,NULL,NULL,alle,1,prosent,3.29
sosialhjelp,2014,0618,NULL,NULL,NULL,alle,0,person,17
sosialhjelp,2014,0618,NULL,NULL,NULL,alle,0,prosent,1.94
sosialhjelp,2014,0618,NULL,NULL,NULL,befolkningen_ellers,alle,person,28
sosialhjelp,2014,0618,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.97
sosialhjelp,2014,0618,NULL,NULL,NULL,befolkningen_ellers,1,person,16
sosialhjelp,2014,0618,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.23
sosialhjelp,2014,0618,NULL,NULL,NULL,befolkningen_ellers,0,person,12
sosialhjelp,2014,0618,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.70
sosialhjelp,2014,0618,NULL,NULL,NULL,innvandrere,alle,person,20
sosialhjelp,2014,0618,NULL,NULL,NULL,innvandrere,alle,prosent,5.00
sosialhjelp,2014,0618,NULL,NULL,NULL,innvandrere,1,person,15
sosialhjelp,2014,0618,NULL,NULL,NULL,innvandrere,1,prosent,6.61
sosialhjelp,2014,0618,NULL,NULL,NULL,innvandrere,0,person,5
sosialhjelp,2014,0618,NULL,NULL,NULL,innvandrere,0,prosent,2.89
sosialhjelp,2014,0619,NULL,NULL,NULL,alle,alle,person,115
sosialhjelp,2014,0619,NULL,NULL,NULL,alle,alle,prosent,3.11
sosialhjelp,2014,0619,NULL,NULL,NULL,alle,1,person,76
sosialhjelp,2014,0619,NULL,NULL,NULL,alle,1,prosent,4.10
sosialhjelp,2014,0619,NULL,NULL,NULL,alle,0,person,39
sosialhjelp,2014,0619,NULL,NULL,NULL,alle,0,prosent,2.11
sosialhjelp,2014,0619,NULL,NULL,NULL,befolkningen_ellers,alle,person,78
sosialhjelp,2014,0619,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.33
sosialhjelp,2014,0619,NULL,NULL,NULL,befolkningen_ellers,1,person,48
sosialhjelp,2014,0619,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.89
sosialhjelp,2014,0619,NULL,NULL,NULL,befolkningen_ellers,0,person,30
sosialhjelp,2014,0619,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.78
sosialhjelp,2014,0619,NULL,NULL,NULL,innvandrere,alle,person,37
sosialhjelp,2014,0619,NULL,NULL,NULL,innvandrere,alle,prosent,10.48
sosialhjelp,2014,0619,NULL,NULL,NULL,innvandrere,1,person,28
sosialhjelp,2014,0619,NULL,NULL,NULL,innvandrere,1,prosent,14.74
sosialhjelp,2014,0619,NULL,NULL,NULL,innvandrere,0,person,9
sosialhjelp,2014,0619,NULL,NULL,NULL,innvandrere,0,prosent,5.52
sosialhjelp,2014,0620,NULL,NULL,NULL,alle,alle,person,47
sosialhjelp,2014,0620,NULL,NULL,NULL,alle,alle,prosent,1.28
sosialhjelp,2014,0620,NULL,NULL,NULL,alle,1,person,23
sosialhjelp,2014,0620,NULL,NULL,NULL,alle,1,prosent,1.26
sosialhjelp,2014,0620,NULL,NULL,NULL,alle,0,person,24
sosialhjelp,2014,0620,NULL,NULL,NULL,alle,0,prosent,1.31
sosialhjelp,2014,0620,NULL,NULL,NULL,befolkningen_ellers,alle,person,34
sosialhjelp,2014,0620,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.10
sosialhjelp,2014,0620,NULL,NULL,NULL,befolkningen_ellers,1,person,19
sosialhjelp,2014,0620,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.24
sosialhjelp,2014,0620,NULL,NULL,NULL,befolkningen_ellers,0,person,15
sosialhjelp,2014,0620,NULL,NULL,NULL,befolkningen_ellers,0,prosent,0.97
sosialhjelp,2014,0620,NULL,NULL,NULL,innvandrere,alle,person,13
sosialhjelp,2014,0620,NULL,NULL,NULL,innvandrere,alle,prosent,2.25
sosialhjelp,2014,0620,NULL,NULL,NULL,innvandrere,1,person,4
sosialhjelp,2014,0620,NULL,NULL,NULL,innvandrere,1,prosent,1.38
sosialhjelp,2014,0620,NULL,NULL,NULL,innvandrere,0,person,9
sosialhjelp,2014,0620,NULL,NULL,NULL,innvandrere,0,prosent,3.11
sosialhjelp,2014,0621,NULL,NULL,NULL,alle,alle,person,77
sosialhjelp,2014,0621,NULL,NULL,NULL,alle,alle,prosent,2.74
sosialhjelp,2014,0621,NULL,NULL,NULL,alle,1,person,36
sosialhjelp,2014,0621,NULL,NULL,NULL,alle,1,prosent,2.60
sosialhjelp,2014,0621,NULL,NULL,NULL,alle,0,person,41
sosialhjelp,2014,0621,NULL,NULL,NULL,alle,0,prosent,2.88
sosialhjelp,2014,0621,NULL,NULL,NULL,befolkningen_ellers,alle,person,63
sosialhjelp,2014,0621,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.38
sosialhjelp,2014,0621,NULL,NULL,NULL,befolkningen_ellers,1,person,28
sosialhjelp,2014,0621,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.15
sosialhjelp,2014,0621,NULL,NULL,NULL,befolkningen_ellers,0,person,35
sosialhjelp,2014,0621,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.61
sosialhjelp,2014,0621,NULL,NULL,NULL,innvandrere,alle,person,14
sosialhjelp,2014,0621,NULL,NULL,NULL,innvandrere,alle,prosent,8.43
sosialhjelp,2014,0621,NULL,NULL,NULL,innvandrere,1,person,8
sosialhjelp,2014,0621,NULL,NULL,NULL,innvandrere,1,prosent,9.88
sosialhjelp,2014,0621,NULL,NULL,NULL,innvandrere,0,person,6
sosialhjelp,2014,0621,NULL,NULL,NULL,innvandrere,0,prosent,7.06
sosialhjelp,2014,0622,NULL,NULL,NULL,alle,alle,person,51
sosialhjelp,2014,0622,NULL,NULL,NULL,alle,alle,prosent,2.78
sosialhjelp,2014,0622,NULL,NULL,NULL,alle,1,person,26
sosialhjelp,2014,0622,NULL,NULL,NULL,alle,1,prosent,2.86
sosialhjelp,2014,0622,NULL,NULL,NULL,alle,0,person,25
sosialhjelp,2014,0622,NULL,NULL,NULL,alle,0,prosent,2.70
sosialhjelp,2014,0622,NULL,NULL,NULL,befolkningen_ellers,alle,person,48
sosialhjelp,2014,0622,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.95
sosialhjelp,2014,0622,NULL,NULL,NULL,befolkningen_ellers,1,person,24
sosialhjelp,2014,0622,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.03
sosialhjelp,2014,0622,NULL,NULL,NULL,befolkningen_ellers,0,person,24
sosialhjelp,2014,0622,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.87
sosialhjelp,2014,0622,NULL,NULL,NULL,innvandrere,alle,person,3
sosialhjelp,2014,0622,NULL,NULL,NULL,innvandrere,alle,prosent,1.46
sosialhjelp,2014,0622,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2014,0622,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2014,0622,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2014,0622,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2014,0623,NULL,NULL,NULL,alle,alle,person,498
sosialhjelp,2014,0623,NULL,NULL,NULL,alle,alle,prosent,4.57
sosialhjelp,2014,0623,NULL,NULL,NULL,alle,1,person,280
sosialhjelp,2014,0623,NULL,NULL,NULL,alle,1,prosent,5.15
sosialhjelp,2014,0623,NULL,NULL,NULL,alle,0,person,218
sosialhjelp,2014,0623,NULL,NULL,NULL,alle,0,prosent,3.99
sosialhjelp,2014,0623,NULL,NULL,NULL,befolkningen_ellers,alle,person,362
sosialhjelp,2014,0623,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.67
sosialhjelp,2014,0623,NULL,NULL,NULL,befolkningen_ellers,1,person,201
sosialhjelp,2014,0623,NULL,NULL,NULL,befolkningen_ellers,1,prosent,4.11
sosialhjelp,2014,0623,NULL,NULL,NULL,befolkningen_ellers,0,person,161
sosialhjelp,2014,0623,NULL,NULL,NULL,befolkningen_ellers,0,prosent,3.24
sosialhjelp,2014,0623,NULL,NULL,NULL,innvandrere,alle,person,136
sosialhjelp,2014,0623,NULL,NULL,NULL,innvandrere,alle,prosent,13.28
sosialhjelp,2014,0623,NULL,NULL,NULL,innvandrere,1,person,79
sosialhjelp,2014,0623,NULL,NULL,NULL,innvandrere,1,prosent,14.66
sosialhjelp,2014,0623,NULL,NULL,NULL,innvandrere,0,person,57
sosialhjelp,2014,0623,NULL,NULL,NULL,innvandrere,0,prosent,11.75
sosialhjelp,2014,0624,NULL,NULL,NULL,alle,alle,person,450
sosialhjelp,2014,0624,NULL,NULL,NULL,alle,alle,prosent,3.19
sosialhjelp,2014,0624,NULL,NULL,NULL,alle,1,person,257
sosialhjelp,2014,0624,NULL,NULL,NULL,alle,1,prosent,3.60
sosialhjelp,2014,0624,NULL,NULL,NULL,alle,0,person,193
sosialhjelp,2014,0624,NULL,NULL,NULL,alle,0,prosent,2.78
sosialhjelp,2014,0624,NULL,NULL,NULL,befolkningen_ellers,alle,person,325
sosialhjelp,2014,0624,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.64
sosialhjelp,2014,0624,NULL,NULL,NULL,befolkningen_ellers,1,person,183
sosialhjelp,2014,0624,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.97
sosialhjelp,2014,0624,NULL,NULL,NULL,befolkningen_ellers,0,person,142
sosialhjelp,2014,0624,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.31
sosialhjelp,2014,0624,NULL,NULL,NULL,innvandrere,alle,person,125
sosialhjelp,2014,0624,NULL,NULL,NULL,innvandrere,alle,prosent,7.07
sosialhjelp,2014,0624,NULL,NULL,NULL,innvandrere,1,person,74
sosialhjelp,2014,0624,NULL,NULL,NULL,innvandrere,1,prosent,7.59
sosialhjelp,2014,0624,NULL,NULL,NULL,innvandrere,0,person,51
sosialhjelp,2014,0624,NULL,NULL,NULL,innvandrere,0,prosent,6.43
sosialhjelp,2014,0625,NULL,NULL,NULL,alle,alle,person,646
sosialhjelp,2014,0625,NULL,NULL,NULL,alle,alle,prosent,3.50
sosialhjelp,2014,0625,NULL,NULL,NULL,alle,1,person,312
sosialhjelp,2014,0625,NULL,NULL,NULL,alle,1,prosent,3.40
sosialhjelp,2014,0625,NULL,NULL,NULL,alle,0,person,334
sosialhjelp,2014,0625,NULL,NULL,NULL,alle,0,prosent,3.59
sosialhjelp,2014,0625,NULL,NULL,NULL,befolkningen_ellers,alle,person,450
sosialhjelp,2014,0625,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.94
sosialhjelp,2014,0625,NULL,NULL,NULL,befolkningen_ellers,1,person,223
sosialhjelp,2014,0625,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.97
sosialhjelp,2014,0625,NULL,NULL,NULL,befolkningen_ellers,0,person,227
sosialhjelp,2014,0625,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.91
sosialhjelp,2014,0625,NULL,NULL,NULL,innvandrere,alle,person,196
sosialhjelp,2014,0625,NULL,NULL,NULL,innvandrere,alle,prosent,6.21
sosialhjelp,2014,0625,NULL,NULL,NULL,innvandrere,1,person,89
sosialhjelp,2014,0625,NULL,NULL,NULL,innvandrere,1,prosent,5.36
sosialhjelp,2014,0625,NULL,NULL,NULL,innvandrere,0,person,107
sosialhjelp,2014,0625,NULL,NULL,NULL,innvandrere,0,prosent,7.17
sosialhjelp,2014,0626,NULL,NULL,NULL,alle,alle,person,517
sosialhjelp,2014,0626,NULL,NULL,NULL,alle,alle,prosent,2.66
sosialhjelp,2014,0626,NULL,NULL,NULL,alle,1,person,305
sosialhjelp,2014,0626,NULL,NULL,NULL,alle,1,prosent,3.11
sosialhjelp,2014,0626,NULL,NULL,NULL,alle,0,person,212
sosialhjelp,2014,0626,NULL,NULL,NULL,alle,0,prosent,2.20
sosialhjelp,2014,0626,NULL,NULL,NULL,befolkningen_ellers,alle,person,273
sosialhjelp,2014,0626,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.71
sosialhjelp,2014,0626,NULL,NULL,NULL,befolkningen_ellers,1,person,161
sosialhjelp,2014,0626,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.04
sosialhjelp,2014,0626,NULL,NULL,NULL,befolkningen_ellers,0,person,112
sosialhjelp,2014,0626,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.39
sosialhjelp,2014,0626,NULL,NULL,NULL,innvandrere,alle,person,244
sosialhjelp,2014,0626,NULL,NULL,NULL,innvandrere,alle,prosent,6.96
sosialhjelp,2014,0626,NULL,NULL,NULL,innvandrere,1,person,144
sosialhjelp,2014,0626,NULL,NULL,NULL,innvandrere,1,prosent,7.55
sosialhjelp,2014,0626,NULL,NULL,NULL,innvandrere,0,person,100
sosialhjelp,2014,0626,NULL,NULL,NULL,innvandrere,0,prosent,6.25
sosialhjelp,2014,0627,NULL,NULL,NULL,alle,alle,person,289
sosialhjelp,2014,0627,NULL,NULL,NULL,alle,alle,prosent,1.82
sosialhjelp,2014,0627,NULL,NULL,NULL,alle,1,person,157
sosialhjelp,2014,0627,NULL,NULL,NULL,alle,1,prosent,1.97
sosialhjelp,2014,0627,NULL,NULL,NULL,alle,0,person,132
sosialhjelp,2014,0627,NULL,NULL,NULL,alle,0,prosent,1.67
sosialhjelp,2014,0627,NULL,NULL,NULL,befolkningen_ellers,alle,person,198
sosialhjelp,2014,0627,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.46
sosialhjelp,2014,0627,NULL,NULL,NULL,befolkningen_ellers,1,person,108
sosialhjelp,2014,0627,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.59
sosialhjelp,2014,0627,NULL,NULL,NULL,befolkningen_ellers,0,person,90
sosialhjelp,2014,0627,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.32
sosialhjelp,2014,0627,NULL,NULL,NULL,innvandrere,alle,person,91
sosialhjelp,2014,0627,NULL,NULL,NULL,innvandrere,alle,prosent,3.98
sosialhjelp,2014,0627,NULL,NULL,NULL,innvandrere,1,person,49
sosialhjelp,2014,0627,NULL,NULL,NULL,innvandrere,1,prosent,4.15
sosialhjelp,2014,0627,NULL,NULL,NULL,innvandrere,0,person,42
sosialhjelp,2014,0627,NULL,NULL,NULL,innvandrere,0,prosent,3.80
sosialhjelp,2014,0628,NULL,NULL,NULL,alle,alle,person,283
sosialhjelp,2014,0628,NULL,NULL,NULL,alle,alle,prosent,3.83
sosialhjelp,2014,0628,NULL,NULL,NULL,alle,1,person,165
sosialhjelp,2014,0628,NULL,NULL,NULL,alle,1,prosent,4.45
sosialhjelp,2014,0628,NULL,NULL,NULL,alle,0,person,118
sosialhjelp,2014,0628,NULL,NULL,NULL,alle,0,prosent,3.21
sosialhjelp,2014,0628,NULL,NULL,NULL,befolkningen_ellers,alle,person,196
sosialhjelp,2014,0628,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.01
sosialhjelp,2014,0628,NULL,NULL,NULL,befolkningen_ellers,1,person,110
sosialhjelp,2014,0628,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.40
sosialhjelp,2014,0628,NULL,NULL,NULL,befolkningen_ellers,0,person,86
sosialhjelp,2014,0628,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.63
sosialhjelp,2014,0628,NULL,NULL,NULL,innvandrere,alle,person,87
sosialhjelp,2014,0628,NULL,NULL,NULL,innvandrere,alle,prosent,10.00
sosialhjelp,2014,0628,NULL,NULL,NULL,innvandrere,1,person,55
sosialhjelp,2014,0628,NULL,NULL,NULL,innvandrere,1,prosent,11.65
sosialhjelp,2014,0628,NULL,NULL,NULL,innvandrere,0,person,32
sosialhjelp,2014,0628,NULL,NULL,NULL,innvandrere,0,prosent,8.04
sosialhjelp,2014,0631,NULL,NULL,NULL,alle,alle,person,69
sosialhjelp,2014,0631,NULL,NULL,NULL,alle,alle,prosent,3.35
sosialhjelp,2014,0631,NULL,NULL,NULL,alle,1,person,39
sosialhjelp,2014,0631,NULL,NULL,NULL,alle,1,prosent,3.72
sosialhjelp,2014,0631,NULL,NULL,NULL,alle,0,person,30
sosialhjelp,2014,0631,NULL,NULL,NULL,alle,0,prosent,2.96
sosialhjelp,2014,0631,NULL,NULL,NULL,befolkningen_ellers,alle,person,35
sosialhjelp,2014,0631,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.86
sosialhjelp,2014,0631,NULL,NULL,NULL,befolkningen_ellers,1,person,18
sosialhjelp,2014,0631,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.88
sosialhjelp,2014,0631,NULL,NULL,NULL,befolkningen_ellers,0,person,17
sosialhjelp,2014,0631,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.84
sosialhjelp,2014,0631,NULL,NULL,NULL,innvandrere,alle,person,34
sosialhjelp,2014,0631,NULL,NULL,NULL,innvandrere,alle,prosent,19.21
sosialhjelp,2014,0631,NULL,NULL,NULL,innvandrere,1,person,21
sosialhjelp,2014,0631,NULL,NULL,NULL,innvandrere,1,prosent,23.60
sosialhjelp,2014,0631,NULL,NULL,NULL,innvandrere,0,person,13
sosialhjelp,2014,0631,NULL,NULL,NULL,innvandrere,0,prosent,14.77
sosialhjelp,2014,0632,NULL,NULL,NULL,alle,alle,person,35
sosialhjelp,2014,0632,NULL,NULL,NULL,alle,alle,prosent,3.13
sosialhjelp,2014,0632,NULL,NULL,NULL,alle,1,person,17
sosialhjelp,2014,0632,NULL,NULL,NULL,alle,1,prosent,3.11
sosialhjelp,2014,0632,NULL,NULL,NULL,alle,0,person,18
sosialhjelp,2014,0632,NULL,NULL,NULL,alle,0,prosent,3.14
sosialhjelp,2014,0632,NULL,NULL,NULL,befolkningen_ellers,alle,person,13
sosialhjelp,2014,0632,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.25
sosialhjelp,2014,0632,NULL,NULL,NULL,befolkningen_ellers,1,person,7
sosialhjelp,2014,0632,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.38
sosialhjelp,2014,0632,NULL,NULL,NULL,befolkningen_ellers,0,person,6
sosialhjelp,2014,0632,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.13
sosialhjelp,2014,0632,NULL,NULL,NULL,innvandrere,alle,person,22
sosialhjelp,2014,0632,NULL,NULL,NULL,innvandrere,alle,prosent,27.50
sosialhjelp,2014,0632,NULL,NULL,NULL,innvandrere,1,person,10
sosialhjelp,2014,0632,NULL,NULL,NULL,innvandrere,1,prosent,25.00
sosialhjelp,2014,0632,NULL,NULL,NULL,innvandrere,0,person,12
sosialhjelp,2014,0632,NULL,NULL,NULL,innvandrere,0,prosent,30.00
sosialhjelp,2014,0633,NULL,NULL,NULL,alle,alle,person,46
sosialhjelp,2014,0633,NULL,NULL,NULL,alle,alle,prosent,2.24
sosialhjelp,2014,0633,NULL,NULL,NULL,alle,1,person,21
sosialhjelp,2014,0633,NULL,NULL,NULL,alle,1,prosent,2.00
sosialhjelp,2014,0633,NULL,NULL,NULL,alle,0,person,25
sosialhjelp,2014,0633,NULL,NULL,NULL,alle,0,prosent,2.50
sosialhjelp,2014,0633,NULL,NULL,NULL,befolkningen_ellers,alle,person,26
sosialhjelp,2014,0633,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.38
sosialhjelp,2014,0633,NULL,NULL,NULL,befolkningen_ellers,1,person,10
sosialhjelp,2014,0633,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.06
sosialhjelp,2014,0633,NULL,NULL,NULL,befolkningen_ellers,0,person,16
sosialhjelp,2014,0633,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.72
sosialhjelp,2014,0633,NULL,NULL,NULL,innvandrere,alle,person,20
sosialhjelp,2014,0633,NULL,NULL,NULL,innvandrere,alle,prosent,11.63
sosialhjelp,2014,0633,NULL,NULL,NULL,innvandrere,1,person,11
sosialhjelp,2014,0633,NULL,NULL,NULL,innvandrere,1,prosent,10.68
sosialhjelp,2014,0633,NULL,NULL,NULL,innvandrere,0,person,9
sosialhjelp,2014,0633,NULL,NULL,NULL,innvandrere,0,prosent,13.04
sosialhjelp,2014,0701,NULL,NULL,NULL,alle,alle,person,822
sosialhjelp,2014,0701,NULL,NULL,NULL,alle,alle,prosent,3.87
sosialhjelp,2014,0701,NULL,NULL,NULL,alle,1,person,474
sosialhjelp,2014,0701,NULL,NULL,NULL,alle,1,prosent,4.54
sosialhjelp,2014,0701,NULL,NULL,NULL,alle,0,person,348
sosialhjelp,2014,0701,NULL,NULL,NULL,alle,0,prosent,3.23
sosialhjelp,2014,0701,NULL,NULL,NULL,befolkningen_ellers,alle,person,546
sosialhjelp,2014,0701,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.97
sosialhjelp,2014,0701,NULL,NULL,NULL,befolkningen_ellers,1,person,318
sosialhjelp,2014,0701,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.51
sosialhjelp,2014,0701,NULL,NULL,NULL,befolkningen_ellers,0,person,228
sosialhjelp,2014,0701,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.45
sosialhjelp,2014,0701,NULL,NULL,NULL,innvandrere,alle,person,276
sosialhjelp,2014,0701,NULL,NULL,NULL,innvandrere,alle,prosent,9.66
sosialhjelp,2014,0701,NULL,NULL,NULL,innvandrere,1,person,156
sosialhjelp,2014,0701,NULL,NULL,NULL,innvandrere,1,prosent,11.22
sosialhjelp,2014,0701,NULL,NULL,NULL,innvandrere,0,person,120
sosialhjelp,2014,0701,NULL,NULL,NULL,innvandrere,0,prosent,8.17
sosialhjelp,2014,0702,NULL,NULL,NULL,alle,alle,person,268
sosialhjelp,2014,0702,NULL,NULL,NULL,alle,alle,prosent,3.16
sosialhjelp,2014,0702,NULL,NULL,NULL,alle,1,person,145
sosialhjelp,2014,0702,NULL,NULL,NULL,alle,1,prosent,3.47
sosialhjelp,2014,0702,NULL,NULL,NULL,alle,0,person,123
sosialhjelp,2014,0702,NULL,NULL,NULL,alle,0,prosent,2.86
sosialhjelp,2014,0702,NULL,NULL,NULL,befolkningen_ellers,alle,person,213
sosialhjelp,2014,0702,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.79
sosialhjelp,2014,0702,NULL,NULL,NULL,befolkningen_ellers,1,person,114
sosialhjelp,2014,0702,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.03
sosialhjelp,2014,0702,NULL,NULL,NULL,befolkningen_ellers,0,person,99
sosialhjelp,2014,0702,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.56
sosialhjelp,2014,0702,NULL,NULL,NULL,innvandrere,alle,person,55
sosialhjelp,2014,0702,NULL,NULL,NULL,innvandrere,alle,prosent,6.40
sosialhjelp,2014,0702,NULL,NULL,NULL,innvandrere,1,person,31
sosialhjelp,2014,0702,NULL,NULL,NULL,innvandrere,1,prosent,7.43
sosialhjelp,2014,0702,NULL,NULL,NULL,innvandrere,0,person,24
sosialhjelp,2014,0702,NULL,NULL,NULL,innvandrere,0,prosent,5.42
sosialhjelp,2014,0704,NULL,NULL,NULL,alle,alle,person,1126
sosialhjelp,2014,0704,NULL,NULL,NULL,alle,alle,prosent,3.38
sosialhjelp,2014,0704,NULL,NULL,NULL,alle,1,person,622
sosialhjelp,2014,0704,NULL,NULL,NULL,alle,1,prosent,3.82
sosialhjelp,2014,0704,NULL,NULL,NULL,alle,0,person,504
sosialhjelp,2014,0704,NULL,NULL,NULL,alle,0,prosent,2.97
sosialhjelp,2014,0704,NULL,NULL,NULL,befolkningen_ellers,alle,person,789
sosialhjelp,2014,0704,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.72
sosialhjelp,2014,0704,NULL,NULL,NULL,befolkningen_ellers,1,person,431
sosialhjelp,2014,0704,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.08
sosialhjelp,2014,0704,NULL,NULL,NULL,befolkningen_ellers,0,person,358
sosialhjelp,2014,0704,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.39
sosialhjelp,2014,0704,NULL,NULL,NULL,innvandrere,alle,person,337
sosialhjelp,2014,0704,NULL,NULL,NULL,innvandrere,alle,prosent,7.85
sosialhjelp,2014,0704,NULL,NULL,NULL,innvandrere,1,person,191
sosialhjelp,2014,0704,NULL,NULL,NULL,innvandrere,1,prosent,8.43
sosialhjelp,2014,0704,NULL,NULL,NULL,innvandrere,0,person,146
sosialhjelp,2014,0704,NULL,NULL,NULL,innvandrere,0,prosent,7.20
sosialhjelp,2014,0706,NULL,NULL,NULL,alle,alle,person,1292
sosialhjelp,2014,0706,NULL,NULL,NULL,alle,alle,prosent,3.63
sosialhjelp,2014,0706,NULL,NULL,NULL,alle,1,person,722
sosialhjelp,2014,0706,NULL,NULL,NULL,alle,1,prosent,4.16
sosialhjelp,2014,0706,NULL,NULL,NULL,alle,0,person,570
sosialhjelp,2014,0706,NULL,NULL,NULL,alle,0,prosent,3.13
sosialhjelp,2014,0706,NULL,NULL,NULL,befolkningen_ellers,alle,person,895
sosialhjelp,2014,0706,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.94
sosialhjelp,2014,0706,NULL,NULL,NULL,befolkningen_ellers,1,person,486
sosialhjelp,2014,0706,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.28
sosialhjelp,2014,0706,NULL,NULL,NULL,befolkningen_ellers,0,person,409
sosialhjelp,2014,0706,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.62
