tabell_navn;aar;naringsregion_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;50;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;50;alle;innvandrere;1;7+;grunnskolepoeng;41
grunnskolepoeng;2014-2015;50;alle;innvandrere;1;7+;person;8
grunnskolepoeng;2014-2015;50;alle;innvandrere;1;alle;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;50;alle;innvandrere;1;alle;person;11
grunnskolepoeng;2014-2015;50;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;50;alle;innvandrere;2;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;50;alle;innvandrere;2;7+;person;6
grunnskolepoeng;2014-2015;50;alle;innvandrere;2;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;50;alle;innvandrere;2;alle;person;6
grunnskolepoeng;2014-2015;50;alle;innvandrere;alle;0_6;grunnskolepoeng;46
grunnskolepoeng;2014-2015;50;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;50;alle;innvandrere;alle;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;50;alle;innvandrere;alle;7+;person;13
grunnskolepoeng;2014-2015;50;alle;innvandrere;alle;alle;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;50;alle;innvandrere;alle;alle;person;18
grunnskolepoeng;2014-2015;50;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;50;1;alle;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;50;1;alle;NULL;NULL;person;218
grunnskolepoeng;2014-2015;50;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;50;1;bef_u_innv_og_norskf;NULL;NULL;person;208
grunnskolepoeng;2014-2015;50;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;50;1;befolkningen_ellers;NULL;NULL;person;209
grunnskolepoeng;2014-2015;50;1;innvandrere;1;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;50;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;50;1;innvandrere;1;7+;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;50;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;50;1;innvandrere;1;alle;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;50;1;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;50;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;50;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;50;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;50;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;50;1;innvandrere;alle;7+;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;50;1;innvandrere;alle;7+;person;8
grunnskolepoeng;2014-2015;50;1;innvandrere;alle;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;50;1;innvandrere;alle;alle;person;8
grunnskolepoeng;2014-2015;50;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;50;0;alle;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;50;0;alle;NULL;NULL;person;196
grunnskolepoeng;2014-2015;50;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;50;0;bef_u_innv_og_norskf;NULL;NULL;person;182
grunnskolepoeng;2014-2015;50;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;50;0;befolkningen_ellers;NULL;NULL;person;183
grunnskolepoeng;2014-2015;50;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;50;0;innvandrere;1;7+;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;50;0;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;50;0;innvandrere;1;alle;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;50;0;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;50;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;50;0;innvandrere;2;7+;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;50;0;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;50;0;innvandrere;2;alle;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;50;0;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;50;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;50;0;innvandrere;alle;7+;grunnskolepoeng;39
grunnskolepoeng;2014-2015;50;0;innvandrere;alle;7+;person;9
grunnskolepoeng;2014-2015;50;0;innvandrere;alle;alle;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;50;0;innvandrere;alle;alle;person;10
grunnskolepoeng;2014-2015;50;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;50;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;51;alle;alle;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;51;alle;alle;NULL;NULL;person;455
grunnskolepoeng;2014-2015;51;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;51;alle;bef_u_innv_og_norskf;NULL;NULL;person;425
grunnskolepoeng;2014-2015;51;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;51;alle;befolkningen_ellers;NULL;NULL;person;431
grunnskolepoeng;2014-2015;51;alle;innvandrere;1;0_6;grunnskolepoeng;27,6
grunnskolepoeng;2014-2015;51;alle;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;51;alle;innvandrere;1;7+;grunnskolepoeng;34
grunnskolepoeng;2014-2015;51;alle;innvandrere;1;7+;person;9
grunnskolepoeng;2014-2015;51;alle;innvandrere;1;alle;grunnskolepoeng;32,8
grunnskolepoeng;2014-2015;51;alle;innvandrere;1;alle;person;13
grunnskolepoeng;2014-2015;51;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;51;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;51;alle;innvandrere;2;7+;grunnskolepoeng;30,6
grunnskolepoeng;2014-2015;51;alle;innvandrere;2;7+;person;11
grunnskolepoeng;2014-2015;51;alle;innvandrere;2;alle;grunnskolepoeng;31
grunnskolepoeng;2014-2015;51;alle;innvandrere;2;alle;person;13
grunnskolepoeng;2014-2015;51;alle;innvandrere;alle;0_6;grunnskolepoeng;30,2
grunnskolepoeng;2014-2015;51;alle;innvandrere;alle;0_6;person;6
grunnskolepoeng;2014-2015;51;alle;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;51;alle;innvandrere;alle;7+;person;20
grunnskolepoeng;2014-2015;51;alle;innvandrere;alle;alle;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;51;alle;innvandrere;alle;alle;person;26
grunnskolepoeng;2014-2015;51;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;45,6
grunnskolepoeng;2014-2015;51;alle;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2014-2015;51;1;alle;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2014-2015;51;1;alle;NULL;NULL;person;260
grunnskolepoeng;2014-2015;51;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;51;1;bef_u_innv_og_norskf;NULL;NULL;person;239
grunnskolepoeng;2014-2015;51;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;51;1;befolkningen_ellers;NULL;NULL;person;242
grunnskolepoeng;2014-2015;51;1;innvandrere;1;0_6;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;51;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;51;1;innvandrere;1;7+;grunnskolepoeng;32,6
grunnskolepoeng;2014-2015;51;1;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;51;1;innvandrere;1;alle;grunnskolepoeng;32,8
grunnskolepoeng;2014-2015;51;1;innvandrere;1;alle;person;9
grunnskolepoeng;2014-2015;51;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;51;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;51;1;innvandrere;2;7+;grunnskolepoeng;28,8
grunnskolepoeng;2014-2015;51;1;innvandrere;2;7+;person;8
grunnskolepoeng;2014-2015;51;1;innvandrere;2;alle;grunnskolepoeng;29,6
grunnskolepoeng;2014-2015;51;1;innvandrere;2;alle;person;10
grunnskolepoeng;2014-2015;51;1;innvandrere;alle;0_6;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;51;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;51;1;innvandrere;alle;7+;grunnskolepoeng;30,4
grunnskolepoeng;2014-2015;51;1;innvandrere;alle;7+;person;13
grunnskolepoeng;2014-2015;51;1;innvandrere;alle;alle;grunnskolepoeng;31
grunnskolepoeng;2014-2015;51;1;innvandrere;alle;alle;person;18
grunnskolepoeng;2014-2015;51;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;46,2
grunnskolepoeng;2014-2015;51;1;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;51;0;alle;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;51;0;alle;NULL;NULL;person;195
grunnskolepoeng;2014-2015;51;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;51;0;bef_u_innv_og_norskf;NULL;NULL;person;186
grunnskolepoeng;2014-2015;51;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;51;0;befolkningen_ellers;NULL;NULL;person;189
grunnskolepoeng;2014-2015;51;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;51;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;51;0;innvandrere;1;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;51;0;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;51;0;innvandrere;1;alle;grunnskolepoeng;33
grunnskolepoeng;2014-2015;51;0;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;51;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;51;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;51;0;innvandrere;2;7+;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;51;0;innvandrere;2;7+;person;6
grunnskolepoeng;2014-2015;51;0;innvandrere;2;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;51;0;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;51;0;innvandrere;alle;0_6;grunnskolepoeng;20,6
grunnskolepoeng;2014-2015;51;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;51;0;innvandrere;alle;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;51;0;innvandrere;alle;7+;person;9
grunnskolepoeng;2014-2015;51;0;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;51;0;innvandrere;alle;alle;person;7
grunnskolepoeng;2014-2015;51;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2014-2015;51;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;52;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;52;alle;alle;NULL;NULL;person;834
grunnskolepoeng;2014-2015;52;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;52;alle;bef_u_innv_og_norskf;NULL;NULL;person;785
grunnskolepoeng;2014-2015;52;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;52;alle;befolkningen_ellers;NULL;NULL;person;790
grunnskolepoeng;2014-2015;52;alle;innvandrere;1;0_6;grunnskolepoeng;54,8
grunnskolepoeng;2014-2015;52;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;52;alle;innvandrere;1;7+;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;52;alle;innvandrere;1;7+;person;23
grunnskolepoeng;2014-2015;52;alle;innvandrere;1;alle;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;52;alle;innvandrere;1;alle;person;24
grunnskolepoeng;2014-2015;52;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;52;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;52;alle;innvandrere;2;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;52;alle;innvandrere;2;7+;person;19
grunnskolepoeng;2014-2015;52;alle;innvandrere;2;alle;grunnskolepoeng;37
grunnskolepoeng;2014-2015;52;alle;innvandrere;2;alle;person;21
grunnskolepoeng;2014-2015;52;alle;innvandrere;alle;0_6;grunnskolepoeng;47,2
grunnskolepoeng;2014-2015;52;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;52;alle;innvandrere;alle;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;52;alle;innvandrere;alle;7+;person;43
grunnskolepoeng;2014-2015;52;alle;innvandrere;alle;alle;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;52;alle;innvandrere;alle;alle;person;46
grunnskolepoeng;2014-2015;52;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;52;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;52;1;alle;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;52;1;alle;NULL;NULL;person;410
grunnskolepoeng;2014-2015;52;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;52;1;bef_u_innv_og_norskf;NULL;NULL;person;383
grunnskolepoeng;2014-2015;52;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;52;1;befolkningen_ellers;NULL;NULL;person;387
grunnskolepoeng;2014-2015;52;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;52;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;52;1;innvandrere;1;7+;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;52;1;innvandrere;1;7+;person;7
grunnskolepoeng;2014-2015;52;1;innvandrere;1;alle;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;52;1;innvandrere;1;alle;person;8
grunnskolepoeng;2014-2015;52;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;52;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;52;1;innvandrere;2;7+;grunnskolepoeng;36
grunnskolepoeng;2014-2015;52;1;innvandrere;2;7+;person;11
grunnskolepoeng;2014-2015;52;1;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;52;1;innvandrere;2;alle;person;12
grunnskolepoeng;2014-2015;52;1;innvandrere;alle;0_6;grunnskolepoeng;48,8
grunnskolepoeng;2014-2015;52;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;52;1;innvandrere;alle;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;52;1;innvandrere;alle;7+;person;18
grunnskolepoeng;2014-2015;52;1;innvandrere;alle;alle;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;52;1;innvandrere;alle;alle;person;20
grunnskolepoeng;2014-2015;52;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;52;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;52;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;52;0;alle;NULL;NULL;person;424
grunnskolepoeng;2014-2015;52;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;52;0;bef_u_innv_og_norskf;NULL;NULL;person;402
grunnskolepoeng;2014-2015;52;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;52;0;befolkningen_ellers;NULL;NULL;person;403
grunnskolepoeng;2014-2015;52;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;52;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;52;0;innvandrere;1;7+;grunnskolepoeng;45
grunnskolepoeng;2014-2015;52;0;innvandrere;1;7+;person;16
grunnskolepoeng;2014-2015;52;0;innvandrere;1;alle;grunnskolepoeng;45,8
grunnskolepoeng;2014-2015;52;0;innvandrere;1;alle;person;16
grunnskolepoeng;2014-2015;52;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;52;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;52;0;innvandrere;2;7+;grunnskolepoeng;38
grunnskolepoeng;2014-2015;52;0;innvandrere;2;7+;person;9
grunnskolepoeng;2014-2015;52;0;innvandrere;2;alle;grunnskolepoeng;38
grunnskolepoeng;2014-2015;52;0;innvandrere;2;alle;person;10
grunnskolepoeng;2014-2015;52;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;52;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;52;0;innvandrere;alle;7+;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;52;0;innvandrere;alle;7+;person;23
grunnskolepoeng;2014-2015;52;0;innvandrere;alle;alle;grunnskolepoeng;42
grunnskolepoeng;2014-2015;52;0;innvandrere;alle;alle;person;24
grunnskolepoeng;2014-2015;52;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;29,6
grunnskolepoeng;2014-2015;52;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;53;alle;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;53;alle;alle;NULL;NULL;person;688
grunnskolepoeng;2014-2015;53;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;53;alle;bef_u_innv_og_norskf;NULL;NULL;person;638
grunnskolepoeng;2014-2015;53;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;53;alle;befolkningen_ellers;NULL;NULL;person;644
grunnskolepoeng;2014-2015;53;alle;innvandrere;1;0_6;grunnskolepoeng;45,4
grunnskolepoeng;2014-2015;53;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;53;alle;innvandrere;1;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;53;alle;innvandrere;1;7+;person;24
grunnskolepoeng;2014-2015;53;alle;innvandrere;1;alle;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;53;alle;innvandrere;1;alle;person;27
grunnskolepoeng;2014-2015;53;alle;innvandrere;2;0_6;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;53;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;53;alle;innvandrere;2;7+;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;53;alle;innvandrere;2;7+;person;14
grunnskolepoeng;2014-2015;53;alle;innvandrere;2;alle;grunnskolepoeng;32,6
grunnskolepoeng;2014-2015;53;alle;innvandrere;2;alle;person;18
grunnskolepoeng;2014-2015;53;alle;innvandrere;alle;0_6;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;53;alle;innvandrere;alle;0_6;person;6
grunnskolepoeng;2014-2015;53;alle;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;53;alle;innvandrere;alle;7+;person;39
grunnskolepoeng;2014-2015;53;alle;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;53;alle;innvandrere;alle;alle;person;46
grunnskolepoeng;2014-2015;53;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;53;alle;norskfodte_m_innvf;NULL;NULL;person;4
grunnskolepoeng;2014-2015;53;1;alle;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;53;1;alle;NULL;NULL;person;357
grunnskolepoeng;2014-2015;53;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;53;1;bef_u_innv_og_norskf;NULL;NULL;person;330
grunnskolepoeng;2014-2015;53;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;53;1;befolkningen_ellers;NULL;NULL;person;334
grunnskolepoeng;2014-2015;53;1;innvandrere;1;0_6;grunnskolepoeng;47
grunnskolepoeng;2014-2015;53;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;53;1;innvandrere;1;7+;grunnskolepoeng;31,6
grunnskolepoeng;2014-2015;53;1;innvandrere;1;7+;person;14
grunnskolepoeng;2014-2015;53;1;innvandrere;1;alle;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;53;1;innvandrere;1;alle;person;17
grunnskolepoeng;2014-2015;53;1;innvandrere;2;0_6;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;53;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;53;1;innvandrere;2;7+;grunnskolepoeng;32,8
grunnskolepoeng;2014-2015;53;1;innvandrere;2;7+;person;4
grunnskolepoeng;2014-2015;53;1;innvandrere;2;alle;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;53;1;innvandrere;2;alle;person;8
grunnskolepoeng;2014-2015;53;1;innvandrere;alle;0_6;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;53;1;innvandrere;alle;0_6;person;6
grunnskolepoeng;2014-2015;53;1;innvandrere;alle;7+;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;53;1;innvandrere;alle;7+;person;18
grunnskolepoeng;2014-2015;53;1;innvandrere;alle;alle;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;53;1;innvandrere;alle;alle;person;26
grunnskolepoeng;2014-2015;53;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;53;1;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;53;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;53;0;alle;NULL;NULL;person;331
grunnskolepoeng;2014-2015;53;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;53;0;bef_u_innv_og_norskf;NULL;NULL;person;308
grunnskolepoeng;2014-2015;53;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;53;0;befolkningen_ellers;NULL;NULL;person;310
grunnskolepoeng;2014-2015;53;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;53;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;53;0;innvandrere;1;7+;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;53;0;innvandrere;1;7+;person;12
grunnskolepoeng;2014-2015;53;0;innvandrere;1;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;53;0;innvandrere;1;alle;person;12
grunnskolepoeng;2014-2015;53;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;53;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;53;0;innvandrere;2;7+;grunnskolepoeng;31,4
grunnskolepoeng;2014-2015;53;0;innvandrere;2;7+;person;7
grunnskolepoeng;2014-2015;53;0;innvandrere;2;alle;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;53;0;innvandrere;2;alle;person;7
grunnskolepoeng;2014-2015;53;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;53;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;53;0;innvandrere;alle;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;53;0;innvandrere;alle;7+;person;19
grunnskolepoeng;2014-2015;53;0;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;53;0;innvandrere;alle;alle;person;20
grunnskolepoeng;2014-2015;53;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;53;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;54;alle;alle;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;54;alle;alle;NULL;NULL;person;259
grunnskolepoeng;2014-2015;54;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;54;alle;bef_u_innv_og_norskf;NULL;NULL;person;240
grunnskolepoeng;2014-2015;54;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;54;alle;befolkningen_ellers;NULL;NULL;person;245
grunnskolepoeng;2014-2015;54;alle;innvandrere;1;0_6;grunnskolepoeng;51,8
grunnskolepoeng;2014-2015;54;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;54;alle;innvandrere;1;7+;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;54;alle;innvandrere;1;7+;person;9
grunnskolepoeng;2014-2015;54;alle;innvandrere;1;alle;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;54;alle;innvandrere;1;alle;person;12
grunnskolepoeng;2014-2015;54;alle;innvandrere;2;0_6;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;54;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;54;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;54;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;54;alle;innvandrere;2;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;54;alle;innvandrere;2;alle;person;4
grunnskolepoeng;2014-2015;54;alle;innvandrere;alle;0_6;grunnskolepoeng;38
grunnskolepoeng;2014-2015;54;alle;innvandrere;alle;0_6;person;6
grunnskolepoeng;2014-2015;54;alle;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;54;alle;innvandrere;alle;7+;person;10
grunnskolepoeng;2014-2015;54;alle;innvandrere;alle;alle;grunnskolepoeng;37
