"aar","fylke_nr","spraak","undervisning_grskole","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2013","NULL","minoritet","alle","prosent","65.6","voksne_grunnskole","1102","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1102","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1102","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1102","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1102","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1102","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","alle","personer","107","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","34.40514469","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1102","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1102","NULL"
"2013","NULL","alle","alle","personer","251","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","131","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.521912351","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","kun_spesialund","personer","119","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.474103586","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","1","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0.003984064","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","alle","personer","152","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","alle","prosent","60.6","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1103","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","alle","personer","99","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","39.44223108","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1103","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1103","NULL"
"2013","NULL","alle","alle","personer","79","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","51","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.64556962","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","kun_spesialund","personer","25","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.316455696","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","3","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0.037974684","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","alle","personer","50","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","alle","prosent","63.3","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1106","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","alle","personer","29","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","36.70886076","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1106","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1106","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1111","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1111","NULL"
"2013","NULL","alle","alle","personer","2","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","2","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1112","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","alle","personer","2","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1112","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1112","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1114","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1114","NULL"
"2013","NULL","alle","alle","personer","8","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","kun_spesialund","personer","8","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","kun_spesialund","prosent","1","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1119","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","alle","personer","8","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1119","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1119","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1120","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1120","NULL"
"2013","NULL","alle","alle","personer","55","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","45","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.818181818","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","kun_spesialund","personer","10","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.181818182","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","alle","personer","43","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","alle","prosent","78.2","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1121","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","alle","personer","12","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","21.81818182","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1121","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1121","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1122","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1122","NULL"
"2013","NULL","alle","alle","personer","16","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","7","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.4375","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","kun_spesialund","personer","9","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.5625","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","alle","personer","4","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","alle","prosent","25","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1124","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","alle","personer","12","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","75","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1124","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1124","NULL"
"2013","NULL","alle","alle","personer","2","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","kun_spesialund","personer","2","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","kun_spesialund","prosent","1","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1127","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","alle","personer","2","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1127","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1127","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1129","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1129","NULL"
"2013","NULL","alle","alle","personer","28","voksne_grunnskole","1130","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1130","NULL"
