tabell_navn;aar;bydel_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;030109;alle;innvandrere;2;7+;grunnskolepoeng;30,4
grunnskolepoeng;2013-2014;030109;alle;innvandrere;2;7+;person;17
grunnskolepoeng;2013-2014;030109;alle;innvandrere;2;alle;grunnskolepoeng;34
grunnskolepoeng;2013-2014;030109;alle;innvandrere;2;alle;person;42
grunnskolepoeng;2013-2014;030109;alle;innvandrere;alle;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030109;alle;innvandrere;alle;0_6;person;26
grunnskolepoeng;2013-2014;030109;alle;innvandrere;alle;7+;grunnskolepoeng;29,4
grunnskolepoeng;2013-2014;030109;alle;innvandrere;alle;7+;person;30
grunnskolepoeng;2013-2014;030109;alle;innvandrere;alle;alle;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;030109;alle;innvandrere;alle;alle;person;56
grunnskolepoeng;2013-2014;030109;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;030109;alle;norskfodte_m_innvf;NULL;NULL;person;102
grunnskolepoeng;2013-2014;030109;1;alle;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;030109;1;alle;NULL;NULL;person;167
grunnskolepoeng;2013-2014;030109;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;030109;1;bef_u_innv_og_norskf;NULL;NULL;person;80
grunnskolepoeng;2013-2014;030109;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;030109;1;befolkningen_ellers;NULL;NULL;person;136
grunnskolepoeng;2013-2014;030109;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030109;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030109;1;innvandrere;1;7+;grunnskolepoeng;30,2
grunnskolepoeng;2013-2014;030109;1;innvandrere;1;7+;person;7
grunnskolepoeng;2013-2014;030109;1;innvandrere;1;alle;grunnskolepoeng;30,2
grunnskolepoeng;2013-2014;030109;1;innvandrere;1;alle;person;7
grunnskolepoeng;2013-2014;030109;1;innvandrere;2;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030109;1;innvandrere;2;0_6;person;13
grunnskolepoeng;2013-2014;030109;1;innvandrere;2;7+;grunnskolepoeng;27,2
grunnskolepoeng;2013-2014;030109;1;innvandrere;2;7+;person;11
grunnskolepoeng;2013-2014;030109;1;innvandrere;2;alle;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;030109;1;innvandrere;2;alle;person;24
grunnskolepoeng;2013-2014;030109;1;innvandrere;alle;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030109;1;innvandrere;alle;0_6;person;13
grunnskolepoeng;2013-2014;030109;1;innvandrere;alle;7+;grunnskolepoeng;28,4
grunnskolepoeng;2013-2014;030109;1;innvandrere;alle;7+;person;18
grunnskolepoeng;2013-2014;030109;1;innvandrere;alle;alle;grunnskolepoeng;31,8
grunnskolepoeng;2013-2014;030109;1;innvandrere;alle;alle;person;31
grunnskolepoeng;2013-2014;030109;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030109;1;norskfodte_m_innvf;NULL;NULL;person;56
grunnskolepoeng;2013-2014;030109;0;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;030109;0;alle;NULL;NULL;person;131
grunnskolepoeng;2013-2014;030109;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;46
grunnskolepoeng;2013-2014;030109;0;bef_u_innv_og_norskf;NULL;NULL;person;60
grunnskolepoeng;2013-2014;030109;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;030109;0;befolkningen_ellers;NULL;NULL;person;106
grunnskolepoeng;2013-2014;030109;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030109;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030109;0;innvandrere;1;7+;grunnskolepoeng;26
grunnskolepoeng;2013-2014;030109;0;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;030109;0;innvandrere;1;alle;grunnskolepoeng;27,4
grunnskolepoeng;2013-2014;030109;0;innvandrere;1;alle;person;7
grunnskolepoeng;2013-2014;030109;0;innvandrere;2;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030109;0;innvandrere;2;0_6;person;12
grunnskolepoeng;2013-2014;030109;0;innvandrere;2;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030109;0;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;030109;0;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030109;0;innvandrere;2;alle;person;18
grunnskolepoeng;2013-2014;030109;0;innvandrere;alle;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030109;0;innvandrere;alle;0_6;person;13
grunnskolepoeng;2013-2014;030109;0;innvandrere;alle;7+;grunnskolepoeng;31,2
grunnskolepoeng;2013-2014;030109;0;innvandrere;alle;7+;person;12
grunnskolepoeng;2013-2014;030109;0;innvandrere;alle;alle;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;030109;0;innvandrere;alle;alle;person;25
grunnskolepoeng;2013-2014;030109;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;030109;0;norskfodte_m_innvf;NULL;NULL;person;46
grunnskolepoeng;2013-2014;030110;alle;alle;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;030110;alle;alle;NULL;NULL;person;301
grunnskolepoeng;2013-2014;030110;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;030110;alle;bef_u_innv_og_norskf;NULL;NULL;person;136
grunnskolepoeng;2013-2014;030110;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;030110;alle;befolkningen_ellers;NULL;NULL;person;246
grunnskolepoeng;2013-2014;030110;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030110;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030110;alle;innvandrere;1;7+;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;030110;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;030110;alle;innvandrere;1;alle;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;030110;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;030110;alle;innvandrere;2;0_6;grunnskolepoeng;36
grunnskolepoeng;2013-2014;030110;alle;innvandrere;2;0_6;person;27
grunnskolepoeng;2013-2014;030110;alle;innvandrere;2;7+;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030110;alle;innvandrere;2;7+;person;25
grunnskolepoeng;2013-2014;030110;alle;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;030110;alle;innvandrere;2;alle;person;52
grunnskolepoeng;2013-2014;030110;alle;innvandrere;alle;0_6;grunnskolepoeng;36
grunnskolepoeng;2013-2014;030110;alle;innvandrere;alle;0_6;person;27
grunnskolepoeng;2013-2014;030110;alle;innvandrere;alle;7+;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;030110;alle;innvandrere;alle;7+;person;28
grunnskolepoeng;2013-2014;030110;alle;innvandrere;alle;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030110;alle;innvandrere;alle;alle;person;55
grunnskolepoeng;2013-2014;030110;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;030110;alle;norskfodte_m_innvf;NULL;NULL;person;110
grunnskolepoeng;2013-2014;030110;1;alle;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;030110;1;alle;NULL;NULL;person;141
grunnskolepoeng;2013-2014;030110;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;030110;1;bef_u_innv_og_norskf;NULL;NULL;person;62
grunnskolepoeng;2013-2014;030110;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030110;1;befolkningen_ellers;NULL;NULL;person;115
grunnskolepoeng;2013-2014;030110;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030110;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030110;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030110;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030110;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030110;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;030110;1;innvandrere;2;0_6;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;030110;1;innvandrere;2;0_6;person;15
grunnskolepoeng;2013-2014;030110;1;innvandrere;2;7+;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;030110;1;innvandrere;2;7+;person;11
grunnskolepoeng;2013-2014;030110;1;innvandrere;2;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;030110;1;innvandrere;2;alle;person;26
grunnskolepoeng;2013-2014;030110;1;innvandrere;alle;0_6;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;030110;1;innvandrere;alle;0_6;person;15
grunnskolepoeng;2013-2014;030110;1;innvandrere;alle;7+;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;030110;1;innvandrere;alle;7+;person;11
grunnskolepoeng;2013-2014;030110;1;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;030110;1;innvandrere;alle;alle;person;26
grunnskolepoeng;2013-2014;030110;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;030110;1;norskfodte_m_innvf;NULL;NULL;person;53
grunnskolepoeng;2013-2014;030110;0;alle;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;030110;0;alle;NULL;NULL;person;160
grunnskolepoeng;2013-2014;030110;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2013-2014;030110;0;bef_u_innv_og_norskf;NULL;NULL;person;74
grunnskolepoeng;2013-2014;030110;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;030110;0;befolkningen_ellers;NULL;NULL;person;131
grunnskolepoeng;2013-2014;030110;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030110;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030110;0;innvandrere;1;7+;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;030110;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;030110;0;innvandrere;1;alle;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;030110;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;030110;0;innvandrere;2;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;030110;0;innvandrere;2;0_6;person;12
grunnskolepoeng;2013-2014;030110;0;innvandrere;2;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;030110;0;innvandrere;2;7+;person;14
grunnskolepoeng;2013-2014;030110;0;innvandrere;2;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;030110;0;innvandrere;2;alle;person;26
grunnskolepoeng;2013-2014;030110;0;innvandrere;alle;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;030110;0;innvandrere;alle;0_6;person;12
grunnskolepoeng;2013-2014;030110;0;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030110;0;innvandrere;alle;7+;person;17
grunnskolepoeng;2013-2014;030110;0;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030110;0;innvandrere;alle;alle;person;29
grunnskolepoeng;2013-2014;030110;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030110;0;norskfodte_m_innvf;NULL;NULL;person;57
grunnskolepoeng;2013-2014;030111;alle;alle;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2013-2014;030111;alle;alle;NULL;NULL;person;444
grunnskolepoeng;2013-2014;030111;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;030111;alle;bef_u_innv_og_norskf;NULL;NULL;person;178
grunnskolepoeng;2013-2014;030111;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;030111;alle;befolkningen_ellers;NULL;NULL;person;375
grunnskolepoeng;2013-2014;030111;alle;innvandrere;1;0_6;grunnskolepoeng;29,4
grunnskolepoeng;2013-2014;030111;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;030111;alle;innvandrere;1;7+;grunnskolepoeng;25,4
grunnskolepoeng;2013-2014;030111;alle;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;030111;alle;innvandrere;1;alle;grunnskolepoeng;26,4
grunnskolepoeng;2013-2014;030111;alle;innvandrere;1;alle;person;8
grunnskolepoeng;2013-2014;030111;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030111;alle;innvandrere;2;0_6;person;33
grunnskolepoeng;2013-2014;030111;alle;innvandrere;2;7+;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;030111;alle;innvandrere;2;7+;person;28
grunnskolepoeng;2013-2014;030111;alle;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;030111;alle;innvandrere;2;alle;person;61
grunnskolepoeng;2013-2014;030111;alle;innvandrere;alle;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030111;alle;innvandrere;alle;0_6;person;35
grunnskolepoeng;2013-2014;030111;alle;innvandrere;alle;7+;grunnskolepoeng;31,6
grunnskolepoeng;2013-2014;030111;alle;innvandrere;alle;7+;person;34
grunnskolepoeng;2013-2014;030111;alle;innvandrere;alle;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;030111;alle;innvandrere;alle;alle;person;69
grunnskolepoeng;2013-2014;030111;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2013-2014;030111;alle;norskfodte_m_innvf;NULL;NULL;person;197
grunnskolepoeng;2013-2014;030111;1;alle;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030111;1;alle;NULL;NULL;person;240
grunnskolepoeng;2013-2014;030111;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;030111;1;bef_u_innv_og_norskf;NULL;NULL;person;99
grunnskolepoeng;2013-2014;030111;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;030111;1;befolkningen_ellers;NULL;NULL;person;203
grunnskolepoeng;2013-2014;030111;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030111;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030111;1;innvandrere;1;7+;grunnskolepoeng;22,4
grunnskolepoeng;2013-2014;030111;1;innvandrere;1;7+;person;4
grunnskolepoeng;2013-2014;030111;1;innvandrere;1;alle;grunnskolepoeng;22,2
grunnskolepoeng;2013-2014;030111;1;innvandrere;1;alle;person;5
grunnskolepoeng;2013-2014;030111;1;innvandrere;2;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;030111;1;innvandrere;2;0_6;person;15
grunnskolepoeng;2013-2014;030111;1;innvandrere;2;7+;grunnskolepoeng;31,8
grunnskolepoeng;2013-2014;030111;1;innvandrere;2;7+;person;17
grunnskolepoeng;2013-2014;030111;1;innvandrere;2;alle;grunnskolepoeng;34
grunnskolepoeng;2013-2014;030111;1;innvandrere;2;alle;person;32
grunnskolepoeng;2013-2014;030111;1;innvandrere;alle;0_6;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;030111;1;innvandrere;alle;0_6;person;16
grunnskolepoeng;2013-2014;030111;1;innvandrere;alle;7+;grunnskolepoeng;30
grunnskolepoeng;2013-2014;030111;1;innvandrere;alle;7+;person;21
grunnskolepoeng;2013-2014;030111;1;innvandrere;alle;alle;grunnskolepoeng;32,4
grunnskolepoeng;2013-2014;030111;1;innvandrere;alle;alle;person;37
grunnskolepoeng;2013-2014;030111;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030111;1;norskfodte_m_innvf;NULL;NULL;person;104
grunnskolepoeng;2013-2014;030111;0;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;030111;0;alle;NULL;NULL;person;204
grunnskolepoeng;2013-2014;030111;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;030111;0;bef_u_innv_og_norskf;NULL;NULL;person;79
grunnskolepoeng;2013-2014;030111;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;030111;0;befolkningen_ellers;NULL;NULL;person;172
grunnskolepoeng;2013-2014;030111;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030111;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030111;0;innvandrere;1;7+;grunnskolepoeng;31,8
grunnskolepoeng;2013-2014;030111;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;030111;0;innvandrere;1;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;030111;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;030111;0;innvandrere;2;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;030111;0;innvandrere;2;0_6;person;18
grunnskolepoeng;2013-2014;030111;0;innvandrere;2;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;030111;0;innvandrere;2;7+;person;11
grunnskolepoeng;2013-2014;030111;0;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;030111;0;innvandrere;2;alle;person;29
grunnskolepoeng;2013-2014;030111;0;innvandrere;alle;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;030111;0;innvandrere;alle;0_6;person;19
grunnskolepoeng;2013-2014;030111;0;innvandrere;alle;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;030111;0;innvandrere;alle;7+;person;13
grunnskolepoeng;2013-2014;030111;0;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;030111;0;innvandrere;alle;alle;person;32
grunnskolepoeng;2013-2014;030111;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;030111;0;norskfodte_m_innvf;NULL;NULL;person;93
grunnskolepoeng;2013-2014;030112;alle;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;030112;alle;alle;NULL;NULL;person;498
grunnskolepoeng;2013-2014;030112;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;030112;alle;bef_u_innv_og_norskf;NULL;NULL;person;176
grunnskolepoeng;2013-2014;030112;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;030112;alle;befolkningen_ellers;NULL;NULL;person;406
grunnskolepoeng;2013-2014;030112;alle;innvandrere;1;0_6;grunnskolepoeng;27,6
grunnskolepoeng;2013-2014;030112;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;030112;alle;innvandrere;1;7+;grunnskolepoeng;31,2
grunnskolepoeng;2013-2014;030112;alle;innvandrere;1;7+;person;5
grunnskolepoeng;2013-2014;030112;alle;innvandrere;1;alle;grunnskolepoeng;30,2
grunnskolepoeng;2013-2014;030112;alle;innvandrere;1;alle;person;7
grunnskolepoeng;2013-2014;030112;alle;innvandrere;2;0_6;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;030112;alle;innvandrere;2;0_6;person;45
grunnskolepoeng;2013-2014;030112;alle;innvandrere;2;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;030112;alle;innvandrere;2;7+;person;40
grunnskolepoeng;2013-2014;030112;alle;innvandrere;2;alle;grunnskolepoeng;34
grunnskolepoeng;2013-2014;030112;alle;innvandrere;2;alle;person;85
grunnskolepoeng;2013-2014;030112;alle;innvandrere;alle;0_6;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;030112;alle;innvandrere;alle;0_6;person;47
grunnskolepoeng;2013-2014;030112;alle;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;030112;alle;innvandrere;alle;7+;person;45
grunnskolepoeng;2013-2014;030112;alle;innvandrere;alle;alle;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;030112;alle;innvandrere;alle;alle;person;92
grunnskolepoeng;2013-2014;030112;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;030112;alle;norskfodte_m_innvf;NULL;NULL;person;230
grunnskolepoeng;2013-2014;030112;1;alle;NULL;NULL;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;030112;1;alle;NULL;NULL;person;255
grunnskolepoeng;2013-2014;030112;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;030112;1;bef_u_innv_og_norskf;NULL;NULL;person;99
grunnskolepoeng;2013-2014;030112;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;030112;1;befolkningen_ellers;NULL;NULL;person;204
grunnskolepoeng;2013-2014;030112;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030112;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030112;1;innvandrere;1;7+;grunnskolepoeng;29,4
grunnskolepoeng;2013-2014;030112;1;innvandrere;1;7+;person;4
grunnskolepoeng;2013-2014;030112;1;innvandrere;1;alle;grunnskolepoeng;29,4
grunnskolepoeng;2013-2014;030112;1;innvandrere;1;alle;person;5
grunnskolepoeng;2013-2014;030112;1;innvandrere;2;0_6;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;030112;1;innvandrere;2;0_6;person;20
grunnskolepoeng;2013-2014;030112;1;innvandrere;2;7+;grunnskolepoeng;29,6
grunnskolepoeng;2013-2014;030112;1;innvandrere;2;7+;person;26
grunnskolepoeng;2013-2014;030112;1;innvandrere;2;alle;grunnskolepoeng;31,4
grunnskolepoeng;2013-2014;030112;1;innvandrere;2;alle;person;46
grunnskolepoeng;2013-2014;030112;1;innvandrere;alle;0_6;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;030112;1;innvandrere;alle;0_6;person;21
grunnskolepoeng;2013-2014;030112;1;innvandrere;alle;7+;grunnskolepoeng;29,6
grunnskolepoeng;2013-2014;030112;1;innvandrere;alle;7+;person;30
grunnskolepoeng;2013-2014;030112;1;innvandrere;alle;alle;grunnskolepoeng;31,2
grunnskolepoeng;2013-2014;030112;1;innvandrere;alle;alle;person;51
grunnskolepoeng;2013-2014;030112;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030112;1;norskfodte_m_innvf;NULL;NULL;person;105
grunnskolepoeng;2013-2014;030112;0;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;030112;0;alle;NULL;NULL;person;243
grunnskolepoeng;2013-2014;030112;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;030112;0;bef_u_innv_og_norskf;NULL;NULL;person;77
grunnskolepoeng;2013-2014;030112;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;030112;0;befolkningen_ellers;NULL;NULL;person;202
grunnskolepoeng;2013-2014;030112;0;innvandrere;1;0_6;grunnskolepoeng;26
grunnskolepoeng;2013-2014;030112;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;030112;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030112;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;030112;0;innvandrere;1;alle;grunnskolepoeng;32,4
grunnskolepoeng;2013-2014;030112;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;030112;0;innvandrere;2;0_6;grunnskolepoeng;37
grunnskolepoeng;2013-2014;030112;0;innvandrere;2;0_6;person;25
grunnskolepoeng;2013-2014;030112;0;innvandrere;2;7+;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030112;0;innvandrere;2;7+;person;14
grunnskolepoeng;2013-2014;030112;0;innvandrere;2;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030112;0;innvandrere;2;alle;person;39
grunnskolepoeng;2013-2014;030112;0;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;030112;0;innvandrere;alle;0_6;person;26
grunnskolepoeng;2013-2014;030112;0;innvandrere;alle;7+;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;030112;0;innvandrere;alle;7+;person;15
grunnskolepoeng;2013-2014;030112;0;innvandrere;alle;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;030112;0;innvandrere;alle;alle;person;41
grunnskolepoeng;2013-2014;030112;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;030112;0;norskfodte_m_innvf;NULL;NULL;person;125
grunnskolepoeng;2013-2014;030113;alle;alle;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;030113;alle;alle;NULL;NULL;person;458
grunnskolepoeng;2013-2014;030113;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;030113;alle;bef_u_innv_og_norskf;NULL;NULL;person;339
grunnskolepoeng;2013-2014;030113;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;030113;alle;befolkningen_ellers;NULL;NULL;person;417
grunnskolepoeng;2013-2014;030113;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;030113;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;030113;alle;innvandrere;1;7+;grunnskolepoeng;31,6
grunnskolepoeng;2013-2014;030113;alle;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;030113;alle;innvandrere;1;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;030113;alle;innvandrere;1;alle;person;7
grunnskolepoeng;2013-2014;030113;alle;innvandrere;2;0_6;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;030113;alle;innvandrere;2;0_6;person;20
grunnskolepoeng;2013-2014;030113;alle;innvandrere;2;7+;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;030113;alle;innvandrere;2;7+;person;14
grunnskolepoeng;2013-2014;030113;alle;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;030113;alle;innvandrere;2;alle;person;34
grunnskolepoeng;2013-2014;030113;alle;innvandrere;alle;0_6;grunnskolepoeng;39
grunnskolepoeng;2013-2014;030113;alle;innvandrere;alle;0_6;person;21
grunnskolepoeng;2013-2014;030113;alle;innvandrere;alle;7+;grunnskolepoeng;32,8
