tabell_navn;aar;naringsregion_id;botid_3;forste_bosettingskommune;enhet;tabellvariabel;
flyktning_botid_flytting;2015;20;0-4;ja;prosent;12,9;
flyktning_botid_flytting;2015;20;0-4;nei;prosent;1,4;
flyktning_botid_flytting;2015;20;0-4;uoppgitt;prosent;3,3;
flyktning_botid_flytting;2015;20;5+;ja;prosent;24,0;
flyktning_botid_flytting;2015;20;5+;nei;prosent;42,5;
flyktning_botid_flytting;2015;20;5+;uoppgitt;prosent;15,9;
flyktning_botid_flytting;2015;21;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;21;0-4;alle;prosent;53,5;
flyktning_botid_flytting;2015;21;5+;alle;prosent;46,5;
flyktning_botid_flytting;2015;21;0-4;ja;prosent;28,2;
flyktning_botid_flytting;2015;21;0-4;nei;prosent;8,3;
flyktning_botid_flytting;2015;21;0-4;uoppgitt;prosent;17,0;
flyktning_botid_flytting;2015;21;5+;ja;prosent;26,8;
flyktning_botid_flytting;2015;21;5+;nei;prosent;8,5;
flyktning_botid_flytting;2015;21;5+;uoppgitt;prosent;11,2;
flyktning_botid_flytting;2015;22;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;22;0-4;alle;prosent;34,9;
flyktning_botid_flytting;2015;22;5+;alle;prosent;65,1;
flyktning_botid_flytting;2015;22;0-4;ja;prosent;25,4;
flyktning_botid_flytting;2015;22;0-4;nei;prosent;4,5;
flyktning_botid_flytting;2015;22;0-4;uoppgitt;prosent;5,0;
flyktning_botid_flytting;2015;22;5+;ja;prosent;31,8;
flyktning_botid_flytting;2015;22;5+;nei;prosent;22,1;
flyktning_botid_flytting;2015;22;5+;uoppgitt;prosent;11,2;
flyktning_botid_flytting;2015;23;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;23;0-4;alle;prosent;30,2;
flyktning_botid_flytting;2015;23;5+;alle;prosent;69,8;
flyktning_botid_flytting;2015;23;0-4;ja;prosent;26,1;
flyktning_botid_flytting;2015;23;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;23;0-4;uoppgitt;prosent;4,1;
flyktning_botid_flytting;2015;23;5+;ja;prosent;42,4;
flyktning_botid_flytting;2015;23;5+;nei;prosent;17,0;
flyktning_botid_flytting;2015;23;5+;uoppgitt;prosent;10,4;
flyktning_botid_flytting;2015;24;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;24;0-4;alle;prosent;19,6;
flyktning_botid_flytting;2015;24;5+;alle;prosent;80,4;
flyktning_botid_flytting;2015;24;0-4;ja;prosent;13,7;
flyktning_botid_flytting;2015;24;0-4;nei;prosent;3,4;
flyktning_botid_flytting;2015;24;0-4;uoppgitt;prosent;2,5;
flyktning_botid_flytting;2015;24;5+;ja;prosent;36,6;
flyktning_botid_flytting;2015;24;5+;nei;prosent;29,3;
flyktning_botid_flytting;2015;24;5+;uoppgitt;prosent;14,5;
flyktning_botid_flytting;2015;25;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;25;0-4;alle;prosent;21,1;
flyktning_botid_flytting;2015;25;5+;alle;prosent;78,9;
flyktning_botid_flytting;2015;25;0-4;ja;prosent;15,0;
flyktning_botid_flytting;2015;25;0-4;nei;prosent;2,6;
flyktning_botid_flytting;2015;25;0-4;uoppgitt;prosent;3,5;
flyktning_botid_flytting;2015;25;5+;ja;prosent;28,0;
flyktning_botid_flytting;2015;25;5+;nei;prosent;36,7;
flyktning_botid_flytting;2015;25;5+;uoppgitt;prosent;14,2;
flyktning_botid_flytting;2015;26;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;26;0-4;alle;prosent;14,4;
flyktning_botid_flytting;2015;26;5+;alle;prosent;85,6;
flyktning_botid_flytting;2015;26;0-4;ja;prosent;10,5;
flyktning_botid_flytting;2015;26;0-4;nei;prosent;1,1;
flyktning_botid_flytting;2015;26;0-4;uoppgitt;prosent;2,9;
flyktning_botid_flytting;2015;26;5+;ja;prosent;32,0;
flyktning_botid_flytting;2015;26;5+;nei;prosent;35,4;
flyktning_botid_flytting;2015;26;5+;uoppgitt;prosent;18,2;
flyktning_botid_flytting;2015;27;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;27;0-4;alle;prosent;26,7;
flyktning_botid_flytting;2015;27;5+;alle;prosent;73,3;
flyktning_botid_flytting;2015;27;0-4;ja;prosent;21,3;
flyktning_botid_flytting;2015;27;0-4;nei;prosent;2,0;
flyktning_botid_flytting;2015;27;0-4;uoppgitt;prosent;3,4;
flyktning_botid_flytting;2015;27;5+;ja;prosent;38,1;
flyktning_botid_flytting;2015;27;5+;nei;prosent;24,7;
flyktning_botid_flytting;2015;27;5+;uoppgitt;prosent;10,5;
flyktning_botid_flytting;2015;28;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;28;0-4;alle;prosent;41,0;
flyktning_botid_flytting;2015;28;5+;alle;prosent;59,0;
flyktning_botid_flytting;2015;28;0-4;ja;prosent;29,7;
flyktning_botid_flytting;2015;28;0-4;nei;prosent;4,2;
flyktning_botid_flytting;2015;28;0-4;uoppgitt;prosent;7,1;
flyktning_botid_flytting;2015;28;5+;ja;prosent;39,2;
flyktning_botid_flytting;2015;28;5+;nei;prosent;13,8;
flyktning_botid_flytting;2015;28;5+;uoppgitt;prosent;6,0;
flyktning_botid_flytting;2015;29;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;29;0-4;alle;prosent;53,1;
flyktning_botid_flytting;2015;29;5+;alle;prosent;46,9;
flyktning_botid_flytting;2015;29;0-4;ja;prosent;42,2;
flyktning_botid_flytting;2015;29;0-4;nei;prosent;4,1;
flyktning_botid_flytting;2015;29;0-4;uoppgitt;prosent;6,9;
flyktning_botid_flytting;2015;29;5+;ja;prosent;25,5;
flyktning_botid_flytting;2015;29;5+;nei;prosent;12,1;
flyktning_botid_flytting;2015;29;5+;uoppgitt;prosent;9,2;
flyktning_botid_flytting;2015;30;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;30;0-4;alle;prosent;40,6;
flyktning_botid_flytting;2015;30;5+;alle;prosent;59,4;
flyktning_botid_flytting;2015;30;0-4;ja;prosent;37,6;
flyktning_botid_flytting;2015;30;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;30;0-4;uoppgitt;prosent;3,0;
flyktning_botid_flytting;2015;30;5+;ja;prosent;46,0;
flyktning_botid_flytting;2015;30;5+;nei;prosent;9,4;
flyktning_botid_flytting;2015;30;5+;uoppgitt;prosent;4,0;
flyktning_botid_flytting;2015;31;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;31;0-4;alle;prosent;30,8;
flyktning_botid_flytting;2015;31;5+;alle;prosent;69,2;
flyktning_botid_flytting;2015;31;0-4;ja;prosent;28,4;
flyktning_botid_flytting;2015;31;0-4;nei;prosent;1,0;
flyktning_botid_flytting;2015;31;0-4;uoppgitt;prosent;1,4;
flyktning_botid_flytting;2015;31;5+;ja;prosent;42,2;
flyktning_botid_flytting;2015;31;5+;nei;prosent;22,1;
flyktning_botid_flytting;2015;31;5+;uoppgitt;prosent;4,8;
flyktning_botid_flytting;2015;32;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;32;0-4;alle;prosent;31,0;
flyktning_botid_flytting;2015;32;5+;alle;prosent;69,0;
flyktning_botid_flytting;2015;32;0-4;ja;prosent;26,1;
flyktning_botid_flytting;2015;32;0-4;nei;prosent;1,7;
flyktning_botid_flytting;2015;32;0-4;uoppgitt;prosent;3,2;
flyktning_botid_flytting;2015;32;5+;ja;prosent;43,8;
flyktning_botid_flytting;2015;32;5+;nei;prosent;16,6;
flyktning_botid_flytting;2015;32;5+;uoppgitt;prosent;8,5;
flyktning_botid_flytting;2015;33;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;33;0-4;alle;prosent;46,3;
flyktning_botid_flytting;2015;33;5+;alle;prosent;53,7;
flyktning_botid_flytting;2015;33;0-4;ja;prosent;28,4;
flyktning_botid_flytting;2015;33;0-4;nei;prosent;7,1;
flyktning_botid_flytting;2015;33;0-4;uoppgitt;prosent;10,8;
flyktning_botid_flytting;2015;33;5+;ja;prosent;35,6;
flyktning_botid_flytting;2015;33;5+;nei;prosent;9,6;
flyktning_botid_flytting;2015;33;5+;uoppgitt;prosent;8,6;
flyktning_botid_flytting;2015;34;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;34;0-4;alle;prosent;43,6;
flyktning_botid_flytting;2015;34;5+;alle;prosent;56,4;
flyktning_botid_flytting;2015;34;0-4;ja;prosent;33,2;
flyktning_botid_flytting;2015;34;0-4;nei;prosent;4,0;
flyktning_botid_flytting;2015;34;0-4;uoppgitt;prosent;6,5;
flyktning_botid_flytting;2015;34;5+;ja;prosent;37,8;
flyktning_botid_flytting;2015;34;5+;nei;prosent;10,8;
flyktning_botid_flytting;2015;34;5+;uoppgitt;prosent;7,7;
flyktning_botid_flytting;2015;35;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;35;0-4;alle;prosent;21,4;
flyktning_botid_flytting;2015;35;5+;alle;prosent;78,6;
flyktning_botid_flytting;2015;35;0-4;ja;prosent;16,6;
flyktning_botid_flytting;2015;35;0-4;nei;prosent;1,6;
flyktning_botid_flytting;2015;35;0-4;uoppgitt;prosent;3,2;
flyktning_botid_flytting;2015;35;5+;ja;prosent;43,3;
flyktning_botid_flytting;2015;35;5+;nei;prosent;22,3;
flyktning_botid_flytting;2015;35;5+;uoppgitt;prosent;13,0;
flyktning_botid_flytting;2015;36;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;36;0-4;alle;prosent;41,2;
flyktning_botid_flytting;2015;36;5+;alle;prosent;58,8;
flyktning_botid_flytting;2015;36;0-4;ja;prosent;34,2;
flyktning_botid_flytting;2015;36;0-4;nei;prosent;1,9;
flyktning_botid_flytting;2015;36;0-4;uoppgitt;prosent;5,1;
flyktning_botid_flytting;2015;36;5+;ja;prosent;38,9;
flyktning_botid_flytting;2015;36;5+;nei;prosent;12,1;
flyktning_botid_flytting;2015;36;5+;uoppgitt;prosent;7,7;
flyktning_botid_flytting;2015;37;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;37;0-4;alle;prosent;30,2;
flyktning_botid_flytting;2015;37;5+;alle;prosent;69,8;
flyktning_botid_flytting;2015;37;0-4;ja;prosent;25,6;
flyktning_botid_flytting;2015;37;0-4;nei;prosent;1,1;
flyktning_botid_flytting;2015;37;0-4;uoppgitt;prosent;3,4;
flyktning_botid_flytting;2015;37;5+;ja;prosent;34,1;
flyktning_botid_flytting;2015;37;5+;nei;prosent;22,0;
flyktning_botid_flytting;2015;37;5+;uoppgitt;prosent;13,8;
flyktning_botid_flytting;2015;38;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;38;0-4;alle;prosent;52,6;
flyktning_botid_flytting;2015;38;5+;alle;prosent;47,4;
flyktning_botid_flytting;2015;38;0-4;ja;prosent;40,6;
flyktning_botid_flytting;2015;38;0-4;nei;prosent;5,0;
flyktning_botid_flytting;2015;38;0-4;uoppgitt;prosent;7,0;
flyktning_botid_flytting;2015;38;5+;ja;prosent;26,9;
flyktning_botid_flytting;2015;38;5+;nei;prosent;12,4;
flyktning_botid_flytting;2015;38;5+;uoppgitt;prosent;8,2;
flyktning_botid_flytting;2015;39;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;39;0-4;alle;prosent;18,1;
flyktning_botid_flytting;2015;39;5+;alle;prosent;81,9;
flyktning_botid_flytting;2015;39;0-4;ja;prosent;12,2;
flyktning_botid_flytting;2015;39;0-4;nei;prosent;2,0;
flyktning_botid_flytting;2015;39;0-4;uoppgitt;prosent;3,9;
flyktning_botid_flytting;2015;39;5+;ja;prosent;36,2;
flyktning_botid_flytting;2015;39;5+;nei;prosent;29,5;
flyktning_botid_flytting;2015;39;5+;uoppgitt;prosent;16,1;
flyktning_botid_flytting;2015;40;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;40;0-4;alle;prosent;19,6;
flyktning_botid_flytting;2015;40;5+;alle;prosent;80,4;
flyktning_botid_flytting;2015;40;0-4;ja;prosent;15,5;
flyktning_botid_flytting;2015;40;0-4;nei;prosent;1,1;
flyktning_botid_flytting;2015;40;0-4;uoppgitt;prosent;3,0;
flyktning_botid_flytting;2015;40;5+;ja;prosent;41,0;
flyktning_botid_flytting;2015;40;5+;nei;prosent;19,8;
flyktning_botid_flytting;2015;40;5+;uoppgitt;prosent;19,7;
flyktning_botid_flytting;2015;41;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;41;0-4;alle;prosent;20,3;
flyktning_botid_flytting;2015;41;5+;alle;prosent;79,7;
flyktning_botid_flytting;2015;41;0-4;ja;prosent;17,7;
flyktning_botid_flytting;2015;41;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;41;0-4;uoppgitt;prosent;2,7;
flyktning_botid_flytting;2015;41;5+;ja;prosent;45,7;
flyktning_botid_flytting;2015;41;5+;nei;prosent;19,7;
flyktning_botid_flytting;2015;41;5+;uoppgitt;prosent;14,3;
flyktning_botid_flytting;2015;42;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;42;0-4;alle;prosent;59,3;
flyktning_botid_flytting;2015;42;5+;alle;prosent;40,7;
flyktning_botid_flytting;2015;42;0-4;ja;prosent;41,9;
flyktning_botid_flytting;2015;42;0-4;nei;prosent;5,6;
flyktning_botid_flytting;2015;42;0-4;uoppgitt;prosent;11,8;
flyktning_botid_flytting;2015;42;5+;ja;prosent;30,3;
flyktning_botid_flytting;2015;42;5+;nei;prosent;5,3;
flyktning_botid_flytting;2015;42;5+;uoppgitt;prosent;5,1;
flyktning_botid_flytting;2015;43;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;43;0-4;alle;prosent;48,9;
flyktning_botid_flytting;2015;43;5+;alle;prosent;51,1;
flyktning_botid_flytting;2015;43;0-4;ja;prosent;34,0;
flyktning_botid_flytting;2015;43;0-4;nei;prosent;4,4;
flyktning_botid_flytting;2015;43;0-4;uoppgitt;prosent;10,6;
flyktning_botid_flytting;2015;43;5+;ja;prosent;37,4;
flyktning_botid_flytting;2015;43;5+;nei;prosent;7,5;
flyktning_botid_flytting;2015;43;5+;uoppgitt;prosent;6,2;
flyktning_botid_flytting;2015;44;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;44;0-4;alle;prosent;44,8;
flyktning_botid_flytting;2015;44;5+;alle;prosent;55,2;
flyktning_botid_flytting;2015;44;0-4;ja;prosent;42,7;
flyktning_botid_flytting;2015;44;0-4;nei;prosent;1,2;
flyktning_botid_flytting;2015;44;0-4;uoppgitt;prosent;0,9;
flyktning_botid_flytting;2015;44;5+;ja;prosent;30,0;
flyktning_botid_flytting;2015;44;5+;nei;prosent;17,5;
flyktning_botid_flytting;2015;44;5+;uoppgitt;prosent;7,7;
flyktning_botid_flytting;2015;45;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;45;0-4;alle;prosent;51,5;
flyktning_botid_flytting;2015;45;5+;alle;prosent;48,5;
flyktning_botid_flytting;2015;45;0-4;ja;prosent;51,5;
flyktning_botid_flytting;2015;45;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;45;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;45;5+;ja;prosent;19,2;
flyktning_botid_flytting;2015;45;5+;nei;prosent;22,2;
flyktning_botid_flytting;2015;45;5+;uoppgitt;prosent;7,1;
flyktning_botid_flytting;2015;46;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;46;0-4;alle;prosent;39,9;
flyktning_botid_flytting;2015;46;5+;alle;prosent;60,1;
flyktning_botid_flytting;2015;46;0-4;ja;prosent;30,6;
flyktning_botid_flytting;2015;46;0-4;nei;prosent;1,4;
flyktning_botid_flytting;2015;46;0-4;uoppgitt;prosent;7,9;
flyktning_botid_flytting;2015;46;5+;ja;prosent;35,4;
flyktning_botid_flytting;2015;46;5+;nei;prosent;13,5;
flyktning_botid_flytting;2015;46;5+;uoppgitt;prosent;11,2;
flyktning_botid_flytting;2015;47;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;47;0-4;alle;prosent;33,4;
flyktning_botid_flytting;2015;47;5+;alle;prosent;66,6;
flyktning_botid_flytting;2015;47;0-4;ja;prosent;28,3;
flyktning_botid_flytting;2015;47;0-4;nei;prosent;1,7;
flyktning_botid_flytting;2015;47;0-4;uoppgitt;prosent;3,5;
flyktning_botid_flytting;2015;47;5+;ja;prosent;35,8;
flyktning_botid_flytting;2015;47;5+;nei;prosent;20,1;
flyktning_botid_flytting;2015;47;5+;uoppgitt;prosent;10,7;
flyktning_botid_flytting;2015;48;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;48;0-4;alle;prosent;51,1;
flyktning_botid_flytting;2015;48;5+;alle;prosent;48,9;
flyktning_botid_flytting;2015;48;0-4;ja;prosent;44,4;
flyktning_botid_flytting;2015;48;0-4;nei;prosent;6,7;
flyktning_botid_flytting;2015;48;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;48;5+;ja;prosent;17,8;
flyktning_botid_flytting;2015;48;5+;nei;prosent;8,9;
flyktning_botid_flytting;2015;48;5+;uoppgitt;prosent;22,2;
flyktning_botid_flytting;2015;49;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;49;0-4;alle;prosent;53,1;
flyktning_botid_flytting;2015;49;5+;alle;prosent;46,9;
flyktning_botid_flytting;2015;49;0-4;ja;prosent;48,5;
flyktning_botid_flytting;2015;49;0-4;nei;prosent;1,0;
flyktning_botid_flytting;2015;49;0-4;uoppgitt;prosent;3,6;
flyktning_botid_flytting;2015;49;5+;ja;prosent;35,2;
flyktning_botid_flytting;2015;49;5+;nei;prosent;4,1;
flyktning_botid_flytting;2015;49;5+;uoppgitt;prosent;7,7;
flyktning_botid_flytting;2015;50;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;50;0-4;alle;prosent;63,3;
flyktning_botid_flytting;2015;50;5+;alle;prosent;36,7;
flyktning_botid_flytting;2015;50;0-4;ja;prosent;45,4;
flyktning_botid_flytting;2015;50;0-4;nei;prosent;8,0;
flyktning_botid_flytting;2015;50;0-4;uoppgitt;prosent;10,0;
flyktning_botid_flytting;2015;50;5+;ja;prosent;23,7;
flyktning_botid_flytting;2015;50;5+;nei;prosent;5,3;
flyktning_botid_flytting;2015;50;5+;uoppgitt;prosent;7,6;
flyktning_botid_flytting;2015;51;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;51;0-4;alle;prosent;48,6;
flyktning_botid_flytting;2015;51;5+;alle;prosent;51,4;
flyktning_botid_flytting;2015;51;0-4;ja;prosent;33,6;
flyktning_botid_flytting;2015;51;0-4;nei;prosent;5,3;
flyktning_botid_flytting;2015;51;0-4;uoppgitt;prosent;9,7;
flyktning_botid_flytting;2015;51;5+;ja;prosent;31,4;
flyktning_botid_flytting;2015;51;5+;nei;prosent;9,6;
flyktning_botid_flytting;2015;51;5+;uoppgitt;prosent;10,3;
flyktning_botid_flytting;2015;52;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;52;0-4;alle;prosent;55,1;
flyktning_botid_flytting;2015;52;5+;alle;prosent;44,9;
flyktning_botid_flytting;2015;52;0-4;ja;prosent;41,2;
flyktning_botid_flytting;2015;52;0-4;nei;prosent;5,4;
flyktning_botid_flytting;2015;52;0-4;uoppgitt;prosent;8,6;
flyktning_botid_flytting;2015;52;5+;ja;prosent;31,2;
flyktning_botid_flytting;2015;52;5+;nei;prosent;6,3;
flyktning_botid_flytting;2015;52;5+;uoppgitt;prosent;7,4;
flyktning_botid_flytting;2015;53;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;53;0-4;alle;prosent;51,1;
flyktning_botid_flytting;2015;53;5+;alle;prosent;48,9;
flyktning_botid_flytting;2015;53;0-4;ja;prosent;39,7;
flyktning_botid_flytting;2015;53;0-4;nei;prosent;3,8;
flyktning_botid_flytting;2015;53;0-4;uoppgitt;prosent;7,5;
flyktning_botid_flytting;2015;53;5+;ja;prosent;24,1;
flyktning_botid_flytting;2015;53;5+;nei;prosent;15,5;
flyktning_botid_flytting;2015;53;5+;uoppgitt;prosent;9,3;
flyktning_botid_flytting;2015;54;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;54;0-4;alle;prosent;25,0;
flyktning_botid_flytting;2015;54;5+;alle;prosent;75,0;
flyktning_botid_flytting;2015;54;0-4;ja;prosent;24,1;
flyktning_botid_flytting;2015;54;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;54;0-4;uoppgitt;prosent;0,9;
flyktning_botid_flytting;2015;54;5+;ja;prosent;38,1;
flyktning_botid_flytting;2015;54;5+;nei;prosent;25,0;
flyktning_botid_flytting;2015;54;5+;uoppgitt;prosent;11,9;
flyktning_botid_flytting;2015;55;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;55;0-4;alle;prosent;46,5;
flyktning_botid_flytting;2015;55;5+;alle;prosent;53,5;
flyktning_botid_flytting;2015;55;0-4;ja;prosent;35,0;
flyktning_botid_flytting;2015;55;0-4;nei;prosent;5,2;
flyktning_botid_flytting;2015;55;0-4;uoppgitt;prosent;6,2;
flyktning_botid_flytting;2015;55;5+;ja;prosent;38,2;
flyktning_botid_flytting;2015;55;5+;nei;prosent;8,4;
flyktning_botid_flytting;2015;55;5+;uoppgitt;prosent;7,0;
flyktning_botid_flytting;2015;56;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;56;0-4;alle;prosent;32,5;
flyktning_botid_flytting;2015;56;5+;alle;prosent;67,5;
flyktning_botid_flytting;2015;56;0-4;ja;prosent;24,8;
flyktning_botid_flytting;2015;56;0-4;nei;prosent;3,8;
flyktning_botid_flytting;2015;56;0-4;uoppgitt;prosent;3,9;
flyktning_botid_flytting;2015;56;5+;ja;prosent;34,0;
flyktning_botid_flytting;2015;56;5+;nei;prosent;21,3;
flyktning_botid_flytting;2015;56;5+;uoppgitt;prosent;12,2;
flyktning_botid_flytting;2015;57;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;57;0-4;alle;prosent;79,8;
flyktning_botid_flytting;2015;57;5+;alle;prosent;20,2;
flyktning_botid_flytting;2015;57;0-4;ja;prosent;71,8;
flyktning_botid_flytting;2015;57;0-4;nei;prosent;4,0;
flyktning_botid_flytting;2015;57;0-4;uoppgitt;prosent;4,0;
flyktning_botid_flytting;2015;57;5+;ja;prosent;2,4;
flyktning_botid_flytting;2015;57;5+;nei;prosent;10,5;
flyktning_botid_flytting;2015;57;5+;uoppgitt;prosent;7,3;
flyktning_botid_flytting;2015;58;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;58;0-4;alle;prosent;54,4;
flyktning_botid_flytting;2015;58;5+;alle;prosent;45,6;
flyktning_botid_flytting;2015;58;0-4;ja;prosent;49,1;
flyktning_botid_flytting;2015;58;0-4;nei;prosent;5,3;
flyktning_botid_flytting;2015;58;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;58;5+;ja;prosent;17,5;
flyktning_botid_flytting;2015;58;5+;nei;prosent;10,5;
flyktning_botid_flytting;2015;58;5+;uoppgitt;prosent;17,5;
flyktning_botid_flytting;2015;59;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;59;0-4;alle;prosent;48,2;
flyktning_botid_flytting;2015;59;5+;alle;prosent;51,8;
flyktning_botid_flytting;2015;59;0-4;ja;prosent;48,2;
flyktning_botid_flytting;2015;59;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;59;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;59;5+;ja;prosent;42,9;
flyktning_botid_flytting;2015;59;5+;nei;prosent;4,2;
flyktning_botid_flytting;2015;59;5+;uoppgitt;prosent;4,8;
flyktning_botid_flytting;2015;60;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;60;0-4;alle;prosent;41,7;
flyktning_botid_flytting;2015;60;5+;alle;prosent;58,3;
flyktning_botid_flytting;2015;60;0-4;ja;prosent;29,9;
flyktning_botid_flytting;2015;60;0-4;nei;prosent;6,4;
flyktning_botid_flytting;2015;60;0-4;uoppgitt;prosent;5,4;
flyktning_botid_flytting;2015;60;5+;ja;prosent;43,2;
flyktning_botid_flytting;2015;60;5+;nei;prosent;9,2;
flyktning_botid_flytting;2015;60;5+;uoppgitt;prosent;5,9;
flyktning_botid_flytting;2015;61;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;61;0-4;alle;prosent;24,2;
flyktning_botid_flytting;2015;61;5+;alle;prosent;75,8;
flyktning_botid_flytting;2015;61;0-4;ja;prosent;20,0;
flyktning_botid_flytting;2015;61;0-4;nei;prosent;1,2;
flyktning_botid_flytting;2015;61;0-4;uoppgitt;prosent;3,0;
flyktning_botid_flytting;2015;61;5+;ja;prosent;45,0;
flyktning_botid_flytting;2015;61;5+;nei;prosent;16,7;
flyktning_botid_flytting;2015;61;5+;uoppgitt;prosent;14,0;
flyktning_botid_flytting;2015;62;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;62;0-4;alle;prosent;42,0;
flyktning_botid_flytting;2015;62;5+;alle;prosent;58,0;
flyktning_botid_flytting;2015;62;0-4;ja;prosent;39,5;
flyktning_botid_flytting;2015;62;0-4;nei;prosent;2,5;
flyktning_botid_flytting;2015;62;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;62;5+;ja;prosent;30,3;
flyktning_botid_flytting;2015;62;5+;nei;prosent;16,0;
flyktning_botid_flytting;2015;62;5+;uoppgitt;prosent;11,8;
flyktning_botid_flytting;2015;63;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;63;0-4;alle;prosent;48,4;
flyktning_botid_flytting;2015;63;5+;alle;prosent;51,6;
flyktning_botid_flytting;2015;63;0-4;ja;prosent;41,3;
flyktning_botid_flytting;2015;63;0-4;nei;prosent;1,4;
flyktning_botid_flytting;2015;63;0-4;uoppgitt;prosent;5,6;
flyktning_botid_flytting;2015;63;5+;ja;prosent;33,8;
flyktning_botid_flytting;2015;63;5+;nei;prosent;10,5;
flyktning_botid_flytting;2015;63;5+;uoppgitt;prosent;7,2;
flyktning_botid_flytting;2015;64;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;64;0-4;alle;prosent;50,1;
flyktning_botid_flytting;2015;64;5+;alle;prosent;49,9;
flyktning_botid_flytting;2015;64;0-4;ja;prosent;40,1;
flyktning_botid_flytting;2015;64;0-4;nei;prosent;3,7;
flyktning_botid_flytting;2015;64;0-4;uoppgitt;prosent;6,4;
flyktning_botid_flytting;2015;64;5+;ja;prosent;34,4;
flyktning_botid_flytting;2015;64;5+;nei;prosent;8,5;
flyktning_botid_flytting;2015;64;5+;uoppgitt;prosent;7,0;
flyktning_botid_flytting;2015;65;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;65;0-4;alle;prosent;78,1;
flyktning_botid_flytting;2015;65;5+;alle;prosent;21,9;
flyktning_botid_flytting;2015;65;0-4;ja;prosent;47,8;
flyktning_botid_flytting;2015;65;0-4;nei;prosent;11,6;
flyktning_botid_flytting;2015;65;0-4;uoppgitt;prosent;18,8;
flyktning_botid_flytting;2015;65;5+;ja;prosent;17,0;
flyktning_botid_flytting;2015;65;5+;nei;prosent;1,8;
flyktning_botid_flytting;2015;65;5+;uoppgitt;prosent;3,1;
flyktning_botid_flytting;2015;66;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;66;0-4;alle;prosent;90,9;
flyktning_botid_flytting;2015;66;5+;alle;prosent;9,1;
flyktning_botid_flytting;2015;66;0-4;ja;prosent;89,3;
flyktning_botid_flytting;2015;66;0-4;nei;prosent;1,6;
flyktning_botid_flytting;2015;66;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;66;5+;ja;prosent;1,6;
