tabell_navn;aar;fylke_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;08;alle;norskfodte_m_innvf;NULL;NULL;person;77
grunnskolepoeng;2014-2015;08;1;alle;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;08;1;alle;NULL;NULL;person;1046
grunnskolepoeng;2014-2015;08;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;08;1;bef_u_innv_og_norskf;NULL;NULL;person;926
grunnskolepoeng;2014-2015;08;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;08;1;befolkningen_ellers;NULL;NULL;person;962
grunnskolepoeng;2014-2015;08;1;innvandrere;1;0_6;grunnskolepoeng;37
grunnskolepoeng;2014-2015;08;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;08;1;innvandrere;1;7+;grunnskolepoeng;33
grunnskolepoeng;2014-2015;08;1;innvandrere;1;7+;person;28
grunnskolepoeng;2014-2015;08;1;innvandrere;1;alle;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;08;1;innvandrere;1;alle;person;29
grunnskolepoeng;2014-2015;08;1;innvandrere;2;0_6;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;08;1;innvandrere;2;0_6;person;18
grunnskolepoeng;2014-2015;08;1;innvandrere;2;7+;grunnskolepoeng;31,8
grunnskolepoeng;2014-2015;08;1;innvandrere;2;7+;person;29
grunnskolepoeng;2014-2015;08;1;innvandrere;2;alle;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;08;1;innvandrere;2;alle;person;48
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;0_6;grunnskolepoeng;36
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;0_6;person;24
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;7+;grunnskolepoeng;32,4
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;7+;person;55
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;alle;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;08;1;innvandrere;alle;alle;person;82
grunnskolepoeng;2014-2015;08;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;08;1;norskfodte_m_innvf;NULL;NULL;person;31
grunnskolepoeng;2014-2015;08;0;alle;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;08;0;alle;NULL;NULL;person;1014
grunnskolepoeng;2014-2015;08;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;08;0;bef_u_innv_og_norskf;NULL;NULL;person;894
grunnskolepoeng;2014-2015;08;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;08;0;befolkningen_ellers;NULL;NULL;person;932
grunnskolepoeng;2014-2015;08;0;innvandrere;1;0_6;grunnskolepoeng;45,4
grunnskolepoeng;2014-2015;08;0;innvandrere;1;0_6;person;12
grunnskolepoeng;2014-2015;08;0;innvandrere;1;7+;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;08;0;innvandrere;1;7+;person;26
grunnskolepoeng;2014-2015;08;0;innvandrere;1;alle;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;08;0;innvandrere;1;alle;person;40
grunnskolepoeng;2014-2015;08;0;innvandrere;2;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;08;0;innvandrere;2;0_6;person;24
grunnskolepoeng;2014-2015;08;0;innvandrere;2;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;08;0;innvandrere;2;7+;person;27
grunnskolepoeng;2014-2015;08;0;innvandrere;2;alle;grunnskolepoeng;38
grunnskolepoeng;2014-2015;08;0;innvandrere;2;alle;person;52
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;0_6;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;0_6;person;42
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;7+;person;46
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;08;0;innvandrere;alle;alle;person;88
grunnskolepoeng;2014-2015;08;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;08;0;norskfodte_m_innvf;NULL;NULL;person;45
grunnskolepoeng;2014-2015;09;alle;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;09;alle;alle;NULL;NULL;person;1494
grunnskolepoeng;2014-2015;09;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;09;alle;bef_u_innv_og_norskf;NULL;NULL;person;1337
grunnskolepoeng;2014-2015;09;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;09;alle;befolkningen_ellers;NULL;NULL;person;1370
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;0_6;grunnskolepoeng;38
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;0_6;person;7
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;7+;grunnskolepoeng;39
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;7+;person;47
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;alle;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;09;alle;innvandrere;1;alle;person;54
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;0_6;person;34
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;7+;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;7+;person;33
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;09;alle;innvandrere;2;alle;person;65
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;0_6;person;45
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;7+;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;7+;person;77
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;alle;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;09;alle;innvandrere;alle;alle;person;123
grunnskolepoeng;2014-2015;09;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;09;alle;norskfodte_m_innvf;NULL;NULL;person;33
grunnskolepoeng;2014-2015;09;1;alle;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;09;1;alle;NULL;NULL;person;780
grunnskolepoeng;2014-2015;09;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;09;1;bef_u_innv_og_norskf;NULL;NULL;person;694
grunnskolepoeng;2014-2015;09;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;09;1;befolkningen_ellers;NULL;NULL;person;715
grunnskolepoeng;2014-2015;09;1;innvandrere;1;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;09;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;09;1;innvandrere;1;7+;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;09;1;innvandrere;1;7+;person;17
grunnskolepoeng;2014-2015;09;1;innvandrere;1;alle;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;09;1;innvandrere;1;alle;person;26
grunnskolepoeng;2014-2015;09;1;innvandrere;2;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;09;1;innvandrere;2;0_6;person;11
grunnskolepoeng;2014-2015;09;1;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;09;1;innvandrere;2;7+;person;26
grunnskolepoeng;2014-2015;09;1;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;09;1;innvandrere;2;alle;person;38
grunnskolepoeng;2014-2015;09;1;innvandrere;alle;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;09;1;innvandrere;alle;0_6;person;21
grunnskolepoeng;2014-2015;09;1;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;09;1;innvandrere;alle;7+;person;41
grunnskolepoeng;2014-2015;09;1;innvandrere;alle;alle;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;09;1;innvandrere;alle;alle;person;63
grunnskolepoeng;2014-2015;09;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;09;1;norskfodte_m_innvf;NULL;NULL;person;16
grunnskolepoeng;2014-2015;09;0;alle;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;09;0;alle;NULL;NULL;person;714
grunnskolepoeng;2014-2015;09;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;09;0;bef_u_innv_og_norskf;NULL;NULL;person;643
grunnskolepoeng;2014-2015;09;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;09;0;befolkningen_ellers;NULL;NULL;person;655
grunnskolepoeng;2014-2015;09;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;09;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;09;0;innvandrere;1;7+;grunnskolepoeng;42
grunnskolepoeng;2014-2015;09;0;innvandrere;1;7+;person;27
grunnskolepoeng;2014-2015;09;0;innvandrere;1;alle;grunnskolepoeng;42
grunnskolepoeng;2014-2015;09;0;innvandrere;1;alle;person;25
grunnskolepoeng;2014-2015;09;0;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;09;0;innvandrere;2;0_6;person;22
grunnskolepoeng;2014-2015;09;0;innvandrere;2;7+;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;09;0;innvandrere;2;7+;person;11
grunnskolepoeng;2014-2015;09;0;innvandrere;2;alle;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;09;0;innvandrere;2;alle;person;31
grunnskolepoeng;2014-2015;09;0;innvandrere;alle;0_6;grunnskolepoeng;37
grunnskolepoeng;2014-2015;09;0;innvandrere;alle;0_6;person;23
grunnskolepoeng;2014-2015;09;0;innvandrere;alle;7+;grunnskolepoeng;41
grunnskolepoeng;2014-2015;09;0;innvandrere;alle;7+;person;35
grunnskolepoeng;2014-2015;09;0;innvandrere;alle;alle;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;09;0;innvandrere;alle;alle;person;59
grunnskolepoeng;2014-2015;09;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;09;0;norskfodte_m_innvf;NULL;NULL;person;16
grunnskolepoeng;2014-2015;10;alle;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;10;alle;alle;NULL;NULL;person;2337
grunnskolepoeng;2014-2015;10;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;10;alle;bef_u_innv_og_norskf;NULL;NULL;person;2080
grunnskolepoeng;2014-2015;10;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;10;alle;befolkningen_ellers;NULL;NULL;person;2167
grunnskolepoeng;2014-2015;10;alle;innvandrere;1;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;10;alle;innvandrere;1;0_6;person;7
grunnskolepoeng;2014-2015;10;alle;innvandrere;1;7+;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;10;alle;innvandrere;1;7+;person;54
grunnskolepoeng;2014-2015;10;alle;innvandrere;1;alle;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;10;alle;innvandrere;1;alle;person;66
grunnskolepoeng;2014-2015;10;alle;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;10;alle;innvandrere;2;0_6;person;41
grunnskolepoeng;2014-2015;10;alle;innvandrere;2;7+;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;10;alle;innvandrere;2;7+;person;65
grunnskolepoeng;2014-2015;10;alle;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;10;alle;innvandrere;2;alle;person;107
grunnskolepoeng;2014-2015;10;alle;innvandrere;alle;0_6;grunnskolepoeng;38
grunnskolepoeng;2014-2015;10;alle;innvandrere;alle;0_6;person;52
grunnskolepoeng;2014-2015;10;alle;innvandrere;alle;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;10;alle;innvandrere;alle;7+;person;114
grunnskolepoeng;2014-2015;10;alle;innvandrere;alle;alle;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;10;alle;innvandrere;alle;alle;person;170
grunnskolepoeng;2014-2015;10;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;10;alle;norskfodte_m_innvf;NULL;NULL;person;86
grunnskolepoeng;2014-2015;10;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;10;1;alle;NULL;NULL;person;1164
grunnskolepoeng;2014-2015;10;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;10;1;bef_u_innv_og_norskf;NULL;NULL;person;1038
grunnskolepoeng;2014-2015;10;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;10;1;befolkningen_ellers;NULL;NULL;person;1085
grunnskolepoeng;2014-2015;10;1;innvandrere;1;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;10;1;innvandrere;1;0_6;person;7
grunnskolepoeng;2014-2015;10;1;innvandrere;1;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;10;1;innvandrere;1;7+;person;18
grunnskolepoeng;2014-2015;10;1;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2014-2015;10;1;innvandrere;1;alle;person;25
grunnskolepoeng;2014-2015;10;1;innvandrere;2;0_6;grunnskolepoeng;38
grunnskolepoeng;2014-2015;10;1;innvandrere;2;0_6;person;22
grunnskolepoeng;2014-2015;10;1;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;10;1;innvandrere;2;7+;person;34
grunnskolepoeng;2014-2015;10;1;innvandrere;2;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;10;1;innvandrere;2;alle;person;52
grunnskolepoeng;2014-2015;10;1;innvandrere;alle;0_6;grunnskolepoeng;38
grunnskolepoeng;2014-2015;10;1;innvandrere;alle;0_6;person;26
grunnskolepoeng;2014-2015;10;1;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;10;1;innvandrere;alle;7+;person;49
grunnskolepoeng;2014-2015;10;1;innvandrere;alle;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;10;1;innvandrere;alle;alle;person;79
grunnskolepoeng;2014-2015;10;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;10;1;norskfodte_m_innvf;NULL;NULL;person;44
grunnskolepoeng;2014-2015;10;0;alle;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;10;0;alle;NULL;NULL;person;1173
grunnskolepoeng;2014-2015;10;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;10;0;bef_u_innv_og_norskf;NULL;NULL;person;1042
grunnskolepoeng;2014-2015;10;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;10;0;befolkningen_ellers;NULL;NULL;person;1082
grunnskolepoeng;2014-2015;10;0;innvandrere;1;0_6;grunnskolepoeng;44
grunnskolepoeng;2014-2015;10;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;10;0;innvandrere;1;7+;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;10;0;innvandrere;1;7+;person;38
grunnskolepoeng;2014-2015;10;0;innvandrere;1;alle;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;10;0;innvandrere;1;alle;person;43
grunnskolepoeng;2014-2015;10;0;innvandrere;2;0_6;grunnskolepoeng;35,2
grunnskolepoeng;2014-2015;10;0;innvandrere;2;0_6;person;16
grunnskolepoeng;2014-2015;10;0;innvandrere;2;7+;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;10;0;innvandrere;2;7+;person;29
grunnskolepoeng;2014-2015;10;0;innvandrere;2;alle;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;10;0;innvandrere;2;alle;person;49
grunnskolepoeng;2014-2015;10;0;innvandrere;alle;0_6;grunnskolepoeng;38
grunnskolepoeng;2014-2015;10;0;innvandrere;alle;0_6;person;22
grunnskolepoeng;2014-2015;10;0;innvandrere;alle;7+;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;10;0;innvandrere;alle;7+;person;66
grunnskolepoeng;2014-2015;10;0;innvandrere;alle;alle;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;10;0;innvandrere;alle;alle;person;92
grunnskolepoeng;2014-2015;10;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;10;0;norskfodte_m_innvf;NULL;NULL;person;40
grunnskolepoeng;2014-2015;11;alle;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;11;alle;alle;NULL;NULL;person;5832
grunnskolepoeng;2014-2015;11;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;11;alle;bef_u_innv_og_norskf;NULL;NULL;person;5207
grunnskolepoeng;2014-2015;11;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;11;alle;befolkningen_ellers;NULL;NULL;person;5416
grunnskolepoeng;2014-2015;11;alle;innvandrere;1;0_6;grunnskolepoeng;41
grunnskolepoeng;2014-2015;11;alle;innvandrere;1;0_6;person;38
grunnskolepoeng;2014-2015;11;alle;innvandrere;1;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;11;alle;innvandrere;1;7+;person;152
grunnskolepoeng;2014-2015;11;alle;innvandrere;1;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;11;alle;innvandrere;1;alle;person;187
grunnskolepoeng;2014-2015;11;alle;innvandrere;2;0_6;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;11;alle;innvandrere;2;0_6;person;79
grunnskolepoeng;2014-2015;11;alle;innvandrere;2;7+;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;11;alle;innvandrere;2;7+;person;153
grunnskolepoeng;2014-2015;11;alle;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;11;alle;innvandrere;2;alle;person;235
grunnskolepoeng;2014-2015;11;alle;innvandrere;alle;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;11;alle;innvandrere;alle;0_6;person;116
grunnskolepoeng;2014-2015;11;alle;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2014-2015;11;alle;innvandrere;alle;7+;person;306
grunnskolepoeng;2014-2015;11;alle;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;11;alle;innvandrere;alle;alle;person;421
grunnskolepoeng;2014-2015;11;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;11;alle;norskfodte_m_innvf;NULL;NULL;person;209
grunnskolepoeng;2014-2015;11;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;11;1;alle;NULL;NULL;person;2991
grunnskolepoeng;2014-2015;11;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;11;1;bef_u_innv_og_norskf;NULL;NULL;person;2661
grunnskolepoeng;2014-2015;11;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;11;1;befolkningen_ellers;NULL;NULL;person;2767
grunnskolepoeng;2014-2015;11;1;innvandrere;1;0_6;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;11;1;innvandrere;1;0_6;person;14
grunnskolepoeng;2014-2015;11;1;innvandrere;1;7+;grunnskolepoeng;33,2
grunnskolepoeng;2014-2015;11;1;innvandrere;1;7+;person;82
grunnskolepoeng;2014-2015;11;1;innvandrere;1;alle;grunnskolepoeng;34
grunnskolepoeng;2014-2015;11;1;innvandrere;1;alle;person;100
grunnskolepoeng;2014-2015;11;1;innvandrere;2;0_6;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;11;1;innvandrere;2;0_6;person;39
grunnskolepoeng;2014-2015;11;1;innvandrere;2;7+;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;11;1;innvandrere;2;7+;person;82
grunnskolepoeng;2014-2015;11;1;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;11;1;innvandrere;2;alle;person;119
grunnskolepoeng;2014-2015;11;1;innvandrere;alle;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;11;1;innvandrere;alle;0_6;person;51
grunnskolepoeng;2014-2015;11;1;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;11;1;innvandrere;alle;7+;person;173
grunnskolepoeng;2014-2015;11;1;innvandrere;alle;alle;grunnskolepoeng;34,2
grunnskolepoeng;2014-2015;11;1;innvandrere;alle;alle;person;225
grunnskolepoeng;2014-2015;11;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;11;1;norskfodte_m_innvf;NULL;NULL;person;104
grunnskolepoeng;2014-2015;11;0;alle;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;11;0;alle;NULL;NULL;person;2842
grunnskolepoeng;2014-2015;11;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;11;0;bef_u_innv_og_norskf;NULL;NULL;person;2547
grunnskolepoeng;2014-2015;11;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;11;0;befolkningen_ellers;NULL;NULL;person;2650
grunnskolepoeng;2014-2015;11;0;innvandrere;1;0_6;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;11;0;innvandrere;1;0_6;person;20
grunnskolepoeng;2014-2015;11;0;innvandrere;1;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;11;0;innvandrere;1;7+;person;71
grunnskolepoeng;2014-2015;11;0;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;11;0;innvandrere;1;alle;person;86
grunnskolepoeng;2014-2015;11;0;innvandrere;2;0_6;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;11;0;innvandrere;2;0_6;person;38
grunnskolepoeng;2014-2015;11;0;innvandrere;2;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;11;0;innvandrere;2;7+;person;75
grunnskolepoeng;2014-2015;11;0;innvandrere;2;alle;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;11;0;innvandrere;2;alle;person;113
grunnskolepoeng;2014-2015;11;0;innvandrere;alle;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;11;0;innvandrere;alle;0_6;person;56
grunnskolepoeng;2014-2015;11;0;innvandrere;alle;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;11;0;innvandrere;alle;7+;person;141
grunnskolepoeng;2014-2015;11;0;innvandrere;alle;alle;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;11;0;innvandrere;alle;alle;person;197
grunnskolepoeng;2014-2015;11;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;11;0;norskfodte_m_innvf;NULL;NULL;person;104
grunnskolepoeng;2014-2015;12;alle;alle;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;12;alle;alle;NULL;NULL;person;5970
grunnskolepoeng;2014-2015;12;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;12;alle;bef_u_innv_og_norskf;NULL;NULL;person;5429
grunnskolepoeng;2014-2015;12;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;12;alle;befolkningen_ellers;NULL;NULL;person;5591
grunnskolepoeng;2014-2015;12;alle;innvandrere;1;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;12;alle;innvandrere;1;0_6;person;20
grunnskolepoeng;2014-2015;12;alle;innvandrere;1;7+;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;12;alle;innvandrere;1;7+;person;140
grunnskolepoeng;2014-2015;12;alle;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;12;alle;innvandrere;1;alle;person;156
grunnskolepoeng;2014-2015;12;alle;innvandrere;2;0_6;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;12;alle;innvandrere;2;0_6;person;62
grunnskolepoeng;2014-2015;12;alle;innvandrere;2;7+;grunnskolepoeng;36
grunnskolepoeng;2014-2015;12;alle;innvandrere;2;7+;person;161
grunnskolepoeng;2014-2015;12;alle;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;12;alle;innvandrere;2;alle;person;227
grunnskolepoeng;2014-2015;12;alle;innvandrere;alle;0_6;grunnskolepoeng;38
grunnskolepoeng;2014-2015;12;alle;innvandrere;alle;0_6;person;82
grunnskolepoeng;2014-2015;12;alle;innvandrere;alle;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;12;alle;innvandrere;alle;7+;person;298
grunnskolepoeng;2014-2015;12;alle;innvandrere;alle;alle;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;12;alle;innvandrere;alle;alle;person;381
grunnskolepoeng;2014-2015;12;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;12;alle;norskfodte_m_innvf;NULL;NULL;person;157
grunnskolepoeng;2014-2015;12;1;alle;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;12;1;alle;NULL;NULL;person;2966
grunnskolepoeng;2014-2015;12;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;12;1;bef_u_innv_og_norskf;NULL;NULL;person;2690
grunnskolepoeng;2014-2015;12;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;12;1;befolkningen_ellers;NULL;NULL;person;2779
grunnskolepoeng;2014-2015;12;1;innvandrere;1;0_6;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;12;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;12;1;innvandrere;1;7+;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;12;1;innvandrere;1;7+;person;84
grunnskolepoeng;2014-2015;12;1;innvandrere;1;alle;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;12;1;innvandrere;1;alle;person;90
