"tabellnavn","aar","naringsregion_id","invkat_2","vreg_3","enhet","tabellvariabel","flytting"
befolkning_flytting,2014,41,innvandrere,1,personer,100,nettoinnvandring
befolkning_flytting,2014,41,innvandrere,2,personer,43,nettoinnvandring
befolkning_flytting,2014,42,innvandrere,1,personer,92,nettoinnvandring
befolkning_flytting,2014,42,innvandrere,2,personer,129,nettoinnvandring
befolkning_flytting,2014,43,innvandrere,1,personer,67,nettoinnvandring
befolkning_flytting,2014,43,innvandrere,2,personer,58,nettoinnvandring
befolkning_flytting,2014,44,innvandrere,1,personer,83,nettoinnvandring
befolkning_flytting,2014,44,innvandrere,2,personer,37,nettoinnvandring
befolkning_flytting,2014,45,innvandrere,1,personer,31,nettoinnvandring
befolkning_flytting,2014,45,innvandrere,2,personer,19,nettoinnvandring
befolkning_flytting,2014,46,innvandrere,1,personer,237,nettoinnvandring
befolkning_flytting,2014,46,innvandrere,2,personer,157,nettoinnvandring
befolkning_flytting,2014,47,innvandrere,1,personer,192,nettoinnvandring
befolkning_flytting,2014,47,innvandrere,2,personer,97,nettoinnvandring
befolkning_flytting,2014,48,innvandrere,1,personer,12,nettoinnvandring
befolkning_flytting,2014,48,innvandrere,2,personer,28,nettoinnvandring
befolkning_flytting,2014,49,innvandrere,1,personer,145,nettoinnvandring
befolkning_flytting,2014,49,innvandrere,2,personer,106,nettoinnvandring
befolkning_flytting,2014,50,innvandrere,1,personer,161,nettoinnvandring
befolkning_flytting,2014,50,innvandrere,2,personer,140,nettoinnvandring
befolkning_flytting,2014,51,innvandrere,1,personer,108,nettoinnvandring
befolkning_flytting,2014,51,innvandrere,2,personer,191,nettoinnvandring
befolkning_flytting,2014,52,innvandrere,1,personer,203,nettoinnvandring
befolkning_flytting,2014,52,innvandrere,2,personer,291,nettoinnvandring
befolkning_flytting,2014,53,innvandrere,1,personer,323,nettoinnvandring
befolkning_flytting,2014,53,innvandrere,2,personer,257,nettoinnvandring
befolkning_flytting,2014,54,innvandrere,1,personer,71,nettoinnvandring
befolkning_flytting,2014,54,innvandrere,2,personer,23,nettoinnvandring
befolkning_flytting,2014,55,innvandrere,1,personer,221,nettoinnvandring
befolkning_flytting,2014,55,innvandrere,2,personer,243,nettoinnvandring
befolkning_flytting,2014,56,innvandrere,1,personer,455,nettoinnvandring
befolkning_flytting,2014,56,innvandrere,2,personer,193,nettoinnvandring
befolkning_flytting,2014,57,innvandrere,1,personer,57,nettoinnvandring
befolkning_flytting,2014,57,innvandrere,2,personer,25,nettoinnvandring
befolkning_flytting,2014,58,innvandrere,1,personer,122,nettoinnvandring
befolkning_flytting,2014,58,innvandrere,2,personer,16,nettoinnvandring
befolkning_flytting,2014,59,innvandrere,1,personer,16,nettoinnvandring
befolkning_flytting,2014,59,innvandrere,2,personer,11,nettoinnvandring
befolkning_flytting,2014,60,innvandrere,1,personer,37,nettoinnvandring
befolkning_flytting,2014,60,innvandrere,2,personer,77,nettoinnvandring
befolkning_flytting,2014,61,innvandrere,1,personer,797,nettoinnvandring
befolkning_flytting,2014,61,innvandrere,2,personer,442,nettoinnvandring
befolkning_flytting,2014,62,innvandrere,1,personer,6,nettoinnvandring
befolkning_flytting,2014,62,innvandrere,2,personer,8,nettoinnvandring
befolkning_flytting,2014,63,innvandrere,1,personer,60,nettoinnvandring
befolkning_flytting,2014,63,innvandrere,2,personer,80,nettoinnvandring
befolkning_flytting,2014,64,innvandrere,1,personer,136,nettoinnvandring
befolkning_flytting,2014,64,innvandrere,2,personer,232,nettoinnvandring
befolkning_flytting,2014,65,innvandrere,1,personer,6,nettoinnvandring
befolkning_flytting,2014,65,innvandrere,2,personer,88,nettoinnvandring
befolkning_flytting,2014,66,innvandrere,1,personer,7,nettoinnvandring
befolkning_flytting,2014,66,innvandrere,2,personer,28,nettoinnvandring
befolkning_flytting,2014,67,innvandrere,1,personer,51,nettoinnvandring
befolkning_flytting,2014,67,innvandrere,2,personer,112,nettoinnvandring
befolkning_flytting,2014,68,innvandrere,1,personer,25,nettoinnvandring
befolkning_flytting,2014,68,innvandrere,2,personer,43,nettoinnvandring
befolkning_flytting,2014,69,innvandrere,1,personer,68,nettoinnvandring
befolkning_flytting,2014,69,innvandrere,2,personer,113,nettoinnvandring
befolkning_flytting,2014,70,innvandrere,1,personer,16,nettoinnvandring
befolkning_flytting,2014,70,innvandrere,2,personer,2,nettoinnvandring
befolkning_flytting,2014,71,innvandrere,1,personer,38,nettoinnvandring
befolkning_flytting,2014,71,innvandrere,2,personer,160,nettoinnvandring
befolkning_flytting,2014,72,innvandrere,1,personer,81,nettoinnvandring
befolkning_flytting,2014,72,innvandrere,2,personer,175,nettoinnvandring
befolkning_flytting,2014,73,innvandrere,1,personer,260,nettoinnvandring
befolkning_flytting,2014,73,innvandrere,2,personer,361,nettoinnvandring
befolkning_flytting,2014,74,innvandrere,1,personer,120,nettoinnvandring
befolkning_flytting,2014,74,innvandrere,2,personer,153,nettoinnvandring
befolkning_flytting,2014,75,innvandrere,1,personer,121,nettoinnvandring
befolkning_flytting,2014,75,innvandrere,2,personer,97,nettoinnvandring
befolkning_flytting,2014,76,innvandrere,1,personer,145,nettoinnvandring
befolkning_flytting,2014,76,innvandrere,2,personer,180,nettoinnvandring
befolkning_flytting,2014,77,innvandrere,1,personer,143,nettoinnvandring
befolkning_flytting,2014,77,innvandrere,2,personer,253,nettoinnvandring
befolkning_flytting,2014,78,innvandrere,1,personer,79,nettoinnvandring
befolkning_flytting,2014,78,innvandrere,2,personer,268,nettoinnvandring
befolkning_flytting,2014,79,innvandrere,1,personer,546,nettoinnvandring
befolkning_flytting,2014,79,innvandrere,2,personer,267,nettoinnvandring
befolkning_flytting,2014,80,innvandrere,1,personer,82,nettoinnvandring
befolkning_flytting,2014,80,innvandrere,2,personer,66,nettoinnvandring
befolkning_flytting,2014,81,innvandrere,1,personer,268,nettoinnvandring
befolkning_flytting,2014,81,innvandrere,2,personer,186,nettoinnvandring
befolkning_flytting,2014,82,innvandrere,1,personer,52,nettoinnvandring
befolkning_flytting,2014,82,innvandrere,2,personer,16,nettoinnvandring
befolkning_flytting,2014,83,innvandrere,1,personer,204,nettoinnvandring
befolkning_flytting,2014,83,innvandrere,2,personer,216,nettoinnvandring
befolkning_flytting,2014,01,alle,alle,personer,170,nettoinnflytting
befolkning_flytting,2014,02,alle,alle,personer,34,nettoinnflytting
befolkning_flytting,2014,03,alle,alle,personer,482,nettoinnflytting
befolkning_flytting,2014,04,alle,alle,personer,450,nettoinnflytting
befolkning_flytting,2014,05,alle,alle,personer,1220,nettoinnflytting
befolkning_flytting,2014,06,alle,alle,personer,321,nettoinnflytting
befolkning_flytting,2014,07,alle,alle,personer,551,nettoinnflytting
befolkning_flytting,2014,08,alle,alle,personer,913,nettoinnflytting
befolkning_flytting,2014,09,alle,alle,personer,102,nettoinnflytting
befolkning_flytting,2014,10,alle,alle,personer,-51,nettoinnflytting
befolkning_flytting,2014,11,alle,alle,personer,-199,nettoinnflytting
befolkning_flytting,2014,12,alle,alle,personer,222,nettoinnflytting
befolkning_flytting,2014,13,alle,alle,personer,-185,nettoinnflytting
befolkning_flytting,2014,14,alle,alle,personer,40,nettoinnflytting
befolkning_flytting,2014,15,alle,alle,personer,13,nettoinnflytting
befolkning_flytting,2014,16,alle,alle,personer,41,nettoinnflytting
befolkning_flytting,2014,17,alle,alle,personer,-97,nettoinnflytting
befolkning_flytting,2014,18,alle,alle,personer,-123,nettoinnflytting
befolkning_flytting,2014,19,alle,alle,personer,-169,nettoinnflytting
befolkning_flytting,2014,20,alle,alle,personer,329,nettoinnflytting
befolkning_flytting,2014,21,alle,alle,personer,-209,nettoinnflytting
befolkning_flytting,2014,22,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,23,alle,alle,personer,22,nettoinnflytting
befolkning_flytting,2014,24,alle,alle,personer,10,nettoinnflytting
befolkning_flytting,2014,25,alle,alle,personer,277,nettoinnflytting
befolkning_flytting,2014,26,alle,alle,personer,91,nettoinnflytting
befolkning_flytting,2014,27,alle,alle,personer,-105,nettoinnflytting
befolkning_flytting,2014,28,alle,alle,personer,-13,nettoinnflytting
befolkning_flytting,2014,29,alle,alle,personer,-52,nettoinnflytting
befolkning_flytting,2014,30,alle,alle,personer,-47,nettoinnflytting
befolkning_flytting,2014,31,alle,alle,personer,-54,nettoinnflytting
befolkning_flytting,2014,32,alle,alle,personer,122,nettoinnflytting
befolkning_flytting,2014,33,alle,alle,personer,-101,nettoinnflytting
befolkning_flytting,2014,34,alle,alle,personer,-125,nettoinnflytting
befolkning_flytting,2014,35,alle,alle,personer,458,nettoinnflytting
befolkning_flytting,2014,36,alle,alle,personer,-79,nettoinnflytting
befolkning_flytting,2014,37,alle,alle,personer,-130,nettoinnflytting
befolkning_flytting,2014,38,alle,alle,personer,16,nettoinnflytting
befolkning_flytting,2014,39,alle,alle,personer,-81,nettoinnflytting
befolkning_flytting,2014,40,alle,alle,personer,-362,nettoinnflytting
befolkning_flytting,2014,41,alle,alle,personer,153,nettoinnflytting
befolkning_flytting,2014,42,alle,alle,personer,-216,nettoinnflytting
befolkning_flytting,2014,43,alle,alle,personer,34,nettoinnflytting
befolkning_flytting,2014,44,alle,alle,personer,197,nettoinnflytting
befolkning_flytting,2014,45,alle,alle,personer,-39,nettoinnflytting
befolkning_flytting,2014,46,alle,alle,personer,-115,nettoinnflytting
befolkning_flytting,2014,47,alle,alle,personer,435,nettoinnflytting
befolkning_flytting,2014,48,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,49,alle,alle,personer,-266,nettoinnflytting
befolkning_flytting,2014,50,alle,alle,personer,-318,nettoinnflytting
befolkning_flytting,2014,51,alle,alle,personer,-269,nettoinnflytting
befolkning_flytting,2014,52,alle,alle,personer,-278,nettoinnflytting
befolkning_flytting,2014,53,alle,alle,personer,-122,nettoinnflytting
befolkning_flytting,2014,54,alle,alle,personer,-131,nettoinnflytting
befolkning_flytting,2014,55,alle,alle,personer,-195,nettoinnflytting
befolkning_flytting,2014,56,alle,alle,personer,42,nettoinnflytting
befolkning_flytting,2014,57,alle,alle,personer,-5,nettoinnflytting
befolkning_flytting,2014,58,alle,alle,personer,-36,nettoinnflytting
befolkning_flytting,2014,59,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,60,alle,alle,personer,2,nettoinnflytting
befolkning_flytting,2014,61,alle,alle,personer,728,nettoinnflytting
befolkning_flytting,2014,62,alle,alle,personer,41,nettoinnflytting
befolkning_flytting,2014,63,alle,alle,personer,29,nettoinnflytting
befolkning_flytting,2014,64,alle,alle,personer,-31,nettoinnflytting
befolkning_flytting,2014,65,alle,alle,personer,-76,nettoinnflytting
befolkning_flytting,2014,66,alle,alle,personer,14,nettoinnflytting
befolkning_flytting,2014,67,alle,alle,personer,-263,nettoinnflytting
befolkning_flytting,2014,68,alle,alle,personer,-35,nettoinnflytting
befolkning_flytting,2014,69,alle,alle,personer,-119,nettoinnflytting
befolkning_flytting,2014,70,alle,alle,personer,-28,nettoinnflytting
befolkning_flytting,2014,71,alle,alle,personer,-118,nettoinnflytting
befolkning_flytting,2014,72,alle,alle,personer,-213,nettoinnflytting
befolkning_flytting,2014,73,alle,alle,personer,-509,nettoinnflytting
befolkning_flytting,2014,74,alle,alle,personer,-52,nettoinnflytting
befolkning_flytting,2014,75,alle,alle,personer,-89,nettoinnflytting
befolkning_flytting,2014,76,alle,alle,personer,-424,nettoinnflytting
befolkning_flytting,2014,77,alle,alle,personer,-251,nettoinnflytting
befolkning_flytting,2014,78,alle,alle,personer,-212,nettoinnflytting
befolkning_flytting,2014,79,alle,alle,personer,-122,nettoinnflytting
befolkning_flytting,2014,80,alle,alle,personer,-205,nettoinnflytting
befolkning_flytting,2014,81,alle,alle,personer,-347,nettoinnflytting
befolkning_flytting,2014,82,alle,alle,personer,-74,nettoinnflytting
befolkning_flytting,2014,83,alle,alle,personer,-216,nettoinnflytting
befolkning_flytting,2014,01,innvandrere,alle,personer,61,nettoinnflytting
befolkning_flytting,2014,02,innvandrere,alle,personer,-18,nettoinnflytting
befolkning_flytting,2014,03,innvandrere,alle,personer,188,nettoinnflytting
befolkning_flytting,2014,04,innvandrere,alle,personer,294,nettoinnflytting
befolkning_flytting,2014,05,innvandrere,alle,personer,529,nettoinnflytting
befolkning_flytting,2014,06,innvandrere,alle,personer,274,nettoinnflytting
befolkning_flytting,2014,07,innvandrere,alle,personer,547,nettoinnflytting
befolkning_flytting,2014,08,innvandrere,alle,personer,453,nettoinnflytting
befolkning_flytting,2014,09,innvandrere,alle,personer,308,nettoinnflytting
befolkning_flytting,2014,10,innvandrere,alle,personer,14,nettoinnflytting
befolkning_flytting,2014,11,innvandrere,alle,personer,-135,nettoinnflytting
befolkning_flytting,2014,12,innvandrere,alle,personer,4,nettoinnflytting
befolkning_flytting,2014,13,innvandrere,alle,personer,-133,nettoinnflytting
befolkning_flytting,2014,14,innvandrere,alle,personer,-63,nettoinnflytting
befolkning_flytting,2014,15,innvandrere,alle,personer,23,nettoinnflytting
befolkning_flytting,2014,16,innvandrere,alle,personer,34,nettoinnflytting
befolkning_flytting,2014,17,innvandrere,alle,personer,-41,nettoinnflytting
befolkning_flytting,2014,18,innvandrere,alle,personer,-79,nettoinnflytting
befolkning_flytting,2014,19,innvandrere,alle,personer,-114,nettoinnflytting
befolkning_flytting,2014,20,innvandrere,alle,personer,354,nettoinnflytting
befolkning_flytting,2014,21,innvandrere,alle,personer,-178,nettoinnflytting
befolkning_flytting,2014,22,innvandrere,alle,personer,-42,nettoinnflytting
befolkning_flytting,2014,23,innvandrere,alle,personer,17,nettoinnflytting
befolkning_flytting,2014,24,innvandrere,alle,personer,-27,nettoinnflytting
befolkning_flytting,2014,25,innvandrere,alle,personer,46,nettoinnflytting
befolkning_flytting,2014,26,innvandrere,alle,personer,68,nettoinnflytting
befolkning_flytting,2014,27,innvandrere,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,28,innvandrere,alle,personer,-44,nettoinnflytting
befolkning_flytting,2014,29,innvandrere,alle,personer,13,nettoinnflytting
befolkning_flytting,2014,30,innvandrere,alle,personer,-22,nettoinnflytting
befolkning_flytting,2014,31,innvandrere,alle,personer,-24,nettoinnflytting
befolkning_flytting,2014,32,innvandrere,alle,personer,64,nettoinnflytting
befolkning_flytting,2014,33,innvandrere,alle,personer,-124,nettoinnflytting
befolkning_flytting,2014,34,innvandrere,alle,personer,-79,nettoinnflytting
befolkning_flytting,2014,35,innvandrere,alle,personer,4,nettoinnflytting
befolkning_flytting,2014,36,innvandrere,alle,personer,-16,nettoinnflytting
befolkning_flytting,2014,37,innvandrere,alle,personer,-60,nettoinnflytting
befolkning_flytting,2014,38,innvandrere,alle,personer,-31,nettoinnflytting
befolkning_flytting,2014,39,innvandrere,alle,personer,240,nettoinnflytting
befolkning_flytting,2014,40,innvandrere,alle,personer,38,nettoinnflytting
befolkning_flytting,2014,41,innvandrere,alle,personer,45,nettoinnflytting
befolkning_flytting,2014,42,innvandrere,alle,personer,-104,nettoinnflytting
befolkning_flytting,2014,43,innvandrere,alle,personer,-21,nettoinnflytting
befolkning_flytting,2014,44,innvandrere,alle,personer,101,nettoinnflytting
befolkning_flytting,2014,45,innvandrere,alle,personer,17,nettoinnflytting
befolkning_flytting,2014,46,innvandrere,alle,personer,-25,nettoinnflytting
befolkning_flytting,2014,47,innvandrere,alle,personer,146,nettoinnflytting
befolkning_flytting,2014,48,innvandrere,alle,personer,-11,nettoinnflytting
befolkning_flytting,2014,49,innvandrere,alle,personer,-49,nettoinnflytting
befolkning_flytting,2014,50,innvandrere,alle,personer,-155,nettoinnflytting
befolkning_flytting,2014,51,innvandrere,alle,personer,-123,nettoinnflytting
befolkning_flytting,2014,52,innvandrere,alle,personer,-142,nettoinnflytting
befolkning_flytting,2014,53,innvandrere,alle,personer,-64,nettoinnflytting
befolkning_flytting,2014,54,innvandrere,alle,personer,-22,nettoinnflytting
befolkning_flytting,2014,55,innvandrere,alle,personer,-162,nettoinnflytting
befolkning_flytting,2014,56,innvandrere,alle,personer,36,nettoinnflytting
befolkning_flytting,2014,57,innvandrere,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,58,innvandrere,alle,personer,-28,nettoinnflytting
befolkning_flytting,2014,59,innvandrere,alle,personer,7,nettoinnflytting
befolkning_flytting,2014,60,innvandrere,alle,personer,-23,nettoinnflytting
befolkning_flytting,2014,61,innvandrere,alle,personer,39,nettoinnflytting
befolkning_flytting,2014,62,innvandrere,alle,personer,4,nettoinnflytting
befolkning_flytting,2014,63,innvandrere,alle,personer,-8,nettoinnflytting
befolkning_flytting,2014,64,innvandrere,alle,personer,-116,nettoinnflytting
befolkning_flytting,2014,65,innvandrere,alle,personer,-25,nettoinnflytting
befolkning_flytting,2014,66,innvandrere,alle,personer,15,nettoinnflytting
befolkning_flytting,2014,67,innvandrere,alle,personer,-134,nettoinnflytting
befolkning_flytting,2014,68,innvandrere,alle,personer,-5,nettoinnflytting
befolkning_flytting,2014,69,innvandrere,alle,personer,-71,nettoinnflytting
befolkning_flytting,2014,70,innvandrere,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,71,innvandrere,alle,personer,-88,nettoinnflytting
befolkning_flytting,2014,72,innvandrere,alle,personer,-97,nettoinnflytting
befolkning_flytting,2014,73,innvandrere,alle,personer,-159,nettoinnflytting
befolkning_flytting,2014,74,innvandrere,alle,personer,-108,nettoinnflytting
befolkning_flytting,2014,75,innvandrere,alle,personer,-71,nettoinnflytting
befolkning_flytting,2014,76,innvandrere,alle,personer,-211,nettoinnflytting
befolkning_flytting,2014,77,innvandrere,alle,personer,-119,nettoinnflytting
befolkning_flytting,2014,78,innvandrere,alle,personer,-168,nettoinnflytting
befolkning_flytting,2014,79,innvandrere,alle,personer,-30,nettoinnflytting
befolkning_flytting,2014,80,innvandrere,alle,personer,-56,nettoinnflytting
befolkning_flytting,2014,81,innvandrere,alle,personer,-155,nettoinnflytting
befolkning_flytting,2014,82,innvandrere,alle,personer,-29,nettoinnflytting
befolkning_flytting,2014,83,innvandrere,alle,personer,-162,nettoinnflytting
befolkning_flytting,2014,01,innvandrere,1,personer,27,nettoinnflytting
befolkning_flytting,2014,01,innvandrere,2,personer,34,nettoinnflytting
befolkning_flytting,2014,02,innvandrere,1,personer,35,nettoinnflytting
befolkning_flytting,2014,02,innvandrere,2,personer,-53,nettoinnflytting
befolkning_flytting,2014,03,innvandrere,1,personer,99,nettoinnflytting
befolkning_flytting,2014,03,innvandrere,2,personer,89,nettoinnflytting
befolkning_flytting,2014,04,innvandrere,1,personer,28,nettoinnflytting
befolkning_flytting,2014,04,innvandrere,2,personer,266,nettoinnflytting
befolkning_flytting,2014,05,innvandrere,1,personer,135,nettoinnflytting
befolkning_flytting,2014,05,innvandrere,2,personer,394,nettoinnflytting
befolkning_flytting,2014,06,innvandrere,1,personer,180,nettoinnflytting
befolkning_flytting,2014,06,innvandrere,2,personer,94,nettoinnflytting
befolkning_flytting,2014,07,innvandrere,1,personer,99,nettoinnflytting
befolkning_flytting,2014,07,innvandrere,2,personer,448,nettoinnflytting
befolkning_flytting,2014,08,innvandrere,1,personer,211,nettoinnflytting
befolkning_flytting,2014,08,innvandrere,2,personer,242,nettoinnflytting
befolkning_flytting,2014,09,innvandrere,1,personer,-533,nettoinnflytting
befolkning_flytting,2014,09,innvandrere,2,personer,841,nettoinnflytting
befolkning_flytting,2014,10,innvandrere,1,personer,3,nettoinnflytting
befolkning_flytting,2014,10,innvandrere,2,personer,11,nettoinnflytting
befolkning_flytting,2014,11,innvandrere,1,personer,9,nettoinnflytting
befolkning_flytting,2014,11,innvandrere,2,personer,-144,nettoinnflytting
befolkning_flytting,2014,12,innvandrere,1,personer,32,nettoinnflytting
befolkning_flytting,2014,12,innvandrere,2,personer,-28,nettoinnflytting
befolkning_flytting,2014,13,innvandrere,1,personer,-5,nettoinnflytting
befolkning_flytting,2014,13,innvandrere,2,personer,-128,nettoinnflytting
befolkning_flytting,2014,14,innvandrere,1,personer,3,nettoinnflytting
befolkning_flytting,2014,14,innvandrere,2,personer,-66,nettoinnflytting
befolkning_flytting,2014,15,innvandrere,1,personer,5,nettoinnflytting
befolkning_flytting,2014,15,innvandrere,2,personer,18,nettoinnflytting
befolkning_flytting,2014,16,innvandrere,1,personer,-6,nettoinnflytting
befolkning_flytting,2014,16,innvandrere,2,personer,40,nettoinnflytting
befolkning_flytting,2014,17,innvandrere,1,personer,-18,nettoinnflytting
befolkning_flytting,2014,17,innvandrere,2,personer,-23,nettoinnflytting
befolkning_flytting,2014,18,innvandrere,1,personer,-21,nettoinnflytting
befolkning_flytting,2014,18,innvandrere,2,personer,-58,nettoinnflytting
befolkning_flytting,2014,19,innvandrere,1,personer,-15,nettoinnflytting
befolkning_flytting,2014,19,innvandrere,2,personer,-99,nettoinnflytting
befolkning_flytting,2014,20,innvandrere,1,personer,121,nettoinnflytting
befolkning_flytting,2014,20,innvandrere,2,personer,233,nettoinnflytting
befolkning_flytting,2014,21,innvandrere,1,personer,-28,nettoinnflytting
befolkning_flytting,2014,21,innvandrere,2,personer,-150,nettoinnflytting
befolkning_flytting,2014,22,innvandrere,1,personer,-44,nettoinnflytting
befolkning_flytting,2014,22,innvandrere,2,personer,2,nettoinnflytting
befolkning_flytting,2014,23,innvandrere,1,personer,14,nettoinnflytting
befolkning_flytting,2014,23,innvandrere,2,personer,3,nettoinnflytting
befolkning_flytting,2014,24,innvandrere,1,personer,-29,nettoinnflytting
befolkning_flytting,2014,24,innvandrere,2,personer,2,nettoinnflytting
befolkning_flytting,2014,25,innvandrere,1,personer,52,nettoinnflytting
befolkning_flytting,2014,25,innvandrere,2,personer,-6,nettoinnflytting
befolkning_flytting,2014,26,innvandrere,1,personer,84,nettoinnflytting
befolkning_flytting,2014,26,innvandrere,2,personer,-16,nettoinnflytting
befolkning_flytting,2014,27,innvandrere,1,personer,41,nettoinnflytting
befolkning_flytting,2014,27,innvandrere,2,personer,-53,nettoinnflytting
befolkning_flytting,2014,28,innvandrere,1,personer,11,nettoinnflytting
befolkning_flytting,2014,28,innvandrere,2,personer,-55,nettoinnflytting
befolkning_flytting,2014,29,innvandrere,1,personer,-12,nettoinnflytting
befolkning_flytting,2014,29,innvandrere,2,personer,25,nettoinnflytting
befolkning_flytting,2014,30,innvandrere,1,personer,-20,nettoinnflytting
befolkning_flytting,2014,30,innvandrere,2,personer,-2,nettoinnflytting
befolkning_flytting,2014,31,innvandrere,1,personer,-19,nettoinnflytting
befolkning_flytting,2014,31,innvandrere,2,personer,-5,nettoinnflytting
befolkning_flytting,2014,32,innvandrere,1,personer,23,nettoinnflytting
befolkning_flytting,2014,32,innvandrere,2,personer,41,nettoinnflytting
befolkning_flytting,2014,33,innvandrere,1,personer,5,nettoinnflytting
befolkning_flytting,2014,33,innvandrere,2,personer,-129,nettoinnflytting
befolkning_flytting,2014,34,innvandrere,1,personer,-16,nettoinnflytting
befolkning_flytting,2014,34,innvandrere,2,personer,-63,nettoinnflytting
befolkning_flytting,2014,35,innvandrere,1,personer,-44,nettoinnflytting
befolkning_flytting,2014,35,innvandrere,2,personer,48,nettoinnflytting
befolkning_flytting,2014,36,innvandrere,1,personer,4,nettoinnflytting
befolkning_flytting,2014,36,innvandrere,2,personer,-20,nettoinnflytting
befolkning_flytting,2014,37,innvandrere,1,personer,-23,nettoinnflytting
befolkning_flytting,2014,37,innvandrere,2,personer,-37,nettoinnflytting
befolkning_flytting,2014,38,innvandrere,1,personer,5,nettoinnflytting
befolkning_flytting,2014,38,innvandrere,2,personer,-36,nettoinnflytting
befolkning_flytting,2014,39,innvandrere,1,personer,69,nettoinnflytting
befolkning_flytting,2014,39,innvandrere,2,personer,171,nettoinnflytting
befolkning_flytting,2014,40,innvandrere,1,personer,-119,nettoinnflytting
befolkning_flytting,2014,40,innvandrere,2,personer,157,nettoinnflytting
befolkning_flytting,2014,41,innvandrere,1,personer,44,nettoinnflytting
befolkning_flytting,2014,41,innvandrere,2,personer,1,nettoinnflytting
befolkning_flytting,2014,42,innvandrere,1,personer,-17,nettoinnflytting
befolkning_flytting,2014,42,innvandrere,2,personer,-87,nettoinnflytting
befolkning_flytting,2014,43,innvandrere,1,personer,-3,nettoinnflytting
befolkning_flytting,2014,43,innvandrere,2,personer,-18,nettoinnflytting
befolkning_flytting,2014,44,innvandrere,1,personer,26,nettoinnflytting
befolkning_flytting,2014,44,innvandrere,2,personer,75,nettoinnflytting
befolkning_flytting,2014,45,innvandrere,1,personer,12,nettoinnflytting
befolkning_flytting,2014,45,innvandrere,2,personer,5,nettoinnflytting
befolkning_flytting,2014,46,innvandrere,1,personer,27,nettoinnflytting
befolkning_flytting,2014,46,innvandrere,2,personer,-52,nettoinnflytting
befolkning_flytting,2014,47,innvandrere,1,personer,103,nettoinnflytting
befolkning_flytting,2014,47,innvandrere,2,personer,43,nettoinnflytting
befolkning_flytting,2014,48,innvandrere,1,personer,-5,nettoinnflytting
befolkning_flytting,2014,48,innvandrere,2,personer,-6,nettoinnflytting
befolkning_flytting,2014,49,innvandrere,1,personer,-11,nettoinnflytting
befolkning_flytting,2014,49,innvandrere,2,personer,-38,nettoinnflytting
befolkning_flytting,2014,50,innvandrere,1,personer,-47,nettoinnflytting
befolkning_flytting,2014,50,innvandrere,2,personer,-108,nettoinnflytting
befolkning_flytting,2014,51,innvandrere,1,personer,0,nettoinnflytting
befolkning_flytting,2014,51,innvandrere,2,personer,-123,nettoinnflytting
befolkning_flytting,2014,52,innvandrere,1,personer,-19,nettoinnflytting
befolkning_flytting,2014,52,innvandrere,2,personer,-123,nettoinnflytting
befolkning_flytting,2014,53,innvandrere,1,personer,-11,nettoinnflytting
befolkning_flytting,2014,53,innvandrere,2,personer,-53,nettoinnflytting
befolkning_flytting,2014,54,innvandrere,1,personer,-29,nettoinnflytting
befolkning_flytting,2014,54,innvandrere,2,personer,7,nettoinnflytting
befolkning_flytting,2014,55,innvandrere,1,personer,-17,nettoinnflytting
befolkning_flytting,2014,55,innvandrere,2,personer,-145,nettoinnflytting
befolkning_flytting,2014,56,innvandrere,1,personer,-6,nettoinnflytting
befolkning_flytting,2014,56,innvandrere,2,personer,42,nettoinnflytting
befolkning_flytting,2014,57,innvandrere,1,personer,-20,nettoinnflytting
befolkning_flytting,2014,57,innvandrere,2,personer,23,nettoinnflytting
befolkning_flytting,2014,58,innvandrere,1,personer,11,nettoinnflytting
befolkning_flytting,2014,58,innvandrere,2,personer,-39,nettoinnflytting
befolkning_flytting,2014,59,innvandrere,1,personer,0,nettoinnflytting
befolkning_flytting,2014,59,innvandrere,2,personer,7,nettoinnflytting
befolkning_flytting,2014,60,innvandrere,1,personer,5,nettoinnflytting
befolkning_flytting,2014,60,innvandrere,2,personer,-28,nettoinnflytting
befolkning_flytting,2014,61,innvandrere,1,personer,-98,nettoinnflytting
befolkning_flytting,2014,61,innvandrere,2,personer,137,nettoinnflytting
befolkning_flytting,2014,62,innvandrere,1,personer,2,nettoinnflytting
befolkning_flytting,2014,62,innvandrere,2,personer,2,nettoinnflytting
befolkning_flytting,2014,63,innvandrere,1,personer,6,nettoinnflytting
befolkning_flytting,2014,63,innvandrere,2,personer,-14,nettoinnflytting
befolkning_flytting,2014,64,innvandrere,1,personer,-21,nettoinnflytting
befolkning_flytting,2014,64,innvandrere,2,personer,-95,nettoinnflytting
befolkning_flytting,2014,65,innvandrere,1,personer,5,nettoinnflytting
befolkning_flytting,2014,65,innvandrere,2,personer,-30,nettoinnflytting
befolkning_flytting,2014,66,innvandrere,1,personer,1,nettoinnflytting
befolkning_flytting,2014,66,innvandrere,2,personer,14,nettoinnflytting
befolkning_flytting,2014,67,innvandrere,1,personer,-23,nettoinnflytting
