"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2011_2013","NULL","innvandrere","alle","personer","33","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","55.9","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","323","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","80","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","269","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","66.3","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","592","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","73.1","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","5","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","83.3","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","2","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","40","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","7","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","63.6","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","318","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","79.9","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","267","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","66.6","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","585","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","73.2","videregaende_fullfort","0604","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Ringerike","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","alle","0","personer","402","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","75.4","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","alle","1","personer","385","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","63.1","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","787","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","68.9","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","19","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","76","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","12","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","54.5","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","31","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","66","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","383","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","75.4","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","373","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","63.4","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","756","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","69","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","5","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","71.4","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","3","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","27.3","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","8","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","44.4","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","378","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","75.4","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","370","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","64.1","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","748","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","69.4","videregaende_fullfort","0605","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Hole","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","alle","0","personer","83","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","87.4","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","alle","1","personer","88","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","73.3","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","171","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","79.5","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","2","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","66.7","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","3","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","75","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","5","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","71.4","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","81","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","88","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","85","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","73.3","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","166","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","79.8","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","81","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","88","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","85","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","73.9","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","166","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","80.2","videregaende_fullfort","0612","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Fl�","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","alle","0","personer","7","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","87.5","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","alle","1","personer","3","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","23.1","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","10","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","47.6","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","1","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","100","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","1","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","100","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","6","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","85.7","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","3","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","23.1","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","9","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","45","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","6","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","85.7","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","3","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","23.1","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","9","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","45","videregaende_fullfort","0615","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Nes","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","alle","0","personer","51","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","71.8","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","alle","1","personer","40","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","58.8","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","91","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","65.5","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","6","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","66.7","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","1","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","50","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","7","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","63.6","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","45","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","72.6","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","39","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","59.1","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","84","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","65.6","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","1","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","1","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","50","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","44","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","72.1","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","39","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","60","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","83","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","65.9","videregaende_fullfort","0616","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Gol","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","alle","0","personer","62","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","79.5","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","alle","1","personer","56","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","69.1","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","118","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","74.2","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","2","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","33.3","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","44.4","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","6","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","40","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","60","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","83.3","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","52","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","72.2","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","112","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","77.8","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","60","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","83.3","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","52","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","73.2","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","112","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","78.3","videregaende_fullfort","0617","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Hemsedal","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","alle","0","personer","24","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","82.8","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","alle","1","personer","25","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","65.8","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","49","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","73.1","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","66.7","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","4","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","66.7","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","24","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","82.8","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","21","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","65.6","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","45","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","73.8","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","24","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","82.8","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","21","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","65.6","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","45","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","73.8","videregaende_fullfort","0618","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","�l","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","alle","0","personer","83","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","80.6","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","alle","1","personer","74","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","73.3","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","157","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","77","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","6","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","85.7","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","6","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","85.7","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","83","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","80.6","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","68","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","72.3","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","151","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","76.6","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","83","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","80.6","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","68","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","72.3","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","151","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","76.6","videregaende_fullfort","0619","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Hol","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","alle","0","personer","54","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","73","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","alle","1","personer","75","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","68.2","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","129","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","70.1","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","3","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","42.9","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","3","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","33.3","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","54","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","75","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","72","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","69.9","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","126","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","72","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","2","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","100","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","4","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","100","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","52","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","74.3","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","70","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","69.3","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","122","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","71.3","videregaende_fullfort","0620","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Sigdal","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","alle","0","personer","53","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","79.1","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","alle","1","personer","45","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","63.4","videregaende_fullfort","0621","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","98","videregaende_fullfort","0621","NULL","NULL"
