"tabell_navn","aar","kommune_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"2030","uoppgitt","1","personer",126
"befolkning_innvandringsgrunn",2014,"2030","alle","0","personer",699
"befolkning_innvandringsgrunn",2014,"2030","arbeid","0","personer",121
"befolkning_innvandringsgrunn",2014,"2030","flukt","0","personer",82
"befolkning_innvandringsgrunn",2014,"2030","familie","0","personer",308
"befolkning_innvandringsgrunn",2014,"2030","annet","0","personer",35
"befolkning_innvandringsgrunn",2014,"2030","uoppgitt","0","personer",153
"befolkning_innvandringsgrunn",2014,"0101","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0101","arbeid","alle","prosent",13.4
"befolkning_innvandringsgrunn",2014,"0101","flukt","alle","prosent",32.8
"befolkning_innvandringsgrunn",2014,"0101","familie","alle","prosent",19.6
"befolkning_innvandringsgrunn",2014,"0101","annet","alle","prosent",3.8
"befolkning_innvandringsgrunn",2014,"0101","uoppgitt","alle","prosent",30.4
"befolkning_innvandringsgrunn",2014,"0101","alle","1","prosent",49.7
"befolkning_innvandringsgrunn",2014,"0101","arbeid","1","prosent",9.5
"befolkning_innvandringsgrunn",2014,"0101","flukt","1","prosent",16.3
"befolkning_innvandringsgrunn",2014,"0101","familie","1","prosent",6
"befolkning_innvandringsgrunn",2014,"0101","annet","1","prosent",1.5
"befolkning_innvandringsgrunn",2014,"0101","uoppgitt","1","prosent",16.4
"befolkning_innvandringsgrunn",2014,"0101","alle","0","prosent",50.3
"befolkning_innvandringsgrunn",2014,"0101","arbeid","0","prosent",3.9
"befolkning_innvandringsgrunn",2014,"0101","flukt","0","prosent",16.5
"befolkning_innvandringsgrunn",2014,"0101","familie","0","prosent",13.6
"befolkning_innvandringsgrunn",2014,"0101","annet","0","prosent",2.3
"befolkning_innvandringsgrunn",2014,"0101","uoppgitt","0","prosent",14
"befolkning_innvandringsgrunn",2014,"0104","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0104","arbeid","alle","prosent",15.9
"befolkning_innvandringsgrunn",2014,"0104","flukt","alle","prosent",26
"befolkning_innvandringsgrunn",2014,"0104","familie","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"0104","annet","alle","prosent",2.6
"befolkning_innvandringsgrunn",2014,"0104","uoppgitt","alle","prosent",32.8
"befolkning_innvandringsgrunn",2014,"0104","alle","1","prosent",51.5
"befolkning_innvandringsgrunn",2014,"0104","arbeid","1","prosent",12.3
"befolkning_innvandringsgrunn",2014,"0104","flukt","1","prosent",12.9
"befolkning_innvandringsgrunn",2014,"0104","familie","1","prosent",8
"befolkning_innvandringsgrunn",2014,"0104","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2014,"0104","uoppgitt","1","prosent",17.6
"befolkning_innvandringsgrunn",2014,"0104","alle","0","prosent",48.5
"befolkning_innvandringsgrunn",2014,"0104","arbeid","0","prosent",3.5
"befolkning_innvandringsgrunn",2014,"0104","flukt","0","prosent",13.1
"befolkning_innvandringsgrunn",2014,"0104","familie","0","prosent",14.7
"befolkning_innvandringsgrunn",2014,"0104","annet","0","prosent",1.9
"befolkning_innvandringsgrunn",2014,"0104","uoppgitt","0","prosent",15.2
"befolkning_innvandringsgrunn",2014,"0105","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0105","arbeid","alle","prosent",16.6
"befolkning_innvandringsgrunn",2014,"0105","flukt","alle","prosent",41.5
"befolkning_innvandringsgrunn",2014,"0105","familie","alle","prosent",19.6
"befolkning_innvandringsgrunn",2014,"0105","annet","alle","prosent",1.3
"befolkning_innvandringsgrunn",2014,"0105","uoppgitt","alle","prosent",21
"befolkning_innvandringsgrunn",2014,"0105","alle","1","prosent",52.1
"befolkning_innvandringsgrunn",2014,"0105","arbeid","1","prosent",13.6
"befolkning_innvandringsgrunn",2014,"0105","flukt","1","prosent",21.5
"befolkning_innvandringsgrunn",2014,"0105","familie","1","prosent",5.9
"befolkning_innvandringsgrunn",2014,"0105","annet","1","prosent",0.3
"befolkning_innvandringsgrunn",2014,"0105","uoppgitt","1","prosent",10.8
"befolkning_innvandringsgrunn",2014,"0105","alle","0","prosent",47.9
"befolkning_innvandringsgrunn",2014,"0105","arbeid","0","prosent",3
"befolkning_innvandringsgrunn",2014,"0105","flukt","0","prosent",20
"befolkning_innvandringsgrunn",2014,"0105","familie","0","prosent",13.7
"befolkning_innvandringsgrunn",2014,"0105","annet","0","prosent",1
"befolkning_innvandringsgrunn",2014,"0105","uoppgitt","0","prosent",10.2
"befolkning_innvandringsgrunn",2014,"0106","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0106","arbeid","alle","prosent",16.4
"befolkning_innvandringsgrunn",2014,"0106","flukt","alle","prosent",42.2
"befolkning_innvandringsgrunn",2014,"0106","familie","alle","prosent",16.7
"befolkning_innvandringsgrunn",2014,"0106","annet","alle","prosent",1.8
"befolkning_innvandringsgrunn",2014,"0106","uoppgitt","alle","prosent",22.9
"befolkning_innvandringsgrunn",2014,"0106","alle","1","prosent",52.3
"befolkning_innvandringsgrunn",2014,"0106","arbeid","1","prosent",13
"befolkning_innvandringsgrunn",2014,"0106","flukt","1","prosent",21.8
"befolkning_innvandringsgrunn",2014,"0106","familie","1","prosent",5.6
"befolkning_innvandringsgrunn",2014,"0106","annet","1","prosent",0.5
"befolkning_innvandringsgrunn",2014,"0106","uoppgitt","1","prosent",11.4
"befolkning_innvandringsgrunn",2014,"0106","alle","0","prosent",47.7
"befolkning_innvandringsgrunn",2014,"0106","arbeid","0","prosent",3.5
"befolkning_innvandringsgrunn",2014,"0106","flukt","0","prosent",20.4
"befolkning_innvandringsgrunn",2014,"0106","familie","0","prosent",11.1
"befolkning_innvandringsgrunn",2014,"0106","annet","0","prosent",1.3
"befolkning_innvandringsgrunn",2014,"0106","uoppgitt","0","prosent",11.6
"befolkning_innvandringsgrunn",2014,"0111","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0111","arbeid","alle","prosent",15.5
"befolkning_innvandringsgrunn",2014,"0111","flukt","alle","prosent",24.9
"befolkning_innvandringsgrunn",2014,"0111","familie","alle","prosent",25.3
"befolkning_innvandringsgrunn",2014,"0111","annet","alle","prosent",2.6
"befolkning_innvandringsgrunn",2014,"0111","uoppgitt","alle","prosent",31.8
"befolkning_innvandringsgrunn",2014,"0111","alle","1","prosent",47.2
"befolkning_innvandringsgrunn",2014,"0111","arbeid","1","prosent",10.3
"befolkning_innvandringsgrunn",2014,"0111","flukt","1","prosent",13.7
"befolkning_innvandringsgrunn",2014,"0111","familie","1","prosent",7.3
"befolkning_innvandringsgrunn",2014,"0111","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0111","uoppgitt","1","prosent",15.9
"befolkning_innvandringsgrunn",2014,"0111","alle","0","prosent",52.8
"befolkning_innvandringsgrunn",2014,"0111","arbeid","0","prosent",5.2
"befolkning_innvandringsgrunn",2014,"0111","flukt","0","prosent",11.2
"befolkning_innvandringsgrunn",2014,"0111","familie","0","prosent",18
"befolkning_innvandringsgrunn",2014,"0111","annet","0","prosent",2.6
"befolkning_innvandringsgrunn",2014,"0111","uoppgitt","0","prosent",15.9
"befolkning_innvandringsgrunn",2014,"0118","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0118","arbeid","alle","prosent",12.5
"befolkning_innvandringsgrunn",2014,"0118","flukt","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"0118","familie","alle","prosent",32.5
"befolkning_innvandringsgrunn",2014,"0118","annet","alle","prosent",7.5
"befolkning_innvandringsgrunn",2014,"0118","uoppgitt","alle","prosent",47.5
"befolkning_innvandringsgrunn",2014,"0118","alle","1","prosent",37.5
"befolkning_innvandringsgrunn",2014,"0118","arbeid","1","prosent",12.5
"befolkning_innvandringsgrunn",2014,"0118","flukt","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0118","familie","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0118","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0118","uoppgitt","1","prosent",25
"befolkning_innvandringsgrunn",2014,"0118","alle","0","prosent",62.5
"befolkning_innvandringsgrunn",2014,"0118","arbeid","0","prosent",0
"befolkning_innvandringsgrunn",2014,"0118","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"0118","familie","0","prosent",32.5
"befolkning_innvandringsgrunn",2014,"0118","annet","0","prosent",7.5
"befolkning_innvandringsgrunn",2014,"0118","uoppgitt","0","prosent",22.5
"befolkning_innvandringsgrunn",2014,"0119","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0119","arbeid","alle","prosent",13
"befolkning_innvandringsgrunn",2014,"0119","flukt","alle","prosent",26
"befolkning_innvandringsgrunn",2014,"0119","familie","alle","prosent",21.2
"befolkning_innvandringsgrunn",2014,"0119","annet","alle","prosent",1.1
"befolkning_innvandringsgrunn",2014,"0119","uoppgitt","alle","prosent",38.7
"befolkning_innvandringsgrunn",2014,"0119","alle","1","prosent",44.6
"befolkning_innvandringsgrunn",2014,"0119","arbeid","1","prosent",9.7
"befolkning_innvandringsgrunn",2014,"0119","flukt","1","prosent",14.9
"befolkning_innvandringsgrunn",2014,"0119","familie","1","prosent",5.2
"befolkning_innvandringsgrunn",2014,"0119","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0119","uoppgitt","1","prosent",14.9
"befolkning_innvandringsgrunn",2014,"0119","alle","0","prosent",55.4
"befolkning_innvandringsgrunn",2014,"0119","arbeid","0","prosent",3.3
"befolkning_innvandringsgrunn",2014,"0119","flukt","0","prosent",11.2
"befolkning_innvandringsgrunn",2014,"0119","familie","0","prosent",16
"befolkning_innvandringsgrunn",2014,"0119","annet","0","prosent",1.1
"befolkning_innvandringsgrunn",2014,"0119","uoppgitt","0","prosent",23.8
"befolkning_innvandringsgrunn",2014,"0121","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0121","arbeid","alle","prosent",20.8
"befolkning_innvandringsgrunn",2014,"0121","flukt","alle","prosent",6.3
"befolkning_innvandringsgrunn",2014,"0121","familie","alle","prosent",18.8
"befolkning_innvandringsgrunn",2014,"0121","annet","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"0121","uoppgitt","alle","prosent",54.2
"befolkning_innvandringsgrunn",2014,"0121","alle","1","prosent",54.2
"befolkning_innvandringsgrunn",2014,"0121","arbeid","1","prosent",14.6
"befolkning_innvandringsgrunn",2014,"0121","flukt","1","prosent",6.3
"befolkning_innvandringsgrunn",2014,"0121","familie","1","prosent",6.3
"befolkning_innvandringsgrunn",2014,"0121","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0121","uoppgitt","1","prosent",27.1
"befolkning_innvandringsgrunn",2014,"0121","alle","0","prosent",45.8
"befolkning_innvandringsgrunn",2014,"0121","arbeid","0","prosent",6.3
"befolkning_innvandringsgrunn",2014,"0121","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"0121","familie","0","prosent",12.5
"befolkning_innvandringsgrunn",2014,"0121","annet","0","prosent",0
"befolkning_innvandringsgrunn",2014,"0121","uoppgitt","0","prosent",27.1
"befolkning_innvandringsgrunn",2014,"0122","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0122","arbeid","alle","prosent",35
"befolkning_innvandringsgrunn",2014,"0122","flukt","alle","prosent",11.5
"befolkning_innvandringsgrunn",2014,"0122","familie","alle","prosent",28.2
"befolkning_innvandringsgrunn",2014,"0122","annet","alle","prosent",3.8
"befolkning_innvandringsgrunn",2014,"0122","uoppgitt","alle","prosent",21.4
"befolkning_innvandringsgrunn",2014,"0122","alle","1","prosent",55.4
"befolkning_innvandringsgrunn",2014,"0122","arbeid","1","prosent",28.5
"befolkning_innvandringsgrunn",2014,"0122","flukt","1","prosent",7
"befolkning_innvandringsgrunn",2014,"0122","familie","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"0122","annet","1","prosent",0.8
"befolkning_innvandringsgrunn",2014,"0122","uoppgitt","1","prosent",11.9
"befolkning_innvandringsgrunn",2014,"0122","alle","0","prosent",44.6
"befolkning_innvandringsgrunn",2014,"0122","arbeid","0","prosent",6.6
"befolkning_innvandringsgrunn",2014,"0122","flukt","0","prosent",4.5
"befolkning_innvandringsgrunn",2014,"0122","familie","0","prosent",21
"befolkning_innvandringsgrunn",2014,"0122","annet","0","prosent",3
"befolkning_innvandringsgrunn",2014,"0122","uoppgitt","0","prosent",9.6
"befolkning_innvandringsgrunn",2014,"0123","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0123","arbeid","alle","prosent",24.4
"befolkning_innvandringsgrunn",2014,"0123","flukt","alle","prosent",28
"befolkning_innvandringsgrunn",2014,"0123","familie","alle","prosent",23.1
"befolkning_innvandringsgrunn",2014,"0123","annet","alle","prosent",3.8
"befolkning_innvandringsgrunn",2014,"0123","uoppgitt","alle","prosent",20.7
"befolkning_innvandringsgrunn",2014,"0123","alle","1","prosent",51.8
"befolkning_innvandringsgrunn",2014,"0123","arbeid","1","prosent",19.4
"befolkning_innvandringsgrunn",2014,"0123","flukt","1","prosent",14.8
"befolkning_innvandringsgrunn",2014,"0123","familie","1","prosent",7
"befolkning_innvandringsgrunn",2014,"0123","annet","1","prosent",0.9
"befolkning_innvandringsgrunn",2014,"0123","uoppgitt","1","prosent",9.7
"befolkning_innvandringsgrunn",2014,"0123","alle","0","prosent",48.2
"befolkning_innvandringsgrunn",2014,"0123","arbeid","0","prosent",4.9
"befolkning_innvandringsgrunn",2014,"0123","flukt","0","prosent",13.2
"befolkning_innvandringsgrunn",2014,"0123","familie","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"0123","annet","0","prosent",2.9
"befolkning_innvandringsgrunn",2014,"0123","uoppgitt","0","prosent",11
"befolkning_innvandringsgrunn",2014,"0124","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0124","arbeid","alle","prosent",14.9
"befolkning_innvandringsgrunn",2014,"0124","flukt","alle","prosent",31.9
"befolkning_innvandringsgrunn",2014,"0124","familie","alle","prosent",22
"befolkning_innvandringsgrunn",2014,"0124","annet","alle","prosent",2.3
"befolkning_innvandringsgrunn",2014,"0124","uoppgitt","alle","prosent",28.8
"befolkning_innvandringsgrunn",2014,"0124","alle","1","prosent",51.6
"befolkning_innvandringsgrunn",2014,"0124","arbeid","1","prosent",11.8
"befolkning_innvandringsgrunn",2014,"0124","flukt","1","prosent",15.7
"befolkning_innvandringsgrunn",2014,"0124","familie","1","prosent",7.9
"befolkning_innvandringsgrunn",2014,"0124","annet","1","prosent",0.4
"befolkning_innvandringsgrunn",2014,"0124","uoppgitt","1","prosent",15.8
"befolkning_innvandringsgrunn",2014,"0124","alle","0","prosent",48.4
"befolkning_innvandringsgrunn",2014,"0124","arbeid","0","prosent",3.1
"befolkning_innvandringsgrunn",2014,"0124","flukt","0","prosent",16.3
"befolkning_innvandringsgrunn",2014,"0124","familie","0","prosent",14.1
"befolkning_innvandringsgrunn",2014,"0124","annet","0","prosent",1.9
"befolkning_innvandringsgrunn",2014,"0124","uoppgitt","0","prosent",13
"befolkning_innvandringsgrunn",2014,"0125","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0125","arbeid","alle","prosent",23
"befolkning_innvandringsgrunn",2014,"0125","flukt","alle","prosent",29.6
"befolkning_innvandringsgrunn",2014,"0125","familie","alle","prosent",26.2
"befolkning_innvandringsgrunn",2014,"0125","annet","alle","prosent",2.2
"befolkning_innvandringsgrunn",2014,"0125","uoppgitt","alle","prosent",19
"befolkning_innvandringsgrunn",2014,"0125","alle","1","prosent",52.3
"befolkning_innvandringsgrunn",2014,"0125","arbeid","1","prosent",18.3
"befolkning_innvandringsgrunn",2014,"0125","flukt","1","prosent",15.1
"befolkning_innvandringsgrunn",2014,"0125","familie","1","prosent",8.8
"befolkning_innvandringsgrunn",2014,"0125","annet","1","prosent",0.5
"befolkning_innvandringsgrunn",2014,"0125","uoppgitt","1","prosent",9.6
"befolkning_innvandringsgrunn",2014,"0125","alle","0","prosent",47.7
"befolkning_innvandringsgrunn",2014,"0125","arbeid","0","prosent",4.7
"befolkning_innvandringsgrunn",2014,"0125","flukt","0","prosent",14.5
"befolkning_innvandringsgrunn",2014,"0125","familie","0","prosent",17.4
"befolkning_innvandringsgrunn",2014,"0125","annet","0","prosent",1.7
"befolkning_innvandringsgrunn",2014,"0125","uoppgitt","0","prosent",9.4
"befolkning_innvandringsgrunn",2014,"0127","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0127","arbeid","alle","prosent",36.8
"befolkning_innvandringsgrunn",2014,"0127","flukt","alle","prosent",16.2
"befolkning_innvandringsgrunn",2014,"0127","familie","alle","prosent",29.9
"befolkning_innvandringsgrunn",2014,"0127","annet","alle","prosent",1.2
"befolkning_innvandringsgrunn",2014,"0127","uoppgitt","alle","prosent",15.9
"befolkning_innvandringsgrunn",2014,"0127","alle","1","prosent",55.1
"befolkning_innvandringsgrunn",2014,"0127","arbeid","1","prosent",29.3
"befolkning_innvandringsgrunn",2014,"0127","flukt","1","prosent",8.1
"befolkning_innvandringsgrunn",2014,"0127","familie","1","prosent",10.5
"befolkning_innvandringsgrunn",2014,"0127","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0127","uoppgitt","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"0127","alle","0","prosent",44.9
"befolkning_innvandringsgrunn",2014,"0127","arbeid","0","prosent",7.5
"befolkning_innvandringsgrunn",2014,"0127","flukt","0","prosent",8.1
"befolkning_innvandringsgrunn",2014,"0127","familie","0","prosent",19.5
"befolkning_innvandringsgrunn",2014,"0127","annet","0","prosent",1.2
"befolkning_innvandringsgrunn",2014,"0127","uoppgitt","0","prosent",8.7
"befolkning_innvandringsgrunn",2014,"0128","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0128","arbeid","alle","prosent",28.4
"befolkning_innvandringsgrunn",2014,"0128","flukt","alle","prosent",36.2
"befolkning_innvandringsgrunn",2014,"0128","familie","alle","prosent",21.7
"befolkning_innvandringsgrunn",2014,"0128","annet","alle","prosent",0.7
"befolkning_innvandringsgrunn",2014,"0128","uoppgitt","alle","prosent",13.1
"befolkning_innvandringsgrunn",2014,"0128","alle","1","prosent",55.3
"befolkning_innvandringsgrunn",2014,"0128","arbeid","1","prosent",23.3
"befolkning_innvandringsgrunn",2014,"0128","flukt","1","prosent",18.3
"befolkning_innvandringsgrunn",2014,"0128","familie","1","prosent",7.4
"befolkning_innvandringsgrunn",2014,"0128","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0128","uoppgitt","1","prosent",6.3
"befolkning_innvandringsgrunn",2014,"0128","alle","0","prosent",44.7
"befolkning_innvandringsgrunn",2014,"0128","arbeid","0","prosent",5
"befolkning_innvandringsgrunn",2014,"0128","flukt","0","prosent",17.9
"befolkning_innvandringsgrunn",2014,"0128","familie","0","prosent",14.4
"befolkning_innvandringsgrunn",2014,"0128","annet","0","prosent",0.7
"befolkning_innvandringsgrunn",2014,"0128","uoppgitt","0","prosent",6.8
"befolkning_innvandringsgrunn",2014,"0135","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0135","arbeid","alle","prosent",33.2
"befolkning_innvandringsgrunn",2014,"0135","flukt","alle","prosent",17.2
"befolkning_innvandringsgrunn",2014,"0135","familie","alle","prosent",22.5
"befolkning_innvandringsgrunn",2014,"0135","annet","alle","prosent",2.1
"befolkning_innvandringsgrunn",2014,"0135","uoppgitt","alle","prosent",25
"befolkning_innvandringsgrunn",2014,"0135","alle","1","prosent",59.6
"befolkning_innvandringsgrunn",2014,"0135","arbeid","1","prosent",27.9
"befolkning_innvandringsgrunn",2014,"0135","flukt","1","prosent",8.8
"befolkning_innvandringsgrunn",2014,"0135","familie","1","prosent",8.1
"befolkning_innvandringsgrunn",2014,"0135","annet","1","prosent",0.5
"befolkning_innvandringsgrunn",2014,"0135","uoppgitt","1","prosent",14.4
"befolkning_innvandringsgrunn",2014,"0135","alle","0","prosent",40.4
"befolkning_innvandringsgrunn",2014,"0135","arbeid","0","prosent",5.3
"befolkning_innvandringsgrunn",2014,"0135","flukt","0","prosent",8.4
"befolkning_innvandringsgrunn",2014,"0135","familie","0","prosent",14.4
"befolkning_innvandringsgrunn",2014,"0135","annet","0","prosent",1.6
"befolkning_innvandringsgrunn",2014,"0135","uoppgitt","0","prosent",10.5
"befolkning_innvandringsgrunn",2014,"0136","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0136","arbeid","alle","prosent",23.4
"befolkning_innvandringsgrunn",2014,"0136","flukt","alle","prosent",13.3
"befolkning_innvandringsgrunn",2014,"0136","familie","alle","prosent",23.7
"befolkning_innvandringsgrunn",2014,"0136","annet","alle","prosent",2.5
"befolkning_innvandringsgrunn",2014,"0136","uoppgitt","alle","prosent",37.1
"befolkning_innvandringsgrunn",2014,"0136","alle","1","prosent",51.3
"befolkning_innvandringsgrunn",2014,"0136","arbeid","1","prosent",18.2
"befolkning_innvandringsgrunn",2014,"0136","flukt","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"0136","familie","1","prosent",7
"befolkning_innvandringsgrunn",2014,"0136","annet","1","prosent",1
"befolkning_innvandringsgrunn",2014,"0136","uoppgitt","1","prosent",18.7
"befolkning_innvandringsgrunn",2014,"0136","alle","0","prosent",48.7
"befolkning_innvandringsgrunn",2014,"0136","arbeid","0","prosent",5.2
"befolkning_innvandringsgrunn",2014,"0136","flukt","0","prosent",6.8
"befolkning_innvandringsgrunn",2014,"0136","familie","0","prosent",16.8
"befolkning_innvandringsgrunn",2014,"0136","annet","0","prosent",1.5
"befolkning_innvandringsgrunn",2014,"0136","uoppgitt","0","prosent",18.4
"befolkning_innvandringsgrunn",2014,"0137","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0137","arbeid","alle","prosent",35.7
"befolkning_innvandringsgrunn",2014,"0137","flukt","alle","prosent",7.4
"befolkning_innvandringsgrunn",2014,"0137","familie","alle","prosent",26.9
"befolkning_innvandringsgrunn",2014,"0137","annet","alle","prosent",1.4
"befolkning_innvandringsgrunn",2014,"0137","uoppgitt","alle","prosent",28.5
"befolkning_innvandringsgrunn",2014,"0137","alle","1","prosent",54.7
"befolkning_innvandringsgrunn",2014,"0137","arbeid","1","prosent",29.1
"befolkning_innvandringsgrunn",2014,"0137","flukt","1","prosent",3.4
"befolkning_innvandringsgrunn",2014,"0137","familie","1","prosent",7.8
"befolkning_innvandringsgrunn",2014,"0137","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"0137","uoppgitt","1","prosent",14.4
"befolkning_innvandringsgrunn",2014,"0137","alle","0","prosent",45.3
"befolkning_innvandringsgrunn",2014,"0137","arbeid","0","prosent",6.6
"befolkning_innvandringsgrunn",2014,"0137","flukt","0","prosent",4
"befolkning_innvandringsgrunn",2014,"0137","familie","0","prosent",19.2
"befolkning_innvandringsgrunn",2014,"0137","annet","0","prosent",1.4
"befolkning_innvandringsgrunn",2014,"0137","uoppgitt","0","prosent",14.2
"befolkning_innvandringsgrunn",2014,"0138","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0138","arbeid","alle","prosent",33.5
"befolkning_innvandringsgrunn",2014,"0138","flukt","alle","prosent",13.7
"befolkning_innvandringsgrunn",2014,"0138","familie","alle","prosent",25.9
"befolkning_innvandringsgrunn",2014,"0138","annet","alle","prosent",3.5
"befolkning_innvandringsgrunn",2014,"0138","uoppgitt","alle","prosent",23.4
"befolkning_innvandringsgrunn",2014,"0138","alle","1","prosent",52.2
"befolkning_innvandringsgrunn",2014,"0138","arbeid","1","prosent",25.9
"befolkning_innvandringsgrunn",2014,"0138","flukt","1","prosent",7.8
"befolkning_innvandringsgrunn",2014,"0138","familie","1","prosent",6.8
"befolkning_innvandringsgrunn",2014,"0138","annet","1","prosent",0.9
"befolkning_innvandringsgrunn",2014,"0138","uoppgitt","1","prosent",10.9
"befolkning_innvandringsgrunn",2014,"0138","alle","0","prosent",47.8
"befolkning_innvandringsgrunn",2014,"0138","arbeid","0","prosent",7.6
"befolkning_innvandringsgrunn",2014,"0138","flukt","0","prosent",5.9
"befolkning_innvandringsgrunn",2014,"0138","familie","0","prosent",19.1
"befolkning_innvandringsgrunn",2014,"0138","annet","0","prosent",2.6
"befolkning_innvandringsgrunn",2014,"0138","uoppgitt","0","prosent",12.5
"befolkning_innvandringsgrunn",2014,"0211","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0211","arbeid","alle","prosent",19.5
"befolkning_innvandringsgrunn",2014,"0211","flukt","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"0211","familie","alle","prosent",21.9
"befolkning_innvandringsgrunn",2014,"0211","annet","alle","prosent",3.8
"befolkning_innvandringsgrunn",2014,"0211","uoppgitt","alle","prosent",32.2
"befolkning_innvandringsgrunn",2014,"0211","alle","1","prosent",52.4
"befolkning_innvandringsgrunn",2014,"0211","arbeid","1","prosent",14.9
"befolkning_innvandringsgrunn",2014,"0211","flukt","1","prosent",12
"befolkning_innvandringsgrunn",2014,"0211","familie","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"0211","annet","1","prosent",0.8
"befolkning_innvandringsgrunn",2014,"0211","uoppgitt","1","prosent",17.4
"befolkning_innvandringsgrunn",2014,"0211","alle","0","prosent",47.6
"befolkning_innvandringsgrunn",2014,"0211","arbeid","0","prosent",4.5
"befolkning_innvandringsgrunn",2014,"0211","flukt","0","prosent",10.6
"befolkning_innvandringsgrunn",2014,"0211","familie","0","prosent",14.7
"befolkning_innvandringsgrunn",2014,"0211","annet","0","prosent",2.9
"befolkning_innvandringsgrunn",2014,"0211","uoppgitt","0","prosent",14.8
"befolkning_innvandringsgrunn",2014,"0213","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0213","arbeid","alle","prosent",16.7
"befolkning_innvandringsgrunn",2014,"0213","flukt","alle","prosent",28.5
"befolkning_innvandringsgrunn",2014,"0213","familie","alle","prosent",19.8
"befolkning_innvandringsgrunn",2014,"0213","annet","alle","prosent",3
"befolkning_innvandringsgrunn",2014,"0213","uoppgitt","alle","prosent",32
"befolkning_innvandringsgrunn",2014,"0213","alle","1","prosent",51.6
"befolkning_innvandringsgrunn",2014,"0213","arbeid","1","prosent",13.5
"befolkning_innvandringsgrunn",2014,"0213","flukt","1","prosent",14.4
"befolkning_innvandringsgrunn",2014,"0213","familie","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"0213","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2014,"0213","uoppgitt","1","prosent",15.8
"befolkning_innvandringsgrunn",2014,"0213","alle","0","prosent",48.4
"befolkning_innvandringsgrunn",2014,"0213","arbeid","0","prosent",3.3
"befolkning_innvandringsgrunn",2014,"0213","flukt","0","prosent",14.1
"befolkning_innvandringsgrunn",2014,"0213","familie","0","prosent",12.6
"befolkning_innvandringsgrunn",2014,"0213","annet","0","prosent",2.3
"befolkning_innvandringsgrunn",2014,"0213","uoppgitt","0","prosent",16.2
"befolkning_innvandringsgrunn",2014,"0214","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"0214","arbeid","alle","prosent",21.9
"befolkning_innvandringsgrunn",2014,"0214","flukt","alle","prosent",15.7
"befolkning_innvandringsgrunn",2014,"0214","familie","alle","prosent",20.3
"befolkning_innvandringsgrunn",2014,"0214","annet","alle","prosent",17.4
"befolkning_innvandringsgrunn",2014,"0214","uoppgitt","alle","prosent",24.7
"befolkning_innvandringsgrunn",2014,"0214","alle","1","prosent",55.1
"befolkning_innvandringsgrunn",2014,"0214","arbeid","1","prosent",16
"befolkning_innvandringsgrunn",2014,"0214","flukt","1","prosent",8.1
