tabell_navn;aar;kommune_id;botid_3;forste_bosettingskommune;enhet;tabellvariabel;
flyktning_botid_flytting;2015;1938;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;1939;alle;alle;person;40;
flyktning_botid_flytting;2015;1939;0-4;alle;person;37;
flyktning_botid_flytting;2015;1939;5+;alle;person;3;
flyktning_botid_flytting;2015;1939;0-4;ja;person;9;
flyktning_botid_flytting;2015;1939;0-4;nei;person;3;
flyktning_botid_flytting;2015;1939;0-4;uoppgitt;person;25;
flyktning_botid_flytting;2015;1939;5+;ja;person;0;
flyktning_botid_flytting;2015;1939;5+;nei;person;3;
flyktning_botid_flytting;2015;1939;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;1940;alle;alle;person;30;
flyktning_botid_flytting;2015;1940;0-4;alle;person;30;
flyktning_botid_flytting;2015;1940;5+;alle;person;0;
flyktning_botid_flytting;2015;1940;0-4;ja;person;0;
flyktning_botid_flytting;2015;1940;0-4;nei;person;7;
flyktning_botid_flytting;2015;1940;0-4;uoppgitt;person;23;
flyktning_botid_flytting;2015;1940;5+;ja;person;0;
flyktning_botid_flytting;2015;1940;5+;nei;person;0;
flyktning_botid_flytting;2015;1940;5+;uoppgitt;person;0;
flyktning_botid_flytting;2015;1941;alle;alle;person;39;
flyktning_botid_flytting;2015;1941;0-4;alle;person;8;
flyktning_botid_flytting;2015;1941;5+;alle;person;31;
flyktning_botid_flytting;2015;1941;0-4;ja;person;5;
flyktning_botid_flytting;2015;1941;0-4;nei;person;0;
flyktning_botid_flytting;2015;1941;0-4;uoppgitt;person;3;
flyktning_botid_flytting;2015;1941;5+;ja;person;6;
flyktning_botid_flytting;2015;1941;5+;nei;person;9;
flyktning_botid_flytting;2015;1941;5+;uoppgitt;person;16;
flyktning_botid_flytting;2015;1942;alle;alle;person;98;
flyktning_botid_flytting;2015;1942;0-4;alle;person;63;
flyktning_botid_flytting;2015;1942;5+;alle;person;35;
flyktning_botid_flytting;2015;1942;0-4;ja;person;63;
flyktning_botid_flytting;2015;1942;0-4;nei;person;0;
flyktning_botid_flytting;2015;1942;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;1942;5+;ja;person;32;
flyktning_botid_flytting;2015;1942;5+;nei;person;0;
flyktning_botid_flytting;2015;1942;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;2002;alle;alle;person;11;
flyktning_botid_flytting;2015;2002;0-4;alle;person;0;
flyktning_botid_flytting;2015;2002;5+;alle;person;11;
flyktning_botid_flytting;2015;2002;0-4;ja;person;0;
flyktning_botid_flytting;2015;2002;0-4;nei;person;0;
flyktning_botid_flytting;2015;2002;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;2002;5+;ja;person;3;
flyktning_botid_flytting;2015;2002;5+;nei;person;0;
flyktning_botid_flytting;2015;2002;5+;uoppgitt;person;8;
flyktning_botid_flytting;2015;2003;alle;alle;person;681;
flyktning_botid_flytting;2015;2003;0-4;alle;person;430;
flyktning_botid_flytting;2015;2003;5+;alle;person;251;
flyktning_botid_flytting;2015;2003;0-4;ja;person;347;
flyktning_botid_flytting;2015;2003;0-4;nei;person;20;
flyktning_botid_flytting;2015;2003;0-4;uoppgitt;person;63;
flyktning_botid_flytting;2015;2003;5+;ja;person;204;
flyktning_botid_flytting;2015;2003;5+;nei;person;16;
flyktning_botid_flytting;2015;2003;5+;uoppgitt;person;31;
flyktning_botid_flytting;2015;2004;alle;alle;person;449;
flyktning_botid_flytting;2015;2004;0-4;alle;person;181;
flyktning_botid_flytting;2015;2004;5+;alle;person;268;
flyktning_botid_flytting;2015;2004;0-4;ja;person;150;
flyktning_botid_flytting;2015;2004;0-4;nei;person;19;
flyktning_botid_flytting;2015;2004;0-4;uoppgitt;person;12;
flyktning_botid_flytting;2015;2004;5+;ja;person;151;
flyktning_botid_flytting;2015;2004;5+;nei;person;56;
flyktning_botid_flytting;2015;2004;5+;uoppgitt;person;61;
flyktning_botid_flytting;2015;2012;alle;alle;person;388;
flyktning_botid_flytting;2015;2012;0-4;alle;person;207;
flyktning_botid_flytting;2015;2012;5+;alle;person;181;
flyktning_botid_flytting;2015;2012;0-4;ja;person;144;
flyktning_botid_flytting;2015;2012;0-4;nei;person;20;
flyktning_botid_flytting;2015;2012;0-4;uoppgitt;person;43;
flyktning_botid_flytting;2015;2012;5+;ja;person;127;
flyktning_botid_flytting;2015;2012;5+;nei;person;27;
flyktning_botid_flytting;2015;2012;5+;uoppgitt;person;27;
flyktning_botid_flytting;2015;2019;alle;alle;person;59;
flyktning_botid_flytting;2015;2019;0-4;alle;person;34;
flyktning_botid_flytting;2015;2019;5+;alle;person;25;
flyktning_botid_flytting;2015;2019;0-4;ja;person;31;
flyktning_botid_flytting;2015;2019;0-4;nei;person;3;
flyktning_botid_flytting;2015;2019;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;2019;5+;ja;person;22;
flyktning_botid_flytting;2015;2019;5+;nei;person;0;
flyktning_botid_flytting;2015;2019;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;2020;alle;alle;person;66;
flyktning_botid_flytting;2015;2020;0-4;alle;person;43;
flyktning_botid_flytting;2015;2020;5+;alle;person;23;
flyktning_botid_flytting;2015;2020;0-4;ja;person;43;
flyktning_botid_flytting;2015;2020;0-4;nei;person;0;
flyktning_botid_flytting;2015;2020;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;2020;5+;ja;person;14;
flyktning_botid_flytting;2015;2020;5+;nei;person;4;
flyktning_botid_flytting;2015;2020;5+;uoppgitt;person;5;
flyktning_botid_flytting;2015;2025;alle;alle;person;16;
flyktning_botid_flytting;2015;2025;0-4;alle;person;13;
flyktning_botid_flytting;2015;2025;5+;alle;person;3;
flyktning_botid_flytting;2015;2025;0-4;ja;person;13;
flyktning_botid_flytting;2015;2025;0-4;nei;person;0;
flyktning_botid_flytting;2015;2025;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;2025;5+;ja;person;0;
flyktning_botid_flytting;2015;2025;5+;nei;person;0;
flyktning_botid_flytting;2015;2025;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;2027;alle;alle;person;16;
flyktning_botid_flytting;2015;2027;0-4;alle;person;10;
flyktning_botid_flytting;2015;2027;5+;alle;person;6;
flyktning_botid_flytting;2015;2027;0-4;ja;person;10;
flyktning_botid_flytting;2015;2027;0-4;nei;person;0;
flyktning_botid_flytting;2015;2027;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;2027;5+;ja;person;0;
flyktning_botid_flytting;2015;2027;5+;nei;person;3;
flyktning_botid_flytting;2015;2027;5+;uoppgitt;person;3;
flyktning_botid_flytting;2015;2028;alle;alle;person;35;
flyktning_botid_flytting;2015;2028;0-4;alle;person;10;
flyktning_botid_flytting;2015;2028;5+;alle;person;25;
flyktning_botid_flytting;2015;2028;0-4;ja;person;10;
flyktning_botid_flytting;2015;2028;0-4;nei;person;0;
flyktning_botid_flytting;2015;2028;0-4;uoppgitt;person;0;
flyktning_botid_flytting;2015;2028;5+;ja;person;5;
flyktning_botid_flytting;2015;2028;5+;nei;person;11;
flyktning_botid_flytting;2015;2028;5+;uoppgitt;person;9;
flyktning_botid_flytting;2015;2030;alle;alle;person;203;
flyktning_botid_flytting;2015;2030;0-4;alle;person;104;
flyktning_botid_flytting;2015;2030;5+;alle;person;99;
flyktning_botid_flytting;2015;2030;0-4;ja;person;98;
flyktning_botid_flytting;2015;2030;0-4;nei;person;0;
flyktning_botid_flytting;2015;2030;0-4;uoppgitt;person;6;
flyktning_botid_flytting;2015;2030;5+;ja;person;40;
flyktning_botid_flytting;2015;2030;5+;nei;person;16;
flyktning_botid_flytting;2015;2030;5+;uoppgitt;person;43;
flyktning_botid_flytting;2015;0101;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0101;0-4;alle;prosent;8,7;
flyktning_botid_flytting;2015;0101;5+;alle;prosent;91,3;
flyktning_botid_flytting;2015;0101;0-4;ja;prosent;4,1;
flyktning_botid_flytting;2015;0101;0-4;nei;prosent;2,1;
flyktning_botid_flytting;2015;0101;0-4;uoppgitt;prosent;2,5;
flyktning_botid_flytting;2015;0101;5+;ja;prosent;15,4;
flyktning_botid_flytting;2015;0101;5+;nei;prosent;59,3;
flyktning_botid_flytting;2015;0101;5+;uoppgitt;prosent;16,7;
flyktning_botid_flytting;2015;0104;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0104;0-4;alle;prosent;15,6;
flyktning_botid_flytting;2015;0104;5+;alle;prosent;84,4;
flyktning_botid_flytting;2015;0104;0-4;ja;prosent;9,3;
flyktning_botid_flytting;2015;0104;0-4;nei;prosent;2,6;
flyktning_botid_flytting;2015;0104;0-4;uoppgitt;prosent;3,7;
flyktning_botid_flytting;2015;0104;5+;ja;prosent;16,1;
flyktning_botid_flytting;2015;0104;5+;nei;prosent;42,8;
flyktning_botid_flytting;2015;0104;5+;uoppgitt;prosent;25,5;
flyktning_botid_flytting;2015;0105;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0105;0-4;alle;prosent;11,0;
flyktning_botid_flytting;2015;0105;5+;alle;prosent;89,0;
flyktning_botid_flytting;2015;0105;0-4;ja;prosent;7,1;
flyktning_botid_flytting;2015;0105;0-4;nei;prosent;1,5;
flyktning_botid_flytting;2015;0105;0-4;uoppgitt;prosent;2,4;
flyktning_botid_flytting;2015;0105;5+;ja;prosent;14,3;
flyktning_botid_flytting;2015;0105;5+;nei;prosent;57,9;
flyktning_botid_flytting;2015;0105;5+;uoppgitt;prosent;16,8;
flyktning_botid_flytting;2015;0106;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0106;0-4;alle;prosent;10,6;
flyktning_botid_flytting;2015;0106;5+;alle;prosent;89,4;
flyktning_botid_flytting;2015;0106;0-4;ja;prosent;5,9;
flyktning_botid_flytting;2015;0106;0-4;nei;prosent;1,6;
flyktning_botid_flytting;2015;0106;0-4;uoppgitt;prosent;3,1;
flyktning_botid_flytting;2015;0106;5+;ja;prosent;17,6;
flyktning_botid_flytting;2015;0106;5+;nei;prosent;57,6;
flyktning_botid_flytting;2015;0106;5+;uoppgitt;prosent;14,3;
flyktning_botid_flytting;2015;0111;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0111;0-4;alle;prosent;51,7;
flyktning_botid_flytting;2015;0111;5+;alle;prosent;48,3;
flyktning_botid_flytting;2015;0111;0-4;ja;prosent;51,7;
flyktning_botid_flytting;2015;0111;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0111;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;0111;5+;ja;prosent;25,0;
flyktning_botid_flytting;2015;0111;5+;nei;prosent;11,7;
flyktning_botid_flytting;2015;0111;5+;uoppgitt;prosent;11,7;
flyktning_botid_flytting;2015;0119;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0119;0-4;alle;prosent;18,8;
flyktning_botid_flytting;2015;0119;5+;alle;prosent;81,2;
flyktning_botid_flytting;2015;0119;0-4;ja;prosent;15,3;
flyktning_botid_flytting;2015;0119;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0119;0-4;uoppgitt;prosent;3,5;
flyktning_botid_flytting;2015;0119;5+;ja;prosent;43,5;
flyktning_botid_flytting;2015;0119;5+;nei;prosent;32,9;
flyktning_botid_flytting;2015;0119;5+;uoppgitt;prosent;4,7;
flyktning_botid_flytting;2015;0122;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0122;0-4;alle;prosent;45,3;
flyktning_botid_flytting;2015;0122;5+;alle;prosent;54,7;
flyktning_botid_flytting;2015;0122;0-4;ja;prosent;39,1;
flyktning_botid_flytting;2015;0122;0-4;nei;prosent;6,3;
flyktning_botid_flytting;2015;0122;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;0122;5+;ja;prosent;29,7;
flyktning_botid_flytting;2015;0122;5+;nei;prosent;10,9;
flyktning_botid_flytting;2015;0122;5+;uoppgitt;prosent;14,1;
flyktning_botid_flytting;2015;0123;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0123;0-4;alle;prosent;37,5;
flyktning_botid_flytting;2015;0123;5+;alle;prosent;62,5;
flyktning_botid_flytting;2015;0123;0-4;ja;prosent;16,8;
flyktning_botid_flytting;2015;0123;0-4;nei;prosent;13,0;
flyktning_botid_flytting;2015;0123;0-4;uoppgitt;prosent;7,7;
flyktning_botid_flytting;2015;0123;5+;ja;prosent;29,8;
flyktning_botid_flytting;2015;0123;5+;nei;prosent;26,0;
flyktning_botid_flytting;2015;0123;5+;uoppgitt;prosent;6,7;
flyktning_botid_flytting;2015;0124;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0124;0-4;alle;prosent;7,4;
flyktning_botid_flytting;2015;0124;5+;alle;prosent;92,6;
flyktning_botid_flytting;2015;0124;0-4;ja;prosent;4,1;
flyktning_botid_flytting;2015;0124;0-4;nei;prosent;1,4;
flyktning_botid_flytting;2015;0124;0-4;uoppgitt;prosent;1,9;
flyktning_botid_flytting;2015;0124;5+;ja;prosent;19,9;
flyktning_botid_flytting;2015;0124;5+;nei;prosent;53,4;
flyktning_botid_flytting;2015;0124;5+;uoppgitt;prosent;19,2;
flyktning_botid_flytting;2015;0125;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0125;0-4;alle;prosent;14,5;
flyktning_botid_flytting;2015;0125;5+;alle;prosent;85,5;
flyktning_botid_flytting;2015;0125;0-4;ja;prosent;9,6;
flyktning_botid_flytting;2015;0125;0-4;nei;prosent;1,9;
flyktning_botid_flytting;2015;0125;0-4;uoppgitt;prosent;2,9;
flyktning_botid_flytting;2015;0125;5+;ja;prosent;28,3;
flyktning_botid_flytting;2015;0125;5+;nei;prosent;43,4;
flyktning_botid_flytting;2015;0125;5+;uoppgitt;prosent;13,8;
flyktning_botid_flytting;2015;0127;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0127;0-4;alle;prosent;20,7;
flyktning_botid_flytting;2015;0127;5+;alle;prosent;79,3;
flyktning_botid_flytting;2015;0127;0-4;ja;prosent;20,7;
flyktning_botid_flytting;2015;0127;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0127;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;0127;5+;ja;prosent;53,4;
flyktning_botid_flytting;2015;0127;5+;nei;prosent;15,5;
flyktning_botid_flytting;2015;0127;5+;uoppgitt;prosent;10,3;
flyktning_botid_flytting;2015;0128;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0128;0-4;alle;prosent;9,8;
flyktning_botid_flytting;2015;0128;5+;alle;prosent;90,2;
flyktning_botid_flytting;2015;0128;0-4;ja;prosent;4,1;
flyktning_botid_flytting;2015;0128;0-4;nei;prosent;1,6;
flyktning_botid_flytting;2015;0128;0-4;uoppgitt;prosent;4,1;
flyktning_botid_flytting;2015;0128;5+;ja;prosent;24,6;
flyktning_botid_flytting;2015;0128;5+;nei;prosent;53,0;
flyktning_botid_flytting;2015;0128;5+;uoppgitt;prosent;12,6;
flyktning_botid_flytting;2015;0135;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0135;0-4;alle;prosent;29,3;
flyktning_botid_flytting;2015;0135;5+;alle;prosent;70,7;
flyktning_botid_flytting;2015;0135;0-4;ja;prosent;27,1;
flyktning_botid_flytting;2015;0135;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0135;0-4;uoppgitt;prosent;2,3;
flyktning_botid_flytting;2015;0135;5+;ja;prosent;38,3;
flyktning_botid_flytting;2015;0135;5+;nei;prosent;21,1;
flyktning_botid_flytting;2015;0135;5+;uoppgitt;prosent;11,3;
flyktning_botid_flytting;2015;0136;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0136;0-4;alle;prosent;8,0;
flyktning_botid_flytting;2015;0136;5+;alle;prosent;92,0;
flyktning_botid_flytting;2015;0136;0-4;ja;prosent;6,2;
flyktning_botid_flytting;2015;0136;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0136;0-4;uoppgitt;prosent;1,8;
flyktning_botid_flytting;2015;0136;5+;ja;prosent;11,8;
flyktning_botid_flytting;2015;0136;5+;nei;prosent;44,0;
flyktning_botid_flytting;2015;0136;5+;uoppgitt;prosent;36,2;
flyktning_botid_flytting;2015;0137;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0137;0-4;alle;prosent;8,3;
flyktning_botid_flytting;2015;0137;5+;alle;prosent;91,7;
flyktning_botid_flytting;2015;0137;0-4;ja;prosent;8,3;
flyktning_botid_flytting;2015;0137;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0137;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;0137;5+;ja;prosent;16,7;
flyktning_botid_flytting;2015;0137;5+;nei;prosent;53,3;
flyktning_botid_flytting;2015;0137;5+;uoppgitt;prosent;21,7;
flyktning_botid_flytting;2015;0138;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0138;0-4;alle;prosent;35,7;
flyktning_botid_flytting;2015;0138;5+;alle;prosent;64,3;
flyktning_botid_flytting;2015;0138;0-4;ja;prosent;2,3;
flyktning_botid_flytting;2015;0138;0-4;nei;prosent;11,6;
flyktning_botid_flytting;2015;0138;0-4;uoppgitt;prosent;21,7;
flyktning_botid_flytting;2015;0138;5+;ja;prosent;19,4;
flyktning_botid_flytting;2015;0138;5+;nei;prosent;31,8;
flyktning_botid_flytting;2015;0138;5+;uoppgitt;prosent;13,2;
flyktning_botid_flytting;2015;0211;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0211;0-4;alle;prosent;16,6;
flyktning_botid_flytting;2015;0211;5+;alle;prosent;83,4;
flyktning_botid_flytting;2015;0211;0-4;ja;prosent;12,8;
flyktning_botid_flytting;2015;0211;0-4;nei;prosent;1,1;
flyktning_botid_flytting;2015;0211;0-4;uoppgitt;prosent;2,7;
flyktning_botid_flytting;2015;0211;5+;ja;prosent;22,8;
flyktning_botid_flytting;2015;0211;5+;nei;prosent;39,2;
flyktning_botid_flytting;2015;0211;5+;uoppgitt;prosent;21,4;
flyktning_botid_flytting;2015;0213;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0213;0-4;alle;prosent;15,3;
flyktning_botid_flytting;2015;0213;5+;alle;prosent;84,7;
flyktning_botid_flytting;2015;0213;0-4;ja;prosent;12,5;
flyktning_botid_flytting;2015;0213;0-4;nei;prosent;0,9;
flyktning_botid_flytting;2015;0213;0-4;uoppgitt;prosent;1,9;
flyktning_botid_flytting;2015;0213;5+;ja;prosent;26,0;
flyktning_botid_flytting;2015;0213;5+;nei;prosent;39,9;
flyktning_botid_flytting;2015;0213;5+;uoppgitt;prosent;18,7;
flyktning_botid_flytting;2015;0214;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0214;0-4;alle;prosent;21,8;
flyktning_botid_flytting;2015;0214;5+;alle;prosent;78,2;
flyktning_botid_flytting;2015;0214;0-4;ja;prosent;9,9;
flyktning_botid_flytting;2015;0214;0-4;nei;prosent;4,3;
flyktning_botid_flytting;2015;0214;0-4;uoppgitt;prosent;7,5;
flyktning_botid_flytting;2015;0214;5+;ja;prosent;17,8;
flyktning_botid_flytting;2015;0214;5+;nei;prosent;41,5;
flyktning_botid_flytting;2015;0214;5+;uoppgitt;prosent;18,9;
flyktning_botid_flytting;2015;0215;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0215;0-4;alle;prosent;28,8;
flyktning_botid_flytting;2015;0215;5+;alle;prosent;71,2;
flyktning_botid_flytting;2015;0215;0-4;ja;prosent;24,7;
flyktning_botid_flytting;2015;0215;0-4;nei;prosent;2,6;
flyktning_botid_flytting;2015;0215;0-4;uoppgitt;prosent;1,5;
flyktning_botid_flytting;2015;0215;5+;ja;prosent;35,6;
flyktning_botid_flytting;2015;0215;5+;nei;prosent;22,8;
flyktning_botid_flytting;2015;0215;5+;uoppgitt;prosent;12,7;
flyktning_botid_flytting;2015;0216;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0216;0-4;alle;prosent;23,9;
flyktning_botid_flytting;2015;0216;5+;alle;prosent;76,1;
flyktning_botid_flytting;2015;0216;0-4;ja;prosent;22,4;
flyktning_botid_flytting;2015;0216;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0216;0-4;uoppgitt;prosent;1,6;
flyktning_botid_flytting;2015;0216;5+;ja;prosent;38,2;
flyktning_botid_flytting;2015;0216;5+;nei;prosent;18,7;
flyktning_botid_flytting;2015;0216;5+;uoppgitt;prosent;19,2;
flyktning_botid_flytting;2015;0217;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0217;0-4;alle;prosent;24,6;
flyktning_botid_flytting;2015;0217;5+;alle;prosent;75,4;
flyktning_botid_flytting;2015;0217;0-4;ja;prosent;20,9;
flyktning_botid_flytting;2015;0217;0-4;nei;prosent;1,4;
flyktning_botid_flytting;2015;0217;0-4;uoppgitt;prosent;2,3;
flyktning_botid_flytting;2015;0217;5+;ja;prosent;26,9;
flyktning_botid_flytting;2015;0217;5+;nei;prosent;32,2;
flyktning_botid_flytting;2015;0217;5+;uoppgitt;prosent;16,3;
flyktning_botid_flytting;2015;0219;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0219;0-4;alle;prosent;14,4;
flyktning_botid_flytting;2015;0219;5+;alle;prosent;85,6;
flyktning_botid_flytting;2015;0219;0-4;ja;prosent;10,2;
flyktning_botid_flytting;2015;0219;0-4;nei;prosent;1,5;
flyktning_botid_flytting;2015;0219;0-4;uoppgitt;prosent;2,7;
flyktning_botid_flytting;2015;0219;5+;ja;prosent;30,8;
flyktning_botid_flytting;2015;0219;5+;nei;prosent;35,9;
flyktning_botid_flytting;2015;0219;5+;uoppgitt;prosent;19,0;
flyktning_botid_flytting;2015;0220;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0220;0-4;alle;prosent;17,8;
flyktning_botid_flytting;2015;0220;5+;alle;prosent;82,2;
flyktning_botid_flytting;2015;0220;0-4;ja;prosent;12,0;
flyktning_botid_flytting;2015;0220;0-4;nei;prosent;2,2;
flyktning_botid_flytting;2015;0220;0-4;uoppgitt;prosent;3,5;
flyktning_botid_flytting;2015;0220;5+;ja;prosent;25,2;
flyktning_botid_flytting;2015;0220;5+;nei;prosent;38,8;
flyktning_botid_flytting;2015;0220;5+;uoppgitt;prosent;18,2;
flyktning_botid_flytting;2015;0221;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0221;0-4;alle;prosent;27,2;
flyktning_botid_flytting;2015;0221;5+;alle;prosent;72,8;
flyktning_botid_flytting;2015;0221;0-4;ja;prosent;25,2;
flyktning_botid_flytting;2015;0221;0-4;nei;prosent;1,9;
flyktning_botid_flytting;2015;0221;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;0221;5+;ja;prosent;28,6;
flyktning_botid_flytting;2015;0221;5+;nei;prosent;19,9;
flyktning_botid_flytting;2015;0221;5+;uoppgitt;prosent;24,3;
flyktning_botid_flytting;2015;0226;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0226;0-4;alle;prosent;14,1;
flyktning_botid_flytting;2015;0226;5+;alle;prosent;85,9;
flyktning_botid_flytting;2015;0226;0-4;ja;prosent;12,8;
flyktning_botid_flytting;2015;0226;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0226;0-4;uoppgitt;prosent;1,4;
flyktning_botid_flytting;2015;0226;5+;ja;prosent;14,8;
flyktning_botid_flytting;2015;0226;5+;nei;prosent;51,3;
flyktning_botid_flytting;2015;0226;5+;uoppgitt;prosent;19,8;
flyktning_botid_flytting;2015;0227;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0227;0-4;alle;prosent;11,1;
flyktning_botid_flytting;2015;0227;5+;alle;prosent;88,9;
flyktning_botid_flytting;2015;0227;0-4;ja;prosent;7,4;
flyktning_botid_flytting;2015;0227;0-4;nei;prosent;1,1;
flyktning_botid_flytting;2015;0227;0-4;uoppgitt;prosent;2,6;
flyktning_botid_flytting;2015;0227;5+;ja;prosent;10,7;
flyktning_botid_flytting;2015;0227;5+;nei;prosent;55,4;
flyktning_botid_flytting;2015;0227;5+;uoppgitt;prosent;22,9;
flyktning_botid_flytting;2015;0228;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0228;0-4;alle;prosent;13,3;
flyktning_botid_flytting;2015;0228;5+;alle;prosent;86,7;
flyktning_botid_flytting;2015;0228;0-4;ja;prosent;10,3;
flyktning_botid_flytting;2015;0228;0-4;nei;prosent;1,1;
flyktning_botid_flytting;2015;0228;0-4;uoppgitt;prosent;1,9;
flyktning_botid_flytting;2015;0228;5+;ja;prosent;15,4;
flyktning_botid_flytting;2015;0228;5+;nei;prosent;45,0;
flyktning_botid_flytting;2015;0228;5+;uoppgitt;prosent;26,3;
flyktning_botid_flytting;2015;0229;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0229;0-4;alle;prosent;18,0;
flyktning_botid_flytting;2015;0229;5+;alle;prosent;82,0;
flyktning_botid_flytting;2015;0229;0-4;ja;prosent;14,1;
flyktning_botid_flytting;2015;0229;0-4;nei;prosent;1,2;
flyktning_botid_flytting;2015;0229;0-4;uoppgitt;prosent;2,7;
flyktning_botid_flytting;2015;0229;5+;ja;prosent;16,4;
flyktning_botid_flytting;2015;0229;5+;nei;prosent;38,3;
flyktning_botid_flytting;2015;0229;5+;uoppgitt;prosent;27,3;
flyktning_botid_flytting;2015;0230;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0230;0-4;alle;prosent;7,8;
flyktning_botid_flytting;2015;0230;5+;alle;prosent;92,2;
flyktning_botid_flytting;2015;0230;0-4;ja;prosent;5,2;
flyktning_botid_flytting;2015;0230;0-4;nei;prosent;0,8;
flyktning_botid_flytting;2015;0230;0-4;uoppgitt;prosent;1,7;
flyktning_botid_flytting;2015;0230;5+;ja;prosent;14,2;
flyktning_botid_flytting;2015;0230;5+;nei;prosent;51,2;
flyktning_botid_flytting;2015;0230;5+;uoppgitt;prosent;26,8;
flyktning_botid_flytting;2015;0231;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0231;0-4;alle;prosent;11,9;
flyktning_botid_flytting;2015;0231;5+;alle;prosent;88,1;
flyktning_botid_flytting;2015;0231;0-4;ja;prosent;7,6;
flyktning_botid_flytting;2015;0231;0-4;nei;prosent;1,6;
flyktning_botid_flytting;2015;0231;0-4;uoppgitt;prosent;2,7;
flyktning_botid_flytting;2015;0231;5+;ja;prosent;16,8;
flyktning_botid_flytting;2015;0231;5+;nei;prosent;46,5;
flyktning_botid_flytting;2015;0231;5+;uoppgitt;prosent;24,9;
flyktning_botid_flytting;2015;0233;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0233;0-4;alle;prosent;12,5;
flyktning_botid_flytting;2015;0233;5+;alle;prosent;87,5;
flyktning_botid_flytting;2015;0233;0-4;ja;prosent;11,1;
flyktning_botid_flytting;2015;0233;0-4;nei;prosent;0,5;
flyktning_botid_flytting;2015;0233;0-4;uoppgitt;prosent;0,8;
flyktning_botid_flytting;2015;0233;5+;ja;prosent;16,8;
flyktning_botid_flytting;2015;0233;5+;nei;prosent;40,8;
flyktning_botid_flytting;2015;0233;5+;uoppgitt;prosent;30,0;
flyktning_botid_flytting;2015;0234;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;0234;0-4;alle;prosent;26,0;
flyktning_botid_flytting;2015;0234;5+;alle;prosent;74,0;
flyktning_botid_flytting;2015;0234;0-4;ja;prosent;18,0;
flyktning_botid_flytting;2015;0234;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;0234;0-4;uoppgitt;prosent;8,0;
