"aar","fylke_nr","spraaknivaa","provetype","enhet","tabellvariabel","tabell_navn","kommune_nr"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1120"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1120"
"2014","NULL","alle","muntlig","personer","46","norsk_prover","1121"
"2014","NULL","alle","lytting","personer","50","norsk_prover","1121"
"2014","NULL","alle","lese","personer","50","norsk_prover","1121"
"2014","NULL","alle","skriftlig","personer","50","norsk_prover","1121"
"2014","NULL","b1","muntlig","prosent","39","norsk_prover","1121"
"2014","NULL","b1","muntlig","personer","18","norsk_prover","1121"
"2014","NULL","b1","lytting","prosent","58","norsk_prover","1121"
"2014","NULL","b1","lytting","personer","29","norsk_prover","1121"
"2014","NULL","b1","lese","prosent","62","norsk_prover","1121"
"2014","NULL","b1","lese","personer","31","norsk_prover","1121"
"2014","NULL","b1","skriftlig","prosent","24","norsk_prover","1121"
"2014","NULL","b1","skriftlig","personer","12","norsk_prover","1121"
"2014","NULL","a2","muntlig","prosent","46","norsk_prover","1121"
"2014","NULL","a2","muntlig","personer","21","norsk_prover","1121"
"2014","NULL","a2","lytting","prosent","40","norsk_prover","1121"
"2014","NULL","a2","lytting","personer","20","norsk_prover","1121"
"2014","NULL","a2","lese","prosent","28","norsk_prover","1121"
"2014","NULL","a2","lese","personer","14","norsk_prover","1121"
"2014","NULL","a2","skriftlig","prosent","48","norsk_prover","1121"
"2014","NULL","a2","skriftlig","personer","24","norsk_prover","1121"
"2014","NULL","a1","muntlig","prosent","15","norsk_prover","1121"
"2014","NULL","a1","muntlig","personer","7","norsk_prover","1121"
"2014","NULL","a1","lytting","prosent","2","norsk_prover","1121"
"2014","NULL","a1","lytting","personer","1","norsk_prover","1121"
"2014","NULL","a1","lese","prosent","8","norsk_prover","1121"
"2014","NULL","a1","lese","personer","4","norsk_prover","1121"
"2014","NULL","a1","skriftlig","prosent","28","norsk_prover","1121"
"2014","NULL","a1","skriftlig","personer","14","norsk_prover","1121"
"2014","NULL","under_a1","muntlig","prosent","0","norsk_prover","1121"
"2014","NULL","under_a1","muntlig","personer","0","norsk_prover","1121"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","1121"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","1121"
"2014","NULL","under_a1","lese","prosent","2","norsk_prover","1121"
"2014","NULL","under_a1","lese","personer","1","norsk_prover","1121"
"2014","NULL","under_a1","skriftlig","prosent","0","norsk_prover","1121"
"2014","NULL","under_a1","skriftlig","personer","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","muntlig","prosent","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","muntlig","personer","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","skriftlig","prosent","0","norsk_prover","1121"
"2014","NULL","ikke_vurdert","skriftlig","personer","0","norsk_prover","1121"
"2014","NULL","alle","muntlig","personer","1","norsk_prover","1122"
"2014","NULL","alle","lytting","personer","8","norsk_prover","1122"
"2014","NULL","alle","lese","personer","8","norsk_prover","1122"
"2014","NULL","alle","skriftlig","personer","8","norsk_prover","1122"
"2014","NULL","b1","muntlig","prosent",":","norsk_prover","1122"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1122"
"2014","NULL","b1","lytting","prosent",":","norsk_prover","1122"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1122"
"2014","NULL","b1","lese","prosent",":","norsk_prover","1122"
"2014","NULL","b1","lese","personer",".","norsk_prover","1122"
"2014","NULL","b1","skriftlig","prosent",":","norsk_prover","1122"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1122"
"2014","NULL","a2","muntlig","prosent",":","norsk_prover","1122"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1122"
"2014","NULL","a2","lytting","prosent",":","norsk_prover","1122"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1122"
"2014","NULL","a2","lese","prosent",":","norsk_prover","1122"
"2014","NULL","a2","lese","personer",".","norsk_prover","1122"
"2014","NULL","a2","skriftlig","prosent",":","norsk_prover","1122"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1122"
"2014","NULL","a1","muntlig","prosent",":","norsk_prover","1122"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1122"
"2014","NULL","a1","lytting","prosent",":","norsk_prover","1122"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1122"
"2014","NULL","a1","lese","prosent",":","norsk_prover","1122"
"2014","NULL","a1","lese","personer",".","norsk_prover","1122"
"2014","NULL","a1","skriftlig","prosent",":","norsk_prover","1122"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1122"
"2014","NULL","under_a1","muntlig","prosent",":","norsk_prover","1122"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1122"
"2014","NULL","under_a1","lytting","prosent",":","norsk_prover","1122"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1122"
"2014","NULL","under_a1","lese","prosent",":","norsk_prover","1122"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1122"
"2014","NULL","under_a1","skriftlig","prosent",":","norsk_prover","1122"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1122"
"2014","NULL","ikke_vurdert","muntlig","prosent",":","norsk_prover","1122"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1122"
"2014","NULL","ikke_vurdert","lytting","prosent",":","norsk_prover","1122"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1122"
"2014","NULL","ikke_vurdert","lese","prosent",":","norsk_prover","1122"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1122"
"2014","NULL","ikke_vurdert","skriftlig","prosent",":","norsk_prover","1122"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1122"
"2014","NULL","alle","muntlig","personer","0","norsk_prover","1124"
"2014","NULL","alle","lytting","personer","14","norsk_prover","1124"
"2014","NULL","alle","lese","personer","14","norsk_prover","1124"
"2014","NULL","alle","skriftlig","personer","14","norsk_prover","1124"
"2014","NULL","b1","muntlig","prosent",":","norsk_prover","1124"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1124"
"2014","NULL","b1","lytting","prosent","50","norsk_prover","1124"
"2014","NULL","b1","lytting","personer","7","norsk_prover","1124"
"2014","NULL","b1","lese","prosent","57","norsk_prover","1124"
"2014","NULL","b1","lese","personer","8","norsk_prover","1124"
"2014","NULL","b1","skriftlig","prosent","7","norsk_prover","1124"
"2014","NULL","b1","skriftlig","personer","1","norsk_prover","1124"
"2014","NULL","a2","muntlig","prosent",":","norsk_prover","1124"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1124"
"2014","NULL","a2","lytting","prosent","36","norsk_prover","1124"
"2014","NULL","a2","lytting","personer","5","norsk_prover","1124"
"2014","NULL","a2","lese","prosent","29","norsk_prover","1124"
"2014","NULL","a2","lese","personer","4","norsk_prover","1124"
"2014","NULL","a2","skriftlig","prosent","57","norsk_prover","1124"
"2014","NULL","a2","skriftlig","personer","8","norsk_prover","1124"
"2014","NULL","a1","muntlig","prosent",":","norsk_prover","1124"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1124"
"2014","NULL","a1","lytting","prosent","14","norsk_prover","1124"
"2014","NULL","a1","lytting","personer","2","norsk_prover","1124"
"2014","NULL","a1","lese","prosent","14","norsk_prover","1124"
"2014","NULL","a1","lese","personer","2","norsk_prover","1124"
"2014","NULL","a1","skriftlig","prosent","36","norsk_prover","1124"
"2014","NULL","a1","skriftlig","personer","5","norsk_prover","1124"
"2014","NULL","under_a1","muntlig","prosent",":","norsk_prover","1124"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1124"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","1124"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","1124"
"2014","NULL","under_a1","lese","prosent","0","norsk_prover","1124"
"2014","NULL","under_a1","lese","personer","0","norsk_prover","1124"
"2014","NULL","under_a1","skriftlig","prosent","0","norsk_prover","1124"
"2014","NULL","under_a1","skriftlig","personer","0","norsk_prover","1124"
"2014","NULL","ikke_vurdert","muntlig","prosent",":","norsk_prover","1124"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1124"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","1124"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","1124"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","1124"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","1124"
"2014","NULL","ikke_vurdert","skriftlig","prosent","0","norsk_prover","1124"
"2014","NULL","ikke_vurdert","skriftlig","personer","0","norsk_prover","1124"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1127"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1127"
"2014","NULL","alle","lese","personer",".","norsk_prover","1127"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1127"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1127"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1127"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1127"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1127"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1127"
"2014","NULL","b1","lese","personer",".","norsk_prover","1127"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1127"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1127"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1127"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1127"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1127"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1127"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1127"
"2014","NULL","a2","lese","personer",".","norsk_prover","1127"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1127"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1127"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1127"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1127"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1127"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1127"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1127"
"2014","NULL","a1","lese","personer",".","norsk_prover","1127"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1127"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1127"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1127"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1127"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1127"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1127"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1127"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1127"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1127"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1127"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1127"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1129"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1129"
"2014","NULL","alle","lese","personer",".","norsk_prover","1129"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1129"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1129"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1129"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1129"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1129"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1129"
"2014","NULL","b1","lese","personer",".","norsk_prover","1129"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1129"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1129"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1129"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1129"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1129"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1129"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1129"
"2014","NULL","a2","lese","personer",".","norsk_prover","1129"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1129"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1129"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1129"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1129"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1129"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1129"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1129"
"2014","NULL","a1","lese","personer",".","norsk_prover","1129"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1129"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1129"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1129"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1129"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1129"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1129"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1129"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1129"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1129"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1129"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1129"
"2014","NULL","alle","muntlig","personer","29","norsk_prover","1130"
"2014","NULL","alle","lytting","personer","27","norsk_prover","1130"
"2014","NULL","alle","lese","personer","27","norsk_prover","1130"
"2014","NULL","alle","skriftlig","personer","27","norsk_prover","1130"
"2014","NULL","b1","muntlig","prosent","28","norsk_prover","1130"
"2014","NULL","b1","muntlig","personer","8","norsk_prover","1130"
"2014","NULL","b1","lytting","prosent","52","norsk_prover","1130"
"2014","NULL","b1","lytting","personer","14","norsk_prover","1130"
"2014","NULL","b1","lese","prosent","70","norsk_prover","1130"
"2014","NULL","b1","lese","personer","19","norsk_prover","1130"
"2014","NULL","b1","skriftlig","prosent","19","norsk_prover","1130"
"2014","NULL","b1","skriftlig","personer","5","norsk_prover","1130"
"2014","NULL","a2","muntlig","prosent","38","norsk_prover","1130"
"2014","NULL","a2","muntlig","personer","11","norsk_prover","1130"
"2014","NULL","a2","lytting","prosent","48","norsk_prover","1130"
"2014","NULL","a2","lytting","personer","13","norsk_prover","1130"
"2014","NULL","a2","lese","prosent","19","norsk_prover","1130"
"2014","NULL","a2","lese","personer","5","norsk_prover","1130"
"2014","NULL","a2","skriftlig","prosent","67","norsk_prover","1130"
"2014","NULL","a2","skriftlig","personer","18","norsk_prover","1130"
"2014","NULL","a1","muntlig","prosent","34","norsk_prover","1130"
"2014","NULL","a1","muntlig","personer","10","norsk_prover","1130"
"2014","NULL","a1","lytting","prosent","0","norsk_prover","1130"
"2014","NULL","a1","lytting","personer","0","norsk_prover","1130"
"2014","NULL","a1","lese","prosent","11","norsk_prover","1130"
"2014","NULL","a1","lese","personer","3","norsk_prover","1130"
"2014","NULL","a1","skriftlig","prosent","15","norsk_prover","1130"
"2014","NULL","a1","skriftlig","personer","4","norsk_prover","1130"
"2014","NULL","under_a1","muntlig","prosent","0","norsk_prover","1130"
"2014","NULL","under_a1","muntlig","personer","0","norsk_prover","1130"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","1130"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","1130"
"2014","NULL","under_a1","lese","prosent","0","norsk_prover","1130"
"2014","NULL","under_a1","lese","personer","0","norsk_prover","1130"
"2014","NULL","under_a1","skriftlig","prosent","0","norsk_prover","1130"
"2014","NULL","under_a1","skriftlig","personer","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","muntlig","prosent","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","muntlig","personer","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","skriftlig","prosent","0","norsk_prover","1130"
"2014","NULL","ikke_vurdert","skriftlig","personer","0","norsk_prover","1130"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1133"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1133"
"2014","NULL","alle","lese","personer",".","norsk_prover","1133"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1133"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1133"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1133"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1133"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1133"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1133"
"2014","NULL","b1","lese","personer",".","norsk_prover","1133"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1133"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1133"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1133"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1133"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1133"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1133"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1133"
"2014","NULL","a2","lese","personer",".","norsk_prover","1133"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1133"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1133"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1133"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1133"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1133"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1133"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1133"
"2014","NULL","a1","lese","personer",".","norsk_prover","1133"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1133"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1133"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1133"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1133"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1133"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1133"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1133"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1133"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1133"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1133"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1133"
"2014","NULL","alle","muntlig","personer","2","norsk_prover","1134"
"2014","NULL","alle","lytting","personer","2","norsk_prover","1134"
"2014","NULL","alle","lese","personer","2","norsk_prover","1134"
"2014","NULL","alle","skriftlig","personer","2","norsk_prover","1134"
"2014","NULL","b1","muntlig","prosent",":","norsk_prover","1134"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1134"
"2014","NULL","b1","lytting","prosent",":","norsk_prover","1134"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1134"
"2014","NULL","b1","lese","prosent",":","norsk_prover","1134"
"2014","NULL","b1","lese","personer",".","norsk_prover","1134"
"2014","NULL","b1","skriftlig","prosent",":","norsk_prover","1134"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1134"
"2014","NULL","a2","muntlig","prosent",":","norsk_prover","1134"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1134"
"2014","NULL","a2","lytting","prosent",":","norsk_prover","1134"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1134"
"2014","NULL","a2","lese","prosent",":","norsk_prover","1134"
"2014","NULL","a2","lese","personer",".","norsk_prover","1134"
"2014","NULL","a2","skriftlig","prosent",":","norsk_prover","1134"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1134"
"2014","NULL","a1","muntlig","prosent",":","norsk_prover","1134"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1134"
"2014","NULL","a1","lytting","prosent",":","norsk_prover","1134"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1134"
"2014","NULL","a1","lese","prosent",":","norsk_prover","1134"
"2014","NULL","a1","lese","personer",".","norsk_prover","1134"
"2014","NULL","a1","skriftlig","prosent",":","norsk_prover","1134"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1134"
"2014","NULL","under_a1","muntlig","prosent",":","norsk_prover","1134"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1134"
"2014","NULL","under_a1","lytting","prosent",":","norsk_prover","1134"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1134"
"2014","NULL","under_a1","lese","prosent",":","norsk_prover","1134"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1134"
"2014","NULL","under_a1","skriftlig","prosent",":","norsk_prover","1134"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1134"
"2014","NULL","ikke_vurdert","muntlig","prosent",":","norsk_prover","1134"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1134"
"2014","NULL","ikke_vurdert","lytting","prosent",":","norsk_prover","1134"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1134"
"2014","NULL","ikke_vurdert","lese","prosent",":","norsk_prover","1134"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1134"
"2014","NULL","ikke_vurdert","skriftlig","prosent",":","norsk_prover","1134"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1134"
"2014","NULL","alle","muntlig","personer","12","norsk_prover","1135"
"2014","NULL","alle","lytting","personer","14","norsk_prover","1135"
"2014","NULL","alle","lese","personer","14","norsk_prover","1135"
"2014","NULL","alle","skriftlig","personer","14","norsk_prover","1135"
"2014","NULL","b1","muntlig","prosent","67","norsk_prover","1135"
"2014","NULL","b1","muntlig","personer","8","norsk_prover","1135"
"2014","NULL","b1","lytting","prosent","21","norsk_prover","1135"
"2014","NULL","b1","lytting","personer","3","norsk_prover","1135"
"2014","NULL","b1","lese","prosent","50","norsk_prover","1135"
"2014","NULL","b1","lese","personer","7","norsk_prover","1135"
"2014","NULL","b1","skriftlig","prosent","0","norsk_prover","1135"
"2014","NULL","b1","skriftlig","personer","0","norsk_prover","1135"
"2014","NULL","a2","muntlig","prosent","33","norsk_prover","1135"
"2014","NULL","a2","muntlig","personer","4","norsk_prover","1135"
"2014","NULL","a2","lytting","prosent","64","norsk_prover","1135"
"2014","NULL","a2","lytting","personer","9","norsk_prover","1135"
"2014","NULL","a2","lese","prosent","36","norsk_prover","1135"
"2014","NULL","a2","lese","personer","5","norsk_prover","1135"
"2014","NULL","a2","skriftlig","prosent","57","norsk_prover","1135"
"2014","NULL","a2","skriftlig","personer","8","norsk_prover","1135"
"2014","NULL","a1","muntlig","prosent","0","norsk_prover","1135"
"2014","NULL","a1","muntlig","personer","0","norsk_prover","1135"
"2014","NULL","a1","lytting","prosent","14","norsk_prover","1135"
"2014","NULL","a1","lytting","personer","2","norsk_prover","1135"
"2014","NULL","a1","lese","prosent","14","norsk_prover","1135"
"2014","NULL","a1","lese","personer","2","norsk_prover","1135"
"2014","NULL","a1","skriftlig","prosent","36","norsk_prover","1135"
"2014","NULL","a1","skriftlig","personer","5","norsk_prover","1135"
"2014","NULL","under_a1","muntlig","prosent","0","norsk_prover","1135"
"2014","NULL","under_a1","muntlig","personer","0","norsk_prover","1135"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","1135"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","1135"
"2014","NULL","under_a1","lese","prosent","0","norsk_prover","1135"
"2014","NULL","under_a1","lese","personer","0","norsk_prover","1135"
"2014","NULL","under_a1","skriftlig","prosent","7","norsk_prover","1135"
"2014","NULL","under_a1","skriftlig","personer","1","norsk_prover","1135"
"2014","NULL","ikke_vurdert","muntlig","prosent","0","norsk_prover","1135"
"2014","NULL","ikke_vurdert","muntlig","personer","0","norsk_prover","1135"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","1135"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","1135"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","1135"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","1135"
"2014","NULL","ikke_vurdert","skriftlig","prosent","7","norsk_prover","1135"
"2014","NULL","ikke_vurdert","skriftlig","personer","1","norsk_prover","1135"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1141"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1141"
"2014","NULL","alle","lese","personer",".","norsk_prover","1141"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1141"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1141"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1141"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1141"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1141"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1141"
"2014","NULL","b1","lese","personer",".","norsk_prover","1141"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1141"
