"aar","bydel_nr","vreg_9","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","eu_ost_europa","personer","198","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","eu_ost_europa","prosent","69.7","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","ost_europa_ellers","personer","35","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","ost_europa_ellers","prosent","60.3","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","nord_amerika_oseania","personer","8","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","nord_amerika_oseania","prosent","80","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","asia","personer","62","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","asia","prosent","65.3","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","afrika","personer","33","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","afrika","prosent","38.8","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1238"
"2013","NULL","alle","personer","147","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","alle","prosent","74.2","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","norden","personer","6","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","norden","prosent","66.7","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","vest_europa","personer","20","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","vest_europa","prosent","76.9","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","eu_ost_europa","personer","87","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","eu_ost_europa","prosent","77","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","ost_europa_ellers","personer","8","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","ost_europa_ellers","prosent","100","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","asia","personer","21","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","asia","prosent","67.7","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1241"
"2013","NULL","alle","personer","82","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","alle","prosent","68.9","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","norden","personer","11","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","norden","prosent","91.7","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","vest_europa","personer","8","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","vest_europa","prosent","88.9","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","eu_ost_europa","personer","32","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","eu_ost_europa","prosent","72.7","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","ost_europa_ellers","personer","11","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","ost_europa_ellers","prosent","68.8","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","asia","personer","13","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","asia","prosent","65","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","sor_og_mellom_amerika","personer","4","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","sor_og_mellom_amerika","prosent","80","sysselsatte_land","NULL","NULL","1242"
"2013","NULL","alle","personer","1036","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","alle","prosent","71.7","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","norden","personer","82","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","norden","prosent","84.5","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","vest_europa","personer","110","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","vest_europa","prosent","78","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","eu_ost_europa","personer","561","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","eu_ost_europa","prosent","74.9","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","ost_europa_ellers","personer","61","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","ost_europa_ellers","prosent","61.6","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","nord_amerika_oseania","personer","18","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","nord_amerika_oseania","prosent","62.1","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","asia","personer","142","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","asia","prosent","64.8","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","afrika","personer","34","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","afrika","prosent","58.6","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","sor_og_mellom_amerika","personer","28","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","sor_og_mellom_amerika","prosent","53.8","sysselsatte_land","NULL","NULL","1243"
"2013","NULL","alle","personer","344","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","alle","prosent","79.1","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","norden","personer","30","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","norden","prosent","85.7","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","vest_europa","personer","24","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","vest_europa","prosent","72.7","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","eu_ost_europa","personer","244","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","eu_ost_europa","prosent","81.3","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","ost_europa_ellers","personer","9","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","ost_europa_ellers","prosent","90","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","asia","personer","17","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","asia","prosent","68","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","sor_og_mellom_amerika","personer","11","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","sor_og_mellom_amerika","prosent","68.8","sysselsatte_land","NULL","NULL","1244"
"2013","NULL","alle","personer","358","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","alle","prosent","71.6","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","norden","personer","22","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","norden","prosent","81.5","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","vest_europa","personer","49","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","vest_europa","prosent","84.5","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","eu_ost_europa","personer","169","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","eu_ost_europa","prosent","80.1","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","ost_europa_ellers","personer","12","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","ost_europa_ellers","prosent","75","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","nord_amerika_oseania","personer","7","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","nord_amerika_oseania","prosent","70","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","asia","personer","54","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","asia","prosent","56.8","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","afrika","personer","32","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","afrika","prosent","49.2","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","sor_og_mellom_amerika","personer","13","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","sor_og_mellom_amerika","prosent","72.2","sysselsatte_land","NULL","NULL","1245"
"2013","NULL","alle","personer","1127","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","alle","prosent","72.9","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","norden","personer","65","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","norden","prosent","83.3","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","vest_europa","personer","139","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","vest_europa","prosent","80.8","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","eu_ost_europa","personer","537","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","eu_ost_europa","prosent","77.8","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","ost_europa_ellers","personer","65","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","ost_europa_ellers","prosent","72.2","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","nord_amerika_oseania","personer","17","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","nord_amerika_oseania","prosent","63","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","asia","personer","195","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","asia","prosent","61.1","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","afrika","personer","56","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","afrika","prosent","64.4","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","sor_og_mellom_amerika","personer","53","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","sor_og_mellom_amerika","prosent","63.1","sysselsatte_land","NULL","NULL","1246"
"2013","NULL","alle","personer","1145","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","alle","prosent","70.4","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","norden","personer","91","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","norden","prosent","80.5","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","vest_europa","personer","161","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","vest_europa","prosent","76.7","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","eu_ost_europa","personer","503","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","eu_ost_europa","prosent","76.7","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","ost_europa_ellers","personer","38","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","ost_europa_ellers","prosent","59.4","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","nord_amerika_oseania","personer","25","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","nord_amerika_oseania","prosent","64.1","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","asia","personer","210","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","asia","prosent","60","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","afrika","personer","73","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","afrika","prosent","58.9","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","sor_og_mellom_amerika","personer","44","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","sor_og_mellom_amerika","prosent","62.9","sysselsatte_land","NULL","NULL","1247"
"2013","NULL","alle","personer","143","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","alle","prosent","66.8","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","norden","personer","13","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","norden","prosent","100","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","vest_europa","personer","17","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","vest_europa","prosent","63","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","eu_ost_europa","personer","61","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","eu_ost_europa","prosent","75.3","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","ost_europa_ellers","personer","5","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","ost_europa_ellers","prosent","100","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","asia","personer","22","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","asia","prosent","68.8","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","afrika","personer","19","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","afrika","prosent","39.6","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1251"
"2013","NULL","alle","personer","15","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","alle","prosent","83.3","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","norden","personer","4","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","norden","prosent","80","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","vest_europa","personer","4","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","vest_europa","prosent","80","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","eu_ost_europa","personer",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","eu_ost_europa","prosent",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1252"
"2013","NULL","alle","personer","333","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","alle","prosent","71.6","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","norden","personer","27","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","norden","prosent","75","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","vest_europa","personer","49","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","vest_europa","prosent","83.1","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","eu_ost_europa","personer","192","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","eu_ost_europa","prosent","72.5","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","ost_europa_ellers","personer","11","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","ost_europa_ellers","prosent","68.8","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","nord_amerika_oseania","personer","6","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","nord_amerika_oseania","prosent","66.7","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","asia","personer","33","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","asia","prosent","57.9","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","afrika","personer","6","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","afrika","prosent","66.7","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","sor_og_mellom_amerika","personer","9","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","sor_og_mellom_amerika","prosent","64.3","sysselsatte_land","NULL","NULL","1253"
"2013","NULL","alle","personer","329","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","alle","prosent","73.4","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","norden","personer","22","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","norden","prosent","88","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","vest_europa","personer","33","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","vest_europa","prosent","84.6","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","eu_ost_europa","personer","159","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","eu_ost_europa","prosent","75.4","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","ost_europa_ellers","personer","23","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","ost_europa_ellers","prosent","69.7","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","nord_amerika_oseania","personer","10","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","nord_amerika_oseania","prosent","66.7","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","asia","personer","46","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","asia","prosent","74.2","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","afrika","personer","21","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","afrika","prosent","48.8","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","sor_og_mellom_amerika","personer","15","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","sor_og_mellom_amerika","prosent","75","sysselsatte_land","NULL","NULL","1256"
"2013","NULL","alle","personer","235","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","alle","prosent","69.1","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","norden","personer","12","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","norden","prosent","80","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","vest_europa","personer","49","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","vest_europa","prosent","81.7","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","eu_ost_europa","personer","82","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","eu_ost_europa","prosent","78.8","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","ost_europa_ellers","personer","11","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","ost_europa_ellers","prosent","55","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","nord_amerika_oseania","personer","7","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","nord_amerika_oseania","prosent","87.5","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","asia","personer","54","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","asia","prosent","77.1","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","afrika","personer","14","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","afrika","prosent","25.9","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","sor_og_mellom_amerika","personer","6","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","sor_og_mellom_amerika","prosent","66.7","sysselsatte_land","NULL","NULL","1259"
"2013","NULL","alle","personer","279","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","alle","prosent","74.6","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","norden","personer","13","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","norden","prosent","92.9","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","vest_europa","personer","35","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","vest_europa","prosent","79.5","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","eu_ost_europa","personer","184","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","eu_ost_europa","prosent","80.3","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","ost_europa_ellers","personer","10","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","ost_europa_ellers","prosent","66.7","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","asia","personer","20","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","asia","prosent","60.6","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","afrika","personer","12","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","afrika","prosent","38.7","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1260"
"2013","NULL","alle","personer","613","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","alle","prosent","71.9","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","norden","personer","54","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","norden","prosent","80.6","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","vest_europa","personer","55","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","vest_europa","prosent","74.3","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","eu_ost_europa","personer","336","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","eu_ost_europa","prosent","77.6","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","ost_europa_ellers","personer","31","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","ost_europa_ellers","prosent","79.5","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","nord_amerika_oseania","personer","8","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","nord_amerika_oseania","prosent","66.7","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","asia","personer","90","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","asia","prosent","60.8","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","afrika","personer","20","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","afrika","prosent","37.7","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","sor_og_mellom_amerika","personer","19","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","sor_og_mellom_amerika","prosent","70.4","sysselsatte_land","NULL","NULL","1263"
"2013","NULL","alle","personer","208","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","alle","prosent","75.1","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","norden","personer","10","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","norden","prosent","90.9","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","vest_europa","personer","8","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","vest_europa","prosent","61.5","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","eu_ost_europa","personer","146","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","eu_ost_europa","prosent","78.5","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","asia","personer","28","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","asia","prosent","68.3","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","afrika","personer","8","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","afrika","prosent","61.5","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1264"
"2013","NULL","alle","personer","18","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","alle","prosent","81.8","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","vest_europa","personer","11","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","vest_europa","prosent","91.7","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","eu_ost_europa","personer",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","eu_ost_europa","prosent",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","asia","personer","0","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","asia","prosent",".","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1265"
"2013","NULL","alle","personer","38","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","alle","prosent","79.2","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","vest_europa","personer","14","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","vest_europa","prosent","82.4","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","eu_ost_europa","personer","13","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","eu_ost_europa","prosent","86.7","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","asia","personer","5","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","asia","prosent","62.5","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1266"
"2013","NULL","alle","personer","644","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","alle","prosent","65.2","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","norden","personer","47","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","norden","prosent","88.7","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","vest_europa","personer","77","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","vest_europa","prosent","81.9","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","eu_ost_europa","personer","249","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","eu_ost_europa","prosent","76.6","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","ost_europa_ellers","personer","51","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","ost_europa_ellers","prosent","70.8","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","nord_amerika_oseania","personer","6","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","nord_amerika_oseania","prosent","54.5","sysselsatte_land","NULL","NULL","1401"
"2013","NULL","asia","personer","158","sysselsatte_land","NULL","NULL","1401"
