"aar","bydel_nr","innvkat_4","vreg_3","kjonn","invalder_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","40.1","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","52","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","40.2","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","46","grunnskolepoeng","NULL","0834","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","39.7","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","53","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","38.8","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","43","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","39.3","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","96","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","32.2","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","6","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt","43.3","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer","3","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","39.6","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","87","grunnskolepoeng","NULL","0901","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","41","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","143","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","37","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","155","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","38.9","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","298","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","36.1","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","28","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt","49.9","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer","5","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","39","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","265","grunnskolepoeng","NULL","0904","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","42","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","264","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","38.2","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","255","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","40.1","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","519","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","36.8","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","37","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt","43.1","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer","15","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","40.3","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","467","grunnskolepoeng","NULL","0906","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","43.3","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","14","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","41","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","12","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","42.2","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","26","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","41.9","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","20","grunnskolepoeng","NULL","0911","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","44.4","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","15","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","37","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","13","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","41","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","28","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","44.7","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","4","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","40.4","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","24","grunnskolepoeng","NULL","0912","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","38.9","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","37","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","36.5","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","39","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","37.7","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","76","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","32.8","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","10","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","38.4","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","66","grunnskolepoeng","NULL","0914","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","40.3","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","36","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","40.2","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","31","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","40.3","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","67","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","42","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","5","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","40.1","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","62","grunnskolepoeng","NULL","0919","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","42.9","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","62","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","41.6","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","73","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","42.2","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","135","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","42.2","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","123","grunnskolepoeng","NULL","0926","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","42.7","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","32","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","39.6","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","30","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","41.2","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","62","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","41.2","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","52","grunnskolepoeng","NULL","0928","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","38.1","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","10","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","30.8","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","12","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","34.2","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","22","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","35.7","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","3","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","33.9","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","19","grunnskolepoeng","NULL","0929","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","40.2","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","10","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","35.4","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","9","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","37.9","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","19","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0935","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","40.8","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","24","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","34.8","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","23","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","37.9","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","47","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","33.6","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","4","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","38.3","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","43","grunnskolepoeng","NULL","0937","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","39.4","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","11","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","36.1","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","8","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","38","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","19","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0938","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","46.9","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","8","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","39.8","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","7","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","43.6","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","15","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0940","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","44.5","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","11","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","33.7","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","9","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","39.6","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","20","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","0941","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","42.6","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","441","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","39.1","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","501","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","40.8","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","942","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","35.2","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","72","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt","39.8","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer","65","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","41.3","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","805","grunnskolepoeng","NULL","1001","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","42.8","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","105","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","40","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","88","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","41.5","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","193","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","37.7","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","12","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","41.8","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","181","grunnskolepoeng","NULL","1002","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","41.1","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","76","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","37.2","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","78","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","39.1","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","154","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","31.8","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","8","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","39.5","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","146","grunnskolepoeng","NULL","1003","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","38.5","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","43","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","40.6","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","55","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","39.7","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","98","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","41.4","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","8","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt","45.4","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer","3","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","39.3","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","87","grunnskolepoeng","NULL","1004","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","39.3","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","107","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","35.8","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","105","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","37.6","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","212","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","32.7","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","14","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt","39.5","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer","3","grunnskolepoeng","NULL","1014","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","37.9","grunnskolepoeng","NULL","1014","NULL"
