"kommune_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"0617","innvandrerbakgr","1","prosent","28,94736842","2014","barnehagedeltakelse"
"0618","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0619","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0620","innvandrerbakgr","1","prosent","24,24242424","2014","barnehagedeltakelse"
"0621","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0622","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0623","innvandrerbakgr","1","prosent","16,46341463","2014","barnehagedeltakelse"
"0624","innvandrerbakgr","1","prosent","13,82978723","2014","barnehagedeltakelse"
"0625","innvandrerbakgr","1","prosent","21,2244898","2014","barnehagedeltakelse"
"0626","innvandrerbakgr","1","prosent","20,77922078","2014","barnehagedeltakelse"
"0627","innvandrerbakgr","1","prosent","17,53731343","2014","barnehagedeltakelse"
"0628","innvandrerbakgr","1","prosent","25","2014","barnehagedeltakelse"
"0631","innvandrerbakgr","1","prosent","21,21212121","2014","barnehagedeltakelse"
"0632","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0633","innvandrerbakgr","1","prosent","14,28571429","2014","barnehagedeltakelse"
"0701","innvandrerbakgr","1","prosent","15,86715867","2014","barnehagedeltakelse"
"0702","innvandrerbakgr","1","prosent","9,183673469","2014","barnehagedeltakelse"
"0704","innvandrerbakgr","1","prosent","14,72392638","2014","barnehagedeltakelse"
"0706","innvandrerbakgr","1","prosent","20,39473684","2014","barnehagedeltakelse"
"0709","innvandrerbakgr","1","prosent","17,91044776","2014","barnehagedeltakelse"
"0711","innvandrerbakgr","1","prosent","18,33333333","2014","barnehagedeltakelse"
"0713","innvandrerbakgr","1","prosent","18,34862385","2014","barnehagedeltakelse"
"0714","innvandrerbakgr","1","prosent","17,64705882","2014","barnehagedeltakelse"
"0716","innvandrerbakgr","1","prosent","6,837606838","2014","barnehagedeltakelse"
"0719","innvandrerbakgr","1","prosent","12,98701299","2014","barnehagedeltakelse"
"0720","innvandrerbakgr","1","prosent","14,16666667","2014","barnehagedeltakelse"
"0722","innvandrerbakgr","1","prosent","14,21052632","2014","barnehagedeltakelse"
"0723","innvandrerbakgr","1","prosent","21,62162162","2014","barnehagedeltakelse"
"0728","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0805","innvandrerbakgr","1","prosent","10,49562682","2014","barnehagedeltakelse"
"0806","innvandrerbakgr","1","prosent","20,41522491","2014","barnehagedeltakelse"
"0807","innvandrerbakgr","1","prosent","16,41791045","2014","barnehagedeltakelse"
"0811","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0814","innvandrerbakgr","1","prosent","9,352517986","2014","barnehagedeltakelse"
"0815","innvandrerbakgr","1","prosent","19,56521739","2014","barnehagedeltakelse"
"0817","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0819","innvandrerbakgr","1","prosent","20,58823529","2014","barnehagedeltakelse"
"0821","innvandrerbakgr","1","prosent","12,82051282","2014","barnehagedeltakelse"
"0822","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0826","innvandrerbakgr","1","prosent","15,2173913","2014","barnehagedeltakelse"
"0827","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0828","innvandrerbakgr","1","prosent","19,35483871","2014","barnehagedeltakelse"
"0829","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0830","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0831","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0833","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0834","innvandrerbakgr","1","prosent","11,76470588","2014","barnehagedeltakelse"
"0901","innvandrerbakgr","1","prosent","12,5","2014","barnehagedeltakelse"
"0904","innvandrerbakgr","1","prosent","13,75","2014","barnehagedeltakelse"
"0906","innvandrerbakgr","1","prosent","15,58185404","2014","barnehagedeltakelse"
"0911","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0912","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0914","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0919","innvandrerbakgr","1","prosent","7,8125","2014","barnehagedeltakelse"
"0926","innvandrerbakgr","1","prosent","9,836065574","2014","barnehagedeltakelse"
"0928","innvandrerbakgr","1","prosent","9,459459459","2014","barnehagedeltakelse"
"0929","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0935","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0937","innvandrerbakgr","1","prosent","23,40425532","2014","barnehagedeltakelse"
"0938","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0940","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"0941","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1001","innvandrerbakgr","1","prosent","17,58839529","2014","barnehagedeltakelse"
"1002","innvandrerbakgr","1","prosent","8,474576271","2014","barnehagedeltakelse"
"1003","innvandrerbakgr","1","prosent","12,22222222","2014","barnehagedeltakelse"
"1004","innvandrerbakgr","1","prosent","17,17171717","2014","barnehagedeltakelse"
"1014","innvandrerbakgr","1","prosent","10,05291005","2014","barnehagedeltakelse"
"1017","innvandrerbakgr","1","prosent","16,48351648","2014","barnehagedeltakelse"
"1018","innvandrerbakgr","1","prosent","9,558823529","2014","barnehagedeltakelse"
"1021","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1026","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1027","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1029","innvandrerbakgr","1","prosent","13,33333333","2014","barnehagedeltakelse"
"1032","innvandrerbakgr","1","prosent","20","2014","barnehagedeltakelse"
"1034","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1037","innvandrerbakgr","1","prosent","9,230769231","2014","barnehagedeltakelse"
"1046","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1101","innvandrerbakgr","1","prosent","16,35220126","2014","barnehagedeltakelse"
"1102","innvandrerbakgr","1","prosent","23,01369863","2014","barnehagedeltakelse"
"1103","innvandrerbakgr","1","prosent","22,52148997","2014","barnehagedeltakelse"
"1106","innvandrerbakgr","1","prosent","17,32101617","2014","barnehagedeltakelse"
"1111","innvandrerbakgr","1","prosent","8,333333333","2014","barnehagedeltakelse"
"1112","innvandrerbakgr","1","prosent","13,04347826","2014","barnehagedeltakelse"
"1114","innvandrerbakgr","1","prosent","10,25641026","2014","barnehagedeltakelse"
"1119","innvandrerbakgr","1","prosent","19,36619718","2014","barnehagedeltakelse"
"1120","innvandrerbakgr","1","prosent","16,31944444","2014","barnehagedeltakelse"
"1121","innvandrerbakgr","1","prosent","12,8113879","2014","barnehagedeltakelse"
"1122","innvandrerbakgr","1","prosent","12,18274112","2014","barnehagedeltakelse"
"1124","innvandrerbakgr","1","prosent","19,94750656","2014","barnehagedeltakelse"
"1127","innvandrerbakgr","1","prosent","11,02941176","2014","barnehagedeltakelse"
"1129","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1130","innvandrerbakgr","1","prosent","10,17964072","2014","barnehagedeltakelse"
"1133","innvandrerbakgr","1","prosent","30,76923077","2014","barnehagedeltakelse"
"1134","innvandrerbakgr","1","prosent","16,32653061","2014","barnehagedeltakelse"
"1135","innvandrerbakgr","1","prosent","8,695652174","2014","barnehagedeltakelse"
"1141","innvandrerbakgr","1","prosent","23,25581395","2014","barnehagedeltakelse"
"1142","innvandrerbakgr","1","prosent","15,71428571","2014","barnehagedeltakelse"
"1144","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1145","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1146","innvandrerbakgr","1","prosent","10,29411765","2014","barnehagedeltakelse"
"1149","innvandrerbakgr","1","prosent","8,137432188","2014","barnehagedeltakelse"
"1151","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1160","innvandrerbakgr","1","prosent","13,59223301","2014","barnehagedeltakelse"
"1201","innvandrerbakgr","1","prosent","18,93189319","2014","barnehagedeltakelse"
"1211","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1216","innvandrerbakgr","1","prosent","7,058823529","2014","barnehagedeltakelse"
"1219","innvandrerbakgr","1","prosent","12,67605634","2014","barnehagedeltakelse"
"1221","innvandrerbakgr","1","prosent","13,67924528","2014","barnehagedeltakelse"
"1222","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1223","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1224","innvandrerbakgr","1","prosent","13,57142857","2014","barnehagedeltakelse"
"1227","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1228","innvandrerbakgr","1","prosent","16,17647059","2014","barnehagedeltakelse"
"1231","innvandrerbakgr","1","prosent","40","2014","barnehagedeltakelse"
"1232","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1233","innvandrerbakgr","1","prosent","36,36363636","2014","barnehagedeltakelse"
"1234","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1235","innvandrerbakgr","1","prosent","10,81081081","2014","barnehagedeltakelse"
"1238","innvandrerbakgr","1","prosent","16,12903226","2014","barnehagedeltakelse"
"1241","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1242","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1243","innvandrerbakgr","1","prosent","14,62585034","2014","barnehagedeltakelse"
"1244","innvandrerbakgr","1","prosent","10,95890411","2014","barnehagedeltakelse"
"1245","innvandrerbakgr","1","prosent","11,11111111","2014","barnehagedeltakelse"
"1246","innvandrerbakgr","1","prosent","9,88700565","2014","barnehagedeltakelse"
"1247","innvandrerbakgr","1","prosent","7,272727273","2014","barnehagedeltakelse"
"1251","innvandrerbakgr","1","prosent","13,88888889","2014","barnehagedeltakelse"
"1252","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1253","innvandrerbakgr","1","prosent","13,7254902","2014","barnehagedeltakelse"
"1256","innvandrerbakgr","1","prosent","10,85271318","2014","barnehagedeltakelse"
"1259","innvandrerbakgr","1","prosent","13,43283582","2014","barnehagedeltakelse"
"1260","innvandrerbakgr","1","prosent","8,620689655","2014","barnehagedeltakelse"
"1263","innvandrerbakgr","1","prosent","10,9375","2014","barnehagedeltakelse"
"1264","innvandrerbakgr","1","prosent","20","2014","barnehagedeltakelse"
"1265","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1266","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1401","innvandrerbakgr","1","prosent","21,77419355","2014","barnehagedeltakelse"
"1411","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1412","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1413","innvandrerbakgr","1","prosent","30,76923077","2014","barnehagedeltakelse"
"1416","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1417","innvandrerbakgr","1","prosent","18,18181818","2014","barnehagedeltakelse"
"1418","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1419","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1420","innvandrerbakgr","1","prosent","4,444444444","2014","barnehagedeltakelse"
"1421","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1422","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1424","innvandrerbakgr","1","prosent","15","2014","barnehagedeltakelse"
"1426","innvandrerbakgr","1","prosent","6,557377049","2014","barnehagedeltakelse"
"1428","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1429","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1430","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1431","innvandrerbakgr","1","prosent","13,33333333","2014","barnehagedeltakelse"
"1432","innvandrerbakgr","1","prosent","13,66459627","2014","barnehagedeltakelse"
"1433","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1438","innvandrerbakgr","1","prosent","15,38461538","2014","barnehagedeltakelse"
"1439","innvandrerbakgr","1","prosent","19,6969697","2014","barnehagedeltakelse"
"1441","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1443","innvandrerbakgr","1","prosent","12,90322581","2014","barnehagedeltakelse"
"1444","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1445","innvandrerbakgr","1","prosent","13,63636364","2014","barnehagedeltakelse"
"1449","innvandrerbakgr","1","prosent","24,3902439","2014","barnehagedeltakelse"
"1502","innvandrerbakgr","1","prosent","13,51351351","2014","barnehagedeltakelse"
"1504","innvandrerbakgr","1","prosent","12,24862888","2014","barnehagedeltakelse"
"1505","innvandrerbakgr","1","prosent","16,73151751","2014","barnehagedeltakelse"
"1511","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1514","innvandrerbakgr","1","prosent","16,66666667","2014","barnehagedeltakelse"
"1515","innvandrerbakgr","1","prosent","18,60465116","2014","barnehagedeltakelse"
"1516","innvandrerbakgr","1","prosent","17,89473684","2014","barnehagedeltakelse"
"1517","innvandrerbakgr","1","prosent","15,68627451","2014","barnehagedeltakelse"
"1519","innvandrerbakgr","1","prosent","10,20408163","2014","barnehagedeltakelse"
"1520","innvandrerbakgr","1","prosent","5,737704918","2014","barnehagedeltakelse"
"1523","innvandrerbakgr","1","prosent","29,16666667","2014","barnehagedeltakelse"
"1524","innvandrerbakgr","1","prosent","38,46153846","2014","barnehagedeltakelse"
"1525","innvandrerbakgr","1","prosent","38,29787234","2014","barnehagedeltakelse"
"1526","innvandrerbakgr","1","prosent","40","2014","barnehagedeltakelse"
"1528","innvandrerbakgr","1","prosent","17,33333333","2014","barnehagedeltakelse"
"1529","innvandrerbakgr","1","prosent","18,51851852","2014","barnehagedeltakelse"
"1531","innvandrerbakgr","1","prosent","13,76811594","2014","barnehagedeltakelse"
"1532","innvandrerbakgr","1","prosent","8,421052632","2014","barnehagedeltakelse"
"1534","innvandrerbakgr","1","prosent","18,18181818","2014","barnehagedeltakelse"
"1535","innvandrerbakgr","1","prosent","7,142857143","2014","barnehagedeltakelse"
"1539","innvandrerbakgr","1","prosent","10,11235955","2014","barnehagedeltakelse"
"1543","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1545","innvandrerbakgr","1","prosent","17,24137931","2014","barnehagedeltakelse"
"1546","innvandrerbakgr","1","prosent","36,36363636","2014","barnehagedeltakelse"
"1547","innvandrerbakgr","1","prosent","20,45454545","2014","barnehagedeltakelse"
"1548","innvandrerbakgr","1","prosent","14,52991453","2014","barnehagedeltakelse"
"1551","innvandrerbakgr","1","prosent","17,85714286","2014","barnehagedeltakelse"
"1554","innvandrerbakgr","1","prosent","6,666666667","2014","barnehagedeltakelse"
"1557","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1560","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1563","innvandrerbakgr","1","prosent","12,5","2014","barnehagedeltakelse"
"1566","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1567","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1571","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1573","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1576","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1601","innvandrerbakgr","1","prosent","13,15789474","2014","barnehagedeltakelse"
"1612","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1613","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1617","innvandrerbakgr","1","prosent","30,95238095","2014","barnehagedeltakelse"
"1620","innvandrerbakgr","1","prosent","21,15384615","2014","barnehagedeltakelse"
"1621","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1622","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1624","innvandrerbakgr","1","prosent","5,555555556","2014","barnehagedeltakelse"
"1627","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1630","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1632","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1633","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1634","innvandrerbakgr","1","prosent","10,38961039","2014","barnehagedeltakelse"
"1635","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1636","innvandrerbakgr","1","prosent","11,9047619","2014","barnehagedeltakelse"
"1638","innvandrerbakgr","1","prosent","12,08053691","2014","barnehagedeltakelse"
"1640","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1644","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1648","innvandrerbakgr","1","prosent","13,15789474","2014","barnehagedeltakelse"
"1653","innvandrerbakgr","1","prosent","7,246376812","2014","barnehagedeltakelse"
"1657","innvandrerbakgr","1","prosent","5,405405405","2014","barnehagedeltakelse"
"1662","innvandrerbakgr","1","prosent","10,76923077","2014","barnehagedeltakelse"
"1663","innvandrerbakgr","1","prosent","7,90960452","2014","barnehagedeltakelse"
"1664","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1665","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1702","innvandrerbakgr","1","prosent","8,461538462","2014","barnehagedeltakelse"
"1703","innvandrerbakgr","1","prosent","14,01273885","2014","barnehagedeltakelse"
"1711","innvandrerbakgr","1","prosent","15,15151515","2014","barnehagedeltakelse"
"1714","innvandrerbakgr","1","prosent","7,749077491","2014","barnehagedeltakelse"
"1717","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1718","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1719","innvandrerbakgr","1","prosent","8,181818182","2014","barnehagedeltakelse"
"1721","innvandrerbakgr","1","prosent","10,77844311","2014","barnehagedeltakelse"
"1724","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1725","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1736","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1738","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1739","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1740","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1742","innvandrerbakgr","1","prosent","24,13793103","2014","barnehagedeltakelse"
"1743","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1744","innvandrerbakgr","1","prosent","12,5","2014","barnehagedeltakelse"
"1748","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1749","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1750","innvandrerbakgr","1","prosent","12,06896552","2014","barnehagedeltakelse"
"1751","innvandrerbakgr","1","prosent","16,98113208","2014","barnehagedeltakelse"
"1755","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1756","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1804","innvandrerbakgr","1","prosent","9,391304348","2014","barnehagedeltakelse"
"1805","innvandrerbakgr","1","prosent","12,5","2014","barnehagedeltakelse"
"1811","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1812","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1813","innvandrerbakgr","1","prosent","16","2014","barnehagedeltakelse"
"1815","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1816","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1818","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1820","innvandrerbakgr","1","prosent","22,5","2014","barnehagedeltakelse"
"1822","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1824","innvandrerbakgr","1","prosent","9,154929577","2014","barnehagedeltakelse"
"1825","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1826","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1827","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1828","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1832","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1833","innvandrerbakgr","1","prosent","4,104477612","2014","barnehagedeltakelse"
"1834","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1835","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1836","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1837","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1838","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1839","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1840","innvandrerbakgr","1","prosent","16","2014","barnehagedeltakelse"
"1841","innvandrerbakgr","1","prosent","4,347826087","2014","barnehagedeltakelse"
"1845","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1848","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1849","innvandrerbakgr","1","prosent","23,80952381","2014","barnehagedeltakelse"
"1850","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1851","innvandrerbakgr","1","prosent","35,71428571","2014","barnehagedeltakelse"
"1852","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1853","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1854","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1856","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1857","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1859","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1860","innvandrerbakgr","1","prosent","11,94029851","2014","barnehagedeltakelse"
"1865","innvandrerbakgr","1","prosent","11,34020619","2014","barnehagedeltakelse"
"1866","innvandrerbakgr","1","prosent","15,73033708","2014","barnehagedeltakelse"
"1867","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1868","innvandrerbakgr","1","prosent","7,692307692","2014","barnehagedeltakelse"
"1870","innvandrerbakgr","1","prosent","6,896551724","2014","barnehagedeltakelse"
"1871","innvandrerbakgr","1","prosent","14,81481481","2014","barnehagedeltakelse"
"1874","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1902","innvandrerbakgr","1","prosent","11,6359447","2014","barnehagedeltakelse"
"1903","innvandrerbakgr","1","prosent","13,63636364","2014","barnehagedeltakelse"
"1911","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1913","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1917","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1919","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1920","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1922","innvandrerbakgr","1","prosent","10","2014","barnehagedeltakelse"
"1923","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1924","innvandrerbakgr","1","prosent","6,666666667","2014","barnehagedeltakelse"
"1925","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1926","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1927","innvandrerbakgr","1","prosent","35,29411765","2014","barnehagedeltakelse"
"1928","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1929","innvandrerbakgr","1","prosent","50","2014","barnehagedeltakelse"
"1931","innvandrerbakgr","1","prosent","12,90322581","2014","barnehagedeltakelse"
"1933","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1936","innvandrerbakgr","1","prosent","18,18181818","2014","barnehagedeltakelse"
"1938","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1939","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1940","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1941","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"1942","innvandrerbakgr","1","prosent","13,33333333","2014","barnehagedeltakelse"
"1943","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2002","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2003","innvandrerbakgr","1","prosent","25,49019608","2014","barnehagedeltakelse"
"2004","innvandrerbakgr","1","prosent","28,16901408","2014","barnehagedeltakelse"
"2011","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2012","innvandrerbakgr","1","prosent","7,608695652","2014","barnehagedeltakelse"
"2014","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2015","innvandrerbakgr","1","prosent","30,76923077","2014","barnehagedeltakelse"
"2017","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2018","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2019","innvandrerbakgr","1","prosent","27,27272727","2014","barnehagedeltakelse"
"2020","innvandrerbakgr","1","prosent","25,64102564","2014","barnehagedeltakelse"
"2021","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2022","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2023","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2024","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2025","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2027","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"2028","innvandrerbakgr","1","prosent","31,81818182","2014","barnehagedeltakelse"
"2030","innvandrerbakgr","1","prosent","17,70833333","2014","barnehagedeltakelse"
"0101","innvandrerbakgr","2","prosent","13,58024691","2014","barnehagedeltakelse"
"0104","innvandrerbakgr","2","prosent","27,35849057","2014","barnehagedeltakelse"
"0105","innvandrerbakgr","2","prosent","24,30668842","2014","barnehagedeltakelse"
"0106","innvandrerbakgr","2","prosent","19,90349819","2014","barnehagedeltakelse"
"0111","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"0118","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"0119","innvandrerbakgr","2","prosent","10,81081081","2014","barnehagedeltakelse"
"0121","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"0122","innvandrerbakgr","2","prosent","10,29411765","2014","barnehagedeltakelse"
"0123","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"0124","innvandrerbakgr","2","prosent","29,34782609","2014","barnehagedeltakelse"
"0125","innvandrerbakgr","2","prosent","19,16666667","2014","barnehagedeltakelse"
"0127","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"0128","innvandrerbakgr","2","prosent","19,31818182","2014","barnehagedeltakelse"
"0135","innvandrerbakgr","2","prosent","10,25641026","2014","barnehagedeltakelse"
"0136","innvandrerbakgr","2","prosent","13,25301205","2014","barnehagedeltakelse"
"0137","innvandrerbakgr","2","prosent","8,108108108","2014","barnehagedeltakelse"
"0138","innvandrerbakgr","2","prosent","17,91044776","2014","barnehagedeltakelse"
"0211","innvandrerbakgr","2","prosent","13,82488479","2014","barnehagedeltakelse"
"0213","innvandrerbakgr","2","prosent","17,33668342","2014","barnehagedeltakelse"
"0214","innvandrerbakgr","2","prosent","19,24686192","2014","barnehagedeltakelse"
"0215","innvandrerbakgr","2","prosent","9,803921569","2014","barnehagedeltakelse"
"0216","innvandrerbakgr","2","prosent","12,3853211","2014","barnehagedeltakelse"
