"aar","fylke_nr","innvkat_3","arbeidsalder_18_69","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","NULL","innvandrere","18_29","personer","92","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","innvandrere","18_29","prosent","60.1","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","innvandrere","30_54","personer","290","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","innvandrere","30_54","prosent","75.3","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","innvandrere","55_69","personer","49","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","innvandrere","55_69","prosent","46.7","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","befolkningen_ellers","18_29","personer","860","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","befolkningen_ellers","18_29","prosent","70.1","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","befolkningen_ellers","30_54","personer","2502","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","befolkningen_ellers","30_54","prosent","84.1","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","befolkningen_ellers","55_69","personer","1073","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","befolkningen_ellers","55_69","prosent","60.1","sysselsatte_innvkat_alder","NULL","NULL","0926"
"2013","NULL","alle","18_29","personer","555","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","alle","18_29","prosent","72.5","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","alle","30_54","personer","1371","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","alle","30_54","prosent","83.6","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","alle","55_69","personer","471","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","alle","55_69","prosent","58.9","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","innvandrere","18_29","personer","45","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","innvandrere","18_29","prosent","49.5","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","innvandrere","30_54","personer","152","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","innvandrere","30_54","prosent","74.1","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","innvandrere","55_69","personer","33","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","innvandrere","55_69","prosent","66","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","befolkningen_ellers","18_29","personer","510","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","befolkningen_ellers","18_29","prosent","75.7","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","befolkningen_ellers","30_54","personer","1219","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","befolkningen_ellers","30_54","prosent","85","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","befolkningen_ellers","55_69","personer","438","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.4","sysselsatte_innvkat_alder","NULL","NULL","0928"
"2013","NULL","alle","18_29","personer","148","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","alle","18_29","prosent","67","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","alle","30_54","personer","443","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","alle","30_54","prosent","76.9","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","alle","55_69","personer","219","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","alle","55_69","prosent","57.2","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","innvandrere","18_29","personer","19","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","innvandrere","18_29","prosent","65.5","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","innvandrere","30_54","personer","70","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","innvandrere","30_54","prosent","77.8","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","innvandrere","55_69","personer","10","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","innvandrere","55_69","prosent","41.7","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","befolkningen_ellers","18_29","personer","129","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","befolkningen_ellers","18_29","prosent","67.2","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","befolkningen_ellers","30_54","personer","373","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","befolkningen_ellers","30_54","prosent","76.7","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","befolkningen_ellers","55_69","personer","209","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.2","sysselsatte_innvkat_alder","NULL","NULL","0929"
"2013","NULL","alle","18_29","personer","174","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","alle","18_29","prosent","74.7","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","alle","30_54","personer","345","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","alle","30_54","prosent","79.1","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","alle","55_69","personer","133","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","alle","55_69","prosent","61.3","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","innvandrere","18_29","personer","8","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","innvandrere","18_29","prosent","61.5","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","innvandrere","30_54","personer","41","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","innvandrere","30_54","prosent","73.2","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","innvandrere","55_69","personer",":","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","innvandrere","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","befolkningen_ellers","18_29","personer","166","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","befolkningen_ellers","18_29","prosent","75.5","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","befolkningen_ellers","30_54","personer","304","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","befolkningen_ellers","30_54","prosent","80","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","befolkningen_ellers","55_69","personer",":","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","befolkningen_ellers","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","0935"
"2013","NULL","alle","18_29","personer","325","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","alle","18_29","prosent","67.6","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","alle","30_54","personer","901","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","alle","30_54","prosent","80.7","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","alle","55_69","personer","410","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","alle","55_69","prosent","62.1","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","innvandrere","18_29","personer","34","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","innvandrere","18_29","prosent","56.7","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","innvandrere","30_54","personer","114","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","innvandrere","30_54","prosent","64","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","innvandrere","55_69","personer","22","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","innvandrere","55_69","prosent","56.4","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","befolkningen_ellers","18_29","personer","291","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","befolkningen_ellers","18_29","prosent","69.1","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","befolkningen_ellers","30_54","personer","787","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","befolkningen_ellers","30_54","prosent","83.8","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","befolkningen_ellers","55_69","personer","388","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","befolkningen_ellers","55_69","prosent","62.5","sysselsatte_innvkat_alder","NULL","NULL","0937"
"2013","NULL","alle","18_29","personer","102","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","alle","18_29","prosent","69.9","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","alle","30_54","personer","291","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","alle","30_54","prosent","79.3","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","alle","55_69","personer","192","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","alle","55_69","prosent","64.4","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","innvandrere","18_29","personer",":","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","innvandrere","18_29","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","innvandrere","30_54","personer","21","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","innvandrere","30_54","prosent","63.6","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","innvandrere","55_69","personer","12","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","innvandrere","55_69","prosent","70.6","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","befolkningen_ellers","18_29","personer",":","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","befolkningen_ellers","18_29","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","befolkningen_ellers","30_54","personer","270","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","befolkningen_ellers","30_54","prosent","80.8","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","befolkningen_ellers","55_69","personer","180","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","befolkningen_ellers","55_69","prosent","64.1","sysselsatte_innvkat_alder","NULL","NULL","0938"
"2013","NULL","alle","18_29","personer","129","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","alle","18_29","prosent","74.1","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","alle","30_54","personer","334","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","alle","30_54","prosent","86.1","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","alle","55_69","personer","193","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","alle","55_69","prosent","68","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","innvandrere","18_29","personer","13","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","innvandrere","18_29","prosent","65","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","innvandrere","30_54","personer","30","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","innvandrere","30_54","prosent","63.8","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","innvandrere","55_69","personer","10","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","innvandrere","55_69","prosent","83.3","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","befolkningen_ellers","18_29","personer","116","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","befolkningen_ellers","18_29","prosent","75.3","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","befolkningen_ellers","30_54","personer","304","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","befolkningen_ellers","30_54","prosent","89.1","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","befolkningen_ellers","55_69","personer","183","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","befolkningen_ellers","55_69","prosent","67.3","sysselsatte_innvkat_alder","NULL","NULL","0940"
"2013","NULL","alle","18_29","personer","96","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","alle","18_29","prosent","61.9","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","alle","30_54","personer","313","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","alle","30_54","prosent","92.1","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","alle","55_69","personer","129","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","alle","55_69","prosent","75.9","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","innvandrere","18_29","personer","20","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","innvandrere","18_29","prosent","57.1","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","innvandrere","30_54","personer","65","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","innvandrere","30_54","prosent","83.3","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","innvandrere","55_69","personer","9","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","innvandrere","55_69","prosent","81.8","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","befolkningen_ellers","18_29","personer","76","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","befolkningen_ellers","18_29","prosent","63.3","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","befolkningen_ellers","30_54","personer","248","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","befolkningen_ellers","30_54","prosent","94.7","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","befolkningen_ellers","55_69","personer","120","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","befolkningen_ellers","55_69","prosent","75.5","sysselsatte_innvkat_alder","NULL","NULL","0941"
"2013","NULL","alle","18_29","personer","10081","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","alle","18_29","prosent","66.6","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","alle","30_54","personer","23823","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","alle","30_54","prosent","81.2","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","alle","55_69","personer","8077","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","alle","55_69","prosent","60.5","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","innvandrere","18_29","personer","1379","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","innvandrere","18_29","prosent","53.8","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","innvandrere","30_54","personer","3836","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","innvandrere","30_54","prosent","67.5","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","innvandrere","55_69","personer","640","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","innvandrere","55_69","prosent","50","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","befolkningen_ellers","18_29","personer","8702","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","befolkningen_ellers","18_29","prosent","69.3","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","befolkningen_ellers","30_54","personer","19987","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","befolkningen_ellers","30_54","prosent","84.6","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","befolkningen_ellers","55_69","personer","7437","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","befolkningen_ellers","55_69","prosent","61.6","sysselsatte_innvkat_alder","NULL","NULL","1001"
"2013","NULL","alle","18_29","personer","1530","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","alle","18_29","prosent","67.5","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","alle","30_54","personer","4015","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","alle","30_54","prosent","79.8","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","alle","55_69","personer","1571","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","alle","55_69","prosent","57.3","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","innvandrere","18_29","personer","120","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","innvandrere","18_29","prosent","42.9","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","innvandrere","30_54","personer","435","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","innvandrere","30_54","prosent","61.4","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","innvandrere","55_69","personer","86","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","innvandrere","55_69","prosent","52.4","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","befolkningen_ellers","18_29","personer","1410","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","befolkningen_ellers","18_29","prosent","71","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","befolkningen_ellers","30_54","personer","3580","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","befolkningen_ellers","30_54","prosent","82.8","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","befolkningen_ellers","55_69","personer","1485","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","befolkningen_ellers","55_69","prosent","57.6","sysselsatte_innvkat_alder","NULL","NULL","1002"
"2013","NULL","alle","18_29","personer","976","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","alle","18_29","prosent","74.7","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","alle","30_54","personer","2518","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","alle","30_54","prosent","84.1","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","alle","55_69","personer","1040","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","alle","55_69","prosent","57.8","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","innvandrere","18_29","personer","38","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","innvandrere","18_29","prosent","40.4","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","innvandrere","30_54","personer","226","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","innvandrere","30_54","prosent","71.1","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","innvandrere","55_69","personer","58","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","innvandrere","55_69","prosent","49.2","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","befolkningen_ellers","18_29","personer","938","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","befolkningen_ellers","18_29","prosent","77.3","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","befolkningen_ellers","30_54","personer","2292","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","befolkningen_ellers","30_54","prosent","85.7","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","befolkningen_ellers","55_69","personer","982","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.4","sysselsatte_innvkat_alder","NULL","NULL","1003"
"2013","NULL","alle","18_29","personer","942","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","alle","18_29","prosent","73.2","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","alle","30_54","personer","2412","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","alle","30_54","prosent","85.4","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","alle","55_69","personer","996","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","alle","55_69","prosent","58.9","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","innvandrere","18_29","personer","73","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","innvandrere","18_29","prosent","50.3","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","innvandrere","30_54","personer","345","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","innvandrere","30_54","prosent","77.9","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","innvandrere","55_69","personer","52","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","innvandrere","55_69","prosent","47.7","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","befolkningen_ellers","18_29","personer","869","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","befolkningen_ellers","18_29","prosent","76.1","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","befolkningen_ellers","30_54","personer","2067","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","befolkningen_ellers","30_54","prosent","86.8","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","befolkningen_ellers","55_69","personer","944","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","befolkningen_ellers","55_69","prosent","59.7","sysselsatte_innvkat_alder","NULL","NULL","1004"
"2013","NULL","alle","18_29","personer","1639","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","alle","18_29","prosent","70.3","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","alle","30_54","personer","3831","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","alle","30_54","prosent","80.9","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","alle","55_69","personer","1202","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","alle","55_69","prosent","56.9","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","innvandrere","18_29","personer","126","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","innvandrere","18_29","prosent","65.6","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","innvandrere","30_54","personer","389","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","innvandrere","30_54","prosent","68.2","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","innvandrere","55_69","personer","59","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","innvandrere","55_69","prosent","47.2","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","befolkningen_ellers","18_29","personer","1513","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","befolkningen_ellers","18_29","prosent","70.8","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","befolkningen_ellers","30_54","personer","3442","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","befolkningen_ellers","30_54","prosent","82.7","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","befolkningen_ellers","55_69","personer","1143","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","befolkningen_ellers","55_69","prosent","57.5","sysselsatte_innvkat_alder","NULL","NULL","1014"
"2013","NULL","alle","18_29","personer","704","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","alle","18_29","prosent","69.6","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","alle","30_54","personer","1755","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","alle","30_54","prosent","80","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","alle","55_69","personer","537","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","alle","55_69","prosent","57.9","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","innvandrere","18_29","personer","76","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","innvandrere","18_29","prosent","58.9","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","innvandrere","30_54","personer","280","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","innvandrere","30_54","prosent","69.5","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","innvandrere","55_69","personer","29","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","innvandrere","55_69","prosent","44.6","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","befolkningen_ellers","18_29","personer","628","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","befolkningen_ellers","18_29","prosent","71.2","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","befolkningen_ellers","30_54","personer","1475","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","befolkningen_ellers","30_54","prosent","82.3","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","befolkningen_ellers","55_69","personer","508","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.9","sysselsatte_innvkat_alder","NULL","NULL","1017"
"2013","NULL","alle","18_29","personer","1092","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","alle","18_29","prosent","66.8","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","alle","30_54","personer","3109","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","alle","30_54","prosent","83.6","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","alle","55_69","personer","1095","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","alle","55_69","prosent","59.8","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","innvandrere","18_29","personer","60","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","innvandrere","18_29","prosent","41.1","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","innvandrere","30_54","personer","311","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","innvandrere","30_54","prosent","68.5","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","innvandrere","55_69","personer","52","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","innvandrere","55_69","prosent","56.5","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","befolkningen_ellers","18_29","personer","1032","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","befolkningen_ellers","18_29","prosent","69.3","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","befolkningen_ellers","30_54","personer","2798","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","befolkningen_ellers","30_54","prosent","85.7","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","befolkningen_ellers","55_69","personer","1043","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","befolkningen_ellers","55_69","prosent","59.9","sysselsatte_innvkat_alder","NULL","NULL","1018"
"2013","NULL","alle","18_29","personer","261","sysselsatte_innvkat_alder","NULL","NULL","1021"
"2013","NULL","alle","18_29","prosent","75.7","sysselsatte_innvkat_alder","NULL","NULL","1021"
"2013","NULL","alle","30_54","personer","595","sysselsatte_innvkat_alder","NULL","NULL","1021"
"2013","NULL","alle","30_54","prosent","79.4","sysselsatte_innvkat_alder","NULL","NULL","1021"
