tabell_navn;aar;fylke_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;08;1;alle;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;08;1;alle;NULL;NULL;person;1029
grunnskolepoeng;2013-2014;08;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;08;1;bef_u_innv_og_norskf;NULL;NULL;person;909
grunnskolepoeng;2013-2014;08;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;08;1;befolkningen_ellers;NULL;NULL;person;944
grunnskolepoeng;2013-2014;08;1;innvandrere;1;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;08;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;08;1;innvandrere;1;7+;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;08;1;innvandrere;1;7+;person;29
grunnskolepoeng;2013-2014;08;1;innvandrere;1;alle;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;08;1;innvandrere;1;alle;person;33
grunnskolepoeng;2013-2014;08;1;innvandrere;2;0_6;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;08;1;innvandrere;2;0_6;person;15
grunnskolepoeng;2013-2014;08;1;innvandrere;2;7+;grunnskolepoeng;31,4
grunnskolepoeng;2013-2014;08;1;innvandrere;2;7+;person;39
grunnskolepoeng;2013-2014;08;1;innvandrere;2;alle;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;08;1;innvandrere;2;alle;person;54
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;0_6;person;18
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;7+;grunnskolepoeng;32,4
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;7+;person;64
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;alle;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;08;1;innvandrere;alle;alle;person;83
grunnskolepoeng;2013-2014;08;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;08;1;norskfodte_m_innvf;NULL;NULL;person;34
grunnskolepoeng;2013-2014;08;0;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;08;0;alle;NULL;NULL;person;1001
grunnskolepoeng;2013-2014;08;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;08;0;bef_u_innv_og_norskf;NULL;NULL;person;887
grunnskolepoeng;2013-2014;08;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;08;0;befolkningen_ellers;NULL;NULL;person;914
grunnskolepoeng;2013-2014;08;0;innvandrere;1;0_6;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;08;0;innvandrere;1;0_6;person;9
grunnskolepoeng;2013-2014;08;0;innvandrere;1;7+;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;08;0;innvandrere;1;7+;person;21
grunnskolepoeng;2013-2014;08;0;innvandrere;1;alle;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;08;0;innvandrere;1;alle;person;30
grunnskolepoeng;2013-2014;08;0;innvandrere;2;0_6;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;08;0;innvandrere;2;0_6;person;20
grunnskolepoeng;2013-2014;08;0;innvandrere;2;7+;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;08;0;innvandrere;2;7+;person;39
grunnskolepoeng;2013-2014;08;0;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;08;0;innvandrere;2;alle;person;61
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;0_6;person;39
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;7+;person;57
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;08;0;innvandrere;alle;alle;person;91
grunnskolepoeng;2013-2014;08;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;08;0;norskfodte_m_innvf;NULL;NULL;person;25
grunnskolepoeng;2013-2014;09;alle;alle;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;09;alle;alle;NULL;NULL;person;1449
grunnskolepoeng;2013-2014;09;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;09;alle;bef_u_innv_og_norskf;NULL;NULL;person;1295
grunnskolepoeng;2013-2014;09;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;09;alle;befolkningen_ellers;NULL;NULL;person;1321
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;0_6;person;9
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;7+;person;50
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;09;alle;innvandrere;1;alle;person;59
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;0_6;person;33
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;7+;person;36
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;alle;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;09;alle;innvandrere;2;alle;person;69
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;0_6;person;39
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;7+;person;87
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;09;alle;innvandrere;alle;alle;person;128
grunnskolepoeng;2013-2014;09;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;45
grunnskolepoeng;2013-2014;09;alle;norskfodte_m_innvf;NULL;NULL;person;23
grunnskolepoeng;2013-2014;09;1;alle;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;09;1;alle;NULL;NULL;person;719
grunnskolepoeng;2013-2014;09;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;09;1;bef_u_innv_og_norskf;NULL;NULL;person;652
grunnskolepoeng;2013-2014;09;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;09;1;befolkningen_ellers;NULL;NULL;person;662
grunnskolepoeng;2013-2014;09;1;innvandrere;1;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;09;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;09;1;innvandrere;1;7+;grunnskolepoeng;38
grunnskolepoeng;2013-2014;09;1;innvandrere;1;7+;person;20
grunnskolepoeng;2013-2014;09;1;innvandrere;1;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;09;1;innvandrere;1;alle;person;25
grunnskolepoeng;2013-2014;09;1;innvandrere;2;0_6;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;09;1;innvandrere;2;0_6;person;11
grunnskolepoeng;2013-2014;09;1;innvandrere;2;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;09;1;innvandrere;2;7+;person;18
grunnskolepoeng;2013-2014;09;1;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;09;1;innvandrere;2;alle;person;29
grunnskolepoeng;2013-2014;09;1;innvandrere;alle;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;09;1;innvandrere;alle;0_6;person;19
grunnskolepoeng;2013-2014;09;1;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;09;1;innvandrere;alle;7+;person;33
grunnskolepoeng;2013-2014;09;1;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;09;1;innvandrere;alle;alle;person;53
grunnskolepoeng;2013-2014;09;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;45
grunnskolepoeng;2013-2014;09;1;norskfodte_m_innvf;NULL;NULL;person;10
grunnskolepoeng;2013-2014;09;0;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;09;0;alle;NULL;NULL;person;730
grunnskolepoeng;2013-2014;09;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;09;0;bef_u_innv_og_norskf;NULL;NULL;person;643
grunnskolepoeng;2013-2014;09;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;09;0;befolkningen_ellers;NULL;NULL;person;659
grunnskolepoeng;2013-2014;09;0;innvandrere;1;0_6;grunnskolepoeng;50,6
grunnskolepoeng;2013-2014;09;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;09;0;innvandrere;1;7+;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;09;0;innvandrere;1;7+;person;28
grunnskolepoeng;2013-2014;09;0;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;09;0;innvandrere;1;alle;person;31
grunnskolepoeng;2013-2014;09;0;innvandrere;2;0_6;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;09;0;innvandrere;2;0_6;person;19
grunnskolepoeng;2013-2014;09;0;innvandrere;2;7+;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;09;0;innvandrere;2;7+;person;24
grunnskolepoeng;2013-2014;09;0;innvandrere;2;alle;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;09;0;innvandrere;2;alle;person;44
grunnskolepoeng;2013-2014;09;0;innvandrere;alle;0_6;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;09;0;innvandrere;alle;0_6;person;19
grunnskolepoeng;2013-2014;09;0;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;09;0;innvandrere;alle;7+;person;56
grunnskolepoeng;2013-2014;09;0;innvandrere;alle;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;09;0;innvandrere;alle;alle;person;74
grunnskolepoeng;2013-2014;09;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;45,2
grunnskolepoeng;2013-2014;09;0;norskfodte_m_innvf;NULL;NULL;person;14
grunnskolepoeng;2013-2014;10;alle;alle;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;10;alle;alle;NULL;NULL;person;2205
grunnskolepoeng;2013-2014;10;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;10;alle;bef_u_innv_og_norskf;NULL;NULL;person;1979
grunnskolepoeng;2013-2014;10;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;10;alle;befolkningen_ellers;NULL;NULL;person;2056
grunnskolepoeng;2013-2014;10;alle;innvandrere;1;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;10;alle;innvandrere;1;0_6;person;16
grunnskolepoeng;2013-2014;10;alle;innvandrere;1;7+;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;10;alle;innvandrere;1;7+;person;35
grunnskolepoeng;2013-2014;10;alle;innvandrere;1;alle;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;10;alle;innvandrere;1;alle;person;49
grunnskolepoeng;2013-2014;10;alle;innvandrere;2;0_6;grunnskolepoeng;37
grunnskolepoeng;2013-2014;10;alle;innvandrere;2;0_6;person;43
grunnskolepoeng;2013-2014;10;alle;innvandrere;2;7+;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;10;alle;innvandrere;2;7+;person;57
grunnskolepoeng;2013-2014;10;alle;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;10;alle;innvandrere;2;alle;person;101
grunnskolepoeng;2013-2014;10;alle;innvandrere;alle;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;10;alle;innvandrere;alle;0_6;person;57
grunnskolepoeng;2013-2014;10;alle;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;10;alle;innvandrere;alle;7+;person;95
grunnskolepoeng;2013-2014;10;alle;innvandrere;alle;alle;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;10;alle;innvandrere;alle;alle;person;149
grunnskolepoeng;2013-2014;10;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;10;alle;norskfodte_m_innvf;NULL;NULL;person;77
grunnskolepoeng;2013-2014;10;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;10;1;alle;NULL;NULL;person;1120
grunnskolepoeng;2013-2014;10;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;10;1;bef_u_innv_og_norskf;NULL;NULL;person;1001
grunnskolepoeng;2013-2014;10;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;10;1;befolkningen_ellers;NULL;NULL;person;1043
grunnskolepoeng;2013-2014;10;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;10;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;10;1;innvandrere;1;7+;grunnskolepoeng;38
grunnskolepoeng;2013-2014;10;1;innvandrere;1;7+;person;21
grunnskolepoeng;2013-2014;10;1;innvandrere;1;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;10;1;innvandrere;1;alle;person;23
grunnskolepoeng;2013-2014;10;1;innvandrere;2;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;10;1;innvandrere;2;0_6;person;24
grunnskolepoeng;2013-2014;10;1;innvandrere;2;7+;grunnskolepoeng;30,4
grunnskolepoeng;2013-2014;10;1;innvandrere;2;7+;person;28
grunnskolepoeng;2013-2014;10;1;innvandrere;2;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;10;1;innvandrere;2;alle;person;52
grunnskolepoeng;2013-2014;10;1;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;10;1;innvandrere;alle;0_6;person;23
grunnskolepoeng;2013-2014;10;1;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;10;1;innvandrere;alle;7+;person;47
grunnskolepoeng;2013-2014;10;1;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;10;1;innvandrere;alle;alle;person;76
grunnskolepoeng;2013-2014;10;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2013-2014;10;1;norskfodte_m_innvf;NULL;NULL;person;42
grunnskolepoeng;2013-2014;10;0;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;10;0;alle;NULL;NULL;person;1085
grunnskolepoeng;2013-2014;10;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;10;0;bef_u_innv_og_norskf;NULL;NULL;person;978
grunnskolepoeng;2013-2014;10;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;10;0;befolkningen_ellers;NULL;NULL;person;1013
grunnskolepoeng;2013-2014;10;0;innvandrere;1;0_6;grunnskolepoeng;41
grunnskolepoeng;2013-2014;10;0;innvandrere;1;0_6;person;9
grunnskolepoeng;2013-2014;10;0;innvandrere;1;7+;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;10;0;innvandrere;1;7+;person;16
grunnskolepoeng;2013-2014;10;0;innvandrere;1;alle;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;10;0;innvandrere;1;alle;person;33
grunnskolepoeng;2013-2014;10;0;innvandrere;2;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;10;0;innvandrere;2;0_6;person;22
grunnskolepoeng;2013-2014;10;0;innvandrere;2;7+;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;10;0;innvandrere;2;7+;person;31
grunnskolepoeng;2013-2014;10;0;innvandrere;2;alle;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;10;0;innvandrere;2;alle;person;45
grunnskolepoeng;2013-2014;10;0;innvandrere;alle;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;10;0;innvandrere;alle;0_6;person;33
grunnskolepoeng;2013-2014;10;0;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;10;0;innvandrere;alle;7+;person;47
grunnskolepoeng;2013-2014;10;0;innvandrere;alle;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;10;0;innvandrere;alle;alle;person;76
grunnskolepoeng;2013-2014;10;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;10;0;norskfodte_m_innvf;NULL;NULL;person;35
grunnskolepoeng;2013-2014;11;alle;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;11;alle;alle;NULL;NULL;person;5778
grunnskolepoeng;2013-2014;11;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;11;alle;bef_u_innv_og_norskf;NULL;NULL;person;5143
grunnskolepoeng;2013-2014;11;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;11;alle;befolkningen_ellers;NULL;NULL;person;5347
grunnskolepoeng;2013-2014;11;alle;innvandrere;1;0_6;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;11;alle;innvandrere;1;0_6;person;24
grunnskolepoeng;2013-2014;11;alle;innvandrere;1;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;11;alle;innvandrere;1;7+;person;168
grunnskolepoeng;2013-2014;11;alle;innvandrere;1;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;11;alle;innvandrere;1;alle;person;193
grunnskolepoeng;2013-2014;11;alle;innvandrere;2;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;11;alle;innvandrere;2;0_6;person;82
grunnskolepoeng;2013-2014;11;alle;innvandrere;2;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;11;alle;innvandrere;2;7+;person;159
grunnskolepoeng;2013-2014;11;alle;innvandrere;2;alle;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;11;alle;innvandrere;2;alle;person;242
grunnskolepoeng;2013-2014;11;alle;innvandrere;alle;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;11;alle;innvandrere;alle;0_6;person;105
grunnskolepoeng;2013-2014;11;alle;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;11;alle;innvandrere;alle;7+;person;327
grunnskolepoeng;2013-2014;11;alle;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;11;alle;innvandrere;alle;alle;person;433
grunnskolepoeng;2013-2014;11;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;11;alle;norskfodte_m_innvf;NULL;NULL;person;204
grunnskolepoeng;2013-2014;11;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;11;1;alle;NULL;NULL;person;2944
grunnskolepoeng;2013-2014;11;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;11;1;bef_u_innv_og_norskf;NULL;NULL;person;2617
grunnskolepoeng;2013-2014;11;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;11;1;befolkningen_ellers;NULL;NULL;person;2726
grunnskolepoeng;2013-2014;11;1;innvandrere;1;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;11;1;innvandrere;1;0_6;person;16
grunnskolepoeng;2013-2014;11;1;innvandrere;1;7+;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;11;1;innvandrere;1;7+;person;89
grunnskolepoeng;2013-2014;11;1;innvandrere;1;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;11;1;innvandrere;1;alle;person;102
grunnskolepoeng;2013-2014;11;1;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;11;1;innvandrere;2;0_6;person;44
grunnskolepoeng;2013-2014;11;1;innvandrere;2;7+;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;11;1;innvandrere;2;7+;person;70
grunnskolepoeng;2013-2014;11;1;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;11;1;innvandrere;2;alle;person;117
grunnskolepoeng;2013-2014;11;1;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;11;1;innvandrere;alle;0_6;person;55
grunnskolepoeng;2013-2014;11;1;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;11;1;innvandrere;alle;7+;person;159
grunnskolepoeng;2013-2014;11;1;innvandrere;alle;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;11;1;innvandrere;alle;alle;person;216
grunnskolepoeng;2013-2014;11;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;11;1;norskfodte_m_innvf;NULL;NULL;person;107
grunnskolepoeng;2013-2014;11;0;alle;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;11;0;alle;NULL;NULL;person;2833
grunnskolepoeng;2013-2014;11;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;11;0;bef_u_innv_og_norskf;NULL;NULL;person;2525
grunnskolepoeng;2013-2014;11;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;11;0;befolkningen_ellers;NULL;NULL;person;2620
grunnskolepoeng;2013-2014;11;0;innvandrere;1;0_6;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;11;0;innvandrere;1;0_6;person;9
grunnskolepoeng;2013-2014;11;0;innvandrere;1;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;11;0;innvandrere;1;7+;person;79
grunnskolepoeng;2013-2014;11;0;innvandrere;1;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;11;0;innvandrere;1;alle;person;88
grunnskolepoeng;2013-2014;11;0;innvandrere;2;0_6;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;11;0;innvandrere;2;0_6;person;38
grunnskolepoeng;2013-2014;11;0;innvandrere;2;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;11;0;innvandrere;2;7+;person;88
grunnskolepoeng;2013-2014;11;0;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;11;0;innvandrere;2;alle;person;125
grunnskolepoeng;2013-2014;11;0;innvandrere;alle;0_6;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;11;0;innvandrere;alle;0_6;person;50
grunnskolepoeng;2013-2014;11;0;innvandrere;alle;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;11;0;innvandrere;alle;7+;person;169
grunnskolepoeng;2013-2014;11;0;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;11;0;innvandrere;alle;alle;person;215
grunnskolepoeng;2013-2014;11;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;11;0;norskfodte_m_innvf;NULL;NULL;person;96
grunnskolepoeng;2013-2014;12;alle;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;12;alle;alle;NULL;NULL;person;5965
grunnskolepoeng;2013-2014;12;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;12;alle;bef_u_innv_og_norskf;NULL;NULL;person;5490
grunnskolepoeng;2013-2014;12;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;12;alle;befolkningen_ellers;NULL;NULL;person;5620
grunnskolepoeng;2013-2014;12;alle;innvandrere;1;0_6;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;12;alle;innvandrere;1;0_6;person;14
grunnskolepoeng;2013-2014;12;alle;innvandrere;1;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;12;alle;innvandrere;1;7+;person;135
grunnskolepoeng;2013-2014;12;alle;innvandrere;1;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;12;alle;innvandrere;1;alle;person;149
grunnskolepoeng;2013-2014;12;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;12;alle;innvandrere;2;0_6;person;59
grunnskolepoeng;2013-2014;12;alle;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;12;alle;innvandrere;2;7+;person;133
grunnskolepoeng;2013-2014;12;alle;innvandrere;2;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;12;alle;innvandrere;2;alle;person;194
grunnskolepoeng;2013-2014;12;alle;innvandrere;alle;0_6;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;12;alle;innvandrere;alle;0_6;person;69
grunnskolepoeng;2013-2014;12;alle;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;12;alle;innvandrere;alle;7+;person;269
grunnskolepoeng;2013-2014;12;alle;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;12;alle;innvandrere;alle;alle;person;343
grunnskolepoeng;2013-2014;12;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;12;alle;norskfodte_m_innvf;NULL;NULL;person;123
grunnskolepoeng;2013-2014;12;1;alle;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2013-2014;12;1;alle;NULL;NULL;person;3021
grunnskolepoeng;2013-2014;12;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;12;1;bef_u_innv_og_norskf;NULL;NULL;person;2780
grunnskolepoeng;2013-2014;12;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;12;1;befolkningen_ellers;NULL;NULL;person;2855
grunnskolepoeng;2013-2014;12;1;innvandrere;1;0_6;grunnskolepoeng;44,4
grunnskolepoeng;2013-2014;12;1;innvandrere;1;0_6;person;4
grunnskolepoeng;2013-2014;12;1;innvandrere;1;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;12;1;innvandrere;1;7+;person;58
grunnskolepoeng;2013-2014;12;1;innvandrere;1;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;12;1;innvandrere;1;alle;person;62
grunnskolepoeng;2013-2014;12;1;innvandrere;2;0_6;grunnskolepoeng;35,4
