"aar","fylke_id","bosetting","enhet","tabellvariabel","tabell_navn","kommune_id","naringsregion_id","bydel_id"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1416","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1417","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1417","NULL","NULL"
"2013","NULL","bosatt","personer","1.00","bosetting","1417","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.37202381","bosetting","1417","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","10","bosetting","1417","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","10.00","bosetting","1417","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1417","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1417","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1418","NULL","NULL"
"2013","NULL","vedtak","personer","0.00","bosetting","1418","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1418","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1418","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1418","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1418","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1418","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1418","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1419","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1419","NULL","NULL"
"2013","NULL","bosatt","personer","5.00","bosetting","1419","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.204585538","bosetting","1419","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","50","bosetting","1419","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","50.00","bosetting","1419","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1419","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1419","NULL","NULL"
"2013","NULL","anmodning","personer","35.00","bosetting","1420","NULL","NULL"
"2013","NULL","vedtak","personer","35.00","bosetting","1420","NULL","NULL"
"2013","NULL","bosatt","personer","34.00","bosetting","1420","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.460186278","bosetting","1420","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","97.14285714","bosetting","1420","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","97.14","bosetting","1420","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1420","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1420","NULL","NULL"
"2013","NULL","anmodning","personer","5.00","bosetting","1421","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1421","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1421","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1421","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1421","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1421","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1421","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1421","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1422","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1422","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1422","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1422","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1422","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1422","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1422","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1422","NULL","NULL"
"2013","NULL","anmodning","personer","20.00","bosetting","1424","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1424","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1424","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1424","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1424","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1424","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1424","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1424","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1426","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1426","NULL","NULL"
"2013","NULL","bosatt","personer","11.00","bosetting","1426","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.161524858","bosetting","1426","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","73.33333333","bosetting","1426","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","110.00","bosetting","1426","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1426","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1426","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1428","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1428","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1428","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1428","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1428","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1428","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1428","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1428","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1429","NULL","NULL"
"2013","NULL","vedtak","personer","0.00","bosetting","1429","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1429","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1429","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1429","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1429","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1429","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1429","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1430","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1430","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1430","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1430","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1430","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1430","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1430","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1430","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1431","NULL","NULL"
"2013","NULL","vedtak","personer","5.00","bosetting","1431","NULL","NULL"
"2013","NULL","bosatt","personer","2.00","bosetting","1431","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.651465798","bosetting","1431","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","13.33333333","bosetting","1431","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","40.00","bosetting","1431","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1431","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1431","NULL","NULL"
"2013","NULL","anmodning","personer","40.00","bosetting","1432","NULL","NULL"
"2013","NULL","vedtak","personer","20.00","bosetting","1432","NULL","NULL"
"2013","NULL","bosatt","personer","23.00","bosetting","1432","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.813165156","bosetting","1432","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","57.5","bosetting","1432","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","115.00","bosetting","1432","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1432","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1432","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1433","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1433","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1433","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1433","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1433","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1433","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1433","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1433","NULL","NULL"
"2013","NULL","anmodning","personer","25.00","bosetting","1438","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1438","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1438","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1438","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1438","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1438","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1438","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1438","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1439","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1439","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1439","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1439","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1439","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1439","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1439","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1439","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1441","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1441","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1441","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1441","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1441","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1441","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1441","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1441","NULL","NULL"
"2013","NULL","anmodning","personer","30.00","bosetting","1443","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1443","NULL","NULL"
"2013","NULL","bosatt","personer","9.00","bosetting","1443","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.518731016","bosetting","1443","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","30","bosetting","1443","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","1443","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1443","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1443","NULL","NULL"
"2013","NULL","anmodning","personer","5.00","bosetting","1444","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1444","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1444","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1444","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1444","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1444","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1444","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1444","NULL","NULL"
"2013","NULL","anmodning","personer","30.00","bosetting","1445","NULL","NULL"
"2013","NULL","vedtak","personer","15.00","bosetting","1445","NULL","NULL"
"2013","NULL","bosatt","personer","16.00","bosetting","1445","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.809975413","bosetting","1445","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","53.33333333","bosetting","1445","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","106.67","bosetting","1445","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1445","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1445","NULL","NULL"
"2013","NULL","anmodning","personer","35.00","bosetting","1449","NULL","NULL"
"2013","NULL","vedtak","personer","20.00","bosetting","1449","NULL","NULL"
"2013","NULL","bosatt","personer","20.00","bosetting","1449","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.803476311","bosetting","1449","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","57.14285714","bosetting","1449","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1449","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1449","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1449","NULL","NULL"
"2013","NULL","anmodning","personer","55.00","bosetting","1502","NULL","NULL"
"2013","NULL","vedtak","personer","55.00","bosetting","1502","NULL","NULL"
"2013","NULL","bosatt","personer","53.00","bosetting","1502","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.03470516","bosetting","1502","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","96.36363636","bosetting","1502","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","96.36","bosetting","1502","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1502","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1502","NULL","NULL"
"2013","NULL","anmodning","personer","60.00","bosetting","1504","NULL","NULL"
"2013","NULL","vedtak","personer","40.00","bosetting","1504","NULL","NULL"
"2013","NULL","bosatt","personer","40.00","bosetting","1504","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.874374276","bosetting","1504","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","66.66666667","bosetting","1504","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1504","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1504","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1504","NULL","NULL"
"2013","NULL","anmodning","personer","50.00","bosetting","1505","NULL","NULL"
"2013","NULL","vedtak","personer","40.00","bosetting","1505","NULL","NULL"
"2013","NULL","bosatt","personer","42.00","bosetting","1505","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.721664275","bosetting","1505","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","84","bosetting","1505","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","105.00","bosetting","1505","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1505","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1505","NULL","NULL"
"2013","NULL","anmodning","personer","0.00","bosetting","1511","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1511","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1511","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1511","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent",".","bosetting","1511","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1511","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1511","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1511","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1514","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1514","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1514","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1514","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1514","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1514","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1514","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1514","NULL","NULL"
"2013","NULL","anmodning","personer","25.00","bosetting","1515","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1515","NULL","NULL"
"2013","NULL","bosatt","personer","10.00","bosetting","1515","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.130326664","bosetting","1515","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","40","bosetting","1515","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1515","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1515","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1515","NULL","NULL"
"2013","NULL","anmodning","personer","25.00","bosetting","1516","NULL","NULL"
"2013","NULL","vedtak","personer","20.00","bosetting","1516","NULL","NULL"
"2013","NULL","bosatt","personer","21.00","bosetting","1516","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.595155709","bosetting","1516","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","84","bosetting","1516","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","105.00","bosetting","1516","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1516","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1516","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1517","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1517","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1517","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1517","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1517","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","0.00","bosetting","1517","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1517","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1517","NULL","NULL"
"2013","NULL","anmodning","personer","30.00","bosetting","1519","NULL","NULL"
"2013","NULL","vedtak","personer","25.00","bosetting","1519","NULL","NULL"
"2013","NULL","bosatt","personer","23.00","bosetting","1519","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.581658997","bosetting","1519","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","76.66666667","bosetting","1519","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","92.00","bosetting","1519","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1519","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1519","NULL","NULL"
"2013","NULL","anmodning","personer","35.00","bosetting","1520","NULL","NULL"
"2013","NULL","vedtak","personer","25.00","bosetting","1520","NULL","NULL"
"2013","NULL","bosatt","personer","23.00","bosetting","1520","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.182991648","bosetting","1520","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","65.71428571","bosetting","1520","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","92.00","bosetting","1520","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1520","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1520","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1523","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1523","NULL","NULL"
"2013","NULL","bosatt","personer","4.00","bosetting","1523","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.73837462","bosetting","1523","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","40","bosetting","1523","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","40.00","bosetting","1523","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1523","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1523","NULL","NULL"
"2013","NULL","anmodning","personer","0.00","bosetting","1524","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1524","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1524","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1524","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent",".","bosetting","1524","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1524","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1524","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1524","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1525","NULL","NULL"
"2013","NULL","vedtak","personer","0.00","bosetting","1525","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1525","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1525","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1525","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1525","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1525","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1525","NULL","NULL"
"2013","NULL","anmodning","personer","0.00","bosetting","1526","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1526","NULL","NULL"
"2013","NULL","bosatt","personer","1.00","bosetting","1526","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.966183575","bosetting","1526","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent",".","bosetting","1526","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1526","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1526","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1526","NULL","NULL"
"2013","NULL","anmodning","personer","20.00","bosetting","1528","NULL","NULL"
"2013","NULL","vedtak","personer","5.00","bosetting","1528","NULL","NULL"
"2013","NULL","bosatt","personer","20.00","bosetting","1528","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.587322122","bosetting","1528","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","100","bosetting","1528","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","400.00","bosetting","1528","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1528","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1528","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1529","NULL","NULL"
"2013","NULL","vedtak","personer","0.00","bosetting","1529","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1529","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1529","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1529","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1529","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1529","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1529","NULL","NULL"
"2013","NULL","anmodning","personer","20.00","bosetting","1531","NULL","NULL"
"2013","NULL","vedtak","personer","6.00","bosetting","1531","NULL","NULL"
"2013","NULL","bosatt","personer","7.00","bosetting","1531","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.809155011","bosetting","1531","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","35","bosetting","1531","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","116.67","bosetting","1531","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1531","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1531","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1532","NULL","NULL"
"2013","NULL","vedtak","personer","6.00","bosetting","1532","NULL","NULL"
"2013","NULL","bosatt","personer","5.00","bosetting","1532","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.646078305","bosetting","1532","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","33.33333333","bosetting","1532","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","83.33","bosetting","1532","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1532","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1532","NULL","NULL"
"2013","NULL","anmodning","personer","25.00","bosetting","1534","NULL","NULL"
"2013","NULL","vedtak","personer","10.00","bosetting","1534","NULL","NULL"
"2013","NULL","bosatt","personer","11.00","bosetting","1534","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.210920299","bosetting","1534","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","44","bosetting","1534","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","110.00","bosetting","1534","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1534","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1534","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1535","NULL","NULL"
"2013","NULL","vedtak","personer","15.00","bosetting","1535","NULL","NULL"
"2013","NULL","bosatt","personer","17.00","bosetting","1535","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.569916856","bosetting","1535","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","113.3333333","bosetting","1535","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent","113.33","bosetting","1535","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1535","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1535","NULL","NULL"
"2013","NULL","anmodning","personer","15.00","bosetting","1539","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1539","NULL","NULL"
"2013","NULL","bosatt","personer","0.00","bosetting","1539","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosetting","1539","NULL","NULL"
"2013","NULL","bosatt_av_anmodede","prosent","0","bosetting","1539","NULL","NULL"
"2013","NULL","bosatt_av_vedtak","prosent",".","bosetting","1539","NULL","NULL"
"2013","NULL","bosatt_siste_trear","personer",".","bosetting","1539","NULL","NULL"
"2013","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","1539","NULL","NULL"
"2013","NULL","anmodning","personer","10.00","bosetting","1543","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosetting","1543","NULL","NULL"
