"aar","bydel_nr","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","1_5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","1_5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0827"
"2013","NULL","NULL","1_5","personer","71","barnehagedeltakelse","barn_ellers","NULL","NULL","0827"
"2013","NULL","NULL","1_5","prosent","98.61111111","barnehagedeltakelse","barn_ellers","NULL","NULL","0827"
"2013","NULL","alle","1_5","personer","152","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","alle","1_5","prosent","88.4","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","3","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","4","personer","4","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","4","prosent","80","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","5","personer","4","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","5","prosent","80","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","1_5","personer","15","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","minoritet","1_5","prosent","75","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","ikke_minoritet","1_5","personer","137","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","ikke_minoritet","1_5","prosent","90.1","barnehagedeltakelse","NULL","NULL","NULL","0828"
"2013","NULL","NULL","1_5","personer","172","barnehagedeltakelse","alle","NULL","NULL","0828"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0828"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","2","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","2","prosent","2.906976744","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","3","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","3","prosent","2.325581395","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","4","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","4","prosent","2.906976744","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","5","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","5","prosent","2.906976744","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","1_5","personer","20","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","1_5","prosent","11.62790698","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0828"
"2013","NULL","NULL","1_5","personer","152","barnehagedeltakelse","barn_ellers","NULL","NULL","0828"
"2013","NULL","NULL","1_5","prosent","88.37209302","barnehagedeltakelse","barn_ellers","NULL","NULL","0828"
"2013","NULL","alle","1_5","personer","92","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","alle","1_5","prosent","89.3","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","3","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","1_5","personer","12","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","minoritet","1_5","prosent","109.1","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","ikke_minoritet","1_5","personer","80","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","ikke_minoritet","1_5","prosent","87","barnehagedeltakelse","NULL","NULL","NULL","0829"
"2013","NULL","NULL","1_5","personer","103","barnehagedeltakelse","alle","NULL","NULL","0829"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0829"
"2013","NULL","NULL","1","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","1","prosent","4.854368932","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","3","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","3","prosent","3.883495146","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","1_5","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","1_5","prosent","10.67961165","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0829"
"2013","NULL","NULL","1_5","personer","92","barnehagedeltakelse","barn_ellers","NULL","NULL","0829"
"2013","NULL","NULL","1_5","prosent","89.32038835","barnehagedeltakelse","barn_ellers","NULL","NULL","0829"
"2013","NULL","alle","1_5","personer","75","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","alle","1_5","prosent","84.3","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","1_5","personer","6","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","minoritet","1_5","prosent","150","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","ikke_minoritet","1_5","personer","69","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","ikke_minoritet","1_5","prosent","81.2","barnehagedeltakelse","NULL","NULL","NULL","0830"
"2013","NULL","NULL","1_5","personer","89","barnehagedeltakelse","alle","NULL","NULL","0830"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0830"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","1_5","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","1_5","prosent","4.494382022","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0830"
"2013","NULL","NULL","1_5","personer","85","barnehagedeltakelse","barn_ellers","NULL","NULL","0830"
"2013","NULL","NULL","1_5","prosent","95.50561798","barnehagedeltakelse","barn_ellers","NULL","NULL","0830"
"2013","NULL","alle","1_5","personer","55","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","alle","1_5","prosent","88.7","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","1_5","personer","8","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","minoritet","1_5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","ikke_minoritet","1_5","personer","47","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","ikke_minoritet","1_5","prosent","87","barnehagedeltakelse","NULL","NULL","NULL","0831"
"2013","NULL","NULL","1_5","personer","62","barnehagedeltakelse","alle","NULL","NULL","0831"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0831"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","1_5","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","1_5","prosent","12.90322581","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0831"
"2013","NULL","NULL","1_5","personer","54","barnehagedeltakelse","barn_ellers","NULL","NULL","0831"
"2013","NULL","NULL","1_5","prosent","87.09677419","barnehagedeltakelse","barn_ellers","NULL","NULL","0831"
"2013","NULL","alle","1_5","personer","103","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","alle","1_5","prosent","88.8","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","1_5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","minoritet","1_5","prosent","50","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","ikke_minoritet","1_5","personer","101","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","ikke_minoritet","1_5","prosent","90.2","barnehagedeltakelse","NULL","NULL","NULL","0833"
"2013","NULL","NULL","1_5","personer","116","barnehagedeltakelse","alle","NULL","NULL","0833"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0833"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","1_5","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","1_5","prosent","3.448275862","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0833"
"2013","NULL","NULL","1_5","personer","112","barnehagedeltakelse","barn_ellers","NULL","NULL","0833"
"2013","NULL","NULL","1_5","prosent","96.55172414","barnehagedeltakelse","barn_ellers","NULL","NULL","0833"
"2013","NULL","alle","1_5","personer","192","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","alle","1_5","prosent","91","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","2","personer","4","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","2","prosent","57.14285714","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","5","personer","7","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","1_5","personer","15","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","minoritet","1_5","prosent","68.2","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","ikke_minoritet","1_5","personer","177","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","ikke_minoritet","1_5","prosent","93.7","barnehagedeltakelse","NULL","NULL","NULL","0834"
"2013","NULL","NULL","1_5","personer","211","barnehagedeltakelse","alle","NULL","NULL","0834"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0834"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","2","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","2","prosent","3.317535545","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","5","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","5","prosent","3.317535545","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","1_5","personer","22","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","1_5","prosent","10.42654028","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0834"
"2013","NULL","NULL","1_5","personer","189","barnehagedeltakelse","barn_ellers","NULL","NULL","0834"
"2013","NULL","NULL","1_5","prosent","89.57345972","barnehagedeltakelse","barn_ellers","NULL","NULL","0834"
"2013","NULL","alle","1_5","personer","299","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","alle","1_5","prosent","87.9","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","2","personer","6","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","3","prosent","57.14285714","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","4","personer","5","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","4","prosent","83.33333333","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","5","personer","9","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","5","prosent","128.5714286","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","1_5","personer","26","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","minoritet","1_5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","ikke_minoritet","1_5","personer","273","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","ikke_minoritet","1_5","prosent","86.9","barnehagedeltakelse","NULL","NULL","NULL","0901"
"2013","NULL","NULL","1_5","personer","340","barnehagedeltakelse","alle","NULL","NULL","0901"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0901"
"2013","NULL","NULL","1","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","1","prosent","1.176470588","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","3","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","3","prosent","2.058823529","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","4","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","4","prosent","1.764705882","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","5","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","5","prosent","2.058823529","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","1_5","personer","26","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","1_5","prosent","7.647058824","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0901"
"2013","NULL","NULL","1_5","personer","314","barnehagedeltakelse","barn_ellers","NULL","NULL","0901"
"2013","NULL","NULL","1_5","prosent","92.35294118","barnehagedeltakelse","barn_ellers","NULL","NULL","0901"
"2013","NULL","alle","1_5","personer","1348","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","alle","1_5","prosent","95.8","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","1","personer","11","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","1","prosent","42.30769231","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","2","personer","28","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","2","prosent","90.32258065","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","3","personer","24","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","3","prosent","92.30769231","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","4","personer","39","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","4","prosent","111.4285714","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","5","personer","35","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","5","prosent","97.22222222","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","1_5","personer","137","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","minoritet","1_5","prosent","89","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","ikke_minoritet","1_5","personer","1211","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","ikke_minoritet","1_5","prosent","96.6","barnehagedeltakelse","NULL","NULL","NULL","0904"
"2013","NULL","NULL","1_5","personer","1407","barnehagedeltakelse","alle","NULL","NULL","0904"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","0904"
"2013","NULL","NULL","1","personer","26","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","1","prosent","1.84790334","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","2","personer","31","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","2","prosent","2.203269367","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","3","personer","26","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","3","prosent","1.84790334","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","4","personer","35","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","4","prosent","2.487562189","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","5","personer","36","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","5","prosent","2.558635394","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","1_5","personer","154","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","1_5","prosent","10.94527363","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","0904"
"2013","NULL","NULL","1_5","personer","1253","barnehagedeltakelse","barn_ellers","NULL","NULL","0904"
"2013","NULL","NULL","1_5","prosent","89.05472637","barnehagedeltakelse","barn_ellers","NULL","NULL","0904"
"2013","NULL","alle","1_5","personer","2374","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","alle","1_5","prosent","89.4","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","1","personer","34","barnehagedeltakelse","NULL","NULL","NULL","0906"
"2013","NULL","minoritet","1","prosent","39.53488372","barnehagedeltakelse","NULL","NULL","NULL","0906"
