"aar","bydel_nr","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","prosent","83","sysselsatte_innvkat","NULL","1433","NULL"
"2013","NULL","befolkningen_ellers","personer","1257","sysselsatte_innvkat","NULL","1433","NULL"
"2013","NULL","befolkningen_ellers","prosent","84.6","sysselsatte_innvkat","NULL","1433","NULL"
"2013","NULL","alle","personer","1695","sysselsatte_innvkat","NULL","1438","NULL"
"2013","NULL","alle","prosent","78.7","sysselsatte_innvkat","NULL","1438","NULL"
"2013","NULL","innvandrere","personer","265","sysselsatte_innvkat","NULL","1438","NULL"
"2013","NULL","innvandrere","prosent","67.1","sysselsatte_innvkat","NULL","1438","NULL"
"2013","NULL","befolkningen_ellers","personer","1430","sysselsatte_innvkat","NULL","1438","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.3","sysselsatte_innvkat","NULL","1438","NULL"
"2013","NULL","alle","personer","2759","sysselsatte_innvkat","NULL","1439","NULL"
"2013","NULL","alle","prosent","77.5","sysselsatte_innvkat","NULL","1439","NULL"
"2013","NULL","innvandrere","personer","361","sysselsatte_innvkat","NULL","1439","NULL"
"2013","NULL","innvandrere","prosent","71.8","sysselsatte_innvkat","NULL","1439","NULL"
"2013","NULL","befolkningen_ellers","personer","2398","sysselsatte_innvkat","NULL","1439","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.5","sysselsatte_innvkat","NULL","1439","NULL"
"2013","NULL","alle","personer","1291","sysselsatte_innvkat","NULL","1441","NULL"
"2013","NULL","alle","prosent","80.4","sysselsatte_innvkat","NULL","1441","NULL"
"2013","NULL","innvandrere","personer","102","sysselsatte_innvkat","NULL","1441","NULL"
"2013","NULL","innvandrere","prosent","76.7","sysselsatte_innvkat","NULL","1441","NULL"
"2013","NULL","befolkningen_ellers","personer","1189","sysselsatte_innvkat","NULL","1441","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.8","sysselsatte_innvkat","NULL","1441","NULL"
"2013","NULL","alle","personer","2855","sysselsatte_innvkat","NULL","1443","NULL"
"2013","NULL","alle","prosent","82.7","sysselsatte_innvkat","NULL","1443","NULL"
"2013","NULL","innvandrere","personer","219","sysselsatte_innvkat","NULL","1443","NULL"
"2013","NULL","innvandrere","prosent","70.4","sysselsatte_innvkat","NULL","1443","NULL"
"2013","NULL","befolkningen_ellers","personer","2636","sysselsatte_innvkat","NULL","1443","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.9","sysselsatte_innvkat","NULL","1443","NULL"
"2013","NULL","alle","personer","601","sysselsatte_innvkat","NULL","1444","NULL"
"2013","NULL","alle","prosent","89","sysselsatte_innvkat","NULL","1444","NULL"
"2013","NULL","innvandrere","personer","53","sysselsatte_innvkat","NULL","1444","NULL"
"2013","NULL","innvandrere","prosent","86.9","sysselsatte_innvkat","NULL","1444","NULL"
"2013","NULL","befolkningen_ellers","personer","548","sysselsatte_innvkat","NULL","1444","NULL"
"2013","NULL","befolkningen_ellers","prosent","89.3","sysselsatte_innvkat","NULL","1444","NULL"
"2013","NULL","alle","personer","2736","sysselsatte_innvkat","NULL","1445","NULL"
"2013","NULL","alle","prosent","84.5","sysselsatte_innvkat","NULL","1445","NULL"
"2013","NULL","innvandrere","personer","207","sysselsatte_innvkat","NULL","1445","NULL"
"2013","NULL","innvandrere","prosent","79.6","sysselsatte_innvkat","NULL","1445","NULL"
"2013","NULL","befolkningen_ellers","personer","2529","sysselsatte_innvkat","NULL","1445","NULL"
"2013","NULL","befolkningen_ellers","prosent","84.9","sysselsatte_innvkat","NULL","1445","NULL"
"2013","NULL","alle","personer","3428","sysselsatte_innvkat","NULL","1449","NULL"
"2013","NULL","alle","prosent","82.4","sysselsatte_innvkat","NULL","1449","NULL"
"2013","NULL","innvandrere","personer","597","sysselsatte_innvkat","NULL","1449","NULL"
"2013","NULL","innvandrere","prosent","73.9","sysselsatte_innvkat","NULL","1449","NULL"
"2013","NULL","befolkningen_ellers","personer","2831","sysselsatte_innvkat","NULL","1449","NULL"
"2013","NULL","befolkningen_ellers","prosent","84.5","sysselsatte_innvkat","NULL","1449","NULL"
"2013","NULL","alle","personer","12646","sysselsatte_innvkat","NULL","1502","NULL"
"2013","NULL","alle","prosent","79.5","sysselsatte_innvkat","NULL","1502","NULL"
"2013","NULL","innvandrere","personer","1392","sysselsatte_innvkat","NULL","1502","NULL"
"2013","NULL","innvandrere","prosent","69.8","sysselsatte_innvkat","NULL","1502","NULL"
"2013","NULL","befolkningen_ellers","personer","11254","sysselsatte_innvkat","NULL","1502","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.8","sysselsatte_innvkat","NULL","1502","NULL"
"2013","NULL","alle","personer","22672","sysselsatte_innvkat","NULL","1504","NULL"
"2013","NULL","alle","prosent","79.7","sysselsatte_innvkat","NULL","1504","NULL"
"2013","NULL","innvandrere","personer","3046","sysselsatte_innvkat","NULL","1504","NULL"
"2013","NULL","innvandrere","prosent","71.6","sysselsatte_innvkat","NULL","1504","NULL"
"2013","NULL","befolkningen_ellers","personer","19626","sysselsatte_innvkat","NULL","1504","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.1","sysselsatte_innvkat","NULL","1504","NULL"
"2013","NULL","alle","personer","11345","sysselsatte_innvkat","NULL","1505","NULL"
"2013","NULL","alle","prosent","74.7","sysselsatte_innvkat","NULL","1505","NULL"
"2013","NULL","innvandrere","personer","1338","sysselsatte_innvkat","NULL","1505","NULL"
"2013","NULL","innvandrere","prosent","67.5","sysselsatte_innvkat","NULL","1505","NULL"
"2013","NULL","befolkningen_ellers","personer","10007","sysselsatte_innvkat","NULL","1505","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.8","sysselsatte_innvkat","NULL","1505","NULL"
"2013","NULL","alle","personer","1467","sysselsatte_innvkat","NULL","1511","NULL"
"2013","NULL","alle","prosent","77.9","sysselsatte_innvkat","NULL","1511","NULL"
"2013","NULL","innvandrere","personer","103","sysselsatte_innvkat","NULL","1511","NULL"
"2013","NULL","innvandrere","prosent","73.6","sysselsatte_innvkat","NULL","1511","NULL"
"2013","NULL","befolkningen_ellers","personer","1364","sysselsatte_innvkat","NULL","1511","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.3","sysselsatte_innvkat","NULL","1511","NULL"
"2013","NULL","alle","personer","1256","sysselsatte_innvkat","NULL","1514","NULL"
"2013","NULL","alle","prosent","80.8","sysselsatte_innvkat","NULL","1514","NULL"
"2013","NULL","innvandrere","personer","269","sysselsatte_innvkat","NULL","1514","NULL"
"2013","NULL","innvandrere","prosent","82","sysselsatte_innvkat","NULL","1514","NULL"
"2013","NULL","befolkningen_ellers","personer","987","sysselsatte_innvkat","NULL","1514","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.5","sysselsatte_innvkat","NULL","1514","NULL"
"2013","NULL","alle","personer","4111","sysselsatte_innvkat","NULL","1515","NULL"
"2013","NULL","alle","prosent","78.8","sysselsatte_innvkat","NULL","1515","NULL"
"2013","NULL","innvandrere","personer","544","sysselsatte_innvkat","NULL","1515","NULL"
"2013","NULL","innvandrere","prosent","76.4","sysselsatte_innvkat","NULL","1515","NULL"
"2013","NULL","befolkningen_ellers","personer","3567","sysselsatte_innvkat","NULL","1515","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.2","sysselsatte_innvkat","NULL","1515","NULL"
"2013","NULL","alle","personer","4021","sysselsatte_innvkat","NULL","1516","NULL"
"2013","NULL","alle","prosent","82","sysselsatte_innvkat","NULL","1516","NULL"
"2013","NULL","innvandrere","personer","754","sysselsatte_innvkat","NULL","1516","NULL"
"2013","NULL","innvandrere","prosent","75.3","sysselsatte_innvkat","NULL","1516","NULL"
"2013","NULL","befolkningen_ellers","personer","3267","sysselsatte_innvkat","NULL","1516","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.7","sysselsatte_innvkat","NULL","1516","NULL"
"2013","NULL","alle","personer","2363","sysselsatte_innvkat","NULL","1517","NULL"
"2013","NULL","alle","prosent","78.8","sysselsatte_innvkat","NULL","1517","NULL"
"2013","NULL","innvandrere","personer","416","sysselsatte_innvkat","NULL","1517","NULL"
"2013","NULL","innvandrere","prosent","74.7","sysselsatte_innvkat","NULL","1517","NULL"
"2013","NULL","befolkningen_ellers","personer","1947","sysselsatte_innvkat","NULL","1517","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.8","sysselsatte_innvkat","NULL","1517","NULL"
"2013","NULL","alle","personer","4088","sysselsatte_innvkat","NULL","1519","NULL"
"2013","NULL","alle","prosent","77.3","sysselsatte_innvkat","NULL","1519","NULL"
"2013","NULL","innvandrere","personer","337","sysselsatte_innvkat","NULL","1519","NULL"
"2013","NULL","innvandrere","prosent","58","sysselsatte_innvkat","NULL","1519","NULL"
"2013","NULL","befolkningen_ellers","personer","3751","sysselsatte_innvkat","NULL","1519","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.6","sysselsatte_innvkat","NULL","1519","NULL"
"2013","NULL","alle","personer","4927","sysselsatte_innvkat","NULL","1520","NULL"
"2013","NULL","alle","prosent","80.1","sysselsatte_innvkat","NULL","1520","NULL"
"2013","NULL","innvandrere","personer","390","sysselsatte_innvkat","NULL","1520","NULL"
"2013","NULL","innvandrere","prosent","70.9","sysselsatte_innvkat","NULL","1520","NULL"
"2013","NULL","befolkningen_ellers","personer","4537","sysselsatte_innvkat","NULL","1520","NULL"
"2013","NULL","befolkningen_ellers","prosent","81","sysselsatte_innvkat","NULL","1520","NULL"
"2013","NULL","alle","personer","1096","sysselsatte_innvkat","NULL","1523","NULL"
"2013","NULL","alle","prosent","79.6","sysselsatte_innvkat","NULL","1523","NULL"
"2013","NULL","innvandrere","personer","164","sysselsatte_innvkat","NULL","1523","NULL"
"2013","NULL","innvandrere","prosent","67.8","sysselsatte_innvkat","NULL","1523","NULL"
"2013","NULL","befolkningen_ellers","personer","932","sysselsatte_innvkat","NULL","1523","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.1","sysselsatte_innvkat","NULL","1523","NULL"
"2013","NULL","alle","personer","791","sysselsatte_innvkat","NULL","1524","NULL"
"2013","NULL","alle","prosent","85.5","sysselsatte_innvkat","NULL","1524","NULL"
"2013","NULL","innvandrere","personer","93","sysselsatte_innvkat","NULL","1524","NULL"
"2013","NULL","innvandrere","prosent","86.9","sysselsatte_innvkat","NULL","1524","NULL"
"2013","NULL","befolkningen_ellers","personer","698","sysselsatte_innvkat","NULL","1524","NULL"
"2013","NULL","befolkningen_ellers","prosent","85.3","sysselsatte_innvkat","NULL","1524","NULL"
"2013","NULL","alle","personer","2269","sysselsatte_innvkat","NULL","1525","NULL"
"2013","NULL","alle","prosent","85.1","sysselsatte_innvkat","NULL","1525","NULL"
"2013","NULL","innvandrere","personer","431","sysselsatte_innvkat","NULL","1525","NULL"
"2013","NULL","innvandrere","prosent","83.4","sysselsatte_innvkat","NULL","1525","NULL"
"2013","NULL","befolkningen_ellers","personer","1838","sysselsatte_innvkat","NULL","1525","NULL"
"2013","NULL","befolkningen_ellers","prosent","85.5","sysselsatte_innvkat","NULL","1525","NULL"
"2013","NULL","alle","personer","461","sysselsatte_innvkat","NULL","1526","NULL"
"2013","NULL","alle","prosent","78.3","sysselsatte_innvkat","NULL","1526","NULL"
"2013","NULL","innvandrere","personer","87","sysselsatte_innvkat","NULL","1526","NULL"
"2013","NULL","innvandrere","prosent","75","sysselsatte_innvkat","NULL","1526","NULL"
"2013","NULL","befolkningen_ellers","personer","374","sysselsatte_innvkat","NULL","1526","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.1","sysselsatte_innvkat","NULL","1526","NULL"
"2013","NULL","alle","personer","3779","sysselsatte_innvkat","NULL","1528","NULL"
"2013","NULL","alle","prosent","82.3","sysselsatte_innvkat","NULL","1528","NULL"
"2013","NULL","innvandrere","personer","495","sysselsatte_innvkat","NULL","1528","NULL"
"2013","NULL","innvandrere","prosent","72.8","sysselsatte_innvkat","NULL","1528","NULL"
"2013","NULL","befolkningen_ellers","personer","3284","sysselsatte_innvkat","NULL","1528","NULL"
"2013","NULL","befolkningen_ellers","prosent","84","sysselsatte_innvkat","NULL","1528","NULL"
"2013","NULL","alle","personer","2129","sysselsatte_innvkat","NULL","1529","NULL"
"2013","NULL","alle","prosent","80.6","sysselsatte_innvkat","NULL","1529","NULL"
"2013","NULL","innvandrere","personer","212","sysselsatte_innvkat","NULL","1529","NULL"
"2013","NULL","innvandrere","prosent","72.9","sysselsatte_innvkat","NULL","1529","NULL"
"2013","NULL","befolkningen_ellers","personer","1917","sysselsatte_innvkat","NULL","1529","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.5","sysselsatte_innvkat","NULL","1529","NULL"
"2013","NULL","alle","personer","4187","sysselsatte_innvkat","NULL","1531","NULL"
"2013","NULL","alle","prosent","82.4","sysselsatte_innvkat","NULL","1531","NULL"
"2013","NULL","innvandrere","personer","509","sysselsatte_innvkat","NULL","1531","NULL"
"2013","NULL","innvandrere","prosent","78.2","sysselsatte_innvkat","NULL","1531","NULL"
"2013","NULL","befolkningen_ellers","personer","3678","sysselsatte_innvkat","NULL","1531","NULL"
"2013","NULL","befolkningen_ellers","prosent","83","sysselsatte_innvkat","NULL","1531","NULL"
"2013","NULL","alle","personer","3748","sysselsatte_innvkat","NULL","1532","NULL"
"2013","NULL","alle","prosent","82.9","sysselsatte_innvkat","NULL","1532","NULL"
"2013","NULL","innvandrere","personer","413","sysselsatte_innvkat","NULL","1532","NULL"
"2013","NULL","innvandrere","prosent","73.2","sysselsatte_innvkat","NULL","1532","NULL"
"2013","NULL","befolkningen_ellers","personer","3335","sysselsatte_innvkat","NULL","1532","NULL"
"2013","NULL","befolkningen_ellers","prosent","84.3","sysselsatte_innvkat","NULL","1532","NULL"
"2013","NULL","alle","personer","4295","sysselsatte_innvkat","NULL","1534","NULL"
"2013","NULL","alle","prosent","81","sysselsatte_innvkat","NULL","1534","NULL"
"2013","NULL","innvandrere","personer","679","sysselsatte_innvkat","NULL","1534","NULL"
"2013","NULL","innvandrere","prosent","74.1","sysselsatte_innvkat","NULL","1534","NULL"
"2013","NULL","befolkningen_ellers","personer","3616","sysselsatte_innvkat","NULL","1534","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.4","sysselsatte_innvkat","NULL","1534","NULL"
"2013","NULL","alle","personer","3094","sysselsatte_innvkat","NULL","1535","NULL"
"2013","NULL","alle","prosent","77.2","sysselsatte_innvkat","NULL","1535","NULL"
"2013","NULL","innvandrere","personer","418","sysselsatte_innvkat","NULL","1535","NULL"
"2013","NULL","innvandrere","prosent","74.6","sysselsatte_innvkat","NULL","1535","NULL"
"2013","NULL","befolkningen_ellers","personer","2676","sysselsatte_innvkat","NULL","1535","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.6","sysselsatte_innvkat","NULL","1535","NULL"
"2013","NULL","alle","personer","3484","sysselsatte_innvkat","NULL","1539","NULL"
"2013","NULL","alle","prosent","80.6","sysselsatte_innvkat","NULL","1539","NULL"
"2013","NULL","innvandrere","personer","331","sysselsatte_innvkat","NULL","1539","NULL"
"2013","NULL","innvandrere","prosent","83","sysselsatte_innvkat","NULL","1539","NULL"
"2013","NULL","befolkningen_ellers","personer","3153","sysselsatte_innvkat","NULL","1539","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.3","sysselsatte_innvkat","NULL","1539","NULL"
"2013","NULL","alle","personer","1443","sysselsatte_innvkat","NULL","1543","NULL"
"2013","NULL","alle","prosent","80.7","sysselsatte_innvkat","NULL","1543","NULL"
"2013","NULL","innvandrere","personer","92","sysselsatte_innvkat","NULL","1543","NULL"
"2013","NULL","innvandrere","prosent","75.4","sysselsatte_innvkat","NULL","1543","NULL"
"2013","NULL","befolkningen_ellers","personer","1351","sysselsatte_innvkat","NULL","1543","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.1","sysselsatte_innvkat","NULL","1543","NULL"
"2013","NULL","alle","personer","905","sysselsatte_innvkat","NULL","1545","NULL"
"2013","NULL","alle","prosent","82.1","sysselsatte_innvkat","NULL","1545","NULL"
"2013","NULL","innvandrere","personer","145","sysselsatte_innvkat","NULL","1545","NULL"
"2013","NULL","innvandrere","prosent","82.9","sysselsatte_innvkat","NULL","1545","NULL"
"2013","NULL","befolkningen_ellers","personer","760","sysselsatte_innvkat","NULL","1545","NULL"
"2013","NULL","befolkningen_ellers","prosent","82","sysselsatte_innvkat","NULL","1545","NULL"
"2013","NULL","alle","personer","614","sysselsatte_innvkat","NULL","1546","NULL"
"2013","NULL","alle","prosent","83.5","sysselsatte_innvkat","NULL","1546","NULL"
"2013","NULL","innvandrere","personer","99","sysselsatte_innvkat","NULL","1546","NULL"
"2013","NULL","innvandrere","prosent","79.8","sysselsatte_innvkat","NULL","1546","NULL"
"2013","NULL","befolkningen_ellers","personer","515","sysselsatte_innvkat","NULL","1546","NULL"
"2013","NULL","befolkningen_ellers","prosent","84.3","sysselsatte_innvkat","NULL","1546","NULL"
"2013","NULL","alle","personer","1569","sysselsatte_innvkat","NULL","1547","NULL"
"2013","NULL","alle","prosent","81.1","sysselsatte_innvkat","NULL","1547","NULL"
"2013","NULL","innvandrere","personer","198","sysselsatte_innvkat","NULL","1547","NULL"
"2013","NULL","innvandrere","prosent","78.9","sysselsatte_innvkat","NULL","1547","NULL"
"2013","NULL","befolkningen_ellers","personer","1371","sysselsatte_innvkat","NULL","1547","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.4","sysselsatte_innvkat","NULL","1547","NULL"
"2013","NULL","alle","personer","4628","sysselsatte_innvkat","NULL","1548","NULL"
"2013","NULL","alle","prosent","79.8","sysselsatte_innvkat","NULL","1548","NULL"
"2013","NULL","innvandrere","personer","399","sysselsatte_innvkat","NULL","1548","NULL"
"2013","NULL","innvandrere","prosent","68.1","sysselsatte_innvkat","NULL","1548","NULL"
"2013","NULL","befolkningen_ellers","personer","4229","sysselsatte_innvkat","NULL","1548","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.2","sysselsatte_innvkat","NULL","1548","NULL"
"2013","NULL","alle","personer","1644","sysselsatte_innvkat","NULL","1551","NULL"
"2013","NULL","alle","prosent","81.3","sysselsatte_innvkat","NULL","1551","NULL"
"2013","NULL","innvandrere","personer","123","sysselsatte_innvkat","NULL","1551","NULL"
"2013","NULL","innvandrere","prosent","68","sysselsatte_innvkat","NULL","1551","NULL"
"2013","NULL","befolkningen_ellers","personer","1521","sysselsatte_innvkat","NULL","1551","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.6","sysselsatte_innvkat","NULL","1551","NULL"
"2013","NULL","alle","personer","2709","sysselsatte_innvkat","NULL","1554","NULL"
"2013","NULL","alle","prosent","80","sysselsatte_innvkat","NULL","1554","NULL"
"2013","NULL","innvandrere","personer","289","sysselsatte_innvkat","NULL","1554","NULL"
"2013","NULL","innvandrere","prosent","80.5","sysselsatte_innvkat","NULL","1554","NULL"
"2013","NULL","befolkningen_ellers","personer","2420","sysselsatte_innvkat","NULL","1554","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.9","sysselsatte_innvkat","NULL","1554","NULL"
"2013","NULL","alle","personer","1251","sysselsatte_innvkat","NULL","1557","NULL"
"2013","NULL","alle","prosent","82.3","sysselsatte_innvkat","NULL","1557","NULL"
"2013","NULL","innvandrere","personer","96","sysselsatte_innvkat","NULL","1557","NULL"
"2013","NULL","innvandrere","prosent","70.1","sysselsatte_innvkat","NULL","1557","NULL"
"2013","NULL","befolkningen_ellers","personer","1155","sysselsatte_innvkat","NULL","1557","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.5","sysselsatte_innvkat","NULL","1557","NULL"
"2013","NULL","alle","personer","1375","sysselsatte_innvkat","NULL","1560","NULL"
"2013","NULL","alle","prosent","77.8","sysselsatte_innvkat","NULL","1560","NULL"
"2013","NULL","innvandrere","personer","134","sysselsatte_innvkat","NULL","1560","NULL"
"2013","NULL","innvandrere","prosent","68.4","sysselsatte_innvkat","NULL","1560","NULL"
"2013","NULL","befolkningen_ellers","personer","1241","sysselsatte_innvkat","NULL","1560","NULL"
"2013","NULL","befolkningen_ellers","prosent","79","sysselsatte_innvkat","NULL","1560","NULL"
"2013","NULL","alle","personer","3233","sysselsatte_innvkat","NULL","1563","NULL"
"2013","NULL","alle","prosent","75.9","sysselsatte_innvkat","NULL","1563","NULL"
"2013","NULL","innvandrere","personer","206","sysselsatte_innvkat","NULL","1563","NULL"
"2013","NULL","innvandrere","prosent","50.4","sysselsatte_innvkat","NULL","1563","NULL"
"2013","NULL","befolkningen_ellers","personer","3027","sysselsatte_innvkat","NULL","1563","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.6","sysselsatte_innvkat","NULL","1563","NULL"
"2013","NULL","alle","personer","2772","sysselsatte_innvkat","NULL","1566","NULL"
"2013","NULL","alle","prosent","80.1","sysselsatte_innvkat","NULL","1566","NULL"
"2013","NULL","innvandrere","personer","125","sysselsatte_innvkat","NULL","1566","NULL"
"2013","NULL","innvandrere","prosent","66.8","sysselsatte_innvkat","NULL","1566","NULL"
"2013","NULL","befolkningen_ellers","personer","2647","sysselsatte_innvkat","NULL","1566","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.8","sysselsatte_innvkat","NULL","1566","NULL"
"2013","NULL","alle","personer","949","sysselsatte_innvkat","NULL","1567","NULL"
"2013","NULL","alle","prosent","83.9","sysselsatte_innvkat","NULL","1567","NULL"
"2013","NULL","innvandrere","personer","18","sysselsatte_innvkat","NULL","1567","NULL"
"2013","NULL","innvandrere","prosent","81.8","sysselsatte_innvkat","NULL","1567","NULL"
"2013","NULL","befolkningen_ellers","personer","931","sysselsatte_innvkat","NULL","1567","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.9","sysselsatte_innvkat","NULL","1567","NULL"
"2013","NULL","alle","personer","723","sysselsatte_innvkat","NULL","1571","NULL"
"2013","NULL","alle","prosent","79.5","sysselsatte_innvkat","NULL","1571","NULL"
"2013","NULL","innvandrere","personer","41","sysselsatte_innvkat","NULL","1571","NULL"
"2013","NULL","innvandrere","prosent","69.5","sysselsatte_innvkat","NULL","1571","NULL"
"2013","NULL","befolkningen_ellers","personer","682","sysselsatte_innvkat","NULL","1571","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.2","sysselsatte_innvkat","NULL","1571","NULL"
"2013","NULL","alle","personer","1002","sysselsatte_innvkat","NULL","1573","NULL"
"2013","NULL","alle","prosent","78.6","sysselsatte_innvkat","NULL","1573","NULL"
"2013","NULL","innvandrere","personer","103","sysselsatte_innvkat","NULL","1573","NULL"
"2013","NULL","innvandrere","prosent","78","sysselsatte_innvkat","NULL","1573","NULL"
"2013","NULL","befolkningen_ellers","personer","899","sysselsatte_innvkat","NULL","1573","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.7","sysselsatte_innvkat","NULL","1573","NULL"
"2013","NULL","alle","personer","1628","sysselsatte_innvkat","NULL","1576","NULL"
"2013","NULL","alle","prosent","77.9","sysselsatte_innvkat","NULL","1576","NULL"
"2013","NULL","innvandrere","personer","177","sysselsatte_innvkat","NULL","1576","NULL"
"2013","NULL","innvandrere","prosent","72.8","sysselsatte_innvkat","NULL","1576","NULL"
"2013","NULL","befolkningen_ellers","personer","1451","sysselsatte_innvkat","NULL","1576","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.6","sysselsatte_innvkat","NULL","1576","NULL"
"2013","NULL","alle","personer","92076","sysselsatte_innvkat","NULL","1601","NULL"
"2013","NULL","alle","prosent","77.6","sysselsatte_innvkat","NULL","1601","NULL"
"2013","NULL","innvandrere","personer","11224","sysselsatte_innvkat","NULL","1601","NULL"
"2013","NULL","innvandrere","prosent","64.5","sysselsatte_innvkat","NULL","1601","NULL"
"2013","NULL","befolkningen_ellers","personer","80852","sysselsatte_innvkat","NULL","1601","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.9","sysselsatte_innvkat","NULL","1601","NULL"
"2013","NULL","alle","personer","1929","sysselsatte_innvkat","NULL","1612","NULL"
"2013","NULL","alle","prosent","79","sysselsatte_innvkat","NULL","1612","NULL"
"2013","NULL","innvandrere","personer","109","sysselsatte_innvkat","NULL","1612","NULL"
"2013","NULL","innvandrere","prosent","59.9","sysselsatte_innvkat","NULL","1612","NULL"
"2013","NULL","befolkningen_ellers","personer","1820","sysselsatte_innvkat","NULL","1612","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.5","sysselsatte_innvkat","NULL","1612","NULL"
"2013","NULL","alle","personer","467","sysselsatte_innvkat","NULL","1613","NULL"
"2013","NULL","alle","prosent","81.5","sysselsatte_innvkat","NULL","1613","NULL"
"2013","NULL","innvandrere","personer","26","sysselsatte_innvkat","NULL","1613","NULL"
"2013","NULL","innvandrere","prosent","78.8","sysselsatte_innvkat","NULL","1613","NULL"
"2013","NULL","befolkningen_ellers","personer","441","sysselsatte_innvkat","NULL","1613","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.7","sysselsatte_innvkat","NULL","1613","NULL"
"2013","NULL","alle","personer","2094","sysselsatte_innvkat","NULL","1617","NULL"
"2013","NULL","alle","prosent","75.4","sysselsatte_innvkat","NULL","1617","NULL"
"2013","NULL","innvandrere","personer","506","sysselsatte_innvkat","NULL","1617","NULL"
"2013","NULL","innvandrere","prosent","76.8","sysselsatte_innvkat","NULL","1617","NULL"
"2013","NULL","befolkningen_ellers","personer","1588","sysselsatte_innvkat","NULL","1617","NULL"
"2013","NULL","befolkningen_ellers","prosent","75","sysselsatte_innvkat","NULL","1617","NULL"
"2013","NULL","alle","personer","2170","sysselsatte_innvkat","NULL","1620","NULL"
"2013","NULL","alle","prosent","78.4","sysselsatte_innvkat","NULL","1620","NULL"
"2013","NULL","innvandrere","personer","553","sysselsatte_innvkat","NULL","1620","NULL"
"2013","NULL","innvandrere","prosent","84.7","sysselsatte_innvkat","NULL","1620","NULL"
"2013","NULL","befolkningen_ellers","personer","1617","sysselsatte_innvkat","NULL","1620","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.4","sysselsatte_innvkat","NULL","1620","NULL"
"2013","NULL","alle","personer","2407","sysselsatte_innvkat","NULL","1621","NULL"
"2013","NULL","alle","prosent","78.4","sysselsatte_innvkat","NULL","1621","NULL"
"2013","NULL","innvandrere","personer","144","sysselsatte_innvkat","NULL","1621","NULL"
"2013","NULL","innvandrere","prosent","70.2","sysselsatte_innvkat","NULL","1621","NULL"
"2013","NULL","befolkningen_ellers","personer","2263","sysselsatte_innvkat","NULL","1621","NULL"
"2013","NULL","befolkningen_ellers","prosent","79","sysselsatte_innvkat","NULL","1621","NULL"
"2013","NULL","alle","personer","787","sysselsatte_innvkat","NULL","1622","NULL"
"2013","NULL","alle","prosent","81.2","sysselsatte_innvkat","NULL","1622","NULL"
"2013","NULL","innvandrere","personer","64","sysselsatte_innvkat","NULL","1622","NULL"
"2013","NULL","innvandrere","prosent","70.3","sysselsatte_innvkat","NULL","1622","NULL"
"2013","NULL","befolkningen_ellers","personer","723","sysselsatte_innvkat","NULL","1622","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.3","sysselsatte_innvkat","NULL","1622","NULL"
"2013","NULL","alle","personer","2959","sysselsatte_innvkat","NULL","1624","NULL"
"2013","NULL","alle","prosent","76.4","sysselsatte_innvkat","NULL","1624","NULL"
"2013","NULL","innvandrere","personer","275","sysselsatte_innvkat","NULL","1624","NULL"
"2013","NULL","innvandrere","prosent","65.6","sysselsatte_innvkat","NULL","1624","NULL"
"2013","NULL","befolkningen_ellers","personer","2684","sysselsatte_innvkat","NULL","1624","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.8","sysselsatte_innvkat","NULL","1624","NULL"
