tabell_navn;aar;fylke_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2010;09;befolkningen_ellers;alle;20-29;personer;11356;
befolkning_alder;2010;09;befolkningen_ellers;alle;30-54;personer;33003;
befolkning_alder;2010;09;befolkningen_ellers;alle;55-66;personer;15659;
befolkning_alder;2010;09;befolkningen_ellers;alle;67+;personer;13519;
befolkning_alder;2010;09;alle;1;0-5;personer;4041;
befolkning_alder;2010;09;alle;1;6-15;personer;7374;
befolkning_alder;2010;09;alle;1;16-19;personer;3096;
befolkning_alder;2010;09;alle;1;20-29;personer;6622;
befolkning_alder;2010;09;alle;1;30-54;personer;18640;
befolkning_alder;2010;09;alle;1;55-66;personer;8362;
befolkning_alder;2010;09;alle;1;67+;personer;6150;
befolkning_alder;2010;09;innvandrere;1;0-5;personer;126;
befolkning_alder;2010;09;innvandrere;1;6-15;personer;433;
befolkning_alder;2010;09;innvandrere;1;16-19;personer;191;
befolkning_alder;2010;09;innvandrere;1;20-29;personer;696;
befolkning_alder;2010;09;innvandrere;1;30-54;personer;1925;
befolkning_alder;2010;09;innvandrere;1;55-66;personer;435;
befolkning_alder;2010;09;innvandrere;1;67+;personer;245;
befolkning_alder;2010;09;befolkningen_ellers;1;0-5;personer;3915;
befolkning_alder;2010;09;befolkningen_ellers;1;6-15;personer;6941;
befolkning_alder;2010;09;befolkningen_ellers;1;16-19;personer;2905;
befolkning_alder;2010;09;befolkningen_ellers;1;20-29;personer;5926;
befolkning_alder;2010;09;befolkningen_ellers;1;30-54;personer;16715;
befolkning_alder;2010;09;befolkningen_ellers;1;55-66;personer;7927;
befolkning_alder;2010;09;befolkningen_ellers;1;67+;personer;5905;
befolkning_alder;2010;09;alle;0;0-5;personer;3897;
befolkning_alder;2010;09;alle;0;6-15;personer;6963;
befolkning_alder;2010;09;alle;0;16-19;personer;3010;
befolkning_alder;2010;09;alle;0;20-29;personer;6118;
befolkning_alder;2010;09;alle;0;30-54;personer;18143;
befolkning_alder;2010;09;alle;0;55-66;personer;8096;
befolkning_alder;2010;09;alle;0;67+;personer;7987;
befolkning_alder;2010;09;innvandrere;0;0-5;personer;114;
befolkning_alder;2010;09;innvandrere;0;6-15;personer;467;
befolkning_alder;2010;09;innvandrere;0;16-19;personer;177;
befolkning_alder;2010;09;innvandrere;0;20-29;personer;688;
befolkning_alder;2010;09;innvandrere;0;30-54;personer;1855;
befolkning_alder;2010;09;innvandrere;0;55-66;personer;364;
befolkning_alder;2010;09;innvandrere;0;67+;personer;373;
befolkning_alder;2010;09;befolkningen_ellers;0;0-5;personer;3783;
befolkning_alder;2010;09;befolkningen_ellers;0;6-15;personer;6496;
befolkning_alder;2010;09;befolkningen_ellers;0;16-19;personer;2833;
befolkning_alder;2010;09;befolkningen_ellers;0;20-29;personer;5430;
befolkning_alder;2010;09;befolkningen_ellers;0;30-54;personer;16288;
befolkning_alder;2010;09;befolkningen_ellers;0;55-66;personer;7732;
befolkning_alder;2010;09;befolkningen_ellers;0;67+;personer;7614;
befolkning_alder;2011;09;alle;alle;0-5;personer;8113;
befolkning_alder;2011;09;alle;alle;6-15;personer;14367;
befolkning_alder;2011;09;alle;alle;16-19;personer;6185;
befolkning_alder;2011;09;alle;alle;20-29;personer;13179;
befolkning_alder;2011;09;alle;alle;30-54;personer;37006;
befolkning_alder;2011;09;alle;alle;55-66;personer;16763;
befolkning_alder;2011;09;alle;alle;67+;personer;14435;
befolkning_alder;2011;09;innvandrere;alle;0-5;personer;251;
befolkning_alder;2011;09;innvandrere;alle;6-15;personer;976;
befolkning_alder;2011;09;innvandrere;alle;16-19;personer;462;
befolkning_alder;2011;09;innvandrere;alle;20-29;personer;1559;
befolkning_alder;2011;09;innvandrere;alle;30-54;personer;4140;
befolkning_alder;2011;09;innvandrere;alle;55-66;personer;814;
befolkning_alder;2011;09;innvandrere;alle;67+;personer;659;
befolkning_alder;2011;09;befolkningen_ellers;alle;0-5;personer;7862;
befolkning_alder;2011;09;befolkningen_ellers;alle;6-15;personer;13391;
befolkning_alder;2011;09;befolkningen_ellers;alle;16-19;personer;5723;
befolkning_alder;2011;09;befolkningen_ellers;alle;20-29;personer;11620;
befolkning_alder;2011;09;befolkningen_ellers;alle;30-54;personer;32866;
befolkning_alder;2011;09;befolkningen_ellers;alle;55-66;personer;15949;
befolkning_alder;2011;09;befolkningen_ellers;alle;67+;personer;13776;
befolkning_alder;2011;09;alle;1;0-5;personer;4165;
befolkning_alder;2011;09;alle;1;6-15;personer;7368;
befolkning_alder;2011;09;alle;1;16-19;personer;3186;
befolkning_alder;2011;09;alle;1;20-29;personer;6809;
befolkning_alder;2011;09;alle;1;30-54;personer;18776;
befolkning_alder;2011;09;alle;1;55-66;personer;8521;
befolkning_alder;2011;09;alle;1;67+;personer;6297;
befolkning_alder;2011;09;innvandrere;1;0-5;personer;125;
befolkning_alder;2011;09;innvandrere;1;6-15;personer;479;
befolkning_alder;2011;09;innvandrere;1;16-19;personer;273;
befolkning_alder;2011;09;innvandrere;1;20-29;personer;777;
befolkning_alder;2011;09;innvandrere;1;30-54;personer;2114;
befolkning_alder;2011;09;innvandrere;1;55-66;personer;441;
befolkning_alder;2011;09;innvandrere;1;67+;personer;265;
befolkning_alder;2011;09;befolkningen_ellers;1;0-5;personer;4040;
befolkning_alder;2011;09;befolkningen_ellers;1;6-15;personer;6889;
befolkning_alder;2011;09;befolkningen_ellers;1;16-19;personer;2913;
befolkning_alder;2011;09;befolkningen_ellers;1;20-29;personer;6032;
befolkning_alder;2011;09;befolkningen_ellers;1;30-54;personer;16662;
befolkning_alder;2011;09;befolkningen_ellers;1;55-66;personer;8080;
befolkning_alder;2011;09;befolkningen_ellers;1;67+;personer;6032;
befolkning_alder;2011;09;alle;0;0-5;personer;3948;
befolkning_alder;2011;09;alle;0;6-15;personer;6999;
befolkning_alder;2011;09;alle;0;16-19;personer;2999;
befolkning_alder;2011;09;alle;0;20-29;personer;6370;
befolkning_alder;2011;09;alle;0;30-54;personer;18230;
befolkning_alder;2011;09;alle;0;55-66;personer;8242;
befolkning_alder;2011;09;alle;0;67+;personer;8138;
befolkning_alder;2011;09;innvandrere;0;0-5;personer;126;
befolkning_alder;2011;09;innvandrere;0;6-15;personer;497;
befolkning_alder;2011;09;innvandrere;0;16-19;personer;189;
befolkning_alder;2011;09;innvandrere;0;20-29;personer;782;
befolkning_alder;2011;09;innvandrere;0;30-54;personer;2026;
befolkning_alder;2011;09;innvandrere;0;55-66;personer;373;
befolkning_alder;2011;09;innvandrere;0;67+;personer;394;
befolkning_alder;2011;09;befolkningen_ellers;0;0-5;personer;3822;
befolkning_alder;2011;09;befolkningen_ellers;0;6-15;personer;6502;
befolkning_alder;2011;09;befolkningen_ellers;0;16-19;personer;2810;
befolkning_alder;2011;09;befolkningen_ellers;0;20-29;personer;5588;
befolkning_alder;2011;09;befolkningen_ellers;0;30-54;personer;16204;
befolkning_alder;2011;09;befolkningen_ellers;0;55-66;personer;7869;
befolkning_alder;2011;09;befolkningen_ellers;0;67+;personer;7744;
befolkning_alder;2012;09;alle;alle;0-5;personer;8349;
befolkning_alder;2012;09;alle;alle;6-15;personer;14364;
befolkning_alder;2012;09;alle;alle;16-19;personer;6117;
befolkning_alder;2012;09;alle;alle;20-29;personer;13487;
befolkning_alder;2012;09;alle;alle;30-54;personer;37383;
befolkning_alder;2012;09;alle;alle;55-66;personer;16961;
befolkning_alder;2012;09;alle;alle;67+;personer;14834;
befolkning_alder;2012;09;innvandrere;alle;0-5;personer;269;
befolkning_alder;2012;09;innvandrere;alle;6-15;personer;1062;
befolkning_alder;2012;09;innvandrere;alle;16-19;personer;519;
befolkning_alder;2012;09;innvandrere;alle;20-29;personer;1729;
befolkning_alder;2012;09;innvandrere;alle;30-54;personer;4626;
befolkning_alder;2012;09;innvandrere;alle;55-66;personer;848;
befolkning_alder;2012;09;innvandrere;alle;67+;personer;674;
befolkning_alder;2012;09;befolkningen_ellers;alle;0-5;personer;8080;
befolkning_alder;2012;09;befolkningen_ellers;alle;6-15;personer;13302;
befolkning_alder;2012;09;befolkningen_ellers;alle;16-19;personer;5598;
befolkning_alder;2012;09;befolkningen_ellers;alle;20-29;personer;11758;
befolkning_alder;2012;09;befolkningen_ellers;alle;30-54;personer;32757;
befolkning_alder;2012;09;befolkningen_ellers;alle;55-66;personer;16113;
befolkning_alder;2012;09;befolkningen_ellers;alle;67+;personer;14160;
befolkning_alder;2012;09;alle;1;0-5;personer;4262;
befolkning_alder;2012;09;alle;1;6-15;personer;7403;
befolkning_alder;2012;09;alle;1;16-19;personer;3168;
befolkning_alder;2012;09;alle;1;20-29;personer;6955;
befolkning_alder;2012;09;alle;1;30-54;personer;18991;
befolkning_alder;2012;09;alle;1;55-66;personer;8581;
befolkning_alder;2012;09;alle;1;67+;personer;6548;
befolkning_alder;2012;09;innvandrere;1;0-5;personer;131;
befolkning_alder;2012;09;innvandrere;1;6-15;personer;538;
befolkning_alder;2012;09;innvandrere;1;16-19;personer;310;
befolkning_alder;2012;09;innvandrere;1;20-29;personer;864;
befolkning_alder;2012;09;innvandrere;1;30-54;personer;2392;
befolkning_alder;2012;09;innvandrere;1;55-66;personer;453;
befolkning_alder;2012;09;innvandrere;1;67+;personer;282;
befolkning_alder;2012;09;befolkningen_ellers;1;0-5;personer;4131;
befolkning_alder;2012;09;befolkningen_ellers;1;6-15;personer;6865;
befolkning_alder;2012;09;befolkningen_ellers;1;16-19;personer;2858;
befolkning_alder;2012;09;befolkningen_ellers;1;20-29;personer;6091;
befolkning_alder;2012;09;befolkningen_ellers;1;30-54;personer;16599;
befolkning_alder;2012;09;befolkningen_ellers;1;55-66;personer;8128;
befolkning_alder;2012;09;befolkningen_ellers;1;67+;personer;6266;
befolkning_alder;2012;09;alle;0;0-5;personer;4087;
befolkning_alder;2012;09;alle;0;6-15;personer;6961;
befolkning_alder;2012;09;alle;0;16-19;personer;2949;
befolkning_alder;2012;09;alle;0;20-29;personer;6532;
befolkning_alder;2012;09;alle;0;30-54;personer;18392;
befolkning_alder;2012;09;alle;0;55-66;personer;8380;
befolkning_alder;2012;09;alle;0;67+;personer;8286;
befolkning_alder;2012;09;innvandrere;0;0-5;personer;138;
befolkning_alder;2012;09;innvandrere;0;6-15;personer;524;
befolkning_alder;2012;09;innvandrere;0;16-19;personer;209;
befolkning_alder;2012;09;innvandrere;0;20-29;personer;865;
befolkning_alder;2012;09;innvandrere;0;30-54;personer;2234;
befolkning_alder;2012;09;innvandrere;0;55-66;personer;395;
befolkning_alder;2012;09;innvandrere;0;67+;personer;392;
befolkning_alder;2012;09;befolkningen_ellers;0;0-5;personer;3949;
befolkning_alder;2012;09;befolkningen_ellers;0;6-15;personer;6437;
befolkning_alder;2012;09;befolkningen_ellers;0;16-19;personer;2740;
befolkning_alder;2012;09;befolkningen_ellers;0;20-29;personer;5667;
befolkning_alder;2012;09;befolkningen_ellers;0;30-54;personer;16158;
befolkning_alder;2012;09;befolkningen_ellers;0;55-66;personer;7985;
befolkning_alder;2012;09;befolkningen_ellers;0;67+;personer;7894;
befolkning_alder;2013;09;alle;alle;0-5;personer;8372;
befolkning_alder;2013;09;alle;alle;6-15;personer;14437;
befolkning_alder;2013;09;alle;alle;16-19;personer;6167;
befolkning_alder;2013;09;alle;alle;20-29;personer;13682;
befolkning_alder;2013;09;alle;alle;30-54;personer;37598;
befolkning_alder;2013;09;alle;alle;55-66;personer;17161;
befolkning_alder;2013;09;alle;alle;67+;personer;15355;
befolkning_alder;2013;09;innvandrere;alle;0-5;personer;267;
befolkning_alder;2013;09;innvandrere;alle;6-15;personer;1138;
befolkning_alder;2013;09;innvandrere;alle;16-19;personer;523;
befolkning_alder;2013;09;innvandrere;alle;20-29;personer;1867;
befolkning_alder;2013;09;innvandrere;alle;30-54;personer;5062;
befolkning_alder;2013;09;innvandrere;alle;55-66;personer;931;
befolkning_alder;2013;09;innvandrere;alle;67+;personer;700;
befolkning_alder;2013;09;befolkningen_ellers;alle;0-5;personer;8105;
befolkning_alder;2013;09;befolkningen_ellers;alle;6-15;personer;13299;
befolkning_alder;2013;09;befolkningen_ellers;alle;16-19;personer;5644;
befolkning_alder;2013;09;befolkningen_ellers;alle;20-29;personer;11815;
befolkning_alder;2013;09;befolkningen_ellers;alle;30-54;personer;32536;
befolkning_alder;2013;09;befolkningen_ellers;alle;55-66;personer;16230;
befolkning_alder;2013;09;befolkningen_ellers;alle;67+;personer;14655;
befolkning_alder;2013;09;alle;1;0-5;personer;4281;
befolkning_alder;2013;09;alle;1;6-15;personer;7409;
befolkning_alder;2013;09;alle;1;16-19;personer;3176;
befolkning_alder;2013;09;alle;1;20-29;personer;7046;
befolkning_alder;2013;09;alle;1;30-54;personer;19152;
befolkning_alder;2013;09;alle;1;55-66;personer;8682;
befolkning_alder;2013;09;alle;1;67+;personer;6848;
befolkning_alder;2013;09;innvandrere;1;0-5;personer;129;
befolkning_alder;2013;09;innvandrere;1;6-15;personer;571;
befolkning_alder;2013;09;innvandrere;1;16-19;personer;283;
befolkning_alder;2013;09;innvandrere;1;20-29;personer;948;
befolkning_alder;2013;09;innvandrere;1;30-54;personer;2610;
befolkning_alder;2013;09;innvandrere;1;55-66;personer;515;
befolkning_alder;2013;09;innvandrere;1;67+;personer;299;
befolkning_alder;2013;09;befolkningen_ellers;1;0-5;personer;4152;
befolkning_alder;2013;09;befolkningen_ellers;1;6-15;personer;6838;
befolkning_alder;2013;09;befolkningen_ellers;1;16-19;personer;2893;
befolkning_alder;2013;09;befolkningen_ellers;1;20-29;personer;6098;
befolkning_alder;2013;09;befolkningen_ellers;1;30-54;personer;16542;
befolkning_alder;2013;09;befolkningen_ellers;1;55-66;personer;8167;
befolkning_alder;2013;09;befolkningen_ellers;1;67+;personer;6549;
befolkning_alder;2013;09;alle;0;0-5;personer;4091;
befolkning_alder;2013;09;alle;0;6-15;personer;7028;
befolkning_alder;2013;09;alle;0;16-19;personer;2991;
befolkning_alder;2013;09;alle;0;20-29;personer;6636;
befolkning_alder;2013;09;alle;0;30-54;personer;18446;
befolkning_alder;2013;09;alle;0;55-66;personer;8479;
befolkning_alder;2013;09;alle;0;67+;personer;8507;
befolkning_alder;2013;09;innvandrere;0;0-5;personer;138;
befolkning_alder;2013;09;innvandrere;0;6-15;personer;567;
befolkning_alder;2013;09;innvandrere;0;16-19;personer;240;
befolkning_alder;2013;09;innvandrere;0;20-29;personer;919;
befolkning_alder;2013;09;innvandrere;0;30-54;personer;2452;
befolkning_alder;2013;09;innvandrere;0;55-66;personer;416;
befolkning_alder;2013;09;innvandrere;0;67+;personer;401;
befolkning_alder;2013;09;befolkningen_ellers;0;0-5;personer;3953;
befolkning_alder;2013;09;befolkningen_ellers;0;6-15;personer;6461;
befolkning_alder;2013;09;befolkningen_ellers;0;16-19;personer;2751;
befolkning_alder;2013;09;befolkningen_ellers;0;20-29;personer;5717;
befolkning_alder;2013;09;befolkningen_ellers;0;30-54;personer;15994;
befolkning_alder;2013;09;befolkningen_ellers;0;55-66;personer;8063;
befolkning_alder;2013;09;befolkningen_ellers;0;67+;personer;8106;
befolkning_alder;2006;10;alle;alle;0-5;personer;12351;
befolkning_alder;2006;10;alle;alle;6-15;personer;23654;
befolkning_alder;2006;10;alle;alle;16-19;personer;8988;
befolkning_alder;2006;10;alle;alle;20-29;personer;20726;
befolkning_alder;2006;10;alle;alle;30-54;personer;55585;
befolkning_alder;2006;10;alle;alle;55-66;personer;20415;
befolkning_alder;2006;10;alle;alle;67+;personer;20598;
befolkning_alder;2006;10;innvandrere;alle;0-5;personer;229;
befolkning_alder;2006;10;innvandrere;alle;6-15;personer;1002;
befolkning_alder;2006;10;innvandrere;alle;16-19;personer;580;
befolkning_alder;2006;10;innvandrere;alle;20-29;personer;1954;
befolkning_alder;2006;10;innvandrere;alle;30-54;personer;4980;
befolkning_alder;2006;10;innvandrere;alle;55-66;personer;1188;
befolkning_alder;2006;10;innvandrere;alle;67+;personer;1006;
befolkning_alder;2006;10;befolkningen_ellers;alle;0-5;personer;12122;
befolkning_alder;2006;10;befolkningen_ellers;alle;6-15;personer;22652;
befolkning_alder;2006;10;befolkningen_ellers;alle;16-19;personer;8408;
befolkning_alder;2006;10;befolkningen_ellers;alle;20-29;personer;18772;
befolkning_alder;2006;10;befolkningen_ellers;alle;30-54;personer;50605;
befolkning_alder;2006;10;befolkningen_ellers;alle;55-66;personer;19227;
befolkning_alder;2006;10;befolkningen_ellers;alle;67+;personer;19592;
befolkning_alder;2006;10;alle;1;0-5;personer;6284;
befolkning_alder;2006;10;alle;1;6-15;personer;12083;
befolkning_alder;2006;10;alle;1;16-19;personer;4619;
befolkning_alder;2006;10;alle;1;20-29;personer;10740;
befolkning_alder;2006;10;alle;1;30-54;personer;28308;
befolkning_alder;2006;10;alle;1;55-66;personer;10086;
befolkning_alder;2006;10;alle;1;67+;personer;8509;
befolkning_alder;2006;10;innvandrere;1;0-5;personer;114;
befolkning_alder;2006;10;innvandrere;1;6-15;personer;535;
befolkning_alder;2006;10;innvandrere;1;16-19;personer;304;
befolkning_alder;2006;10;innvandrere;1;20-29;personer;914;
befolkning_alder;2006;10;innvandrere;1;30-54;personer;2521;
befolkning_alder;2006;10;innvandrere;1;55-66;personer;582;
befolkning_alder;2006;10;innvandrere;1;67+;personer;388;
befolkning_alder;2006;10;befolkningen_ellers;1;0-5;personer;6170;
befolkning_alder;2006;10;befolkningen_ellers;1;6-15;personer;11548;
befolkning_alder;2006;10;befolkningen_ellers;1;16-19;personer;4315;
befolkning_alder;2006;10;befolkningen_ellers;1;20-29;personer;9826;
befolkning_alder;2006;10;befolkningen_ellers;1;30-54;personer;25787;
befolkning_alder;2006;10;befolkningen_ellers;1;55-66;personer;9504;
befolkning_alder;2006;10;befolkningen_ellers;1;67+;personer;8121;
befolkning_alder;2006;10;alle;0;0-5;personer;6067;
befolkning_alder;2006;10;alle;0;6-15;personer;11571;
befolkning_alder;2006;10;alle;0;16-19;personer;4369;
befolkning_alder;2006;10;alle;0;20-29;personer;9986;
befolkning_alder;2006;10;alle;0;30-54;personer;27277;
befolkning_alder;2006;10;alle;0;55-66;personer;10329;
befolkning_alder;2006;10;alle;0;67+;personer;12089;
befolkning_alder;2006;10;innvandrere;0;0-5;personer;115;
befolkning_alder;2006;10;innvandrere;0;6-15;personer;467;
befolkning_alder;2006;10;innvandrere;0;16-19;personer;276;
befolkning_alder;2006;10;innvandrere;0;20-29;personer;1040;
befolkning_alder;2006;10;innvandrere;0;30-54;personer;2459;
befolkning_alder;2006;10;innvandrere;0;55-66;personer;606;
befolkning_alder;2006;10;innvandrere;0;67+;personer;618;
befolkning_alder;2006;10;befolkningen_ellers;0;0-5;personer;5952;
befolkning_alder;2006;10;befolkningen_ellers;0;6-15;personer;11104;
befolkning_alder;2006;10;befolkningen_ellers;0;16-19;personer;4093;
befolkning_alder;2006;10;befolkningen_ellers;0;20-29;personer;8946;
befolkning_alder;2006;10;befolkningen_ellers;0;30-54;personer;24818;
befolkning_alder;2006;10;befolkningen_ellers;0;55-66;personer;9723;
befolkning_alder;2006;10;befolkningen_ellers;0;67+;personer;11471;
befolkning_alder;2007;10;alle;alle;0-5;personer;12429;
befolkning_alder;2007;10;alle;alle;6-15;personer;23544;
befolkning_alder;2007;10;alle;alle;16-19;personer;9340;
befolkning_alder;2007;10;alle;alle;20-29;personer;20626;
befolkning_alder;2007;10;alle;alle;30-54;personer;56018;
befolkning_alder;2007;10;alle;alle;55-66;personer;20861;
befolkning_alder;2007;10;alle;alle;67+;personer;20884;
befolkning_alder;2007;10;innvandrere;alle;0-5;personer;218;
befolkning_alder;2007;10;innvandrere;alle;6-15;personer;1003;
befolkning_alder;2007;10;innvandrere;alle;16-19;personer;595;
befolkning_alder;2007;10;innvandrere;alle;20-29;personer;2036;
befolkning_alder;2007;10;innvandrere;alle;30-54;personer;5364;
befolkning_alder;2007;10;innvandrere;alle;55-66;personer;1215;
befolkning_alder;2007;10;innvandrere;alle;67+;personer;1038;
befolkning_alder;2007;10;befolkningen_ellers;alle;0-5;personer;12211;
befolkning_alder;2007;10;befolkningen_ellers;alle;6-15;personer;22541;
befolkning_alder;2007;10;befolkningen_ellers;alle;16-19;personer;8745;
befolkning_alder;2007;10;befolkningen_ellers;alle;20-29;personer;18590;
befolkning_alder;2007;10;befolkningen_ellers;alle;30-54;personer;50654;
befolkning_alder;2007;10;befolkningen_ellers;alle;55-66;personer;19646;
befolkning_alder;2007;10;befolkningen_ellers;alle;67+;personer;19846;
befolkning_alder;2007;10;alle;1;0-5;personer;6288;
befolkning_alder;2007;10;alle;1;6-15;personer;12039;
befolkning_alder;2007;10;alle;1;16-19;personer;4763;
befolkning_alder;2007;10;alle;1;20-29;personer;10668;
befolkning_alder;2007;10;alle;1;30-54;personer;28561;
befolkning_alder;2007;10;alle;1;55-66;personer;10321;
befolkning_alder;2007;10;alle;1;67+;personer;8649;
befolkning_alder;2007;10;innvandrere;1;0-5;personer;110;
befolkning_alder;2007;10;innvandrere;1;6-15;personer;527;
befolkning_alder;2007;10;innvandrere;1;16-19;personer;314;
befolkning_alder;2007;10;innvandrere;1;20-29;personer;969;
befolkning_alder;2007;10;innvandrere;1;30-54;personer;2747;
befolkning_alder;2007;10;innvandrere;1;55-66;personer;589;
befolkning_alder;2007;10;innvandrere;1;67+;personer;399;
befolkning_alder;2007;10;befolkningen_ellers;1;0-5;personer;6178;
befolkning_alder;2007;10;befolkningen_ellers;1;6-15;personer;11512;
befolkning_alder;2007;10;befolkningen_ellers;1;16-19;personer;4449;
befolkning_alder;2007;10;befolkningen_ellers;1;20-29;personer;9699;
befolkning_alder;2007;10;befolkningen_ellers;1;30-54;personer;25814;
befolkning_alder;2007;10;befolkningen_ellers;1;55-66;personer;9732;
befolkning_alder;2007;10;befolkningen_ellers;1;67+;personer;8250;
befolkning_alder;2007;10;alle;0;0-5;personer;6141;
befolkning_alder;2007;10;alle;0;6-15;personer;11505;
befolkning_alder;2007;10;alle;0;16-19;personer;4577;
befolkning_alder;2007;10;alle;0;20-29;personer;9958;
befolkning_alder;2007;10;alle;0;30-54;personer;27457;
befolkning_alder;2007;10;alle;0;55-66;personer;10540;
befolkning_alder;2007;10;alle;0;67+;personer;12235;
befolkning_alder;2007;10;innvandrere;0;0-5;personer;108;
befolkning_alder;2007;10;innvandrere;0;6-15;personer;476;
befolkning_alder;2007;10;innvandrere;0;16-19;personer;281;
befolkning_alder;2007;10;innvandrere;0;20-29;personer;1067;
befolkning_alder;2007;10;innvandrere;0;30-54;personer;2617;
befolkning_alder;2007;10;innvandrere;0;55-66;personer;626;
befolkning_alder;2007;10;innvandrere;0;67+;personer;639;
befolkning_alder;2007;10;befolkningen_ellers;0;0-5;personer;6033;
befolkning_alder;2007;10;befolkningen_ellers;0;6-15;personer;11029;
befolkning_alder;2007;10;befolkningen_ellers;0;16-19;personer;4296;
befolkning_alder;2007;10;befolkningen_ellers;0;20-29;personer;8891;
befolkning_alder;2007;10;befolkningen_ellers;0;30-54;personer;24840;
befolkning_alder;2007;10;befolkningen_ellers;0;55-66;personer;9914;
befolkning_alder;2007;10;befolkningen_ellers;0;67+;personer;11596;
befolkning_alder;2008;10;alle;alle;0-5;personer;12621;
befolkning_alder;2008;10;alle;alle;6-15;personer;23520;
befolkning_alder;2008;10;alle;alle;16-19;personer;9651;
befolkning_alder;2008;10;alle;alle;20-29;personer;21116;
befolkning_alder;2008;10;alle;alle;30-54;personer;56452;
befolkning_alder;2008;10;alle;alle;55-66;personer;21506;
befolkning_alder;2008;10;alle;alle;67+;personer;21078;
befolkning_alder;2008;10;innvandrere;alle;0-5;personer;287;
befolkning_alder;2008;10;innvandrere;alle;6-15;personer;1119;
befolkning_alder;2008;10;innvandrere;alle;16-19;personer;620;
befolkning_alder;2008;10;innvandrere;alle;20-29;personer;2386;
befolkning_alder;2008;10;innvandrere;alle;30-54;personer;5944;
befolkning_alder;2008;10;innvandrere;alle;55-66;personer;1292;
befolkning_alder;2008;10;innvandrere;alle;67+;personer;1073;
befolkning_alder;2008;10;befolkningen_ellers;alle;0-5;personer;12334;
befolkning_alder;2008;10;befolkningen_ellers;alle;6-15;personer;22401;
befolkning_alder;2008;10;befolkningen_ellers;alle;16-19;personer;9031;
befolkning_alder;2008;10;befolkningen_ellers;alle;20-29;personer;18730;
befolkning_alder;2008;10;befolkningen_ellers;alle;30-54;personer;50508;
befolkning_alder;2008;10;befolkningen_ellers;alle;55-66;personer;20214;
befolkning_alder;2008;10;befolkningen_ellers;alle;67+;personer;20005;
befolkning_alder;2008;10;alle;1;0-5;personer;6339;
befolkning_alder;2008;10;alle;1;6-15;personer;12019;
befolkning_alder;2008;10;alle;1;16-19;personer;4907;
befolkning_alder;2008;10;alle;1;20-29;personer;10940;
befolkning_alder;2008;10;alle;1;30-54;personer;28824;
befolkning_alder;2008;10;alle;1;55-66;personer;10674;
befolkning_alder;2008;10;alle;1;67+;personer;8787;
befolkning_alder;2008;10;innvandrere;1;0-5;personer;134;
befolkning_alder;2008;10;innvandrere;1;6-15;personer;568;
befolkning_alder;2008;10;innvandrere;1;16-19;personer;322;
befolkning_alder;2008;10;innvandrere;1;20-29;personer;1171;
befolkning_alder;2008;10;innvandrere;1;30-54;personer;3120;
befolkning_alder;2008;10;innvandrere;1;55-66;personer;636;
befolkning_alder;2008;10;innvandrere;1;67+;personer;416;
befolkning_alder;2008;10;befolkningen_ellers;1;0-5;personer;6205;
befolkning_alder;2008;10;befolkningen_ellers;1;6-15;personer;11451;
befolkning_alder;2008;10;befolkningen_ellers;1;16-19;personer;4585;
befolkning_alder;2008;10;befolkningen_ellers;1;20-29;personer;9769;
befolkning_alder;2008;10;befolkningen_ellers;1;30-54;personer;25704;
befolkning_alder;2008;10;befolkningen_ellers;1;55-66;personer;10038;
befolkning_alder;2008;10;befolkningen_ellers;1;67+;personer;8371;
befolkning_alder;2008;10;alle;0;0-5;personer;6282;
befolkning_alder;2008;10;alle;0;6-15;personer;11501;
befolkning_alder;2008;10;alle;0;16-19;personer;4744;
befolkning_alder;2008;10;alle;0;20-29;personer;10176;
befolkning_alder;2008;10;alle;0;30-54;personer;27628;
befolkning_alder;2008;10;alle;0;55-66;personer;10832;
befolkning_alder;2008;10;alle;0;67+;personer;12291;
befolkning_alder;2008;10;innvandrere;0;0-5;personer;153;
befolkning_alder;2008;10;innvandrere;0;6-15;personer;551;
befolkning_alder;2008;10;innvandrere;0;16-19;personer;298;
befolkning_alder;2008;10;innvandrere;0;20-29;personer;1215;
befolkning_alder;2008;10;innvandrere;0;30-54;personer;2824;
befolkning_alder;2008;10;innvandrere;0;55-66;personer;656;
befolkning_alder;2008;10;innvandrere;0;67+;personer;657;
befolkning_alder;2008;10;befolkningen_ellers;0;0-5;personer;6129;
befolkning_alder;2008;10;befolkningen_ellers;0;6-15;personer;10950;
befolkning_alder;2008;10;befolkningen_ellers;0;16-19;personer;4446;
befolkning_alder;2008;10;befolkningen_ellers;0;20-29;personer;8961;
befolkning_alder;2008;10;befolkningen_ellers;0;30-54;personer;24804;
befolkning_alder;2008;10;befolkningen_ellers;0;55-66;personer;10176;
befolkning_alder;2008;10;befolkningen_ellers;0;67+;personer;11634;
befolkning_alder;2009;10;alle;alle;0-5;personer;12945;
befolkning_alder;2009;10;alle;alle;6-15;personer;23370;
befolkning_alder;2009;10;alle;alle;16-19;personer;9823;
befolkning_alder;2009;10;alle;alle;20-29;personer;21661;
befolkning_alder;2009;10;alle;alle;30-54;personer;57109;
befolkning_alder;2009;10;alle;alle;55-66;personer;22126;
befolkning_alder;2009;10;alle;alle;67+;personer;21199;
befolkning_alder;2009;10;innvandrere;alle;0-5;personer;341;
